subject,session,task,unit,electrode,location,area,region,hemisphere,n_spikes,fr_hz,isolation_distance,mean_proj_dist,mean_snr,peak_snr,cluster_id_orig
11,2,sternberg,11,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1686,1.4077745394333876,13.441907014318819,12.388547740231571,1.0002787019626487,4.0895194183371775,1992
11,2,sternberg,12,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,12549,10.478151064857403,,8.336615992885475,1.7433988388039336,6.75795977209913,2106
11,2,sternberg,13,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1172,0.9785953500687605,6.987244719210853,8.206476040514291,2.411603424302755,8.599857894012354,2102
11,2,sternberg,14,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,309,0.2580085009993575,23.59905913210539,13.929682705660781,3.4301553561268334,12.724594798258435,2062
11,2,sternberg,15,6,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,22060,18.419636026038276,,0.0,1.09238522557004,4.6137473273224705,3348
11,2,sternberg,16,7,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,7148,5.968429660658277,1740.1391248115635,7.832619379264423,2.2990773363912282,8.950465907501862,1905
11,2,sternberg,17,7,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,6413,5.354720119446213,31.186015656642073,7.832619379264423,1.3691143580597993,5.218646052378018,1864
11,2,sternberg,18,8,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,8754,7.309405882680828,57.53847793008771,6.8163234005723385,1.7049496597349083,7.229157043598577,2235
11,2,sternberg,19,8,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,10913,9.112125473805788,,6.8163234005723385,1.0626026522702245,4.687236168215573,2240
11,2,sternberg,20,9,amygdala_left,amygdala,MTL,L,3412,2.848948237572194,13.74664899934108,9.349290636910727,2.2520991516422684,10.121055506289828,2553
11,2,sternberg,21,9,amygdala_left,amygdala,MTL,L,4267,3.562855254900513,49.95992641209839,9.349290636910727,3.083368723119651,14.463716775859673,2556
11,2,sternberg,22,10,amygdala_left,amygdala,MTL,L,1443,1.2048746502979706,798.288166998396,0.0,1.0720238806532878,6.085743823901597,1424
11,2,sternberg,23,11,amygdala_left,amygdala,MTL,L,734,0.6128745622444286,14.188099459604572,7.659160695292416,3.0220997598360855,11.566439022592546,2229
11,2,sternberg,24,11,amygdala_left,amygdala,MTL,L,3959,3.305681732868791,30.939266277261172,11.526660096772698,2.154810166819422,7.628723237180975,2250
11,2,sternberg,25,12,amygdala_left,amygdala,MTL,L,355,0.29641753351058875,24.300862626785545,0.0,3.21368236138026,14.587938155741842,1845
11,2,sternberg,26,13,hippocampus_left,hippocampus,MTL,L,6742,5.62942819979828,,5.219075870558395,0.8632746625868638,4.870307979103675,3216
11,2,sternberg,27,13,hippocampus_left,hippocampus,MTL,L,589,0.4918026119372867,7.61726795658111,5.219075870558395,1.3222674641035643,5.365122984822055,3207
11,2,sternberg,28,14,hippocampus_left,hippocampus,MTL,L,1204,1.0053146770330954,8.317762649947731,10.857456542886528,0.7219175554979907,4.028372137885339,3269
11,2,sternberg,29,14,hippocampus_left,hippocampus,MTL,L,7149,5.969264639625912,,8.780642157491467,0.9864972700661415,4.8343834966142545,3231
11,2,sternberg,30,15,hippocampus_left,hippocampus,MTL,L,3516,2.9357860502062816,16.86627966630412,24.950047947387425,1.8390571827540385,7.69411064812032,4431
11,2,sternberg,31,15,hippocampus_left,hippocampus,MTL,L,416,0.34735125053635185,10.199454085050446,19.123352079854083,1.9449299126406236,10.756103197814964,4402
11,2,sternberg,32,15,hippocampus_left,hippocampus,MTL,L,581,0.485122780196203,16.303299138856612,16.59919997911775,2.861619605274034,13.851977395731605,2672
11,2,sternberg,33,15,hippocampus_left,hippocampus,MTL,L,590,0.49263759090492215,98.92079168450832,26.592153444501626,3.3359279388439353,20.88531758630753,773
11,2,sternberg,34,16,hippocampus_left,hippocampus,MTL,L,674,0.5627758241863009,8.379937101353667,36.88094080476688,2.0083548576447416,9.881611781516584,2213
11,2,sternberg,35,16,hippocampus_left,hippocampus,MTL,L,318,0.2655233117080767,17.76397905907696,28.612613536460394,3.1814098585988946,14.580020800349624,2575
11,2,sternberg,36,16,hippocampus_left,hippocampus,MTL,L,867,0.7239267649399449,84.04980113201977,29.731813862556486,5.355459674096392,25.626485511023706,2151
11,2,sternberg,37,16,hippocampus_left,hippocampus,MTL,L,300,0.2504936902906384,43.229532851156655,54.12517776760583,7.895123110028374,39.31914502957647,2424
11,2,sternberg,38,17,hippocampus_left,hippocampus,MTL,L,2970,2.47988753387732,48.2644512989556,24.251085164815763,1.0016925272104547,5.046556777423109,3357
11,2,sternberg,39,17,hippocampus_left,hippocampus,MTL,L,2165,1.8077294649307736,21.125219213856383,18.309353135707006,2.1490250670530404,8.654069710591326,3189
11,2,sternberg,40,17,hippocampus_left,hippocampus,MTL,L,1703,1.4219691818831905,17.607504643650532,16.991715436089343,3.394677990222601,13.995598667430711,2679
11,2,sternberg,41,17,hippocampus_left,hippocampus,MTL,L,340,0.2838928489960568,48.47442252135794,21.140228019984853,2.5366275494718695,14.802516720127448,3138
11,2,sternberg,42,17,hippocampus_left,hippocampus,MTL,L,362,0.30226238628403695,26.291251526148645,25.756336300707765,4.712903285862673,19.72034047625505,3207
11,2,sternberg,43,18,hippocampus_left,hippocampus,MTL,L,4485,3.7448806698450436,,6.4635851889898,0.7706297205762661,3.986488096539866,2515
11,2,sternberg,44,18,hippocampus_left,hippocampus,MTL,L,1762,1.4712329409736826,17.232464148860583,6.4635851889898,1.4661941075825817,7.165087810837789,2456
11,2,sternberg,45,19,hippocampus_right,hippocampus,MTL,R,1255,1.0478986043825038,,0.0,0.9080784291804528,4.553702916522196,425
11,2,sternberg,46,20,pre_supplementary_motor_area_left,preSMA,MFC,L,1905,1.5906349333455536,149.49123654509125,19.803635014127785,1.2832272777856273,5.023691244543353,1567
11,2,sternberg,47,20,pre_supplementary_motor_area_left,preSMA,MFC,L,604,0.5043272964518186,10.777949742778459,11.405917928252382,1.7881176667899634,5.346940168837308,1578
11,2,sternberg,48,20,pre_supplementary_motor_area_left,preSMA,MFC,L,3738,3.1211513810213543,1185.5122692207708,11.71722759117243,1.7902042207627444,5.617028451774795,1761
11,2,sternberg,49,21,pre_supplementary_motor_area_left,preSMA,MFC,L,1078,0.9001073271110273,18.147670595312828,11.33272263035968,1.523870036379578,4.7954620932342795,1305
11,2,sternberg,50,21,pre_supplementary_motor_area_left,preSMA,MFC,L,2396,2.000609606454565,660.0415908395348,10.80706033801405,1.1735262124516872,3.848227639076188,1348
11,2,sternberg,51,21,pre_supplementary_motor_area_left,preSMA,MFC,L,4654,3.8859921153754367,,18.178407264868916,1.3555288279935993,5.1762465360256185,1366
11,2,sternberg,52,22,pre_supplementary_motor_area_left,preSMA,MFC,L,1472,1.229089040359399,1907.5973747084563,21.609323984801744,1.4747186530640697,5.39938324504426,3464
11,2,sternberg,53,22,pre_supplementary_motor_area_left,preSMA,MFC,L,1870,1.5614106694783125,,21.609323984801744,1.3814951897050523,5.200872885346194,3063
11,2,sternberg,54,23,pre_supplementary_motor_area_left,preSMA,MFC,L,4391,3.6663926468873105,130.82395576786968,21.971346406746484,4.711022193766089,17.157457548038018,1510
11,2,sternberg,55,23,pre_supplementary_motor_area_left,preSMA,MFC,L,822,0.6863527113963491,35.80064763684116,17.28457000198755,2.72222797992246,13.031136112335306,1628
11,2,sternberg,56,23,pre_supplementary_motor_area_left,preSMA,MFC,L,5795,4.838703117447498,56.13950295165942,13.311268770306635,2.4210686590441126,8.629582255360479,1638
11,2,sternberg,57,23,pre_supplementary_motor_area_left,preSMA,MFC,L,5622,4.694251756046563,31.874838142914538,18.076489456941424,1.4542200143715593,5.757200908664917,1639
11,2,sternberg,58,24,pre_supplementary_motor_area_left,preSMA,MFC,L,913,0.7623357974511761,23.410538621779846,20.004285817995342,3.263921014936859,11.938270279195148,1630
11,2,sternberg,59,24,pre_supplementary_motor_area_left,preSMA,MFC,L,707,0.5903301301182711,7.7812733955671325,13.581003636653818,1.9531902883914922,5.971654696455502,1795
11,2,sternberg,60,24,pre_supplementary_motor_area_left,preSMA,MFC,L,6890,5.753005087008328,,13.235136428500857,1.9672514868078685,6.500720517589066,1935
11,2,sternberg,61,24,pre_supplementary_motor_area_left,preSMA,MFC,L,2278,1.9020820882735807,1009.9369369785347,26.994054717707172,1.3078036332895693,4.974982019201355,1954
11,2,sternberg,62,25,pre_supplementary_motor_area_left,preSMA,MFC,L,9934,8.294681064490671,38.6759580410809,14.177005212031649,0.8322914252667264,4.457150004872056,3936
11,2,sternberg,63,25,pre_supplementary_motor_area_left,preSMA,MFC,L,14219,11.872565940808624,,16.58060499770045,1.6762920748753616,5.709660200635364,3920
11,2,sternberg,64,25,pre_supplementary_motor_area_left,preSMA,MFC,L,1835,1.5321864056110714,1128.1824963737847,21.301449734422732,1.3813789173897617,5.375566536945336,3135
11,2,sternberg,65,26,pre_supplementary_motor_area_left,preSMA,MFC,L,1333,1.1130269638580699,37.80552666029453,20.2341268256934,2.861230735722231,10.69949353440836,1603
11,2,sternberg,66,26,pre_supplementary_motor_area_left,preSMA,MFC,L,1448,1.2090495451361478,31.670080852665116,16.262844315181837,1.7924910997987218,6.972926371432025,1628
11,2,sternberg,67,26,pre_supplementary_motor_area_left,preSMA,MFC,L,2525,2.10832189327954,1389.043557454641,28.224500713255814,1.4458660980526767,5.737621878225338,1605
11,2,sternberg,68,27,pre_supplementary_motor_area_left,preSMA,MFC,L,3395,2.834753595122391,,0.0,1.2331099049503114,4.75375073270661,756
11,2,sternberg,69,28,pre_supplementary_motor_area_right,preSMA,MFC,R,7854,6.557924811808912,142.28986233927472,5.771875521615006,1.8843226106673459,6.540568591895147,2129
11,2,sternberg,70,28,pre_supplementary_motor_area_right,preSMA,MFC,R,3469,2.8965420387274152,9.615774719715665,7.238488422440426,1.1708549399367694,4.323818592493962,2134
11,2,sternberg,71,28,pre_supplementary_motor_area_right,preSMA,MFC,R,4129,3.4476281573668195,11.796195384948254,6.522496676005814,1.3006551440013427,5.456966325595033,2139
11,2,sternberg,72,29,pre_supplementary_motor_area_right,preSMA,MFC,R,7978,6.661462203795709,,3.973729795220802,1.2217504003940889,4.270050949955711,1918
11,2,sternberg,73,29,pre_supplementary_motor_area_right,preSMA,MFC,R,1022,0.8533485049234414,11.764825055829547,3.973729795220802,1.2912056650447388,3.852546662966513,1848
12,1,screening,0,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,1722,3.3469968226484914,,0.0,1.4728550520365793,4.4867357691638174,382
12,1,screening,1,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,2320,4.509310469538037,,4.396403100901363,1.0411657972048793,3.7184282687088888,601
12,1,screening,2,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,855,1.6618364014892335,15.106169813995022,4.396403100901363,1.5296631274997003,5.280951032429638,605
12,1,screening,3,2,pre_supplementary_motor_area_right,preSMA,MFC,R,761,1.4791315807407095,52.07258794506248,16.274190680921606,3.4873745516003973,13.143280649538022,1259
12,1,screening,4,2,pre_supplementary_motor_area_right,preSMA,MFC,R,556,1.0806795780444607,10.642724767590574,10.982006773897407,2.6011562996943045,9.459037340636577,1237
12,1,screening,5,2,pre_supplementary_motor_area_right,preSMA,MFC,R,3547,6.894191480798025,,9.702758444639477,1.4987460162263637,5.043080822585449,1226
12,1,screening,6,2,pre_supplementary_motor_area_right,preSMA,MFC,R,252,0.4898044130705109,7.632821767571347,10.59409984491088,1.5694943709168026,4.913817263292966,1244
12,1,screening,7,2,pre_supplementary_motor_area_right,preSMA,MFC,R,653,1.2692154037104906,11.564857312542273,12.371124690507958,0.8578825932633241,4.291115187154289,1295
12,1,screening,8,3,pre_supplementary_motor_area_right,preSMA,MFC,R,2612,5.076861614841962,,0.0,1.5793817124367338,5.268610609571928,1087
12,1,screening,9,4,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,3433,6.672613293932794,,6.163920373534046,1.8949530138308335,6.963824960279347,786
12,1,screening,10,4,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1236,2.402374026012506,13.935078712686838,6.163920373534046,1.0564171380014866,4.189275289453729,746
12,1,screening,11,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,344,0.6686218972073641,10.442983828957505,5.033347313014369,1.9114863176574808,6.37137129889287,483
12,1,screening,12,5,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1629,3.1662356702058028,,5.033347313014369,1.23213998315447,4.271413468792066,493
12,1,screening,13,6,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,1534,2.9815871811514434,,0.0,1.3958840332547313,4.618128977913237,196
12,1,screening,14,7,amygdala_right,amygdala,MTL,R,500,0.9718341529176804,23.81203109132713,0.0,1.347236359975647,4.938223652022357,447
12,1,screening,15,8,amygdala_right,amygdala,MTL,R,271,0.5267341108813828,24.25314014956181,6.009042673529787,1.1187795271277046,4.638866847532956,340
12,1,screening,16,8,amygdala_right,amygdala,MTL,R,646,1.255609725569643,444.73542468104694,6.009042673529787,0.6554806142528791,3.449600853889947,344
12,1,screening,17,9,amygdala_right,amygdala,MTL,R,726,1.4111031900364719,52.08526276105335,0.0,0.7945568607562726,3.617117993733291,177
12,2,sternberg,0,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,2616,1.9655169126790957,13.18681667412176,5.741987991077378,0.9576904689097478,3.7086282755546955,1503
12,2,sternberg,1,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,5934,4.458477584035839,,4.7610765006286915,1.0678230626324527,3.799749094493399,1552
12,2,sternberg,2,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,1548,1.1630811088789144,12.420080995227808,5.601599642943114,1.6977029330873816,5.601861460868887,1561
12,2,sternberg,3,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,4881,3.667311946019368,,3.862997614994807,1.4195503304613881,4.423192380219828,1117
12,2,sternberg,4,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,1095,0.8227221022108601,9.79306287628303,3.862997614994807,1.6478652798799738,4.9097155685809115,1003
12,2,sternberg,5,2,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,5675,4.263879388170439,,7.886688624978177,2.0663772561429936,7.837266663997277,1687
12,2,sternberg,6,2,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,751,0.5642596335711012,8.232575823528862,6.094455537739097,1.2489136639600953,4.3047920601783085,1680
12,2,sternberg,7,2,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,3287,2.4696689954037416,16.60541089886138,5.803516948859782,1.1074947115135108,4.147934349041292,1694
12,2,sternberg,8,3,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,985,0.7400742197969836,12.113738790305689,5.060293557987953,2.099394858298134,6.946241205185924,959
12,2,sternberg,9,3,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,3380,2.539544023262746,,5.060293557987953,1.3689054224795636,4.677223160889252,963
12,2,sternberg,10,4,dorsal_anterior_cingulate_cortex_right,dACC,MFC,R,2634,1.979041111619548,,0.0,1.69803246652739,5.847159478038142,867
12,2,sternberg,11,5,amygdala_right,amygdala,MTL,R,1829,1.3742088812270894,39.301603986774275,5.240551560701318,0.6805296118289411,3.4979746198584785,597
12,2,sternberg,12,6,amygdala_right,amygdala,MTL,R,2093,1.5725637990203927,,0.0,1.2616836180623001,5.0170366112834195,496
12,2,sternberg,13,7,amygdala_right,amygdala,MTL,R,1438,1.080433226465038,22.99385446029077,5.235065871579798,1.249010982342004,4.687476810349072,882
12,2,sternberg,14,7,amygdala_right,amygdala,MTL,R,1954,1.4681269294246762,27.541949394993107,5.235065871579798,0.7098117022544677,3.4348918665840666,920
12,2,sternberg,15,8,pre_supplementary_motor_area_right,preSMA,MFC,R,2018,1.5162129701018408,12.336807446328919,17.893755577293163,0.8417643481238775,4.3193531994403145,2766
12,2,sternberg,16,8,pre_supplementary_motor_area_right,preSMA,MFC,R,1073,0.8061925257280848,13.821653306277927,11.200021946088018,2.720239620484704,10.107407912840099,2683
12,2,sternberg,17,8,pre_supplementary_motor_area_right,preSMA,MFC,R,555,0.4169961339972852,9.949827127376183,13.974940736993315,3.738240196778419,13.380046513289573,2589
12,2,sternberg,18,8,pre_supplementary_motor_area_right,preSMA,MFC,R,1733,1.3020798202113428,63.47457395932669,15.253725083479903,3.7624476473298607,14.553751179688671,2706
12,2,sternberg,19,8,pre_supplementary_motor_area_right,preSMA,MFC,R,8867,6.662170666944014,,14.583020362355368,1.506053041857042,5.010900107419526,2724
12,2,sternberg,20,9,pre_supplementary_motor_area_right,preSMA,MFC,R,2777,2.0864833587575875,58.56784566117603,5.9109745844467145,2.0409756917763335,6.600655206631223,1811
12,2,sternberg,21,9,pre_supplementary_motor_area_right,preSMA,MFC,R,2238,1.6815087349295934,16.83067057848227,5.9109745844467145,1.265995078103894,4.3189570170216935,1838
13,1,screening,0,0,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,677,0.8627674201940105,312.8112990951941,0.0,0.5764626005129346,3.5372849389725793,436
13,1,screening,1,1,dorsal_anterior_cingulate_cortex_left,dACC,MFC,L,646,0.8232610833756733,474.606964101378,0.0,0.6031019135200154,3.2922685939891756,272
13,1,screening,2,2,pre_supplementary_motor_area_left,preSMA,MFC,L,443,0.5645582971136583,739.024072130978,9.385366470540358,0.668287538011316,3.9083951014603544,279
13,1,screening,3,2,pre_supplementary_motor_area_left,preSMA,MFC,L,500,0.6371989809409235,600.3477275518637,9.385366470540358,0.6440914878213608,3.837561105626397,297
13,1,screening,4,3,pre_supplementary_motor_area_left,preSMA,MFC,L,1435,1.8287610753004506,,6.202745445059041,0.930378062397759,4.167067899027598,462
13,1,screening,5,3,pre_supplementary_motor_area_left,preSMA,MFC,L,544,0.6932724912637248,19.45116930932279,6.202745445059041,0.5664452356796007,3.4395246615642288,506
13,1,screening,6,4,pre_supplementary_motor_area_left,preSMA,MFC,L,800,1.0195183695054777,,0.0,1.123553669330139,4.668259371355172,187
13,1,screening,7,5,pre_supplementary_motor_area_left,preSMA,MFC,L,594,0.7569923893578172,500.9633986226281,0.0,0.6059853072035634,3.5898054544482116,370
13,1,screening,8,6,pre_supplementary_motor_area_left,preSMA,MFC,L,587,0.7480716036246443,,0.0,1.1071952097531423,4.573684257334166,174
13,1,screening,9,7,pre_supplementary_motor_area_left,preSMA,MFC,L,713,0.908645746821757,45.07596910947128,19.989355045665487,4.694214707133057,16.876015778494583,1171
13,1,screening,10,7,pre_supplementary_motor_area_left,preSMA,MFC,L,1351,1.7217116465023756,40.266159648495545,14.572824248975575,3.2553996318454455,11.41491423534515,868
13,1,screening,11,7,pre_supplementary_motor_area_left,preSMA,MFC,L,4193,5.343550654170585,,20.93351109286111,1.3548452550891252,4.813659380970704,1284
13,1,screening,12,8,pre_supplementary_motor_area_left,preSMA,MFC,L,2637,3.360587425482431,11.029562405747393,3.975046297657557,1.1966950212785015,4.470780957786953,1656
13,1,screening,13,8,pre_supplementary_motor_area_left,preSMA,MFC,L,1900,2.4213561275755096,6.940902102033589,3.975046297657557,1.1548539594886256,4.8231520480053645,1737
13,1,screening,14,9,pre_supplementary_motor_area_left,preSMA,MFC,L,1524,1.942182493907935,94.20863582189543,6.979463785957858,1.151744958088627,5.138425701540702,638
13,1,screening,15,9,pre_supplementary_motor_area_left,preSMA,MFC,L,950,1.2106780637877548,15.06147017889717,6.222421342205855,0.6362184095544311,3.5143147588113335,625
13,1,screening,16,9,pre_supplementary_motor_area_left,preSMA,MFC,L,578,0.7366020219677076,17.44100269565715,6.484674885711403,0.6434636367160891,3.39979824623813,620
13,1,screening,17,10,amygdala_left,amygdala,MTL,L,2274,2.8979809653193205,19.9506765745063,11.849716909493747,2.40775033331773,8.29566820517813,1276
13,1,screening,18,10,amygdala_left,amygdala,MTL,L,3162,4.0296463554704,40.45879704011533,14.650860778565136,1.6639367284136826,5.352372680869109,1233
13,1,screening,19,10,amygdala_left,amygdala,MTL,L,716,0.9124689407074026,37.2924205890282,19.01218353960654,3.3149643380415634,13.937564990411115,1251
13,1,screening,20,11,amygdala_left,amygdala,MTL,L,660,0.8411026548420192,276.6414616061185,21.507297479723075,1.4257161328158294,6.022408751091108,762
13,1,screening,21,11,amygdala_left,amygdala,MTL,L,494,0.6295525931696325,56.92325044364234,14.265315344574168,0.8417371575021176,3.7083696108727287,779
13,1,screening,22,11,amygdala_left,amygdala,MTL,L,559,0.7123884606919526,160.07707507989284,19.418065558047424,1.9440515384335948,10.209773883926404,760
13,1,screening,23,11,amygdala_left,amygdala,MTL,L,494,0.6295525931696325,29.48963884304002,14.27865605795892,1.1067872879415928,6.101231401025206,754
13,1,screening,24,12,amygdala_left,amygdala,MTL,L,648,0.8258098792994369,38.71526641411288,0.0,1.3297559157719578,5.461777032847646,383
13,1,screening,25,13,amygdala_left,amygdala,MTL,L,977,1.2450868087585647,54.70820876865145,0.0,1.4753592641388165,5.995590490706702,439
