subject,session,trial,loads,loadsEnc1_PicIDs,loadsEnc2_PicIDs,loadsEnc3_PicIDs,loadsProbe_PicIDs,probe_in_out,response_accuracy,start_time,stop_time,timestamps_Encoding1,timestamps_Encoding1_end,timestamps_Encoding2,timestamps_Encoding2_end,timestamps_Encoding3,timestamps_Encoding3_end,timestamps_FixationCross,timestamps_Maintenance,timestamps_Probe,timestamps_Response
4,2,47,1,3,0,0,3,1,1,336.249411,341.535284,337.232661,338.24931699999996,0.0,0.0,0.0,0.0,336.249411,338.24931699999996,340.98756599999996,341.535284
4,2,48,2,2,3,0,5,0,1,341.565972,348.136625,342.582721,343.599252,343.615908,344.632564,0.0,0.0,341.565972,344.632564,347.352188,348.136625
4,2,49,1,2,0,0,4,0,1,348.165781,353.81087299999996,349.149156,350.165906,0.0,0.0,0.0,0.0,348.165781,350.165906,352.85265499999997,353.81087299999996
4,2,50,2,5,3,0,2,0,0,353.832342,360.44408899999996,354.782404,355.79906,355.83237199999996,356.849028,0.0,0.0,353.832342,356.849028,359.43530799999996,360.44408899999996
4,2,51,2,5,3,0,5,1,1,360.46558899999997,367.04549299999996,361.565682,362.582276,362.61565099999996,363.63224399999996,0.0,0.0,360.46558899999997,363.63224399999996,366.30427399999996,367.04549299999996
4,2,52,3,4,5,3,1,0,1,367.065493,374.66986499999996,368.015523,369.03221099999996,369.082211,370.098835,370.14883499999996,371.165491,367.065493,371.165491,373.802302,374.66986499999996
4,2,53,1,3,0,0,4,0,1,374.698708,380.296112,375.81548899999996,376.832051,0.0,0.0,0.0,0.0,374.698708,376.832051,379.56829999999997,380.296112
4,2,54,2,3,5,0,1,0,1,380.3153,386.993391,381.265424,382.28198599999996,382.481986,383.49864199999996,0.0,0.0,380.3153,383.49864199999996,386.23479699999996,386.993391
4,2,55,2,1,2,0,2,1,1,387.015266,393.626763,388.06539,389.081952,389.282015,390.29851399999995,0.0,0.0,387.015266,390.29851399999995,392.90142,393.626763
4,2,56,2,3,4,0,1,0,1,393.648419,400.755604,394.7152,395.731762,395.81516899999997,396.83176199999997,0.0,0.0,393.648419,396.83176199999997,399.61794799999996,400.755604
4,2,57,1,3,0,0,2,0,1,400.781823,406.63757,401.798416,402.815009,0.0,0.0,0.0,0.0,400.781823,402.815009,405.468165,406.63757
4,2,58,3,1,4,2,2,1,1,406.664883,414.309911,407.74832,408.76494499999995,408.83157,409.84835,409.96491299999997,410.981537,406.664883,410.981537,413.75237999999996,414.309911
4,2,59,1,5,0,0,4,0,1,414.33153599999997,421.470533,415.364848,416.38147299999997,0.0,0.0,0.0,0.0,414.33153599999997,416.38147299999997,419.05128399999995,421.470533
4,2,60,3,4,3,5,4,1,1,421.498096,429.046968,422.564908,423.581439,423.681376,424.69809399999997,424.731344,425.748,421.498096,425.748,428.317843,429.046968
4,2,61,3,5,1,2,4,0,1,429.06456099999997,439.50015099999996,430.23137299999996,431.247936,431.447904,432.46456,432.56456,433.581216,429.06456099999997,433.581216,436.25102699999997,439.50015099999996
4,2,62,1,4,0,0,4,1,1,439.531182,444.998586,440.664494,441.681088,0.0,0.0,0.0,0.0,439.531182,441.681088,444.30089899999996,444.998586
4,2,63,1,1,0,0,1,1,1,445.03099299999997,450.25733399999996,445.98105499999997,446.997679,0.0,0.0,0.0,0.0,445.03099299999997,446.997679,449.717241,450.25733399999996
4,2,64,1,4,0,0,5,0,1,450.28092799999996,455.931582,451.44764599999996,452.464271,0.0,0.0,0.0,0.0,450.28092799999996,452.464271,455.167113,455.931582
4,2,65,3,4,1,5,3,0,1,455.964269,464.210922,457.08105,458.09761199999997,458.247612,459.26417399999997,459.28076799999997,460.297486,455.964269,460.297486,463.067298,464.210922
4,2,66,1,2,0,0,2,1,1,464.230704,469.805295,465.264141,466.28070299999996,0.0,0.0,0.0,0.0,464.230704,466.28070299999996,468.967139,469.805295
4,2,67,3,1,5,3,2,0,1,469.830608,480.290416,470.81404499999996,471.83063799999996,471.847263,472.86395,473.064013,474.080606,469.830608,474.080606,476.85013599999996,480.290416
4,2,68,2,4,1,0,4,1,1,539.050517,546.058983,540.079767,541.0962979999999,541.196298,542.2130159999999,0.0,0.0,539.050517,542.2130159999999,544.882609,546.058983
4,2,69,1,3,0,0,2,0,1,546.0795459999999,551.797012,547.14692,548.162857,0.0,0.0,0.0,0.0,546.0795459999999,548.162857,550.915669,551.797012
4,2,70,1,5,0,0,5,1,1,551.829387,557.534947,552.862793,553.879418,0.0,0.0,0.0,0.0,551.829387,553.879418,556.616666,557.534947
4,2,71,2,3,5,0,3,1,1,557.562604,564.487851,558.729384,559.746009,559.862665,560.87929,0.0,0.0,557.562604,560.87929,563.632164,564.487851
4,2,72,1,1,0,0,2,0,1,564.512601,570.130099,565.6126939999999,566.6293499999999,0.0,0.0,0.0,0.0,564.512601,566.6293499999999,569.3489109999999,570.130099
4,2,73,3,1,3,2,4,0,1,570.1624419999999,577.914002,571.229192,572.245785,572.3791289999999,573.3957849999999,573.479128,574.4957529999999,570.1624419999999,574.4957529999999,577.065283,577.914002
4,2,74,2,1,2,0,4,0,1,577.9457199999999,584.7550299999999,579.029095,580.0456879999999,580.1290319999999,581.145688,0.0,0.0,577.9457199999999,581.145688,583.931937,584.7550299999999
4,2,75,3,1,2,3,5,0,1,584.778999,592.698746,585.895686,586.9124039999999,586.9789039999999,587.99556,588.19556,589.212278,584.778999,589.212278,591.815777,592.698746
4,2,76,1,5,0,0,5,1,1,592.728839,598.005275,593.7455269999999,594.76212,0.0,0.0,0.0,0.0,592.728839,594.76212,597.3816499999999,598.005275
4,2,77,1,2,0,0,1,0,1,598.028744,603.487616,599.095431,600.1120549999999,0.0,0.0,0.0,0.0,598.028744,600.1120549999999,602.765273,603.487616
4,2,78,2,2,3,0,1,0,1,603.5119599999999,611.1596129999999,604.662053,605.678647,605.845272,606.861959,0.0,0.0,603.5119599999999,606.861959,609.53152,611.1596129999999
4,2,79,3,2,3,4,4,1,1,611.1785199999999,618.959766,612.195394,613.211956,613.278519,614.295206,614.395143,615.41183,611.1785199999999,615.41183,618.0815789999999,618.959766
4,2,80,2,2,1,0,5,0,1,618.978391,625.625014,620.011766,621.0283909999999,621.0617659999999,622.078453,0.0,0.0,618.978391,622.078453,624.865952,625.625014
4,2,81,2,1,5,0,2,0,1,625.644982,632.450167,626.6617319999999,627.6782939999999,627.828294,628.8449499999999,0.0,0.0,625.644982,628.8449499999999,631.582043,632.450167
4,2,82,2,2,4,0,1,0,1,632.478136,639.802696,633.611573,634.628198,634.661479,635.678291,0.0,0.0,632.478136,635.678291,638.264446,639.802696
4,2,83,2,1,4,0,1,1,1,639.828071,646.5477549999999,640.878195,641.894851,642.094757,643.111413,0.0,0.0,639.828071,643.111413,645.7643489999999,646.5477549999999
4,2,84,2,3,2,0,2,1,1,646.578099,654.2998769999999,647.72813,648.744723,648.944817,649.961285,0.0,0.0,646.578099,649.961285,652.680722,654.2998769999999
4,2,85,3,4,1,2,2,1,1,654.327846,662.004343,655.327908,656.3447199999999,656.4945329999999,657.5112819999999,657.627845,658.6445,654.327846,658.6445,661.330749,662.004343
4,2,86,1,3,0,0,3,1,1,662.027749,667.566684,663.1111549999999,664.127748,0.0,0.0,0.0,0.0,662.027749,664.127748,666.830841,667.566684
4,2,87,2,2,3,0,5,0,1,667.594309,674.4399629999999,668.777715,669.7943399999999,669.8776829999999,670.894339,0.0,0.0,667.594309,670.894339,673.680619,674.4399629999999
4,2,88,1,5,0,0,3,0,1,674.460869,680.577585,675.5109309999999,676.527556,0.0,0.0,0.0,0.0,674.460869,676.527556,679.1140859999999,680.577585
4,2,89,2,4,1,0,4,1,1,680.610773,687.59452,681.760897,682.77746,682.927459,683.944115,0.0,0.0,680.610773,683.944115,686.564114,687.59452
4,2,90,3,5,4,3,3,1,1,687.627333,695.474611,688.627488,689.644019,689.727363,690.74405,690.894019,691.910675,687.627333,691.910675,694.630267,695.474611
4,2,91,2,3,2,0,3,1,1,695.493892,702.2516079999999,696.5772979999999,697.593922,697.72736,698.743891,0.0,0.0,695.493892,698.743891,701.347171,702.2516079999999
4,2,92,1,3,0,0,3,1,1,702.2771389999999,707.829887,703.4606699999999,704.4772009999999,0.0,0.0,0.0,0.0,702.2771389999999,704.4772009999999,707.047637,707.829887
4,2,93,2,1,4,0,3,0,0,707.860449,714.543103,708.860449,709.877042,710.060386,711.0770729999999,0.0,0.0,707.860449,711.0770729999999,713.631135,714.543103
4,2,94,2,4,5,0,1,0,1,714.560353,721.144444,715.6104459999999,716.62704,716.6769459999999,717.6936959999999,0.0,0.0,714.560353,717.6936959999999,720.313132,721.144444
4,2,95,3,2,1,3,5,0,1,721.176819,728.928722,722.3103189999999,723.326881,723.360193,724.376849,724.460287,725.4768799999999,721.176819,725.4768799999999,728.063035,728.928722
4,2,96,1,1,0,0,1,1,1,728.96016,734.58697,730.1435339999999,731.1600649999999,0.0,0.0,0.0,0.0,728.96016,731.1600649999999,733.879814,734.58697
4,2,97,1,4,0,0,5,0,1,734.60997,740.59678,735.743657,736.760125,0.0,0.0,0.0,0.0,734.60997,736.760125,739.562874,740.59678
4,2,98,1,2,0,0,4,0,1,740.626624,746.159184,741.7600299999999,742.77656,0.0,0.0,0.0,0.0,740.626624,742.77656,745.396434,746.159184
4,2,99,2,4,5,0,1,0,1,746.176465,753.048338,747.2599339999999,748.276496,748.443214,749.4597769999999,0.0,0.0,746.176465,749.4597769999999,752.1963999999999,753.048338
4,2,100,3,2,4,5,2,1,1,753.0763999999999,761.152084,754.1932429999999,755.2097739999999,755.293055,756.309711,756.4431169999999,757.459742,753.0763999999999,757.459742,760.146272,761.152084
4,2,101,2,5,4,0,4,1,1,761.176303,767.849488,762.2763649999999,763.293052,763.4930519999999,764.509583,0.0,0.0,761.176303,764.509583,767.195894,767.849488
4,2,102,2,1,2,0,4,0,1,767.876144,774.402829,768.8928619999999,769.90955,769.9928309999999,771.0094869999999,0.0,0.0,767.876144,771.0094869999999,773.7123919999999,774.402829
4,2,103,3,1,3,5,1,1,1,774.4260479999999,782.9382939999999,775.542797,776.559484,776.692734,777.709484,777.85939,778.8760149999999,774.4260479999999,778.8760149999999,781.445795,782.9382939999999
4,2,104,3,3,1,5,1,1,1,782.9592319999999,791.649228,784.0427,785.0592929999999,785.2427309999999,786.2592619999999,786.326012,787.342574,782.9592319999999,787.342574,790.045448,791.649228
4,2,105,2,4,5,0,2,0,1,791.67576,798.458444,792.7260719999999,793.7426959999999,793.82579,794.842446,0.0,0.0,791.67576,794.842446,797.596101,798.458444
4,2,106,2,3,4,0,5,0,1,798.475694,805.4110039999999,799.5426309999999,800.559162,800.6590679999999,801.6756929999999,0.0,0.0,798.475694,801.6756929999999,804.4120039999999,805.4110039999999
4,2,107,3,2,5,3,5,1,1,805.442317,813.482626,806.509004,807.525597,807.6589409999999,808.675565,808.825565,809.842221,805.442317,809.842221,812.51222,813.482626
4,2,108,1,3,0,0,3,1,1,813.508782,818.9169989999999,814.442188,815.458813,0.0,0.0,0.0,0.0,813.508782,815.458813,818.262624,818.9169989999999
4,2,109,3,5,3,2,1,0,1,818.942155,826.573089,819.925529,820.94206,821.0088099999999,822.025404,822.092122,823.108747,818.942155,823.108747,825.7283709999999,826.573089
4,2,110,1,4,0,0,3,0,1,826.591902,832.023431,827.692089,828.7086509999999,0.0,0.0,0.0,0.0,826.591902,828.7086509999999,831.361462,832.023431
4,2,111,2,2,5,0,2,1,1,832.0418679999999,838.768459,833.025368,834.0418679999999,834.1918989999999,835.208523,0.0,0.0,832.0418679999999,835.208523,837.944585,838.768459
4,2,112,1,1,0,0,4,0,1,838.791741,844.186801,839.8085209999999,840.825115,0.0,0.0,0.0,0.0,838.791741,840.825115,843.41152,844.186801
4,2,113,1,5,0,0,5,1,1,844.208301,849.733174,845.341769,846.358488,0.0,0.0,0.0,0.0,844.208301,846.358488,849.12808,849.733174
4,2,114,3,5,3,4,4,1,1,849.758236,857.693077,850.92508,851.9415789999999,852.0082669999999,853.024985,853.141579,854.158234,849.758236,854.158234,856.978077,857.693077
4,2,115,3,4,5,2,1,0,1,857.724827,865.6369169999999,858.7749829999999,859.791482,859.908138,860.9248259999999,860.9915129999999,862.0082309999999,857.724827,862.0082309999999,864.746168,865.6369169999999
4,2,116,3,3,4,5,5,1,1,865.658105,873.420946,866.624729,867.641479,867.7413849999999,868.758104,868.8413539999999,869.8580089999999,865.658105,869.8580089999999,872.6275079999999,873.420946
4,2,117,1,2,0,0,5,0,1,873.4412269999999,878.903318,874.374633,875.391257,0.0,0.0,0.0,0.0,873.4412269999999,875.391257,878.06085,878.903318
4,2,118,2,3,1,0,3,1,1,878.9244749999999,885.712191,880.007943,881.024536,881.191286,882.207848,0.0,0.0,878.9244749999999,882.207848,884.994378,885.712191
4,2,119,3,5,2,1,3,0,0,885.741034,893.736,886.857753,887.8744079999999,888.024783,889.041127,889.1583449999999,890.1743759999999,885.741034,890.1743759999999,892.7606559999999,893.736
4,2,120,2,4,2,0,4,1,1,893.7575939999999,900.880497,894.807656,895.8242799999999,896.02428,897.040936,0.0,0.0,893.7575939999999,897.040936,899.834404,900.880497
4,2,121,3,4,2,1,3,0,1,900.907466,910.4386489999999,902.0575279999999,903.074184,903.274246,904.2908709999999,904.4407769999999,905.457495,900.907466,905.457495,908.093838,910.4386489999999
4,2,122,1,2,0,0,2,1,1,910.4573059999999,916.001053,911.55743,912.5740549999999,0.0,0.0,0.0,0.0,910.4573059999999,912.5740549999999,915.394585,916.001053
4,2,123,1,1,0,0,1,1,1,916.02396,921.65927,917.1073339999999,918.123959,0.0,0.0,0.0,0.0,916.02396,918.123959,920.9600509999999,921.65927
4,2,124,3,2,4,1,4,1,1,921.690614,929.5710479999999,922.7405819999999,923.757175,923.823863,924.840519,925.007206,926.023831,921.690614,926.023831,928.826955,929.5710479999999
4,2,125,2,3,1,0,2,0,0,929.590392,936.620014,930.590548,931.607141,931.790547,932.8070779999999,0.0,0.0,929.590392,932.8070779999999,935.4442329999999,936.620014
4,2,126,3,3,5,4,4,1,1,936.640358,944.5959479999999,937.8070449999999,938.8237009999999,938.890325,939.906981,940.056981,941.0736059999999,936.640358,941.0736059999999,943.760136,944.5959479999999
4,2,127,1,1,0,0,3,0,1,944.623511,950.47804,945.7068849999999,946.723541,0.0,0.0,0.0,0.0,944.623511,946.723541,949.4099769999999,950.47804
4,2,128,1,3,0,0,3,1,1,950.506758,955.864662,951.5734769999999,952.590101,0.0,0.0,0.0,0.0,950.506758,952.590101,955.34385,955.864662
4,2,129,3,5,1,2,3,0,1,955.8900689999999,965.167034,956.923381,957.9400049999999,958.0400989999999,959.056755,959.2066609999999,960.223317,955.8900689999999,960.223317,962.9930969999999,965.167034
4,2,130,3,4,2,3,1,0,1,965.189846,973.046968,966.2565639999999,967.2732199999999,967.37322,968.389907,968.423189,969.4398759999999,965.189846,969.4398759999999,972.1763119999999,973.046968
4,2,131,3,3,1,5,5,1,1,973.0731559999999,980.9111839999999,974.1065299999999,975.123155,975.23978,976.256498,976.3730919999999,977.3897479999999,973.0731559999999,977.3897479999999,980.059309,980.9111839999999
4,2,132,3,1,4,2,3,0,1,980.939621,990.1654609999999,982.106371,983.123026,983.2729949999999,984.2896199999999,984.37312,985.389682,980.939621,985.389682,988.1093679999999,990.1654609999999
4,2,133,1,4,0,0,2,0,1,990.189492,995.5839279999999,991.139648,992.156179,0.0,0.0,0.0,0.0,990.189492,992.156179,994.792334,995.5839279999999
4,2,134,3,1,4,5,2,0,1,995.606053,1004.582768,996.5896459999999,997.6061139999999,997.639427,998.656114,998.7893949999999,999.8060509999999,995.606053,999.8060509999999,1002.610362,1004.582768
5,2,0,3,5,1,3,5,1,1,90.04907275,98.14281975,91.13207274999999,92.14869775,92.28204075,93.29869674999999,93.49869675,94.51544675,90.04907275,94.51544675,97.20347675,98.14281975
5,2,1,3,1,2,4,1,1,0,98.16528875,106.64234775,99.19869475,100.21522575,100.39853774999999,101.41522475,101.53194375,102.54853675,98.16528875,102.54853675,105.33491074999999,106.64234775
5,2,2,3,3,5,4,2,0,1,106.66506675,114.69450074999999,107.73178474999999,108.74840975,108.78175275,109.79840875,109.93178375,110.94837774999999,106.66506675,110.94837774999999,113.70118875,114.69450074999999
5,2,3,2,5,1,0,3,0,1,114.71493875,122.15549775,115.88162575,116.89840575,117.03162474999999,118.04837475,0.0,0.0,114.71493875,118.04837475,120.83581075,122.15549775
5,2,4,2,5,2,0,5,1,0,122.18149774999999,129.18527575,123.28155975,124.29818474999999,124.39821574999999,125.41480874999999,0.0,0.0,122.18149774999999,125.41480874999999,128.15249574999999,129.18527575
5,2,5,2,4,2,0,2,1,0,129.21471375,136.00724275,130.19811975,131.21474375,131.34805674999998,132.36471275,0.0,0.0,129.21471375,132.36471275,134.98421175,136.00724275
5,2,6,2,1,2,0,4,0,1,136.03127375,142.82948975,136.98139774999999,137.99795975,138.04795975,139.06461575,0.0,0.0,136.03127375,139.06461575,141.66758375,142.82948975
5,2,7,3,3,4,1,5,0,1,142.84786474999999,151.26532975,143.88120775,144.89783275,145.01451975,146.03117575,146.18114475,147.19783175,142.84786474999999,147.19783175,149.88542375,151.26532975
5,2,8,3,2,3,5,4,0,0,151.29770474999998,159.46151375,152.31445474999998,153.33107875,153.51439175,154.53104775,154.71445375,155.73101574999998,151.29770474999998,155.73101574999998,158.35063975,159.46151375
5,2,9,2,2,3,0,4,0,0,159.48088875,166.33144875,160.54773275,161.56426274999998,161.61423175,162.63091875,0.0,0.0,159.48088875,162.63091875,165.36713675,166.33144875
5,2,10,1,2,0,0,2,1,1,166.36410475,172.09922774999998,167.33082374999998,168.34744775,0.0,0.0,0.0,0.0,166.36410475,168.34744775,171.06716575,172.09922774999998
5,2,11,1,1,0,0,1,1,1,172.13075874999998,178.31406875,173.28091475,174.29738275,0.0,0.0,0.0,0.0,172.13075874999998,174.29738275,177.00035075,178.31406875
5,2,12,1,4,0,0,4,1,0,178.34725674999999,184.84840975,179.54741274999998,180.56394275,0.0,0.0,0.0,0.0,178.34725674999999,180.56394275,183.35034775,184.84840975
5,2,13,3,3,5,4,1,0,1,184.88047275,193.23609474999998,185.89731575,186.91384675,186.94715975,187.96387775,187.98050275,188.99715874999998,184.88047275,188.99715874999998,191.75125075,193.23609474999998
5,2,14,3,1,2,4,3,0,1,193.26368775,201.64021574999998,194.29737475,195.31371875,195.44721875,196.46368675,196.48031175,197.49702975,193.26368775,197.49702975,200.26702874999998,201.64021574999998
5,2,15,1,5,0,0,5,1,1,201.66355975,207.15224475,202.69693375,203.71358974999998,0.0,0.0,0.0,0.0,201.66355975,203.71358974999998,206.26802675,207.15224475
5,2,16,1,5,0,0,2,0,1,207.18015075,213.19155475,208.31349475,209.33021275,0.0,0.0,0.0,0.0,207.18015075,209.33021275,211.98302475,213.19155475
5,2,17,1,4,0,0,2,0,1,213.21339874999998,219.29473975,214.39705475,215.41339775,0.0,0.0,0.0,0.0,213.21339874999998,215.41339775,218.04961575,219.29473975
5,2,18,3,5,3,4,5,1,1,219.31330275,227.50711174999998,220.46342675,221.47998875,221.51327075,222.52995775,222.58001975,223.59661375,219.31330275,223.59661375,226.21626874999998,227.50711174999998
5,2,19,2,2,1,0,1,1,1,227.52979975,234.58485875,228.51329875,229.52986074999998,229.57986075,230.59648575,0.0,0.0,227.52979975,230.59648575,233.38264074999998,234.58485875
5,2,20,3,3,5,1,3,1,0,234.61304675,244.89016775,235.64642074999998,236.66307675,236.82973274999998,237.84638875,237.99654475,239.01301375,234.61304675,239.01301375,241.68276275,244.89016775
