subject,session,task,ttl,time
12,1,screening,1,328.79883674999996
12,1,screening,1,330.01564874999997
12,1,screening,1,331.21542975
12,1,screening,1,334.69874075
12,1,screening,1,335.89867775
12,1,screening,1,337.06533375
12,1,screening,1,338.24861475
12,1,screening,1,339.48192674999996
12,1,screening,1,340.66523874999996
12,1,screening,1,341.84858175
12,1,screening,1,342.99851874999996
12,1,screening,1,344.18186175
12,1,screening,1,345.38183075
12,1,screening,1,346.58176775
12,1,screening,1,347.74876674999996
12,1,screening,1,348.91507874999996
12,1,screening,1,350.14839075
12,1,screening,1,351.28170274999997
12,1,screening,1,354.79842075
12,1,screening,1,356.03160775
12,1,screening,1,357.24832575
12,1,screening,1,358.38216875
12,1,screening,1,359.54819975
12,1,screening,1,360.71482475
12,1,screening,1,361.91482375
12,1,screening,1,363.06479175
12,1,screening,1,364.26494775
12,1,screening,1,365.41472875
12,1,screening,1,366.61479075
12,1,screening,1,367.79810275
12,1,screening,1,369.01469575
12,1,screening,1,372.03147574999997
12,1,screening,1,373.26469475
12,1,screening,1,374.48131874999996
12,1,screening,1,375.64788074999996
12,1,screening,1,376.84797375
12,1,screening,1,377.99784875
12,1,screening,1,379.13119174999997
12,1,screening,1,380.34775375
12,1,screening,1,381.53112875
12,1,screening,1,382.71440974999996
12,1,screening,1,383.93109675
12,1,screening,1,385.13106475
12,1,screening,1,386.33100175
12,1,screening,1,387.54775075
12,1,screening,1,388.76428175
12,1,screening,1,389.94778175
12,1,screening,1,393.59762374999997
12,1,screening,1,394.74759174999997
12,1,screening,1,395.96412275
12,1,screening,1,397.09749675
12,1,screening,1,398.28084075
12,1,screening,1,399.43077775
12,1,screening,1,400.66405875
12,1,screening,1,401.86408875
12,1,screening,1,403.04733875
12,1,screening,1,404.23065075
12,1,screening,1,405.36508775
12,1,screening,1,408.81402375
12,1,screening,1,409.94717975
12,1,screening,1,411.09721075
12,1,screening,1,412.28052275
12,1,screening,1,413.41449074999997
12,1,screening,1,414.63045875
12,1,screening,1,415.84714575
12,1,screening,1,417.04714574999997
12,1,screening,1,420.79717474999995
12,1,screening,1,421.99695575
12,1,screening,1,423.18026775
12,1,screening,1,424.41367375
12,1,screening,1,425.61367375
12,1,screening,1,426.83023575
12,1,screening,1,431.08023375
12,1,screening,1,432.26345175
12,1,screening,1,433.48013875
12,1,screening,1,434.38066975
12,1,screening,1,435.78004375
12,1,screening,1,436.93007474999996
12,1,screening,1,438.09669974999997
12,1,screening,1,442.91325974999995
12,1,screening,1,444.12988475
12,1,screening,1,445.26322775
12,1,screening,1,446.42982075
12,1,screening,1,447.61313275
12,1,screening,1,448.77978874999997
12,1,screening,1,449.97978874999995
12,1,screening,1,451.17978775
12,1,screening,1,452.34638175
12,1,screening,1,453.52969375
12,1,screening,1,454.66303675
12,1,screening,1,455.89631775
12,1,screening,1,457.04628575
12,1,screening,1,458.19628474999996
12,1,screening,1,459.36306575
12,1,screening,1,460.51290975
12,1,screening,1,461.69622175
12,1,screening,1,462.86287675
12,1,screening,1,464.09622075
12,1,screening,1,465.31290774999997
12,1,screening,1,466.44612574999996
12,1,screening,1,467.64612474999996
12,1,screening,1,468.81274974999997
12,1,screening,1,469.97956174999996
12,1,screening,1,471.16271774999996
12,1,screening,1,472.39602974999997
12,1,screening,1,476.77937175
12,1,screening,1,478.01258974999996
12,1,screening,1,479.17921474999997
12,1,screening,1,480.37977674999996
12,1,screening,1,481.57918175
12,1,screening,1,482.76255675
12,1,screening,1,483.96258774999995
12,1,screening,1,485.16249274999996
12,1,screening,1,486.06305575
12,1,screening,1,487.46239875
12,1,screening,1,488.69571075
12,1,screening,1,489.84567875
12,1,screening,1,490.97899075
12,1,screening,1,492.16230275
12,1,screening,1,493.37895875
12,1,screening,1,494.57892675
12,1,screening,1,495.72889475
12,1,screening,1,496.89561375
12,1,screening,1,498.07892575
12,1,screening,1,499.31217475
12,1,screening,1,504.12886075
12,1,screening,1,505.34542274999995
12,1,screening,1,506.54539074999997
12,1,screening,1,507.71201575
12,1,screening,1,508.86201474999996
12,1,screening,1,510.04532674999996
12,1,screening,1,511.22866975
12,1,screening,1,512.37866975
12,1,screening,1,513.57860675
12,1,screening,1,514.7286067499999
12,1,screening,1,515.89523075
12,1,screening,1,517.09519875
12,1,screening,1,518.24588575
12,1,screening,1,519.4118227499999
12,1,screening,1,520.61179175
12,1,screening,1,521.77844675
12,1,screening,1,522.99522775
12,1,screening,1,524.22841475
12,1,screening,1,525.4283517499999
12,1,screening,1,529.81169375
12,1,screening,1,531.01163075
12,1,screening,1,532.1615997499999
12,1,screening,1,533.37825475
12,1,screening,1,534.5949107499999
12,1,screening,1,535.81153575
12,1,screening,1,536.97815975
12,1,screening,1,538.17819075
12,1,screening,1,539.31143975
12,1,screening,1,540.47853375
12,1,screening,1,541.64475175
12,1,screening,1,542.79481375
12,1,screening,1,543.94478175
12,1,screening,1,545.11231275
12,1,screening,1,546.24540575
12,1,screening,1,547.42849975
12,1,screening,1,548.61127975
12,1,screening,1,549.81137375
12,1,screening,1,551.01131075
12,1,screening,1,552.21121575
12,1,screening,1,553.34459075
12,1,screening,71,553.34459175
12,2,sternberg,61,179.060116
12,2,sternberg,11,179.237022
12,2,sternberg,1,180.393366
12,2,sternberg,5,181.896584
12,2,sternberg,2,182.092052
12,2,sternberg,5,183.59492699999998
12,2,sternberg,3,183.708114
12,2,sternberg,6,185.210582
12,2,sternberg,7,187.779488
12,2,sternberg,8,189.04455
12,2,sternberg,11,189.077331
12,2,sternberg,1,190.13142399999998
12,2,sternberg,5,191.634299
12,2,sternberg,2,191.800736
12,2,sternberg,5,193.303485
12,2,sternberg,3,193.356735
12,2,sternberg,6,194.859266
12,2,sternberg,7,197.60464
12,2,sternberg,8,198.60235799999998
12,2,sternberg,11,198.627139
12,2,sternberg,1,199.682202
12,2,sternberg,5,201.184826
12,2,sternberg,2,201.28357599999998
12,2,sternberg,5,202.7877
12,2,sternberg,3,202.86345
12,2,sternberg,6,204.36601199999998
12,2,sternberg,7,207.117574
12,2,sternberg,8,209.774573
12,2,sternberg,11,209.793823
12,2,sternberg,1,210.84926
12,2,sternberg,5,212.352603
12,2,sternberg,2,212.508009
12,2,sternberg,6,214.010665
12,2,sternberg,7,216.724851
12,2,sternberg,8,218.00597499999998
12,2,sternberg,11,218.026819
12,2,sternberg,1,218.95085
12,2,sternberg,5,220.455568
12,2,sternberg,2,220.566318
12,2,sternberg,6,222.06972399999998
12,2,sternberg,7,224.847785
12,2,sternberg,8,226.57306599999998
12,2,sternberg,11,226.593378
12,2,sternberg,1,227.65172199999998
12,2,sternberg,5,229.15481499999999
12,2,sternberg,2,229.17668999999998
12,2,sternberg,6,230.679845
12,2,sternberg,7,233.28881299999998
12,2,sternberg,8,234.437031
12,2,sternberg,11,234.45987499999998
12,2,sternberg,1,235.5035
12,2,sternberg,5,237.00674899999999
12,2,sternberg,2,237.04396799999998
12,2,sternberg,6,238.54677999999998
12,2,sternberg,7,241.22559099999998
12,2,sternberg,8,242.52440299999998
12,2,sternberg,11,242.543341
12,2,sternberg,1,243.668434
12,2,sternberg,5,245.17146499999998
12,2,sternberg,2,245.26758999999998
12,2,sternberg,5,246.770651
12,2,sternberg,3,246.79461999999998
12,2,sternberg,6,248.297338
12,2,sternberg,7,250.96314999999998
12,2,sternberg,8,252.65758699999998
12,2,sternberg,11,252.692962
12,2,sternberg,1,253.789899
12,2,sternberg,5,255.29305399999998
12,2,sternberg,2,255.49727299999998
12,2,sternberg,5,257.000116
12,2,sternberg,3,257.027897
12,2,sternberg,6,258.531178
12,2,sternberg,7,261.15761399999997
12,2,sternberg,8,262.567145
12,2,sternberg,11,262.592801
12,2,sternberg,1,263.654113
12,2,sternberg,5,265.156707
12,2,sternberg,2,265.32401899999996
12,2,sternberg,6,266.82708099999996
12,2,sternberg,7,269.536861
12,2,sternberg,8,274.76242099999996
12,2,sternberg,11,274.79264
12,2,sternberg,1,275.88514
12,2,sternberg,6,277.38854499999997
12,2,sternberg,7,280.09135699999996
12,2,sternberg,8,281.811106
12,2,sternberg,11,281.84245
12,2,sternberg,1,282.805043
12,2,sternberg,6,284.308386
12,2,sternberg,7,286.948698
12,2,sternberg,8,288.06050999999997
12,2,sternberg,11,288.092541
12,2,sternberg,1,289.083666
12,2,sternberg,6,290.586415
12,2,sternberg,7,293.345695
12,2,sternberg,8,295.253038
12,2,sternberg,11,295.27556899999996
12,2,sternberg,1,296.314819
12,2,sternberg,5,297.817943
12,2,sternberg,2,297.843881
12,2,sternberg,5,299.34713
12,2,sternberg,3,299.399818
12,2,sternberg,6,300.90234799999996
12,2,sternberg,7,303.47450399999997
12,2,sternberg,8,305.146847
12,2,sternberg,11,305.17562799999996
12,2,sternberg,1,306.13390899999996
12,2,sternberg,5,307.636627
12,2,sternberg,2,307.822096
12,2,sternberg,5,309.324689
12,2,sternberg,3,309.51850099999996
12,2,sternberg,6,311.020876
12,2,sternberg,7,313.692656
12,2,sternberg,8,314.81706199999996
12,2,sternberg,11,314.841999
12,2,sternberg,1,315.91499899999997
12,2,sternberg,6,317.417404
12,2,sternberg,7,320.043434
12,2,sternberg,8,322.137371
12,2,sternberg,11,322.158496
12,2,sternberg,1,323.171308
12,2,sternberg,6,324.67386999999997
12,2,sternberg,7,327.231713
12,2,sternberg,8,328.642744
12,2,sternberg,11,328.675025
12,2,sternberg,1,329.796118
12,2,sternberg,6,331.299586
12,2,sternberg,7,333.868929
12,2,sternberg,8,335.387772
12,2,sternberg,11,335.40833499999997
12,2,sternberg,1,336.40199
12,2,sternberg,5,337.904834
12,2,sternberg,2,337.925052
12,2,sternberg,5,339.427927
12,2,sternberg,3,339.46652
12,2,sternberg,6,340.96927
12,2,sternberg,7,343.700019
12,2,sternberg,8,345.56926799999997
12,2,sternberg,11,345.591487
12,2,sternberg,1,346.654705
12,2,sternberg,5,348.157892
12,2,sternberg,2,348.221079
12,2,sternberg,6,349.72367299999996
12,2,sternberg,7,352.415296
12,2,sternberg,8,353.976671
12,2,sternberg,11,354.00807699999996
12,2,sternberg,1,355.008608
12,2,sternberg,5,356.51117
12,2,sternberg,2,356.64067
12,2,sternberg,5,358.143232
12,2,sternberg,3,358.303763
12,2,sternberg,6,359.806419
12,2,sternberg,7,362.440855
12,2,sternberg,8,363.934354
12,2,sternberg,11,363.957886
12,2,sternberg,1,365.001541
12,2,sternberg,5,366.503947
12,2,sternberg,2,366.597416
12,2,sternberg,5,368.100009
12,2,sternberg,3,368.16679
12,2,sternberg,6,369.66916499999996
12,2,sternberg,7,372.347288
12,2,sternberg,8,375.66634999999997
12,2,sternberg,11,375.691225
12,2,sternberg,1,376.807193
12,2,sternberg,6,378.309849
12,2,sternberg,7,380.99384799999996
12,2,sternberg,8,382.635097
12,2,sternberg,11,382.657534
12,2,sternberg,1,383.788409
12,2,sternberg,5,385.291471
12,2,sternberg,2,385.47072099999997
12,2,sternberg,6,386.973533
12,2,sternberg,7,389.672282
12,2,sternberg,8,391.090281
12,2,sternberg,11,391.12409299999996
12,2,sternberg,1,392.114156
12,2,sternberg,6,393.61709199999996
12,2,sternberg,7,396.260748
12,2,sternberg,8,399.52962099999996
12,2,sternberg,11,399.55733999999995
12,2,sternberg,1,400.531996
12,2,sternberg,5,402.034714
12,2,sternberg,2,402.07362
12,2,sternberg,5,403.576682
12,2,sternberg,3,403.62611999999996
12,2,sternberg,6,405.128744
12,2,sternberg,7,407.773524
12,2,sternberg,8,411.77295999999996
12,2,sternberg,11,411.807116
12,2,sternberg,1,412.796053
12,2,sternberg,6,414.29864699999996
12,2,sternberg,7,417.10139599999997
12,2,sternberg,8,419.10952
12,2,sternberg,11,419.140363
12,2,sternberg,1,420.112551
12,2,sternberg,5,421.61573699999997
12,2,sternberg,2,421.70054999999996
12,2,sternberg,6,423.20386199999996
12,2,sternberg,7,425.87507999999997
12,2,sternberg,8,427.35704799999996
12,2,sternberg,11,427.390266
12,2,sternberg,1,428.414985
12,2,sternberg,6,429.917672
12,2,sternberg,7,432.495296
12,2,sternberg,8,433.638576
12,2,sternberg,11,433.673483
12,2,sternberg,1,434.725513
12,2,sternberg,5,436.228075
12,2,sternberg,2,436.259638
12,2,sternberg,6,437.76226199999996
12,2,sternberg,7,440.420355
12,2,sternberg,8,441.822167
12,2,sternberg,11,441.856761
12,2,sternberg,1,443.004666
12,2,sternberg,5,444.507728
12,2,sternberg,2,444.610509
12,2,sternberg,5,446.112821
12,2,sternberg,3,446.232353
12,2,sternberg,6,447.734914
12,2,sternberg,7,450.352913
12,2,sternberg,8,452.0836
12,2,sternberg,11,452.106631
12,2,sternberg,1,453.17731899999995
12,2,sternberg,5,454.68069299999996
12,2,sternberg,2,454.731318
12,2,sternberg,6,456.23353599999996
12,2,sternberg,7,458.923066
12,2,sternberg,8,462.84056499999997
12,2,sternberg,11,462.873096
12,2,sternberg,1,463.895533
12,2,sternberg,5,465.39825099999996
12,2,sternberg,2,465.59975099999997
12,2,sternberg,6,467.103282
12,2,sternberg,7,469.729406
12,2,sternberg,8,471.327968
12,2,sternberg,11,471.356155
12,2,sternberg,1,472.36643599999996
12,2,sternberg,6,473.869154
12,2,sternberg,7,476.48290299999996
12,2,sternberg,8,478.24877699999996
12,2,sternberg,11,478.272808
12,2,sternberg,1,479.340808
12,2,sternberg,5,480.84333899999996
12,2,sternberg,2,480.874151
12,2,sternberg,5,482.376557
12,2,sternberg,3,482.51093199999997
12,2,sternberg,6,484.0139
12,2,sternberg,7,486.720961
12,2,sternberg,8,489.18161699999996
12,2,sternberg,11,489.206054
12,2,sternberg,1,490.384616
12,2,sternberg,6,491.887209
12,2,sternberg,7,494.548271
12,2,sternberg,8,495.798833
12,2,sternberg,11,495.82258299999995
12,2,sternberg,1,496.885738
12,2,sternberg,5,498.388675
12,2,sternberg,2,498.49317499999995
12,2,sternberg,6,499.99573699999996
12,2,sternberg,7,502.70676699999996
12,2,sternberg,8,504.41386
12,2,sternberg,11,504.43910999999997
12,2,sternberg,1,505.582266
12,2,sternberg,6,507.08529699999997
12,2,sternberg,7,509.829546
12,2,sternberg,8,511.28691999999995
12,2,sternberg,11,511.32220099999995
12,2,sternberg,1,512.432638
12,2,sternberg,5,513.935825
12,2,sternberg,2,513.955607
12,2,sternberg,5,515.458137
12,2,sternberg,3,515.55945
12,2,sternberg,6,517.0620739999999
12,2,sternberg,7,519.7203539999999
12,2,sternberg,8,523.274509
12,2,sternberg,11,523.305384
12,2,sternberg,1,524.361634
12,2,sternberg,5,525.8648519999999
12,2,sternberg,2,525.8887579999999
12,2,sternberg,6,527.391945
12,2,sternberg,7,530.060163
12,2,sternberg,8,531.873599
12,2,sternberg,11,531.905349
12,2,sternberg,1,532.887787
12,2,sternberg,5,534.390598
12,2,sternberg,2,534.558255
12,2,sternberg,5,536.0609099999999
12,2,sternberg,3,536.229191
12,2,sternberg,6,537.731722
12,2,sternberg,7,540.4193769999999
12,2,sternberg,8,542.4548139999999
12,2,sternberg,11,542.488439
12,2,sternberg,1,543.6458759999999
12,2,sternberg,5,545.148188
12,2,sternberg,2,545.28175
12,2,sternberg,6,546.7843429999999
12,2,sternberg,7,549.51528
12,2,sternberg,8,550.958092
12,2,sternberg,11,550.988436
12,2,sternberg,1,551.997529
12,2,sternberg,5,553.499966
12,2,sternberg,2,553.530341
12,2,sternberg,5,555.033028
12,2,sternberg,3,555.07259
12,2,sternberg,6,556.5750899999999
12,2,sternberg,7,559.261713
12,2,sternberg,8,561.411213
12,2,sternberg,11,561.4382439999999
12,2,sternberg,1,562.434306
12,2,sternberg,5,563.936618
12,2,sternberg,2,564.04818
12,2,sternberg,6,565.55093
12,2,sternberg,7,568.224522
12,2,sternberg,8,572.040365
12,2,sternberg,11,572.071427
12,2,sternberg,1,573.098302
12,2,sternberg,6,574.601332
12,2,sternberg,7,577.237081
12,2,sternberg,8,578.6415489999999
12,2,sternberg,11,578.671331
12,2,sternberg,1,579.668143
12,2,sternberg,6,581.171017
12,2,sternberg,7,583.7865469999999
12,2,sternberg,8,590.580982
12,2,sternberg,11,590.604482
12,2,sternberg,1,591.796263
12,2,sternberg,5,593.2987939999999
12,2,sternberg,2,593.320981
12,2,sternberg,6,594.824043
12,2,sternberg,7,597.5239789999999
12,2,sternberg,8,598.8445409999999
12,2,sternberg,11,598.870916
12,2,sternberg,1,600.02776
12,2,sternberg,6,601.530321
12,2,sternberg,7,604.237445
12,2,sternberg,8,605.9893509999999
12,2,sternberg,11,606.020851
12,2,sternberg,1,607.136538
12,2,sternberg,5,608.638912
12,2,sternberg,2,608.750319
12,2,sternberg,6,610.2531299999999
12,2,sternberg,7,612.984004
12,2,sternberg,8,616.074878
12,2,sternberg,11,616.104097
12,2,sternberg,1,617.227534
12,2,sternberg,6,618.73069
12,2,sternberg,7,621.295439
12,2,sternberg,8,623.507313
12,2,sternberg,11,623.53725
12,2,sternberg,1,624.671343
12,2,sternberg,5,626.1742489999999
12,2,sternberg,2,626.216593
12,2,sternberg,6,627.719342
12,2,sternberg,7,630.365185
12,2,sternberg,8,632.362309
12,2,sternberg,11,632.3871839999999
12,2,sternberg,1,633.486309
12,2,sternberg,5,634.9889019999999
12,2,sternberg,2,635.121464
12,2,sternberg,6,636.624276
12,2,sternberg,7,639.2439939999999
12,2,sternberg,8,641.0573059999999
12,2,sternberg,11,641.0871179999999
12,2,sternberg,1,642.0733359999999
12,2,sternberg,5,643.57718
12,2,sternberg,2,643.698398
12,2,sternberg,5,645.2018039999999
12,2,sternberg,3,645.2510229999999
12,2,sternberg,6,646.753803
12,2,sternberg,7,649.413583
12,2,sternberg,8,650.6474579999999
12,2,sternberg,11,650.6701459999999
12,2,sternberg,1,651.735864
12,2,sternberg,6,653.238332
12,2,sternberg,7,655.9013309999999
12,2,sternberg,8,660.381579
12,2,sternberg,11,660.40336
12,2,sternberg,1,661.45786
12,2,sternberg,5,662.960922
12,2,sternberg,2,663.081828
12,2,sternberg,6,664.584265
12,2,sternberg,7,667.223295
12,2,sternberg,8,668.501076
12,2,sternberg,11,668.519951
12,2,sternberg,1,669.5701379999999
12,2,sternberg,5,671.0729809999999
12,2,sternberg,2,671.195512
12,2,sternberg,6,672.698887
12,2,sternberg,7,675.279417
12,2,sternberg,8,676.79651
12,2,sternberg,11,676.81976
12,2,sternberg,1,677.784572
12,2,sternberg,5,679.28729
12,2,sternberg,2,679.3767899999999
12,2,sternberg,6,680.879321
12,2,sternberg,7,683.483695
12,2,sternberg,8,685.1401
12,2,sternberg,11,685.1696939999999
12,2,sternberg,1,686.289225
12,2,sternberg,6,687.792162
12,2,sternberg,7,690.45163
12,2,sternberg,8,691.949035
12,2,sternberg,11,691.969566
12,2,sternberg,1,693.0161909999999
12,2,sternberg,5,694.519628
12,2,sternberg,2,694.655534
12,2,sternberg,5,696.158971
12,2,sternberg,3,696.2441269999999
12,2,sternberg,6,697.746658
12,2,sternberg,7,700.509594
12,2,sternberg,8,702.290406
12,2,sternberg,11,702.319437
12,2,sternberg,1,703.348093
12,2,sternberg,6,704.851499
12,2,sternberg,7,707.460685
12,2,sternberg,8,708.939622
12,2,sternberg,11,708.9694029999999
12,2,sternberg,1,709.941559
12,2,sternberg,5,711.445121
12,2,sternberg,2,711.5019649999999
12,2,sternberg,5,713.005089
12,2,sternberg,3,713.0392449999999
12,2,sternberg,6,714.542214
12,2,sternberg,7,717.172119
12,2,sternberg,8,719.648743
12,2,sternberg,11,719.6691179999999
12,2,sternberg,1,720.80193
12,2,sternberg,5,722.30471
12,2,sternberg,2,722.412117
12,2,sternberg,5,723.915116
12,2,sternberg,3,724.107522
12,2,sternberg,6,725.611084
12,2,sternberg,7,728.360833
12,2,sternberg,8,730.45377
12,2,sternberg,11,730.485645
12,2,sternberg,1,731.5210509999999
12,2,sternberg,6,733.024737
12,2,sternberg,7,735.758205
12,2,sternberg,8,736.751267
12,2,sternberg,11,736.78558
12,2,sternberg,1,737.7636729999999
12,2,sternberg,6,739.2669539999999
12,2,sternberg,7,742.012703
12,2,sternberg,8,743.192515
12,2,sternberg,11,743.218858
12,2,sternberg,1,744.345139
12,2,sternberg,6,745.848576
12,2,sternberg,7,748.4465749999999
12,2,sternberg,8,751.168355
12,2,sternberg,11,751.202105
12,2,sternberg,1,752.202948
12,2,sternberg,5,753.7058539999999
12,2,sternberg,2,753.802104
12,2,sternberg,5,755.3049159999999
12,2,sternberg,3,755.393416
12,2,sternberg,6,756.8961029999999
12,2,sternberg,7,759.590789
12,2,sternberg,8,760.6944139999999
12,2,sternberg,11,760.718633
12,2,sternberg,1,761.7994759999999
12,2,sternberg,6,763.3025379999999
12,2,sternberg,7,765.8699429999999
12,2,sternberg,8,767.039849
12,2,sternberg,11,767.068536
12,2,sternberg,1,768.053911
12,2,sternberg,5,769.557067
12,2,sternberg,2,769.629504
12,2,sternberg,5,771.132128
12,2,sternberg,3,771.257722
12,2,sternberg,6,772.760784
12,2,sternberg,7,775.3970949999999
12,2,sternberg,8,781.041437
12,2,sternberg,11,781.068218
12,2,sternberg,11,853.595752
12,2,sternberg,1,854.6550639999999
12,2,sternberg,5,856.157438
12,2,sternberg,2,856.198688
12,2,sternberg,6,857.701594
12,2,sternberg,7,860.294999
12,2,sternberg,8,874.080306
12,2,sternberg,11,874.100243
12,2,sternberg,1,875.1862739999999
12,2,sternberg,6,876.6889299999999
12,2,sternberg,7,879.3634599999999
12,2,sternberg,8,880.841366
12,2,sternberg,11,880.866897
12,2,sternberg,1,881.969834
12,2,sternberg,6,883.472396
12,2,sternberg,7,886.2072069999999
12,2,sternberg,8,887.202644
12,2,sternberg,11,887.233394
12,2,sternberg,1,888.1882059999999
12,2,sternberg,5,889.690925
12,2,sternberg,2,889.816518
12,2,sternberg,6,891.319174
12,2,sternberg,7,893.979485
12,2,sternberg,8,895.27436
12,2,sternberg,11,895.299891
12,2,sternberg,1,896.355609
12,2,sternberg,6,897.858578
12,2,sternberg,7,900.556983
12,2,sternberg,8,902.4830129999999
12,2,sternberg,11,902.516482
12,2,sternberg,1,903.559231
12,2,sternberg,5,905.062012
12,2,sternberg,2,905.188543
12,2,sternberg,5,906.6911359999999
12,2,sternberg,3,906.811605
12,2,sternberg,6,908.314261
12,2,sternberg,7,911.0351029999999
12,2,sternberg,8,912.664415
12,2,sternberg,11,912.6996029999999
12,2,sternberg,1,913.6629459999999
12,2,sternberg,5,915.165883
12,2,sternberg,2,915.35732
12,2,sternberg,6,916.8598509999999
12,2,sternberg,7,919.563131
12,2,sternberg,8,921.7111299999999
12,2,sternberg,11,921.732755
12,2,sternberg,1,922.8250989999999
12,2,sternberg,5,924.328036
12,2,sternberg,2,924.439942
12,2,sternberg,5,925.9429719999999
12,2,sternberg,3,926.0914409999999
12,2,sternberg,6,927.595691
12,2,sternberg,7,930.327096
12,2,sternberg,8,932.244189
12,2,sternberg,11,932.266095
12,2,sternberg,1,933.208313
12,2,sternberg,6,934.7113439999999
12,2,sternberg,7,937.297874
12,2,sternberg,8,938.78153
12,2,sternberg,11,938.815967
12,2,sternberg,1,939.913904
12,2,sternberg,6,941.416873
12,2,sternberg,7,944.1464649999999
12,2,sternberg,8,946.997089
12,2,sternberg,11,947.032433
12,2,sternberg,1,948.0767139999999
12,2,sternberg,5,949.5794629999999
12,2,sternberg,2,949.610682
12,2,sternberg,6,951.1136809999999
12,2,sternberg,7,953.7871799999999
12,2,sternberg,8,956.267492
12,2,sternberg,11,956.299054
12,2,sternberg,1,957.436241
12,2,sternberg,5,958.9391469999999
12,2,sternberg,2,959.039365
12,2,sternberg,5,960.5426769999999
12,2,sternberg,3,960.6263339999999
12,2,sternberg,6,962.1294889999999
12,2,sternberg,7,964.864238
12,2,sternberg,8,966.672862
12,2,sternberg,11,966.698987
12,2,sternberg,1,967.671424
12,2,sternberg,5,969.173861
12,2,sternberg,2,969.295205
12,2,sternberg,6,970.797954
12,2,sternberg,7,973.379641
12,2,sternberg,8,976.406796
12,2,sternberg,11,976.431921
12,2,sternberg,1,977.4531079999999
12,2,sternberg,5,978.955607
12,2,sternberg,2,979.0970759999999
12,2,sternberg,6,980.599576
12,2,sternberg,7,983.269231
12,2,sternberg,8,985.948855
12,2,sternberg,11,985.981917
12,2,sternberg,1,987.0998539999999
12,2,sternberg,5,988.602322
12,2,sternberg,2,988.696104
12,2,sternberg,6,990.198415
12,2,sternberg,7,992.766164
12,2,sternberg,8,996.497882
12,2,sternberg,11,996.5316939999999
12,2,sternberg,1,997.5077249999999
12,2,sternberg,5,999.010099
12,2,sternberg,2,999.180224
12,2,sternberg,6,1000.6831609999999
12,2,sternberg,7,1003.3815979999999
12,2,sternberg,8,1005.1290339999999
12,2,sternberg,11,1005.1482219999999
12,2,sternberg,1,1006.212534
12,2,sternberg,5,1007.7158149999999
12,2,sternberg,2,1007.881096
12,2,sternberg,6,1009.38397
12,2,sternberg,7,1012.1001249999999
12,2,sternberg,8,1014.703124
12,2,sternberg,11,1014.731624
12,2,sternberg,1,1015.910499
12,2,sternberg,5,1017.4134039999999
12,2,sternberg,2,1017.4829669999999
12,2,sternberg,5,1018.98556
12,2,sternberg,3,1019.123935
12,2,sternberg,6,1020.626778
12,2,sternberg,7,1023.3219959999999
12,2,sternberg,8,1025.172308
12,2,sternberg,11,1025.197901
12,2,sternberg,1,1026.296057
12,2,sternberg,6,1027.799307
12,2,sternberg,7,1030.5756179999998
12,2,sternberg,8,1032.0453049999999
12,2,sternberg,11,1032.064492
12,2,sternberg,1,1033.065304
12,2,sternberg,5,1034.567991
12,2,sternberg,2,1034.611179
12,2,sternberg,6,1036.114272
12,2,sternberg,7,1038.7947709999999
12,2,sternberg,8,1040.484583
12,2,sternberg,11,1040.5143329999999
12,2,sternberg,1,1041.5674569999999
12,2,sternberg,6,1043.070863
12,2,sternberg,7,1045.710924
12,2,sternberg,8,1050.4581719999999
12,2,sternberg,11,1050.480985
12,2,sternberg,1,1051.543485
12,2,sternberg,5,1053.046234
12,2,sternberg,2,1053.149484
12,2,sternberg,6,1054.6524829999998
12,2,sternberg,7,1057.2678879999999
12,2,sternberg,8,1059.136982
12,2,sternberg,11,1059.1642
12,2,sternberg,1,1060.249637
12,2,sternberg,5,1061.753074
12,2,sternberg,2,1061.8707299999999
12,2,sternberg,5,1063.374292
12,2,sternberg,3,1063.5637609999999
12,2,sternberg,6,1065.067323
12,2,sternberg,7,1067.789728
12,2,sternberg,8,1069.350321
12,2,sternberg,11,1069.380602
12,2,sternberg,1,1070.5766019999999
12,2,sternberg,5,1072.0820079999999
12,2,sternberg,2,1072.0974139999998
12,2,sternberg,6,1073.600632
12,2,sternberg,7,1076.3607869999998
12,2,sternberg,8,1081.034316
12,2,sternberg,11,1081.063848
12,2,sternberg,1,1082.1208159999999
12,2,sternberg,6,1083.623409
12,2,sternberg,7,1086.331814
12,2,sternberg,8,1087.651439
12,2,sternberg,11,1087.680408
12,2,sternberg,1,1088.793813
12,2,sternberg,5,1090.2975
12,2,sternberg,2,1090.4729379999999
12,2,sternberg,6,1091.976343
12,2,sternberg,7,1094.707467
12,2,sternberg,8,1096.69806
12,2,sternberg,11,1096.730123
12,2,sternberg,1,1097.724716
12,2,sternberg,5,1099.2276219999999
12,2,sternberg,2,1099.357059
12,2,sternberg,6,1100.8598709999999
12,2,sternberg,7,1103.589276
12,2,sternberg,8,1106.5280249999998
12,2,sternberg,11,1106.563494
12,2,sternberg,1,1107.725274
12,2,sternberg,5,1109.228555
12,2,sternberg,2,1109.348868
12,2,sternberg,5,1110.851898
12,2,sternberg,3,1111.041273
12,2,sternberg,6,1112.544616
12,2,sternberg,7,1115.188615
12,2,sternberg,8,1117.604521
12,2,sternberg,11,1117.629989
12,2,sternberg,1,1118.723739
12,2,sternberg,6,1120.226394
12,2,sternberg,7,1122.9448929999999
