subject,region,n_units,n_images,model,layer,view,rho,reliability,rho_norm
12,MTL_concept,2,63,resnet18,layer2,gap,0.029333592201284352,0.0506592494831933,0.13032744294031903
12,MTL_concept,2,63,resnet18,layer3,gap,0.022319300265711144,0.0506592494831933,0.09916335210114348
12,MTL_concept,2,63,resnet18,layer4,gap,0.03236465190453289,0.0506592494831933,0.14379426479470234
12,MTL_concept,2,63,resnet18,avgpool,gap,0.03236465190453289,0.0506592494831933,0.14379426479470234
12,MTL_concept,2,63,resnet18,logits,gap,0.036970200786454105,0.0506592494831933,0.16425645043493078
12,MTL_concept,2,63,resnet50,stem,gap,-0.0040245387637898354,0.0506592494831933,-0.01788079150005899
12,MTL_concept,2,63,resnet50,layer1,gap,0.014092851176988243,0.0506592494831933,0.06261371757786029
12,MTL_concept,2,63,resnet50,layer2,gap,0.020106956858115744,0.0506592494831933,0.0893340390992004
12,MTL_concept,2,63,resnet50,layer3,gap,0.02336457243885973,0.0506592494831933,0.10380743553178315
12,MTL_concept,2,63,resnet50,layer4,gap,0.03601203086163943,0.0506592494831933,0.15999935722430292
12,MTL_concept,2,63,resnet50,avgpool,gap,0.03601203086163943,0.0506592494831933,0.15999935722430292
12,MTL_concept,2,63,resnet50,logits,gap,0.049080615814944516,0.0506592494831933,0.2180623195824558
12,MTL_concept,2,63,convnext_tiny,stage1,gap,0.0190745842254172,0.0506592494831933,0.08474726757602925
12,MTL_concept,2,63,convnext_tiny,stage2,gap,0.008352219829645851,0.0506592494831933,0.037108426605368526
12,MTL_concept,2,63,convnext_tiny,stage3,gap,0.026927985197206634,0.0506592494831933,0.11963947102711288
12,MTL_concept,2,63,convnext_tiny,stage4,gap,0.029058990697378165,0.0506592494831933,0.12910740444022384
12,MTL_concept,2,63,convnext_tiny,avgpool,gap,0.029058990697378165,0.0506592494831933,0.12910740444022384
12,MTL_concept,2,63,convnext_tiny,logits,gap,0.05831728226327864,0.0506592494831933,0.25910029104001625
12,MTL_concept,2,63,vit_b_16,block2,cls,0.015641640522444447,0.0506592494831933,0.06949489850045044
12,MTL_concept,2,63,vit_b_16,block2,gap,0.03348617465517996,0.0506592494831933,0.14877712510339738
12,MTL_concept,2,63,vit_b_16,block5,cls,0.0011929350035692603,0.0506592494831933,0.005300140792247559
12,MTL_concept,2,63,vit_b_16,block5,gap,0.013185901918319993,0.0506592494831933,0.05858419480588707
12,MTL_concept,2,63,vit_b_16,block8,cls,0.02872706656706321,0.0506592494831933,0.12763268484716142
12,MTL_concept,2,63,vit_b_16,block8,gap,0.014542339505387114,0.0506592494831933,0.06461076806079358
12,MTL_concept,2,63,vit_b_16,block11,cls,0.03457885709233612,0.0506592494831933,0.15363184957775355
12,MTL_concept,2,63,vit_b_16,block11,gap,0.02976523455557293,0.0506592494831933,0.1322452047989129
12,MTL_concept,2,63,vit_b_16,ln,cls,0.036806520088809754,0.0506592494831933,0.1635292266214852
12,MTL_concept,2,63,vit_b_16,ln,gap,0.039609886110761376,0.0506592494831933,0.17598441870159914
12,MTL_concept,2,63,vit_b_16,logits,gap,0.03090084072975319,0.0506592494831933,0.1372906369387131
12,MTL_concept,2,63,dinov2_small,block2,cls,0.022107419753290444,0.0506592494831933,0.09822197931586744
12,MTL_concept,2,63,dinov2_small,block2,gap,0.045543908658750736,0.0506592494831933,0.202348935523231
12,MTL_concept,2,63,dinov2_small,block5,cls,0.014046516686979864,0.0506592494831933,0.06240785613541235
12,MTL_concept,2,63,dinov2_small,block5,gap,0.04493532009053443,0.0506592494831933,0.19964501193439524
12,MTL_concept,2,63,dinov2_small,block8,cls,0.015839139868281112,0.0506592494831933,0.07037237659957502
12,MTL_concept,2,63,dinov2_small,block8,gap,0.0295769404323917,0.0506592494831933,0.13140862496830408
12,MTL_concept,2,63,dinov2_small,block11,cls,0.023484692264796766,0.0506592494831933,0.10434112092746833
12,MTL_concept,2,63,dinov2_small,block11,gap,0.03308102257101666,0.0506592494831933,0.14697705797324098
12,MTL_concept,2,63,dinov2_small,norm,cls,0.025141199020298082,0.0506592494831933,0.11170088403375432
12,MTL_concept,2,63,dinov2_small,norm,gap,0.04094750740038285,0.0506592494831933,0.18192739224205992
12,MTL_concept,2,63,clip_vitb32,block2,cls,0.016023653718084598,0.0506592494831933,0.07119216089557778
12,MTL_concept,2,63,clip_vitb32,block2,gap,0.036198494219513946,0.0506592494831933,0.16082780307120426
12,MTL_concept,2,63,clip_vitb32,block5,cls,0.021270234527084327,0.0506592494831933,0.09450241407986888
12,MTL_concept,2,63,clip_vitb32,block5,gap,0.032434210352507514,0.0506592494831933,0.14410330893076398
12,MTL_concept,2,63,clip_vitb32,block8,cls,0.025066857188429145,0.0506592494831933,0.11137058760144238
12,MTL_concept,2,63,clip_vitb32,block8,gap,0.0304695740988383,0.0506592494831933,0.13537454439720148
12,MTL_concept,2,63,clip_vitb32,block11,cls,0.061282104771393564,0.0506592494831933,0.27227282489141424
12,MTL_concept,2,63,clip_vitb32,block11,gap,0.01309756084622094,0.0506592494831933,0.05819170056398608
12,MTL_concept,2,63,clip_vitb32,ln_post,cls,0.05345901244712855,0.0506592494831933,0.23751528099732355
12,MTL_concept,2,63,clip_vitb32,ln_post,gap,0.013609636358960418,0.0506592494831933,0.0604668222643814
12,MTL_concept,2,63,clip_vitb32,embed,gap,0.03364302144089529,0.0506592494831933,0.1494739862438748
12,MTL_concept,2,63,baseline,category,-,0.025509603812239618,0.0506592494831933,0.11333768508325545
12,MTL_concept,2,63,baseline,lowlevel,-,-0.029849868903916915,0.0506592494831933,-0.13262123028290082
12,amygdala,4,63,alexnet,conv1,gap,0.00634441503630362,0.025997179674837487,0.03934852596234546
12,amygdala,4,63,alexnet,conv2,gap,0.0248390611162579,0.025997179674837487,0.15405367328912967
12,amygdala,4,63,alexnet,conv3,gap,0.01517598799226149,0.025997179674837487,0.09412258720477043
12,amygdala,4,63,alexnet,conv4,gap,0.018534514799312445,0.025997179674837487,0.1149524160394667
12,amygdala,4,63,alexnet,conv5,gap,0.015058377767084689,0.025997179674837487,0.09339315998849819
12,amygdala,4,63,alexnet,fc6,gap,0.017754190415207396,0.025997179674837487,0.11011278715148999
12,amygdala,4,63,alexnet,fc7,gap,0.011232230784511237,0.025997179674837487,0.06966311663256156
12,amygdala,4,63,alexnet,logits,gap,0.013310729900707642,0.025997179674837487,0.0825541201322343
12,amygdala,4,63,vgg16,conv1_2,gap,0.00017061440607467768,0.025997179674837487,0.0010581630218963385
12,amygdala,4,63,vgg16,conv2_2,gap,0.019525402854972108,0.025997179674837487,0.12109797621495902
12,amygdala,4,63,vgg16,conv3_3,gap,0.022280805134909345,0.025997179674837487,0.13818718263169188
12,amygdala,4,63,vgg16,conv4_3,gap,0.0158299258457607,0.025997179674837487,0.09817835758847561
12,amygdala,4,63,vgg16,conv5_3,gap,0.014123469266061419,0.025997179674837487,0.08759478910411725
12,amygdala,4,63,vgg16,fc6,gap,0.006278025700888511,0.025997179674837487,0.038936774449675464
12,amygdala,4,63,vgg16,fc7,gap,0.006526273680978644,0.025997179674837487,0.04047642657422619
12,amygdala,4,63,vgg16,logits,gap,0.01551296558010335,0.025997179674837487,0.09621254684455612
12,amygdala,4,63,resnet18,stem,gap,-0.009370705200240623,0.025997179674837487,-0.05811779884311907
12,amygdala,4,63,resnet18,layer1,gap,0.012340220013858058,0.025997179674837487,0.07653494684976522
12,amygdala,4,63,resnet18,layer2,gap,0.00786972177719953,0.025997179674837487,0.04880858990066739
12,amygdala,4,63,resnet18,layer3,gap,0.01326905694822163,0.025997179674837487,0.08229566143376636
12,amygdala,4,63,resnet18,layer4,gap,0.010287257240110466,0.025997179674837487,0.06380232161319171
12,amygdala,4,63,resnet18,avgpool,gap,0.010287257240110466,0.025997179674837487,0.06380232161319171
12,amygdala,4,63,resnet18,logits,gap,0.01643346276901793,0.025997179674837487,0.10192153771747572
12,amygdala,4,63,resnet50,stem,gap,-0.02085070068811132,0.025997179674837487,-0.12931757028261026
12,amygdala,4,63,resnet50,layer1,gap,0.014828760104962037,0.025997179674837487,0.0919690544582411
12,amygdala,4,63,resnet50,layer2,gap,0.016136173477221443,0.025997179674837487,0.10007772779179394
12,amygdala,4,63,resnet50,layer3,gap,0.011323723124239985,0.025997179674837487,0.07023055881353052
12,amygdala,4,63,resnet50,layer4,gap,0.02024509534044681,0.025997179674837487,0.12556156163419185
12,amygdala,4,63,resnet50,avgpool,gap,0.02024509534044681,0.025997179674837487,0.12556156163419185
12,amygdala,4,63,resnet50,logits,gap,0.02726464313673456,0.025997179674837487,0.16909731034004544
12,amygdala,4,63,convnext_tiny,stage1,gap,0.007075292156248549,0.025997179674837487,0.04388147930238938
12,amygdala,4,63,convnext_tiny,stage2,gap,0.0025418535691094876,0.025997179674837487,0.015764761697377495
12,amygdala,4,63,convnext_tiny,stage3,gap,0.011570289301307372,0.025997179674837487,0.07175978027275978
12,amygdala,4,63,convnext_tiny,stage4,gap,-0.0009583812518321023,0.025997179674837487,-0.005943950601238049
12,amygdala,4,63,convnext_tiny,avgpool,gap,-0.0009583812518321023,0.025997179674837487,-0.005943950601238049
12,amygdala,4,63,convnext_tiny,logits,gap,0.019948432697477765,0.025997179674837487,0.12372163823035877
12,amygdala,4,63,vit_b_16,block2,cls,0.004843283408398453,0.025997179674837487,0.030038397842489965
12,amygdala,4,63,vit_b_16,block2,gap,0.007020578786646521,0.025997179674837487,0.04354214298344528
12,amygdala,4,63,vit_b_16,block5,cls,0.012160988783675466,0.025997179674837487,0.07542334165468459
12,amygdala,4,63,vit_b_16,block5,gap,0.008797613100093415,0.025997179674837487,0.05456343973318989
12,amygdala,4,63,vit_b_16,block8,cls,0.010420641617776462,0.025997179674837487,0.06462958127661683
12,amygdala,4,63,vit_b_16,block8,gap,0.009201258712931742,0.025997179674837487,0.05706687933880708
12,amygdala,4,63,vit_b_16,block11,cls,0.022892850950471305,0.025997179674837487,0.14198313553294092
12,amygdala,4,63,vit_b_16,block11,gap,0.017324085401364677,0.025997179674837487,0.1074452444061173
12,amygdala,4,63,vit_b_16,ln,cls,0.026976858287307996,0.025997179674837487,0.16731244766091208
12,amygdala,4,63,vit_b_16,ln,gap,0.021168095902826273,0.025997179674837487,0.13128607861238875
12,amygdala,4,63,vit_b_16,logits,gap,0.03013833706203884,0.025997179674837487,0.18692017019089624
12,amygdala,4,63,dinov2_small,block2,cls,0.011280373201498536,0.025997179674837487,0.06996169942291736
12,amygdala,4,63,dinov2_small,block2,gap,0.010261331054432245,0.025997179674837487,0.06364152551387814
12,amygdala,4,63,dinov2_small,block5,cls,0.0060410976727531965,0.025997179674837487,0.03746732949486977
12,amygdala,4,63,dinov2_small,block5,gap,0.010305486438391484,0.025997179674837487,0.0639153804338598
12,amygdala,4,63,dinov2_small,block8,cls,0.005578234551182963,0.025997179674837487,0.03459661857007979
12,amygdala,4,63,dinov2_small,block8,gap,0.005749422445644707,0.025997179674837487,0.03565833840888651
12,amygdala,4,63,dinov2_small,block11,cls,0.008454762089051432,0.025997179674837487,0.05243705269324904
12,amygdala,4,63,dinov2_small,block11,gap,0.021478298348866363,0.025997179674837487,0.13320997686490643
12,amygdala,4,63,dinov2_small,norm,cls,-0.005965838598407786,0.025997179674837487,-0.03700056721279376
12,amygdala,4,63,dinov2_small,norm,gap,0.018887976956437593,0.025997179674837487,0.1171446141833083
12,amygdala,4,63,clip_vitb32,block2,cls,0.008847716009684816,0.025997179674837487,0.05487418164202864
12,amygdala,4,63,clip_vitb32,block2,gap,0.01697763558960161,0.025997179674837487,0.10529653734095795
12,amygdala,4,63,clip_vitb32,block5,cls,0.027687793798422882,0.025997179674837487,0.17172172168485042
12,amygdala,4,63,clip_vitb32,block5,gap,0.01284647333123063,0.025997179674837487,0.07967476694163679
12,amygdala,4,63,clip_vitb32,block8,cls,0.018081694168205615,0.025997179674837487,0.1121439893748433
12,amygdala,4,63,clip_vitb32,block8,gap,0.011233287549628978,0.025997179674837487,0.06966967076709304
12,amygdala,4,63,clip_vitb32,block11,cls,0.024455494040656646,0.025997179674837487,0.1516747622396107
12,amygdala,4,63,clip_vitb32,block11,gap,-0.0028529855173949083,0.025997179674837487,-0.01769442479078646
12,amygdala,4,63,clip_vitb32,ln_post,cls,0.02274070738104298,0.025997179674837487,0.14103952999052322
12,amygdala,4,63,clip_vitb32,ln_post,gap,-0.00022781987268454709,0.025997179674837487,-0.001412955508706593
12,amygdala,4,63,clip_vitb32,embed,gap,0.007215874135356716,0.025997179674837487,0.04475337901625149
12,amygdala,4,63,baseline,category,-,0.02784219603983075,0.025997179674837487,0.17267933567604063
12,amygdala,4,63,baseline,lowlevel,-,-0.0038943582712632034,0.025997179674837487,-0.02415309475603821
13,MTL,59,63,alexnet,conv1,gap,0.1368106034884023,0.3069792561184271,0.24692510319810887
13,MTL,59,63,alexnet,conv2,gap,0.28227405775406955,0.3069792561184271,0.5094674613213092
13,MTL,59,63,alexnet,conv3,gap,0.2873113139438585,0.3069792561184271,0.5185590446692651
13,MTL,59,63,alexnet,conv4,gap,0.33300595845413,0.3069792561184271,0.6010318539662154
13,MTL,59,63,alexnet,conv5,gap,0.28876838845407304,0.3069792561184271,0.5211888720702718
13,MTL,59,63,alexnet,fc6,gap,0.2876749120249483,0.3069792561184271,0.5192152912715494
13,MTL,59,63,alexnet,fc7,gap,0.2885690206934457,0.3069792561184271,0.5208290395455109
13,MTL,59,63,alexnet,logits,gap,0.2700709062974876,0.3069792561184271,0.487442381715443
13,MTL,59,63,vgg16,conv1_2,gap,0.15741747173481943,0.3069792561184271,0.2841177837257387
13,MTL,59,63,vgg16,conv2_2,gap,0.2285940401231034,0.3069792561184271,0.41258210627405756
13,MTL,59,63,vgg16,conv3_3,gap,0.28037787800636466,0.3069792561184271,0.5060451068550205
13,MTL,59,63,vgg16,conv4_3,gap,0.31750887173647413,0.3069792561184271,0.5730616554621819
13,MTL,59,63,vgg16,conv5_3,gap,0.272387404705239,0.3069792561184271,0.49162335595141116
13,MTL,59,63,vgg16,fc6,gap,0.25985425578772864,0.3069792561184271,0.4690026744329947
13,MTL,59,63,vgg16,fc7,gap,0.290098093770996,0.3069792561184271,0.5235888148687998
13,MTL,59,63,vgg16,logits,gap,0.26585446502722193,0.3069792561184271,0.4798322610870564
13,MTL,59,63,resnet18,stem,gap,0.10858753560492988,0.3069792561184271,0.1959861863890442
13,MTL,59,63,resnet18,layer1,gap,0.17400156219525378,0.3069792561184271,0.31404988068295053
13,MTL,59,63,resnet18,layer2,gap,0.2271362342541031,0.3069792561184271,0.4099509588668595
13,MTL,59,63,resnet18,layer3,gap,0.32547256023026355,0.3069792561184271,0.5874350633196602
13,MTL,59,63,resnet18,layer4,gap,0.31034191487179624,0.3069792561184271,0.5601262431600427
13,MTL,59,63,resnet18,avgpool,gap,0.31034191487179624,0.3069792561184271,0.5601262431600427
13,MTL,59,63,resnet18,logits,gap,0.2802501834067412,0.3069792561184271,0.505814634937012
13,MTL,59,63,resnet50,stem,gap,0.05398542758276037,0.3069792561184271,0.0974365797472502
13,MTL,59,63,resnet50,layer1,gap,0.15689506408726284,0.3069792561184271,0.28317490679226087
13,MTL,59,63,resnet50,layer2,gap,0.2090492691476883,0.3069792561184271,0.37730637130153477
13,MTL,59,63,resnet50,layer3,gap,0.27712865873025755,0.3069792561184271,0.5001806944146934
13,MTL,59,63,resnet50,layer4,gap,0.3354581045855694,0.3069792561184271,0.6054576544606474
13,MTL,59,63,resnet50,avgpool,gap,0.3354581045855694,0.3069792561184271,0.6054576544606474
13,MTL,59,63,resnet50,logits,gap,0.25798209328261584,0.3069792561184271,0.465623667923329
13,MTL,59,63,convnext_tiny,stage1,gap,0.1431743238191739,0.3069792561184271,0.25841077944931323
13,MTL,59,63,convnext_tiny,stage2,gap,0.12610311779990163,0.3069792561184271,0.22759950312611274
13,MTL,59,63,convnext_tiny,stage3,gap,0.22946228543189748,0.3069792561184271,0.41414917459338874
13,MTL,59,63,convnext_tiny,stage4,gap,0.17779086415988063,0.3069792561184271,0.3208890711755471
13,MTL,59,63,convnext_tiny,avgpool,gap,0.17779086415988063,0.3069792561184271,0.3208890711755471
13,MTL,59,63,convnext_tiny,logits,gap,0.26245339053680244,0.3069792561184271,0.47369377000436425
13,MTL,59,63,vit_b_16,block2,cls,0.1998018349540631,0.3069792561184271,0.36061597169539467
13,MTL,59,63,vit_b_16,block2,gap,0.21574534049706678,0.3069792561184271,0.38939189732662355
13,MTL,59,63,vit_b_16,block5,cls,0.2032948818390971,0.3069792561184271,0.3669204608254055
13,MTL,59,63,vit_b_16,block5,gap,0.22969772818954723,0.3069792561184271,0.4145741177319141
13,MTL,59,63,vit_b_16,block8,cls,0.25454649028071213,0.3069792561184271,0.4594228574293915
13,MTL,59,63,vit_b_16,block8,gap,0.26713841370328467,0.3069792561184271,0.48214961918104904
13,MTL,59,63,vit_b_16,block11,cls,0.17930739620626995,0.3069792561184271,0.3236262115909073
13,MTL,59,63,vit_b_16,block11,gap,0.32511262538679214,0.3069792561184271,0.5867854283783429
13,MTL,59,63,vit_b_16,ln,cls,0.23943268872723134,0.3069792561184271,0.43214443811721187
13,MTL,59,63,vit_b_16,ln,gap,0.3554262533627362,0.3069792561184271,0.6414975305503329
13,MTL,59,63,vit_b_16,logits,gap,0.2418550021860862,0.3069792561184271,0.43651639457054775
13,MTL,59,63,dinov2_small,block2,cls,0.2012771612154727,0.3069792561184271,0.3632787411011325
13,MTL,59,63,dinov2_small,block2,gap,0.1701304994733315,0.3069792561184271,0.30706312280216946
13,MTL,59,63,dinov2_small,block5,cls,0.24086599085506402,0.3069792561184271,0.43473135950199443
13,MTL,59,63,dinov2_small,block5,gap,0.20716031599802945,0.3069792561184271,0.3738970598920179
13,MTL,59,63,dinov2_small,block8,cls,0.24620694297517584,0.3069792561184271,0.44437107396715697
13,MTL,59,63,dinov2_small,block8,gap,0.256880494582571,0.3069792561184271,0.46363542749637604
13,MTL,59,63,dinov2_small,block11,cls,0.16749121409347326,0.3069792561184271,0.3022995606353963
13,MTL,59,63,dinov2_small,block11,gap,0.27491045880952525,0.3069792561184271,0.49617713598884894
13,MTL,59,63,dinov2_small,norm,cls,0.17775089073056416,0.3069792561184271,0.32081692440543225
13,MTL,59,63,dinov2_small,norm,gap,0.29474828073980885,0.3069792561184271,0.5319817893012382
13,MTL,59,63,clip_vitb32,block2,cls,0.22915567051012142,0.3069792561184271,0.41359577508142725
13,MTL,59,63,clip_vitb32,block2,gap,0.16223811685023065,0.3069792561184271,0.29281841264084524
13,MTL,59,63,clip_vitb32,block5,cls,0.20976796447217533,0.3069792561184271,0.37860352161475597
13,MTL,59,63,clip_vitb32,block5,gap,0.2829425808993004,0.3069792561184271,0.5106740574653021
13,MTL,59,63,clip_vitb32,block8,cls,0.3369600916132878,0.3069792561184271,0.6081685430348144
13,MTL,59,63,clip_vitb32,block8,gap,0.2502456189546753,0.3069792561184271,0.4516603516809722
13,MTL,59,63,clip_vitb32,block11,cls,0.33882142388686615,0.3069792561184271,0.611528002404338
13,MTL,59,63,clip_vitb32,block11,gap,0.17262968453988978,0.3069792561184271,0.3115738223732256
13,MTL,59,63,clip_vitb32,ln_post,cls,0.36902858760996515,0.3069792561184271,0.6660479506354026
13,MTL,59,63,clip_vitb32,ln_post,gap,0.19157617664287738,0.3069792561184271,0.34576974285367995
13,MTL,59,63,clip_vitb32,embed,gap,0.3176507343989186,0.3069792561184271,0.5733176988657697
13,MTL,59,63,baseline,category,-,0.27694277678674906,0.3069792561184271,0.4998452020119617
13,MTL,59,63,baseline,lowlevel,-,0.09444266523431179,0.3069792561184271,0.17045656012520835
13,MFC,44,63,alexnet,conv1,gap,0.00475607934419322,-0.015338788447709069,0.15040043460130495
13,MFC,44,63,alexnet,conv2,gap,-0.0003488194786658068,-0.015338788447709069,-0.011030640448164614
13,MFC,44,63,alexnet,conv3,gap,-0.009863373608713954,-0.015338788447709069,-0.3119072601673051
13,MFC,44,63,alexnet,conv4,gap,-0.017511471120916177,-0.015338788447709069,-0.5537613392235696
13,MFC,44,63,alexnet,conv5,gap,-0.011515574320782908,-0.015338788447709069,-0.3641544341862045
13,MFC,44,63,alexnet,fc6,gap,-0.0167479067738309,-0.015338788447709069,-0.5296153144546812
13,MFC,44,63,alexnet,fc7,gap,-0.011857542546330195,-0.015338788447709069,-0.37496841898756056
13,MFC,44,63,alexnet,logits,gap,-0.01965112568553449,-0.015338788447709069,-0.6214231575252674
13,MFC,44,63,vgg16,conv1_2,gap,0.009102143488237832,-0.015338788447709069,0.28783505012501587
13,MFC,44,63,vgg16,conv2_2,gap,-0.007074565630230102,-0.015338788447709069,-0.22371740847871685
13,MFC,44,63,vgg16,conv3_3,gap,-0.003676139496294711,-0.015338788447709069,-0.11624973804795405
13,MFC,44,63,vgg16,conv4_3,gap,-0.01575126933599865,-0.015338788447709069,-0.49809887140523756
13,MFC,44,63,vgg16,conv5_3,gap,-0.016267581253058983,-0.015338788447709069,-0.5144260878152236
13,MFC,44,63,vgg16,fc6,gap,-0.016639783270877225,-0.015338788447709069,-0.5261961490753858
13,MFC,44,63,vgg16,fc7,gap,-0.020348092888210465,-0.015338788447709069,-0.6434631956741903
13,MFC,44,63,vgg16,logits,gap,-0.015553731583258132,-0.015338788447709069,-0.4918521791799255
13,MFC,44,63,resnet18,stem,gap,-0.00027312062249548285,-0.015338788447709069,-0.008636832430487467
13,MFC,44,63,resnet18,layer1,gap,-0.0006259722400175455,-0.015338788447709069,-0.01979498030493043
13,MFC,44,63,resnet18,layer2,gap,-0.0012761067056463503,-0.015338788447709069,-0.040354037272565195
13,MFC,44,63,resnet18,layer3,gap,-0.023138982178481086,-0.015338788447709069,-0.7317188642204501
13,MFC,44,63,resnet18,layer4,gap,-0.018990591104661583,-0.015338788447709069,-0.6005352200366367
13,MFC,44,63,resnet18,avgpool,gap,-0.018990591104661583,-0.015338788447709069,-0.6005352200366367
13,MFC,44,63,resnet18,logits,gap,-0.01742661094885471,-0.015338788447709069,-0.5510778249600893
13,MFC,44,63,resnet50,stem,gap,-0.0034924266798963357,-0.015338788447709069,-0.11044022869612206
13,MFC,44,63,resnet50,layer1,gap,-0.004334807018064782,-0.015338788447709069,-0.1370786339436737
13,MFC,44,63,resnet50,layer2,gap,-0.0167195094331365,-0.015338788447709069,-0.5287173116938204
13,MFC,44,63,resnet50,layer3,gap,-0.033211277928787794,-0.015338788447709069,-1.050232822598488
13,MFC,44,63,resnet50,layer4,gap,-0.01191448382166063,-0.015338788447709069,-0.3767690602167499
13,MFC,44,63,resnet50,avgpool,gap,-0.01191448382166063,-0.015338788447709069,-0.3767690602167499
13,MFC,44,63,resnet50,logits,gap,-0.009045614609050906,-0.015338788447709069,-0.2860474500069441
13,MFC,44,63,convnext_tiny,stage1,gap,-0.007521176155347772,-0.015338788447709069,-0.2378404733424736
13,MFC,44,63,convnext_tiny,stage2,gap,-0.008595068600423115,-0.015338788447709069,-0.2717999342273272
13,MFC,44,63,convnext_tiny,stage3,gap,-0.014096703789794267,-0.015338788447709069,-0.44577691476477344
13,MFC,44,63,convnext_tiny,stage4,gap,-0.003167724321013592,-0.015338788447709069,-0.1001722385391333
13,MFC,44,63,convnext_tiny,avgpool,gap,-0.003167724321013592,-0.015338788447709069,-0.1001722385391333
13,MFC,44,63,convnext_tiny,logits,gap,-0.008512837453776515,-0.015338788447709069,-0.2691995570472214
13,MFC,44,63,vit_b_16,block2,cls,-0.00044599676366971437,-0.015338788447709069,-0.014103656022601342
13,MFC,44,63,vit_b_16,block2,gap,-0.011216972127201427,-0.015338788447709069,-0.3547118037258046
13,MFC,44,63,vit_b_16,block5,cls,-0.021432391892219647,-0.015338788447709069,-0.677751740847401
13,MFC,44,63,vit_b_16,block5,gap,-0.013656604613161207,-0.015338788447709069,-0.4318597568195212
13,MFC,44,63,vit_b_16,block8,cls,-0.009924226203717974,-0.015338788447709069,-0.31383158818474993
13,MFC,44,63,vit_b_16,block8,gap,-0.01431751131711673,-0.015338788447709069,-0.4527594618732619
13,MFC,44,63,vit_b_16,block11,cls,-0.007907620338418977,-0.015338788447709069,-0.25006091141275455
13,MFC,44,63,vit_b_16,block11,gap,-0.0189842940088609,-0.015338788447709069,-0.6003360883828923
13,MFC,44,63,vit_b_16,ln,cls,-0.006280906030203327,-0.015338788447709069,-0.1986196882492884
13,MFC,44,63,vit_b_16,ln,gap,-0.026796370537625645,-0.015338788447709069,-0.8473756392472773
13,MFC,44,63,vit_b_16,logits,gap,-0.0070684022409915745,-0.015338788447709069,-0.22352250499771767
13,MFC,44,63,dinov2_small,block2,cls,-0.0312812043730384,-0.015338788447709069,-0.9891985377202075
13,MFC,44,63,dinov2_small,block2,gap,-0.016591608635441218,-0.015338788447709069,-0.5246727333411253
13,MFC,44,63,dinov2_small,block5,cls,-0.014321675551612706,-0.015338788447709069,-0.45289114653044515
13,MFC,44,63,dinov2_small,block5,gap,-0.030881086680333993,-0.015338788447709069,-0.9765457053094349
13,MFC,44,63,dinov2_small,block8,cls,-0.017282497827767754,-0.015338788447709069,-0.5465205679265852
13,MFC,44,63,dinov2_small,block8,gap,-0.025645418006921918,-0.015338788447709069,-0.8109793244896907
13,MFC,44,63,dinov2_small,block11,cls,-0.013088685184954648,-0.015338788447709069,-0.4139005676135892
13,MFC,44,63,dinov2_small,block11,gap,-0.035876914777847234,-0.015338788447709069,-1.134527661177511
13,MFC,44,63,dinov2_small,norm,cls,-0.021762706704867955,-0.015338788447709069,-0.6881972123760054
13,MFC,44,63,dinov2_small,norm,gap,-0.028767203652840082,-0.015338788447709069,-0.909698854568904
13,MFC,44,63,clip_vitb32,block2,cls,-0.03311275713447262,-0.015338788447709069,-1.0471173215292389
13,MFC,44,63,clip_vitb32,block2,gap,-0.025960330790163647,-0.015338788447709069,-0.8209377410831583
13,MFC,44,63,clip_vitb32,block5,cls,-0.014906243863190982,-0.015338788447709069,-0.47137681965590844
13,MFC,44,63,clip_vitb32,block5,gap,-0.014513625014424204,-0.015338788447709069,-0.45896112151174634
13,MFC,44,63,clip_vitb32,block8,cls,-0.024692259365625965,-0.015338788447709069,-0.7808378017100243
13,MFC,44,63,clip_vitb32,block8,gap,-0.014645118169150826,-0.015338788447709069,-0.4631193001683169
13,MFC,44,63,clip_vitb32,block11,cls,-0.019012299895403453,-0.015338788447709069,-0.6012217122765595
13,MFC,44,63,clip_vitb32,block11,gap,-0.027314240216681183,-0.015338788447709069,-0.8637521164168362
13,MFC,44,63,clip_vitb32,ln_post,cls,-0.01951850810694783,-0.015338788447709069,-0.6172294214641653
13,MFC,44,63,clip_vitb32,ln_post,gap,-0.022050212864713165,-0.015338788447709069,-0.6972889554403985
13,MFC,44,63,clip_vitb32,embed,gap,-0.00905359834064164,-0.015338788447709069,-0.28629991776748565
13,MFC,44,63,baseline,category,-,-0.010665711683157462,-0.015338788447709069,-0.3372794178544573
13,MFC,44,63,baseline,lowlevel,-,0.006443649469257763,-0.015338788447709069,0.2037660876658966
13,all,103,63,alexnet,conv1,gap,0.12997205732605382,0.25487542159650733,0.2574459207868057
13,all,103,63,alexnet,conv2,gap,0.2518459834046122,0.25487542159650733,0.49885123331860953
13,all,103,63,alexnet,conv3,gap,0.2570423681235102,0.25487542159650733,0.5091441230076845
13,all,103,63,alexnet,conv4,gap,0.2997109689409773,0.25487542159650733,0.5936611911539581
13,all,103,63,alexnet,conv5,gap,0.2538431228831996,0.25487542159650733,0.5028071252432468
13,all,103,63,alexnet,fc6,gap,0.24813931370631837,0.25487542159650733,0.4915091398474269
13,all,103,63,alexnet,fc7,gap,0.25021285279233557,0.25487542159650733,0.49561636250950997
13,all,103,63,alexnet,logits,gap,0.23391028230397584,0.25487542159650733,0.4633245733594874
