region,ref,t,mean,sem,count,p
MFC,resnet50 avgpool,0.85,0.008753210759866065,0.006749768113658366,19,0.21107254654843757
MFC,resnet50 avgpool,0.875,0.008655499074910481,0.006310825320869026,19,0.1870652597066855
MFC,resnet50 avgpool,0.9,0.007894115393748027,0.006351886935888488,19,0.22988873607152802
MFC,resnet50 avgpool,0.925,0.009833133232659441,0.007425164800529927,19,0.20197444244141619
MFC,resnet50 avgpool,0.95,0.005498797469256955,0.005958942970517822,19,0.3683262107121167
MFC,resnet50 avgpool,0.975,0.0026882859016368575,0.0051074425092422085,19,0.6050729890916502
MFC,resnet50 avgpool,1.0,0.005254119207870783,0.004911139316846981,19,0.29882966807815553
MFC,resnet50 avgpool,1.025,0.007603926799698568,0.004609754134834008,19,0.11638082183221253
MFC,resnet50 avgpool,1.05,0.012625684388684265,0.0048558646376145155,19,0.018095953307158342
MFC,resnet50 avgpool,1.075,0.016208761165877984,0.004106557189902104,19,0.0009449813285099508
MFC,resnet50 avgpool,1.1,0.013740732323312892,0.004476517077012533,19,0.006605066839873254
MFC,resnet50 avgpool,1.125,0.007979826296107533,0.0029782839469071815,19,0.015308268246811692
MFC,resnet50 avgpool,1.15,0.008960735042957314,0.004312266497624896,19,0.05229567680071154
MFC,resnet50 avgpool,1.175,0.00534677175930032,0.003928220447001735,19,0.1902744411969333
MFC,resnet50 avgpool,1.2,0.002400121334797039,0.004238269104296079,19,0.5781845590910741
MTL,alexnet conv1,-0.2,0.005030680419143599,0.004953304679180066,18,0.32404739730109633
MTL,alexnet conv1,-0.175,0.006568122238032433,0.005642375716387453,18,0.2604730075434598
MTL,alexnet conv1,-0.15,0.00591151338574381,0.00482277826321933,18,0.2370035703104003
MTL,alexnet conv1,-0.125,0.0017267398333765454,0.004146204347587776,18,0.6822821943041961
MTL,alexnet conv1,-0.1,-0.0011630639463630894,0.004678485476328565,18,0.8066498058179279
MTL,alexnet conv1,-0.075,0.0005880626612285982,0.004739004828591027,18,0.9026995223647875
MTL,alexnet conv1,-0.05,-0.001955763841501461,0.0047953057025334565,18,0.6884745104908732
MTL,alexnet conv1,-0.025,-0.005261815519704773,0.00530625350176184,18,0.3352857582878349
MTL,alexnet conv1,-0.0,-0.00294724570490409,0.006036513770670925,18,0.6316202380991331
MTL,alexnet conv1,0.025,0.003546316012042912,0.005812454268449869,18,0.5498495813766744
MTL,alexnet conv1,0.05,0.005561393610596802,0.005779053637071493,18,0.3493703532787402
MTL,alexnet conv1,0.075,0.0015292054646383218,0.004743806286529697,18,0.7511117724524052
MTL,alexnet conv1,0.1,-0.002582318775178167,0.004642795586966669,18,0.58532206680068
MTL,alexnet conv1,0.125,0.003386134006429134,0.0042261398630705676,18,0.43405184832481714
MTL,alexnet conv1,0.15,0.008272567307912225,0.0070953097102591815,18,0.2597442995635013
MTL,alexnet conv1,0.175,0.003274078802980322,0.005205965552637092,18,0.5377683687952264
MTL,alexnet conv1,0.2,0.005773942304343494,0.005086593860798377,18,0.27207279767770837
MTL,alexnet conv1,0.225,0.01066668068874002,0.006173106397411174,18,0.10212119806087182
MTL,alexnet conv1,0.25,0.009546230712847763,0.00549831998824391,18,0.10061318472958794
MTL,alexnet conv1,0.275,0.017511917313029847,0.00465617146973254,18,0.0015572405223068383
MTL,alexnet conv1,0.3,0.020206468754422915,0.00757817945600248,18,0.01627588235828519
MTL,alexnet conv1,0.325,0.014468764186164749,0.00816189816049879,18,0.09419276502461782
MTL,alexnet conv1,0.35,0.02467537896970616,0.0071376447987135825,18,0.0030115820823204053
MTL,alexnet conv1,0.375,0.02974173735124818,0.00660398257868765,18,0.00031332520974007116
MTL,alexnet conv1,0.4,0.027371874232229976,0.006218364311845615,18,0.0003896928042779811
MTL,alexnet conv1,0.425,0.023816015298521533,0.006700144509032572,18,0.0024378531405494183
MTL,alexnet conv1,0.45,0.01867582131957763,0.006511427719282085,18,0.010657246231953892
MTL,alexnet conv1,0.475,0.012984341979131382,0.006968810737372085,18,0.079802957957233
MTL,alexnet conv1,0.5,0.007809577971900643,0.006761584203682655,18,0.26407077113402866
MTL,alexnet conv1,0.525,0.004836723167348391,0.005876092668552102,18,0.4218374389331201
MTL,alexnet conv1,0.55,0.009299799911236648,0.005746492763278118,18,0.12399076461035073
MTL,alexnet conv1,0.575,0.008374408651842503,0.005671508699638381,18,0.1580738355999615
MTL,alexnet conv1,0.6,0.007567133689897694,0.005972758887736403,18,0.22225907735333914
MTL,alexnet conv1,0.625,0.0060156208551541655,0.005586494440230151,18,0.2966073397344046
MTL,alexnet conv1,0.65,0.006080070136571535,0.005211220732776962,18,0.25942728737694065
MTL,alexnet conv1,0.675,0.007838352504474273,0.005857119042650702,18,0.19843699930648642
MTL,alexnet conv1,0.7,0.005555412067243817,0.006697203703940238,18,0.4183108106883683
MTL,alexnet conv1,0.725,0.0071055930795085875,0.007616447068766699,18,0.3639193751493761
MTL,alexnet conv1,0.75,0.004892925491210158,0.006380387293614153,18,0.4536779446259368
MTL,alexnet conv1,0.775,0.009207198632303563,0.007844997239573308,18,0.25672074403366035
MTL,alexnet conv1,0.8,0.012937261942738315,0.007013324281971092,18,0.08258215199280172
MTL,alexnet conv1,0.825,0.01549412178784302,0.006988886575303058,18,0.040546739309179375
MTL,alexnet conv1,0.85,0.007416627589831506,0.0061523096379749115,18,0.24452136475249814
MTL,alexnet conv1,0.875,0.0070730562127950414,0.005983812235700221,18,0.2534637507217326
MTL,alexnet conv1,0.9,0.0009028800943597216,0.0050281712522836615,18,0.8596175100054064
MTL,alexnet conv1,0.925,-0.005965457791261041,0.006128100743783901,18,0.34397384748726634
MTL,alexnet conv1,0.95,-0.0035133301512400364,0.00580359883314244,18,0.5529291280678726
MTL,alexnet conv1,0.975,-0.0038940658194372025,0.006573031224721293,18,0.5613602577857287
MTL,alexnet conv1,1.0,-0.005737667064527072,0.00486371879131919,18,0.25437047480285196
MTL,alexnet conv1,1.025,-0.0044857318769978664,0.004372654744356127,18,0.31933422212340673
MTL,alexnet conv1,1.05,-0.0009360371960889205,0.004470710130534882,18,0.8366470519865498
MTL,alexnet conv1,1.075,-0.005547642068172391,0.004300073771519721,18,0.21428021716145354
MTL,alexnet conv1,1.1,-0.012212508524353476,0.0034869427563959257,18,0.002730075174221037
MTL,alexnet conv1,1.125,-0.00870337309067829,0.0037045621520606573,18,0.031149561710501174
MTL,alexnet conv1,1.15,-0.005006911789318336,0.0038142612859733164,18,0.20673634502571117
MTL,alexnet conv1,1.175,-0.00033644957918346416,0.0038501446717839265,18,0.9313856222203766
MTL,alexnet conv1,1.2,0.002511785861298511,0.004436951473851494,18,0.5787187016448758
MTL,alexnet conv4,-0.2,-0.00685282319314686,0.0042784880990438,18,0.12764084481765461
MTL,alexnet conv4,-0.175,-0.0034311100709286395,0.004770807081182997,18,0.4817948562419153
MTL,alexnet conv4,-0.15,-0.0011856489120173088,0.004716209540318349,18,0.8045196141052786
MTL,alexnet conv4,-0.125,-0.007194652433166377,0.0057583000775088084,18,0.22843363902118402
MTL,alexnet conv4,-0.1,-0.006171100543684773,0.004233406162827291,18,0.16314505409280666
MTL,alexnet conv4,-0.075,-0.0055244881236973685,0.005820125907126449,18,0.35581664903253785
MTL,alexnet conv4,-0.05,-0.002673541236717529,0.005277872530594148,18,0.6189725812266773
MTL,alexnet conv4,-0.025,-0.0032205909003902673,0.0036141068164285547,18,0.38530543489108093
MTL,alexnet conv4,-0.0,-0.0005581352651891591,0.004654337637972443,18,0.905954520556538
MTL,alexnet conv4,0.025,0.007206102790663537,0.005031594936957396,18,0.17022602940618556
MTL,alexnet conv4,0.05,0.006403620680581723,0.005211357068261264,18,0.2358927190761235
MTL,alexnet conv4,0.075,0.0008708844402403064,0.006591432779166862,18,0.8964376432089336
MTL,alexnet conv4,0.1,0.00404572690107375,0.005399217523524431,18,0.46390944785968335
MTL,alexnet conv4,0.125,0.007810908335754947,0.004151022477423338,18,0.07711598990414308
MTL,alexnet conv4,0.15,0.011220156472031327,0.007072192306508425,18,0.1310463728121252
MTL,alexnet conv4,0.175,0.008892169377441745,0.0056226800981789855,18,0.13219314942286106
MTL,alexnet conv4,0.2,0.020804235960595992,0.009530239266766747,18,0.0433510029295051
MTL,alexnet conv4,0.225,0.03388719919466147,0.013889357060390255,18,0.02594604320675919
MTL,alexnet conv4,0.25,0.04465089862903039,0.015530213784615448,18,0.01050198448864025
MTL,alexnet conv4,0.275,0.05747955930432759,0.019338747745205734,18,0.008545255981808107
MTL,alexnet conv4,0.3,0.05827269204395607,0.020857589819921953,18,0.012466014958088394
MTL,alexnet conv4,0.325,0.053119209550747226,0.023285688093391658,18,0.035700626993337245
MTL,alexnet conv4,0.35,0.06002956866822748,0.02160652204560847,18,0.012879673143936619
MTL,alexnet conv4,0.375,0.06087328335557559,0.02235567778374133,18,0.014464649500343667
MTL,alexnet conv4,0.4,0.05524745133657688,0.021804265529752887,18,0.021411640830012152
MTL,alexnet conv4,0.425,0.04689014521254208,0.021411490598602943,18,0.04276092282088669
MTL,alexnet conv4,0.45,0.037557754824390804,0.01772140570586644,18,0.049084052318451026
MTL,alexnet conv4,0.475,0.028705845061085755,0.016700522842839734,18,0.10379504690834769
MTL,alexnet conv4,0.5,0.01954998251851886,0.014366963777710549,18,0.19135847142500448
MTL,alexnet conv4,0.525,0.018023242945960336,0.014238469830299251,18,0.22265305637633107
MTL,alexnet conv4,0.55,0.018319150656691718,0.013566670834025064,18,0.19462192727828417
MTL,alexnet conv4,0.575,0.01532923281433305,0.011995953108493218,18,0.2184707522468299
MTL,alexnet conv4,0.6,0.018301680394367418,0.010424644767158639,18,0.09715449952344074
MTL,alexnet conv4,0.625,0.019583822127386682,0.010678249737914845,18,0.08422131231777326
MTL,alexnet conv4,0.65,0.02137270302340434,0.010191603015504968,18,0.051247680145610465
MTL,alexnet conv4,0.675,0.023860844389296015,0.010479439926149648,18,0.036005751673478324
MTL,alexnet conv4,0.7,0.023650654344167934,0.010179162602770535,18,0.03281270939615736
MTL,alexnet conv4,0.725,0.021659288659471265,0.009518785849893557,18,0.03611295218303692
MTL,alexnet conv4,0.75,0.018791105785928127,0.009375799876820485,18,0.06124576135864269
MTL,alexnet conv4,0.775,0.01818458183994209,0.009899544260126236,18,0.08377032656902506
MTL,alexnet conv4,0.8,0.011642920812637795,0.008548022481343473,18,0.190955529418106
MTL,alexnet conv4,0.825,0.015839756581544892,0.007131506330744358,18,0.04021771214629119
MTL,alexnet conv4,0.85,0.0155624245782073,0.008244708679463222,18,0.07627752595849457
MTL,alexnet conv4,0.875,0.016820168634333364,0.007199636856933909,18,0.031980651238243715
MTL,alexnet conv4,0.9,0.011528490217361726,0.007074016683668284,18,0.12155357590483636
MTL,alexnet conv4,0.925,0.0040573639318568005,0.0066091568088911135,18,0.5474090403462866
MTL,alexnet conv4,0.95,0.005561190856307998,0.004816314571817066,18,0.26420442430169017
MTL,alexnet conv4,0.975,0.006063935129092476,0.005424302668816402,18,0.27915105322151607
MTL,alexnet conv4,1.0,0.006925545693732404,0.004315877163252142,18,0.12698223577582532
MTL,alexnet conv4,1.025,0.0100365523327904,0.004804584017368441,18,0.052060148776172474
MTL,alexnet conv4,1.05,0.007682130313490448,0.005405461482417317,18,0.1733491686794931
MTL,alexnet conv4,1.075,0.007149988552544294,0.004754578770801622,18,0.1509806766788725
MTL,alexnet conv4,1.1,0.007324035142945162,0.004499346405252812,18,0.12195763989000642
MTL,alexnet conv4,1.125,0.00802847054989608,0.00641654756379677,18,0.22780205786237764
MTL,alexnet conv4,1.15,0.007618027030572651,0.005031386843359009,18,0.14837057416670985
MTL,alexnet conv4,1.175,0.004523637094825148,0.004665461544793399,18,0.3458391391080605
MTL,alexnet conv4,1.2,0.002422934831376158,0.0042384202446456055,18,0.5750337952781699
MTL,category,-0.2,-0.0055439494103780105,0.005370079105775904,18,0.3163596844224873
MTL,category,-0.175,-0.0035017091629546524,0.003905769633127694,18,0.3824809492002619
MTL,category,-0.15,-0.002872503771903588,0.004691168640555346,18,0.5484285729400955
MTL,category,-0.125,-0.006097157914360885,0.004528800940531861,18,0.19588176666872034
MTL,category,-0.1,-0.004609876835447832,0.003803911064459613,18,0.24213460212075327
MTL,category,-0.075,-0.005443049631916051,0.005177929426317859,18,0.3078799559308185
MTL,category,-0.05,-0.0071936407881651055,0.004690488862929747,18,0.14351137343171919
MTL,category,-0.025,-0.004681311992456655,0.0047129578761981,18,0.3344995897733012
MTL,category,-0.0,-0.005836036869877202,0.003791796017393855,18,0.14218009521593516
MTL,category,0.025,0.001374390584566071,0.004967389458953862,18,0.7853596560673348
MTL,category,0.05,0.0007406314561064873,0.004496294667052788,18,0.8711068199456011
MTL,category,0.075,-0.005186567158546127,0.0046009084010549175,18,0.2752795334524432
MTL,category,0.1,-0.003090759604936659,0.004645357655837575,18,0.514757044146686
MTL,category,0.125,-0.0014641162206080435,0.004655529556055724,18,0.7569759922752862
MTL,category,0.15,0.001959181895403715,0.0050340176581886555,18,0.7019686150579048
MTL,category,0.175,0.0062621880285219185,0.006040205526726445,18,0.31437493897469315
MTL,category,0.2,0.013219942532477635,0.008124088157104956,18,0.1220745377608303
MTL,category,0.225,0.026230423683069423,0.010258694579143135,18,0.020417898473208258
MTL,category,0.25,0.035766510662891,0.010059900409258866,18,0.0024336157419207116
MTL,category,0.275,0.044629666610519765,0.013165903060379184,18,0.0034838977818607273
MTL,category,0.3,0.0504817949940304,0.015476235264949581,18,0.004592603071306168
MTL,category,0.325,0.04973379479183607,0.017746147428522506,18,0.012240507662908592
MTL,category,0.35,0.06022514222317901,0.01854583117362383,18,0.004738663884995995
MTL,category,0.375,0.05805894747296666,0.019187862293414997,18,0.007623047644254021
MTL,category,0.4,0.05375044463124413,0.018485427202361907,18,0.00980086616255587
MTL,category,0.425,0.047496718137215364,0.017591445815007795,18,0.015175375116098714
MTL,category,0.45,0.04319619027936534,0.015104735007576761,18,0.010847800410768632
MTL,category,0.475,0.03747330070765374,0.01448193334644771,18,0.01916543617879394
MTL,category,0.5,0.02677489489237385,0.012713590905742301,18,0.050370584296803224
MTL,category,0.525,0.030032515653592176,0.012780457656802682,18,0.031117541914585743
MTL,category,0.55,0.026087904754276373,0.013033601229407377,18,0.061552403596721976
MTL,category,0.575,0.0261886868021382,0.011320386039381836,18,0.03347793321877814
MTL,category,0.6,0.024987776683109263,0.010468576420992942,18,0.028879251704657563
MTL,category,0.625,0.02815915395698562,0.009548262112634442,18,0.008975822649891742
MTL,category,0.65,0.027169430800795574,0.010750365110751826,18,0.021698817451152038
MTL,category,0.675,0.029697091380549028,0.010917683256091512,18,0.014551246039936135
MTL,category,0.7,0.026707191152600344,0.010253387477414434,18,0.018498593955059577
MTL,category,0.725,0.026506403504538048,0.010858133835708566,18,0.025874396452195428
MTL,category,0.75,0.023654165511791565,0.010379973975455188,18,0.035869351419414955
MTL,category,0.775,0.022068045154369116,0.009832019575305231,18,0.03839859240154831
MTL,category,0.8,0.016828796208032435,0.008886152368772325,18,0.07539446214775189
MTL,category,0.825,0.013646559862410344,0.005943677797802294,18,0.03466408112540472
MTL,category,0.85,0.016319476475561354,0.005582356767244515,18,0.009480166218703488
MTL,category,0.875,0.018385736445858353,0.005312036352010784,18,0.0029851363477722496
MTL,category,0.9,0.01933712992392268,0.005542122217185266,18,0.0028095373059683643
MTL,category,0.925,0.01022765519803139,0.006329923263992445,18,0.12455061347251294
MTL,category,0.95,0.015257176490192013,0.005599008933342789,18,0.01440327051669024
MTL,category,0.975,0.014210238948763936,0.005935455312078468,18,0.028462429094331602
MTL,category,1.0,0.01344803478883265,0.005072035301674322,18,0.016791427736694
MTL,category,1.025,0.013629735647239249,0.00500373985306635,18,0.01443549440031887
MTL,category,1.05,0.014218668857930803,0.005553448977336522,18,0.020273982006205546
MTL,category,1.075,0.009821221400189449,0.004075531042539398,18,0.02757401569012887
MTL,category,1.1,0.008119677856235694,0.004973601798874657,18,0.12094604707811457
MTL,category,1.125,0.009999102179852785,0.006765154941554408,18,0.1576880886567796
MTL,category,1.15,0.013744392792476598,0.005852036333909428,18,0.03119434274700441
MTL,category,1.175,0.009585018834740429,0.004968728614667986,18,0.07058837580172342
MTL,category,1.2,0.009848529528588489,0.00526307263533604,18,0.07862315307807285
MTL,clip ln_post,-0.2,-0.0022246290052126984,0.005185458117131324,18,0.6733010426813996
MTL,clip ln_post,-0.175,-0.004328176114426165,0.004548389862242929,18,0.35464232005083773
MTL,clip ln_post,-0.15,-0.0031419462800616987,0.004815049401322432,18,0.5227882420095636
MTL,clip ln_post,-0.125,-0.0047317750928384085,0.004459268823892539,18,0.30348309368284687
MTL,clip ln_post,-0.1,-0.0028528374632751353,0.0032792113776712404,18,0.3964313322373184
MTL,clip ln_post,-0.075,-0.0027528417825598748,0.0038187763507011494,18,0.4807859732685812
MTL,clip ln_post,-0.05,-0.00283566800470718,0.0037661856467981845,18,0.46179311052368
MTL,clip ln_post,-0.025,-0.0034459138812593993,0.0030835710801515306,18,0.2793222634509127
MTL,clip ln_post,-0.0,-0.0008007362033266165,0.003336866200732869,18,0.8132258353586466
MTL,clip ln_post,0.025,0.0027509256653830503,0.004751010961354642,18,0.5701696470760398
MTL,clip ln_post,0.05,0.0023348852597274046,0.004834449969618565,18,0.6352793794567286
MTL,clip ln_post,0.075,-0.0012093916012435332,0.004711152110055964,18,0.8004849911340418
MTL,clip ln_post,0.1,0.002191661576828316,0.004971715469088985,18,0.6648935735791084
MTL,clip ln_post,0.125,0.0027750918457365003,0.004730805305620792,18,0.565181107940208
MTL,clip ln_post,0.15,0.006154249628755595,0.0057616010626326255,18,0.30038713121498145
MTL,clip ln_post,0.175,0.00777613437481731,0.005721846022237771,18,0.19189674273239035
MTL,clip ln_post,0.2,0.019411139200535166,0.008602955147081448,18,0.03750894956501189
MTL,clip ln_post,0.225,0.032851286135219995,0.012711812544359517,18,0.019295627717640294
MTL,clip ln_post,0.25,0.04549907811626449,0.015798878763814136,18,0.010395982588082458
MTL,clip ln_post,0.275,0.059567398713734634,0.01889882819335406,18,0.005819076662925831
MTL,clip ln_post,0.3,0.06312395347418788,0.02156936737480603,18,0.009416930668450809
MTL,clip ln_post,0.325,0.06344254286432977,0.02369993949816891,18,0.01592369833531009
MTL,clip ln_post,0.35,0.07094768282443971,0.024060572843898724,18,0.008983990735231515
MTL,clip ln_post,0.375,0.07029394076448009,0.025249205027018815,18,0.01272636544526864
MTL,clip ln_post,0.4,0.06228390522775898,0.023849069825686065,18,0.018237494777511503
MTL,clip ln_post,0.425,0.05541778091628198,0.023830417060895354,18,0.03267707617763046
MTL,clip ln_post,0.45,0.04748919173768032,0.021103235119953337,18,0.037958375978453356
MTL,clip ln_post,0.475,0.04065241267196583,0.020096038589358524,18,0.0591018585910628
MTL,clip ln_post,0.5,0.03021867564781667,0.017128257286300644,18,0.0956480468776077
MTL,clip ln_post,0.525,0.03174908356945941,0.016814557115010443,18,0.07618888975437776
MTL,clip ln_post,0.55,0.031911436259884955,0.016776555410993946,18,0.07423412428015881
MTL,clip ln_post,0.575,0.028098697285540278,0.013695206022895503,18,0.05593024126031225
MTL,clip ln_post,0.6,0.02739897802614153,0.012573310700421685,18,0.04367815995186911
MTL,clip ln_post,0.625,0.023400690593573747,0.012162735206097765,18,0.0712667805231391
MTL,clip ln_post,0.65,0.027767533953468995,0.011627510100907665,18,0.028811807576864898
MTL,clip ln_post,0.675,0.032021895992305996,0.011977111219854461,18,0.016034078266255046
MTL,clip ln_post,0.7,0.030979449365474934,0.01118281313363732,18,0.013098856982587517
MTL,clip ln_post,0.725,0.02564646566835172,0.010802399220886397,18,0.029634019082248907
MTL,clip ln_post,0.75,0.023075707107682655,0.010413409934226889,18,0.0406271843656166
MTL,clip ln_post,0.775,0.018893542829993847,0.009760929243175563,18,0.06972457233775162
MTL,clip ln_post,0.8,0.012353063420999908,0.008346071161029929,18,0.15713923232529267
MTL,clip ln_post,0.825,0.00876905046736464,0.006409697201806154,18,0.18909598831944152
MTL,clip ln_post,0.85,0.011850166376292949,0.00710449354700099,18,0.11363238520578703
MTL,clip ln_post,0.875,0.01547574262017621,0.005471340460578451,18,0.011588069843332095
MTL,clip ln_post,0.9,0.011888148898460661,0.005402082972766882,18,0.04187024031229696
MTL,clip ln_post,0.925,0.010716905261808858,0.006154491032613217,18,0.09969303615371795
MTL,clip ln_post,0.95,0.011948728082354289,0.005448366312789831,18,0.042498597070346124
MTL,clip ln_post,0.975,0.012544217306294111,0.006152824813138268,18,0.057335586218868764
MTL,clip ln_post,1.0,0.011193221062479358,0.00582684777852945,18,0.0716673442070809
MTL,clip ln_post,1.025,0.012183259841438247,0.006526536522243099,18,0.07928486914853895
MTL,clip ln_post,1.05,0.011860306007505246,0.005144947057020386,18,0.03402950018401359
MTL,clip ln_post,1.075,0.010625305044745396,0.005282497073374047,18,0.06041141951107389
MTL,clip ln_post,1.1,0.012357488171733747,0.005367721463351131,18,0.03423734447037559
MTL,clip ln_post,1.125,0.014244250449080346,0.008000293648152135,18,0.09287768530217688
MTL,clip ln_post,1.15,0.010796964452191585,0.007140447691743126,18,0.14887891610290713
MTL,clip ln_post,1.175,0.0076138177053439275,0.0068845151585504106,18,0.28416090280322764
MTL,clip ln_post,1.2,0.008682884404775848,0.005476660901309294,18,0.13129242268510763
MTL,low-level,-0.2,0.005853545043900955,0.0039150861898529276,18,0.1532134795472164
MTL,low-level,-0.175,0.004606830883031519,0.004624758518892733,18,0.3331584216911688
MTL,low-level,-0.15,0.004452137481831056,0.003826466044204495,18,0.26069338950256365
MTL,low-level,-0.125,0.004897596125766487,0.0050549150255079466,18,0.3461895334217876
MTL,low-level,-0.1,0.004817466033934412,0.005438227317314551,18,0.3880564609424103
MTL,low-level,-0.075,0.007383430897761768,0.004016527078748511,18,0.083562268743392
MTL,low-level,-0.05,0.0025644116290665436,0.0033348240858277474,18,0.4524574552364877
MTL,low-level,-0.025,0.0034418030938554,0.0036689181127824715,18,0.36133214094591926
MTL,low-level,-0.0,0.00039460118229658187,0.00402534760607123,18,0.9230557496017248
MTL,low-level,0.025,0.0013508774762163761,0.0035025140339968583,18,0.7045115412860531
MTL,low-level,0.05,0.002050343762683973,0.004721222845227971,18,0.6695452017529451
MTL,low-level,0.075,0.0018317149064443453,0.0038573012663632067,18,0.6409233193483821
MTL,low-level,0.1,0.002503255281473323,0.0036966145973850503,18,0.5074061636380414
MTL,low-level,0.125,0.003788615949954061,0.002305670651835664,18,0.1187129381949942
MTL,low-level,0.15,0.0022534811645024124,0.003159742244935276,18,0.4854070583681329
MTL,low-level,0.175,0.0012338438443166176,0.003475854558292925,18,0.7269735113490663
MTL,low-level,0.2,-0.00099544143863945,0.003737569100490106,18,0.7931854907297008
MTL,low-level,0.225,0.0026258039788635713,0.004048218447878301,18,0.5252421746531927
MTL,low-level,0.25,0.0002145561800068233,0.0043471890053743065,18,0.961211507476464
MTL,low-level,0.275,0.011337929878918475,0.005613983392239802,18,0.05947753701631546
MTL,low-level,0.3,0.013922773370311538,0.005758752393667778,18,0.027137805630472203
MTL,low-level,0.325,0.016704629409279928,0.0061628688973345645,18,0.014845027413048299
MTL,low-level,0.35,0.018415662437580357,0.0064279513638861845,18,0.01073018855949974
MTL,low-level,0.375,0.021968047325987512,0.00600223127882506,18,0.0019392279954381414
MTL,low-level,0.4,0.02248565334866554,0.0061367161856972306,18,0.0019218832758143695
MTL,low-level,0.425,0.020851192468737012,0.0058654835094332615,18,0.0024360291988412795
MTL,low-level,0.45,0.013315364645399543,0.006278474334915936,18,0.04894580752982178
MTL,low-level,0.475,0.0050858953523324575,0.006292072767114577,18,0.43008348139137054
MTL,low-level,0.5,0.0032269792731301847,0.006356630512239616,18,0.618217699968864
MTL,low-level,0.525,0.002042205968161439,0.005887182187021851,18,0.7329307759756025
MTL,low-level,0.55,0.0012211162149509415,0.006390681537497764,18,0.8507282328001204
MTL,low-level,0.575,0.004701580008223408,0.005383806787968968,18,0.3946780870720017
MTL,low-level,0.6,0.005340395919245733,0.005611032731368864,18,0.3545522433601619
MTL,low-level,0.625,0.004266951905864474,0.0050577627676620905,18,0.41058276594796617
MTL,low-level,0.65,0.005291258521353034,0.004080131595138036,18,0.21201427161161351
MTL,low-level,0.675,0.0035206404881269523,0.004362483712332287,18,0.4307980421685679
MTL,low-level,0.7,0.002684622417412568,0.0041859571759956206,18,0.5298542489296545
MTL,low-level,0.725,0.003600281364766601,0.00489466112306124,18,0.4720301568508045
MTL,low-level,0.75,0.002352138052884849,0.0033194188595453244,18,0.4881769862968304
MTL,low-level,0.775,0.006427896580106456,0.004099019224048975,18,0.13526954311367576
MTL,low-level,0.8,0.0009525515192292185,0.00347497527065776,18,0.7872973019498257
MTL,low-level,0.825,0.0032813996931629215,0.003088837921843691,18,0.3029399709389339
MTL,low-level,0.85,0.00014724243705952183,0.00351907634420069,18,0.9671127770896435
MTL,low-level,0.875,0.005435943008353799,0.003009392024918816,18,0.08860263924845768
MTL,low-level,0.9,0.00020176254568731844,0.004298315822641267,18,0.9631081495361415
MTL,low-level,0.925,0.0038674489652024196,0.005254793573694842,18,0.471773869509433
MTL,low-level,0.95,-0.0004770296037419667,0.004229689619485558,18,0.911525088275003
MTL,low-level,0.975,0.0003485959128770594,0.004900161710446852,18,0.9441168043847088
MTL,low-level,1.0,-0.000985764456385551,0.003817093850572849,18,0.7993145316257446
MTL,low-level,1.025,-0.0012915889739150922,0.0032961227643987737,18,0.7000369419014156
MTL,low-level,1.05,0.0025554655702720503,0.004188694997129648,18,0.5498737472706378
MTL,low-level,1.075,0.002969680414517553,0.0041764862705613226,18,0.4866970422126702
MTL,low-level,1.1,-0.0003964357192904638,0.003188642987533963,18,0.9025143054518119
MTL,low-level,1.125,0.0025953812842198533,0.0036731578434344384,18,0.48939943708982525
MTL,low-level,1.15,0.0010210425096181157,0.0020902865550779803,18,0.6314581310805369
MTL,low-level,1.175,0.003406946532496564,0.0031338940717827186,18,0.29215404766265685
MTL,low-level,1.2,0.003322694255045421,0.004556258635712574,18,0.4757713694944554
MTL,resnet50 avgpool,-0.2,-0.004433775285623427,0.003976006409773362,18,0.28031004079008476
MTL,resnet50 avgpool,-0.175,-0.006541741070545377,0.0038044909297389505,18,0.1036799261600597
MTL,resnet50 avgpool,-0.15,-0.006187405554464276,0.003957391142374385,18,0.13635665825615412
MTL,resnet50 avgpool,-0.125,-0.007394570296277777,0.003709111512557944,18,0.06249128495793662
MTL,resnet50 avgpool,-0.1,-0.004958012948972542,0.0033030107299857497,18,0.15168530118604082
MTL,resnet50 avgpool,-0.075,-0.00326943043127995,0.003704761556349651,18,0.3898181113721638
MTL,resnet50 avgpool,-0.05,-0.005951093124305379,0.003968723514776543,18,0.15208603535242263
MTL,resnet50 avgpool,-0.025,-0.005270980255305029,0.0033078979369055234,18,0.1294805011938188
MTL,resnet50 avgpool,-0.0,-0.004507637981763988,0.0029885748914467653,18,0.14983987982941407
MTL,resnet50 avgpool,0.025,0.0035039549355966888,0.003841684376570126,18,0.3744757139065531
MTL,resnet50 avgpool,0.05,0.0034524249506557698,0.004366743520130615,18,0.4400579065228959
MTL,resnet50 avgpool,0.075,-0.0005120386522406808,0.00524995360075468,18,0.9234445879432459
MTL,resnet50 avgpool,0.1,0.003439469882153348,0.0044905544629992395,18,0.45421963578701885
MTL,resnet50 avgpool,0.125,0.0036939912719460943,0.004231532725840754,18,0.39484445870723484
MTL,resnet50 avgpool,0.15,0.010326398032768703,0.004926689696540083,18,0.05135466021271232
MTL,resnet50 avgpool,0.175,0.012372922901978618,0.004597501201250729,18,0.015455374441755
MTL,resnet50 avgpool,0.2,0.019089419888234208,0.008803813251607083,18,0.044614401171010634
MTL,resnet50 avgpool,0.225,0.03398351024877108,0.012666270340408485,18,0.015723053153845368
