subject,unit,area,region,model,layer,r_obs,null_mean,null_sd,r_debiased,p_cell
8,45,hippocampus,MTL,clip_vitb32,block5,-0.05632331884724125,-0.18989725836520993,0.18424299963566518,0.1335739395179687,0.2682926829268293
8,45,hippocampus,MTL,clip_vitb32,block8,0.2330487725244584,-0.2226005878341784,0.20184900111432516,0.4556493603586368,0.04878048780487805
8,45,hippocampus,MTL,clip_vitb32,block11,0.2721735921996788,-0.23259191260843845,0.1553511779087358,0.5047655048081172,0.04878048780487805
8,45,hippocampus,MTL,baseline,lowlevel,-0.2535962535406251,-0.20485189142616092,0.18432973183691334,-0.048744362114464174,0.5609756097560976
8,59,dACC,MFC,alexnet,conv1,-0.28820084564006726,-0.2261295956241093,0.1633643364761411,-0.06207125001595795,0.6097560975609756
8,59,dACC,MFC,alexnet,conv3,-0.03776031132436572,-0.21034767407872673,0.19311443568883283,0.172587362754361,0.24390243902439024
8,59,dACC,MFC,alexnet,conv5,-0.27823938894804595,-0.17202723599439512,0.17906363568568937,-0.10621215295365083,0.6829268292682927
8,59,dACC,MFC,resnet50,layer1,-0.35279838922232426,-0.2152517202574618,0.1710257837508052,-0.13754666896486245,0.8048780487804879
8,59,dACC,MFC,resnet50,layer2,-0.29945292930634254,-0.19551616778753772,0.1615351185333142,-0.10393676151880482,0.7317073170731707
8,59,dACC,MFC,resnet50,layer3,-0.12164146002241089,-0.2113133943339923,0.16133757091471274,0.08967193431158141,0.2682926829268293
8,59,dACC,MFC,resnet50,layer4,0.24827057120919277,-0.1303392656219663,0.17926945799386412,0.37860983683115906,0.04878048780487805
8,59,dACC,MFC,clip_vitb32,block2,-0.33240647475591667,-0.12555704392832362,0.16451003228707073,-0.20684943082759305,0.9024390243902439
8,59,dACC,MFC,clip_vitb32,block5,-0.2664056489985083,-0.20751302462748838,0.1595446972804188,-0.05889262437101994,0.6341463414634146
8,59,dACC,MFC,clip_vitb32,block8,-0.2284910403214133,-0.18725124888692277,0.14497622013680647,-0.041239791434490525,0.5853658536585366
8,59,dACC,MFC,clip_vitb32,block11,0.2924666462534944,-0.1987223697619272,0.16447876294713093,0.4911890160154216,0.024390243902439025
8,59,dACC,MFC,baseline,lowlevel,0.08558897449418247,-0.22838447413757904,0.18699170199215778,0.3139734486317615,0.12195121951219512
8,61,dACC,MFC,alexnet,conv1,-0.31099243887077843,-0.24927039577931537,0.15308945040937846,-0.061722043091463064,0.6097560975609756
8,61,dACC,MFC,alexnet,conv3,-0.13066245800251194,-0.19790468051172677,0.1807379791215773,0.06724222250921483,0.3902439024390244
8,61,dACC,MFC,alexnet,conv5,-0.33670740903905355,-0.20926374525827757,0.16714242369314508,-0.12744366378077598,0.7804878048780488
8,61,dACC,MFC,resnet50,layer1,-0.3539966320155311,-0.24080244312746718,0.2040336102751061,-0.11319418888806393,0.6585365853658537
8,61,dACC,MFC,resnet50,layer2,-0.400558108210941,-0.19863792215455114,0.19388936163738577,-0.20192018605638987,0.8292682926829268
8,61,dACC,MFC,resnet50,layer3,-0.24823779630965612,-0.1888266204506405,0.1801285337713145,-0.05941117585901562,0.4878048780487805
8,61,dACC,MFC,resnet50,layer4,0.06180852499790258,-0.14328754826066245,0.16046700022230034,0.20509607325856502,0.12195121951219512
8,61,dACC,MFC,clip_vitb32,block2,-0.41242150320995574,-0.17948667642510024,0.12701331233202875,-0.2329348267848555,0.9512195121951219
8,61,dACC,MFC,clip_vitb32,block5,-0.24275593554117925,-0.21395385099470987,0.14775964560113117,-0.028802084546469375,0.5609756097560976
8,61,dACC,MFC,clip_vitb32,block8,-0.27465318420126417,-0.14605187508008316,0.19958249351683466,-0.128601309121181,0.7317073170731707
8,61,dACC,MFC,clip_vitb32,block11,-0.1777585130361225,-0.27335641269339994,0.14539815421297378,0.09559789965727744,0.17073170731707318
8,61,dACC,MFC,baseline,lowlevel,-0.2952210556813446,-0.2198906263569019,0.16007451059653544,-0.0753304293244427,0.6585365853658537
8,62,dACC,MFC,alexnet,conv1,-0.31029813969614867,-0.24403098987199462,0.1435766388837798,-0.06626714982415405,0.6829268292682927
8,62,dACC,MFC,alexnet,conv3,-0.3561134497379756,-0.15351715121912018,0.16572664301443849,-0.2025962985188554,0.926829268292683
8,62,dACC,MFC,alexnet,conv5,-0.30259175257033777,-0.19103514281887038,0.16641499847186556,-0.11155660975146739,0.7317073170731707
8,62,dACC,MFC,resnet50,layer1,-0.3381505530981118,-0.199687222809725,0.15377846948552223,-0.1384633302883868,0.7560975609756098
8,62,dACC,MFC,resnet50,layer2,-0.3878471951536545,-0.2017100004099764,0.16726326755943777,-0.18613719474367812,0.8292682926829268
8,62,dACC,MFC,resnet50,layer3,-0.14233661299272693,-0.12154376599180172,0.15606191244243753,-0.020792847000925208,0.5121951219512195
8,62,dACC,MFC,resnet50,layer4,0.23756807102013405,-0.15660376314102997,0.15345621948672433,0.394171834161164,0.04878048780487805
8,62,dACC,MFC,clip_vitb32,block2,-0.423693665768149,-0.14679319905326849,0.1897002593167041,-0.2769004667148805,0.975609756097561
8,62,dACC,MFC,clip_vitb32,block5,-0.3253626573852503,-0.18356881933516123,0.17720582253569764,-0.14179383805008905,0.7804878048780488
8,62,dACC,MFC,clip_vitb32,block8,-0.22956611390462453,-0.2116805143701926,0.15962668183283005,-0.017885599534431917,0.4634146341463415
8,62,dACC,MFC,clip_vitb32,block11,0.21965647615902864,-0.2184275057738967,0.13069631229284243,0.4380839819329253,0.024390243902439025
8,62,dACC,MFC,baseline,lowlevel,-0.21925057691065764,-0.21195825289043269,0.1567731586683224,-0.0072923240202249495,0.4146341463414634
8,63,dACC,MFC,alexnet,conv1,-0.3189723937856198,-0.20629123180787806,0.1723049701907546,-0.11268116197774175,0.7317073170731707
8,63,dACC,MFC,alexnet,conv3,-0.2159800814025749,-0.22509203329861083,0.16482902426933566,0.00911195189603592,0.43902439024390244
8,63,dACC,MFC,alexnet,conv5,-0.2800358773283732,-0.18556282635433638,0.16955586772978729,-0.09447305097403683,0.6829268292682927
8,63,dACC,MFC,resnet50,layer1,-0.31740860135028304,-0.19675910613914288,0.1815911955238572,-0.12064949521114016,0.7317073170731707
8,63,dACC,MFC,resnet50,layer2,-0.3253556166053745,-0.1626983943279547,0.16604261041211235,-0.1626572222774198,0.8780487804878049
8,63,dACC,MFC,resnet50,layer3,-0.3053043435905286,-0.13265928770946384,0.1742079578329713,-0.17264505588106477,0.8536585365853658
