image_uid,drive,drive_max,n_subj,attr_famous,attr_face_visible,attr_single_object,attr_indoor,attr_natural,attr_text_present,attr_colorful,attr_emotional,attr_child,attr_smiling,luminance,rms_contrast,michelson_contrast,colorfulness,saturation,hue_entropy,gray_entropy,edge_density,spectral_slope,high_freq_energy,edge_com_x,edge_com_y,clip_centroid_dist,clip_nn1_dist,clip_nn5_dist,clip_mean_dist,clip_cat_typicality,resnet50_centroid_dist,resnet50_nn1_dist,resnet50_nn5_dist,resnet50_mean_dist,resnet50_cat_typicality,dinov2_centroid_dist,dinov2_nn1_dist,dinov2_nn5_dist,dinov2_mean_dist,dinov2_cat_typicality,alexnet_fc7_centroid_dist,alexnet_fc7_nn1_dist,alexnet_fc7_nn5_dist,alexnet_fc7_mean_dist,alexnet_fc7_cat_typicality,category
img_0035,-0.5277702757305716,-0.5931766433952474,12,0.3782289,0.15543568,0.5348726,0.052241717,0.06909789,0.73390424,0.53354794,0.30209902,0.027438924,0.42133367,0.5892778635025024,0.1890766322612762,0.81244200282126,71.02901458740234,0.3224373757839203,1.9300005435943604,5.479607996982018,0.0736083333333333,-2.089455767915185,0.1401409953832626,0.5258786452652848,0.6433303330600221,0.2107773770637627,0.1365378605251083,0.1801352442185067,0.4434484032816272,0.867739191200807,0.6196021271384676,0.4333995790882873,0.4683460964292203,0.8620902255608767,0.5401387363268958,0.8055360097764797,0.4535557520191542,0.5529775707899314,0.9637344234739122,0.4082164594146977,0.7530507442246008,0.6067637774740344,0.633611288751591,0.9220315494277368,0.4489135003724277,landmark_place
img_0036,0.04308990223021386,-0.18369708558860817,4,0.37646505,0.31699622,0.22476487,0.513699,0.27369457,0.82583404,0.78520215,0.6701215,0.10505782,0.29167587,0.3212887346744537,0.1971721649169922,0.9468342166389816,32.323280334472656,0.2589826583862304,4.414214134216309,5.527256583497598,0.050025,-2.0152896359724144,0.1044762581586837,0.4966862005065756,0.4602433948942315,0.3415275093644259,0.2646604374709909,0.3044168714028455,0.5361378729574151,0.7119918066811636,0.595700198732587,0.4917380520213411,0.5340929500879734,0.8532405357309096,0.402747149958473,0.8506548265906976,0.6463564098090777,0.6880283029261187,0.9728290283295424,0.2225340041772726,0.7831934567689941,0.5789010164587098,0.7079030208873514,0.9319063540183576,0.3073865773020677,vehicle
img_0037,-1.2041921096685482,-1.043989787510185,2,0.4990382,0.78655267,0.8220748,0.9167522,0.59772164,0.49467057,0.8025722,0.5604092,0.79836464,0.68135047,0.8022471070289612,0.1858822852373123,0.6253734411279941,43.96815872192383,0.1750093251466751,3.1521666049957275,4.83803472010782,0.0229333333333333,-2.8285245627477034,0.0418823920190334,0.5390162769748233,0.6191217113471109,0.3205219732579331,0.2819342174042435,0.3108866701337575,0.5212469358110627,0.7581319481763349,0.5239573982268655,0.4968995352556759,0.5128408745199113,0.8266777613292992,0.3043213811877278,0.8918411641522992,0.6693886189288831,0.7671433952149114,0.9811309629107552,0.1360872460458665,0.603180755865824,0.5069342144820479,0.5520175857063258,0.8729338828901971,0.2328822020904675,food
img_0038,0.6754355293398798,0.742065738463254,5,0.44600216,0.97965664,0.9010449,0.64464945,0.5181338,0.3446782,0.2854579,0.11843964,0.059582673,0.0321058,0.8341856598854065,0.2826405167579651,0.8541543704387519,25.957101821899418,0.0897387042641639,1.7876410484313965,2.859282244667912,0.0339833333333333,-2.9048350472537,0.0220813862979412,0.5017119488406582,0.5432516080458037,0.3156163200701332,0.2607019575305949,0.3069774906598091,0.5177692919694113,0.7473895170096192,0.4612425840038984,0.2362645999778883,0.2559991066101448,0.8034575991652819,0.6845771987948657,0.4976077722894576,0.3873351371160035,0.4133929737390766,0.9016652948580968,0.5524787807343532,0.396489013893613,0.1295285252594362,0.1811980539893146,0.8052213119175415,0.7530698297364924,face_person
img_0039,0.021229552642105243,0.7253831289129866,4,0.33747044,0.9625709,0.92115647,0.4294027,0.18111944,0.8266552,0.5918421,0.33063957,0.034429125,0.01466448,0.2764879167079925,0.2307660430669784,0.890046081668043,39.98665618896485,0.5160390734672546,2.387489318847656,5.057619616017058,0.0268416666666666,-2.9211964469919405,0.0310837868601083,0.5063553582726287,0.5574980048273737,0.2451053297466342,0.1955040629398863,0.2232587759669654,0.4677836729539681,0.7674278793433985,0.5039787558124432,0.2051530365994823,0.2591043258710701,0.8192806682751688,0.602002061730379,0.5646509882733186,0.234632370213352,0.3109106909692983,0.9151792032598736,0.5022745991337194,0.4256769377374872,0.1413724677555695,0.2247150159551013,0.8147833260839736,0.7141668653229016,face_person
img_0040,0.6711056388443393,0.7881469358917219,4,0.525873,0.7757751,0.8881424,0.28075153,0.6536401,0.14584354,0.547861,0.3716812,0.06241558,0.2825962,0.6324295401573181,0.2825614213943481,0.7016811481388076,35.399532318115234,0.1954431384801864,3.099482774734497,5.545685115906768,0.0312666666666666,-2.8807588849205352,0.0171837732195854,0.5380299446459997,0.551276981442674,0.2165504121092419,0.1857296077123369,0.2221327623456107,0.4475409387717997,0.8164245810253933,0.7570810725571557,0.3639511014184916,0.5730516836452851,0.9129918099203648,0.362619097924127,0.9052900864907264,0.6691865717723171,0.7144670743419393,0.9838418636621136,0.2022279040015615,0.7060719786219485,0.6538181011565578,0.6928905210975105,0.9066412248326448,0.3218367804526449,animal
img_0041,-0.7281478373036879,-0.7572703382143701,3,0.85160923,0.18742618,0.8988739,0.8455813,0.36937684,0.5497761,0.87842065,0.05192541,0.04621356,0.34349394,0.6364221572875977,0.2367773354053497,0.8624401478482977,65.43501281738281,0.3106477856636047,2.7301459312438965,5.72926267750111,0.0846416666666666,-2.3765302432476325,0.0964274555444717,0.5312192758552574,0.492932241051247,0.3392440945243727,0.3032156366725458,0.3187821598011119,0.5345191479370254,0.7815251076254481,0.7786145368117545,0.5889091827729664,0.656465495810022,0.9209645758153124,0.4580051400661106,0.9352801909330024,0.7410982431812412,0.8259498695157971,0.989886972305025,0.1544900147416464,0.7815458834571164,0.6934236502340377,0.7585618216051879,0.9313666061612412,0.3563340953829267,food
img_0043,0.15583289718036614,0.14395735232950876,9,0.12593599,0.27371654,0.94863313,0.011977428,0.4712703,0.59401184,0.8704812,0.65041614,0.08244982,0.34112236,0.4363477528095245,0.2096341848373413,0.7692599586669575,82.5504379272461,0.4417367875576019,2.2591824531555176,5.4347077027230934,0.01265,-2.669922941282581,0.039527554064989,0.474387105986634,0.4708897561729332,0.2582742861045619,0.1026200621281201,0.1719426693349546,0.4771192167084712,0.835381671883374,0.6941960726716223,0.297193950607443,0.4527039065478305,0.8897086365088182,0.5315112578918247,0.8311148448483048,0.307593901537457,0.5000180470907564,0.9688903520658222,0.3859759747087942,0.7261105939366677,0.4931891045252766,0.5951247735564212,0.9132059097530232,0.4462256109343048,landscape_nature
img_0044,-0.6078927884293458,-0.05004791137717857,3,0.53461725,0.6607391,0.9939063,0.1907614,0.6052437,0.33757448,0.29702088,0.15525624,0.030733587,0.6145802,0.4409451782703399,0.2831600606441498,0.8878091726838924,45.18255233764648,0.2847643196582794,3.36771821975708,5.406496853206281,0.0476583333333333,-2.966531613697312,0.0403784550726413,0.4969327298140321,0.5774984509738676,0.2069016929938196,0.091430294264155,0.2096074026248015,0.4407009100687876,0.8386727861227552,0.7828571693248685,0.3413797843963374,0.5944413872300546,0.9225354106519844,0.396638620389927,0.901548202666993,0.5018040173714793,0.7420825321201339,0.983087611729208,0.2039592483926629,0.8172440275272852,0.6371945734882338,0.6925544970405657,0.9430613796963562,0.3064308049192367,animal
img_0045,-0.1828898381586453,0.19941494383681188,4,0.75773245,0.8391672,0.9956689,0.038336106,0.5826886,0.6271778,0.121960394,0.3706951,0.0796302,0.8094888,0.3840240240097046,0.1959425956010818,0.975050666474412,39.01820755004883,0.4393313825130462,1.4707484245300293,5.306340937320437,0.0258916666666666,-2.6818670389973867,0.0771236941218376,0.4834685308173784,0.5282418555718283,0.2696519912514287,0.1369105315387224,0.2400072579937375,0.4851849328774271,0.7759674096294418,0.7009725635622488,0.6441884672193372,0.6890565849284546,0.8922176324985681,0.377434889357443,0.861453546106449,0.8120187019370902,0.8376775163542914,0.9750057274071564,0.0678412860445825,0.8203113515763312,0.6569471631220023,0.7418696218706967,0.9440662403423856,0.2681661225321869,animal
img_0048,0.06825677008647263,0.15943815586057053,12,0.44807673,0.6308106,0.964328,0.15256438,0.040359285,0.62689674,0.17412728,0.47499454,0.21812758,0.39591807,0.3530454933643341,0.2626519799232483,0.9940909207981372,11.021764755249023,0.1607465595006942,4.242408275604248,5.684535462201108,0.070625,-2.198688718304703,0.110376089811325,0.4604683738941309,0.5911009227012549,0.225855488891099,0.1311724124323838,0.2387782703906152,0.4541373575824476,0.7302760315176373,0.6187683704584672,0.6104246749298359,0.6283275668198537,0.8617815271208861,0.2564157855432364,0.8719075382836348,0.5946811097480307,0.6362087022463164,0.9771129397573124,0.0602526959208997,0.761653479807386,0.7090161190561524,0.7306931130171923,0.924849820434358,0.1080178961348705,face_person
img_0049,0.3364799536127452,0.19156724226297783,9,0.70137686,0.61826694,0.91667557,0.08255767,0.04163446,0.8565901,0.90204394,0.74656475,0.13770247,0.15930678,0.4477289021015167,0.2169696539640426,0.8670665068883842,46.7738151550293,0.3432351052761078,2.692953824996948,5.438082166256031,0.023875,-2.4765064098614027,0.038847729563713,0.4948740025676081,0.6086922649741715,0.2650626616635363,0.1893643952518667,0.2741582099890196,0.4819315325314071,0.669839727075521,0.8134377468779831,0.505130777735542,0.7187293570877037,0.9338578705627808,0.1680341830989702,0.8959527367221454,0.7416099990846743,0.7892554027212235,0.9819597330447766,0.096072605090989,0.760096877346379,0.5380474844553047,0.6623040589682717,0.9243398747848056,0.1264086166052806,vehicle
img_0051,-0.013612012712766157,0.06056654777654778,15,0.42991734,0.781108,0.92408365,0.36512235,0.77923816,0.45261154,0.36689228,0.40887544,0.03282938,0.28957608,0.2463756501674652,0.232344776391983,0.9911880179650776,22.44452667236328,0.3306566774845123,2.276211738586426,5.291354723916886,0.0327083333333333,-2.6656454894971437,0.0264554433524608,0.5498707689895356,0.5186903061346868,0.2513546558565661,0.0109378146737881,0.2216411583299868,0.4722138537328958,0.7949769492052027,0.6885602191856592,0.0347642133978973,0.6281438871672224,0.8876219615581207,0.3165513974244424,0.8198519490594081,0.0103053988265409,0.6609518823116032,0.9666200889259018,0.1507215665439147,0.8053175527742882,0.0222988435413468,0.584118152092506,0.939154246007994,0.2989975427927639,animal
img_0053,0.06024092627808686,1.4509046068812093,2,0.12425553,0.9731853,0.96621746,0.96039814,0.15607575,0.2939734,0.83306986,0.8001268,0.1572139,0.053814888,0.4039144515991211,0.303913801908493,0.8889943117823125,45.80438232421875,0.5177842974662781,1.9125896692276,5.239815318011635,0.0101083333333333,-3.704077902474957,0.0048030582256615,0.5365770075213032,0.5557599074756258,0.2443257894752446,0.229152187947593,0.2506796783231807,0.4672310526768439,0.7900341559597451,0.4860311474219505,0.3449475543501477,0.389688836029897,0.8126355656395795,0.6139879457241871,0.5458664910691198,0.4934977873411397,0.5394259828683735,0.9113928100974082,0.5282687314163902,0.549420359482495,0.3065933534213223,0.3636189955210693,0.8553218843609398,0.5556286171156719,face_person
img_0054,0.2988500968042142,-0.02967680276440729,12,0.45598438,0.9689798,0.95311886,0.4587602,0.7416203,0.19087361,0.44251698,0.3179352,0.05884729,0.94730985,0.1986391693353653,0.1736434698104858,0.9686057964217316,22.241086959838867,0.2705137729644775,2.8042898178100586,4.650610776183685,0.0122583333333333,-2.914297780330268,0.0217788126319646,0.4089076085827018,0.4757123957244352,0.2782217694345981,0.1995872032330655,0.269207929561462,0.4912600945698875,0.7816540512333615,0.4134289769183301,0.3117065864008841,0.3434645171293745,0.785754609466129,0.706249570203686,0.561232009035499,0.3091240062013586,0.3785338186352009,0.9144900392397796,0.4632645061293391,0.4333173517270556,0.2861623670944146,0.3428301089910864,0.8172863388777729,0.6823151130347231,face_person
img_0055,0.5919247805635227,0.6484717147508614,9,0.73813856,0.993005,0.96814895,0.5742185,0.30847618,0.5983649,0.2331541,0.092180066,0.044046346,0.26813477,0.3133685886859894,0.166603997349739,0.9806929001672384,33.30561065673828,0.3283793330192566,2.2597577571868896,5.152332175880562,0.009075,-2.9526285691004697,0.0206217970699071,0.4951996765860716,0.5431466401413081,0.3663798271300641,0.2410748440601823,0.2721944632743984,0.5537558142426607,0.7280508231608247,0.4062048549533557,0.2151578325070993,0.2679962354147169,0.7830798780554137,0.7446189520085723,0.5355506595071949,0.3315956260227146,0.4095755102990732,0.9093134467976292,0.5481536149366018,0.3889114231744252,0.2460769570707671,0.2647163077302388,0.8027388801354158,0.7701612127466382,face_person
img_0056,0.0630738513951576,0.5319370397669995,12,0.70835644,0.7585662,0.93397325,0.89712405,0.3896268,0.08865556,0.11361492,0.8931859,0.08045605,0.046596162,0.5065575242042542,0.2797811627388,0.8919169164330695,30.285554885864254,0.2353847026824951,3.2829535007476807,5.790730651803985,0.042175,-2.913644535075064,0.0249608214944601,0.4741392643126714,0.5470882654191501,0.2528060992405564,0.162951746695761,0.2274796618923878,0.4732427897282885,0.7512386901597808,0.4569396034624973,0.5164300419984178,0.5393781848949886,0.8018644204690218,0.5566409999114674,0.7418761479963727,0.6569994287233207,0.7260696230680108,0.9509024981502044,0.2392101626598142,0.5417510981242463,0.5931322188115004,0.610935900952909,0.8528094211194325,0.4401423277613153,face_person
img_0057,-0.1105300477714171,-0.32115516385367093,3,0.86710256,0.9793488,0.9239658,0.33308318,0.82742405,0.5896338,0.73805785,0.12456782,0.072790645,0.5748955,0.7031142115592957,0.2267798036336898,0.7174373600042893,56.4308967590332,0.25687375664711,2.124157428741455,4.826237247375232,0.0275583333333333,-2.531001337128607,0.0435525812208652,0.4307256517079725,0.5507123696325709,0.2717466412787318,0.1667222358608935,0.2367175123665558,0.4866698415101821,0.774693311593242,0.3930516032482596,0.2666080865510207,0.3018956263030614,0.7782098861506204,0.7105213865360754,0.6051884638975696,0.2670028555650933,0.3543938685352354,0.923350346669182,0.4198549275439383,0.459306807886756,0.2691689848010361,0.3226793868923747,0.8258005295172376,0.6580725594102257,face_person
img_0058,0.12366707092979524,0.00405311526112485,11,0.91412383,0.99380624,0.9633097,0.27816448,0.67411673,0.15831943,0.725436,0.40037104,0.046200708,0.16305774,0.7028317451477051,0.2690711319446563,0.8682202262920241,32.16314697265625,0.1598566621541977,1.9181748628616333,4.956822164700008,0.0253083333333333,-2.962131005936936,0.015643835067749,0.488534321310647,0.5234145864782149,0.3173247182873875,0.2222008076885531,0.2517631686251907,0.5189803846235147,0.7558622697745736,0.4334374516285001,0.2666080865510207,0.2892925177842116,0.7931627479288056,0.653420377537596,0.5993429215648098,0.2747320030496787,0.3392225998275725,0.9221720600598012,0.4271734234873119,0.3957399610623624,0.246035725763459,0.2722988281441229,0.80497592091878,0.7302393024767357,face_person
img_0059,0.08099055541507073,-0.26402831821572476,11,0.2827985,0.93953395,0.9725848,0.48648685,0.10338667,0.88020927,0.62989336,0.6001019,0.11928524,0.40688634,0.5090633630752563,0.2436834871768951,0.8118171647732613,75.7066650390625,0.3758043944835663,1.7035270929336548,5.7616625026987665,0.0261166666666666,-3.1405126665380036,0.0234764739871025,0.4942433436241538,0.5181606158847104,0.2862989268634641,0.0947075295596781,0.2050481953037226,0.4969860347689218,0.7424123561062568,0.4587415951158599,0.3307704502576549,0.3407892194709717,0.8025316079418339,0.6271010431464574,0.6182609480993372,0.3388431143932269,0.4224931033382765,0.9259853687440316,0.436484488005741,0.5523981240430997,0.4234603653031055,0.5399677195650106,0.85629740516417,0.4714727988123987,face_person
img_0060,0.5363846434691582,0.3792853962409034,14,0.47638693,0.99489284,0.95590335,0.5818369,0.15152809,0.80090195,0.33272994,0.50251436,0.07378407,0.9753298,0.4251401424407959,0.1804040372371673,0.947506878656128,57.131385803222656,0.3536482453346252,2.9221582412719727,5.540006380711501,0.036375,-2.6972603959596415,0.0759172514081001,0.480670706329936,0.578805354387486,0.3434801573883851,0.3332988319823762,0.3911576555313005,0.537522115608796,0.6931942948775096,0.42142861669437,0.4092658955513985,0.4406119497724309,0.7887164763735708,0.6113037022578909,0.5944551974293418,0.5477873435333286,0.61042091713798,0.921186840969539,0.4203390440524586,0.5020083349705518,0.4259521580618579,0.4704025458265367,0.8397896234002967,0.5586527471282822,face_person
img_0061,-0.11186280485188978,-0.2777572212764443,12,0.9031462,0.8298809,0.8412007,0.6858344,0.2774351,0.93466467,0.7787137,0.15210775,0.028263593,0.14049233,0.3340237736701965,0.3065968751907348,0.992092976292794,60.91255187988281,0.4231052994728088,3.0364274978637695,5.576933372664291,0.0572166666666666,-2.872533004850507,0.0396010838449001,0.4735789816747005,0.5393963668683605,0.3719168886217143,0.2226886414092694,0.3055049019305632,0.5576810668155844,0.6704793708521737,0.574079837872382,0.2925751848644629,0.4345687341088061,0.8452355963646906,0.4235347794699863,0.8815289716866666,0.3750207581885513,0.5355165495182631,0.979052333144015,0.1329570767653008,0.5721819022126995,0.459557266715465,0.516505870928792,0.8627786049965098,0.3977294600418021,face_person
img_0062,0.47228816353648234,0.3791712109094915,9,0.90772605,0.99018174,0.9137907,0.1239228,0.5586694,0.49907348,0.6611251,0.22587685,0.076931566,0.08188151,0.4884806275367737,0.281374841928482,0.9990741388949748,49.20338821411133,0.3606517612934112,2.479809284210205,5.671671531911322,0.0208833333333333,-3.0535907546686425,0.0245970021933317,0.473904232953186,0.4873514988717808,0.4229538764721741,0.3296864184914554,0.3653082227563319,0.5938614610872373,0.6410155268291298,0.4824449503431216,0.2508994353417735,0.3564483030878377,0.811307776045458,0.6032854395374208,0.5079879723348409,0.4148669453482563,0.4608023246103762,0.9037576329201492,0.5257200302954368,0.4810258333962718,0.294373580193683,0.3576113756468807,0.8329157197141818,0.609391017083732,face_person
img_0065,-0.24723947795789827,0.3052483177661457,5,0.11594546,0.9524294,0.86716175,0.76962334,0.73482853,0.81333226,0.12345578,0.078206494,0.040208265,0.7532274,0.3691206574440002,0.2308255732059478,0.8946386846503048,40.13484191894531,0.2887485325336456,2.800671339035034,5.52094048734792,0.0234416666666666,-2.76661695066946,0.0314411520957946,0.4943674425440767,0.5205018176952716,0.3403032930005207,0.2872735157496842,0.3620434903092778,0.5352700194146146,0.638647527543067,0.5427617048182664,0.4611824514645314,0.5107990130004849,0.833640056503799,0.480863074525407,0.7877280403552519,0.4991237480260483,0.6533202936225873,0.960144869123804,0.1841614675148484,0.5845790995049173,0.5181107632745502,0.5759331472086535,0.8668399482001691,0.4227499010214624,face_person
img_0068,-0.9850699865889312,-0.48836697238956817,2,0.37127194,0.9870554,0.9290743,0.57313764,0.21533751,0.5710034,0.003835552,0.77643067,0.76354057,0.03589904,0.435117244720459,0.141486570239067,0.6616400877481701,3.739119052886963,0.0299670621752738,2.8745100498199463,5.030774763692702,0.0069416666666666,-3.0768413144670914,0.0296209566295146,0.4875944333657684,0.5434083572986166,0.358189810203901,0.2530368940127814,0.3207875150686973,0.5479498673410077,0.6842710151983269,0.5294258313318212,0.3906718824877868,0.426379097484488,0.8287024488780608,0.5425094958630579,0.6757498393198021,0.3966679675264092,0.515631599190896,0.9375734108549602,0.3716253060529241,0.5687594649216346,0.3028751690335897,0.4271011752828847,0.8616574086402381,0.4945457846889889,face_person
img_0069,0.8180798331354139,-0.3599502902348848,2,0.8068187,0.98100054,0.79753613,0.6389493,0.73729306,0.7833129,0.18365653,0.088452816,0.10864636,0.8727957,0.6240055561065674,0.3591897487640381,0.89695445001011,27.319604873657227,0.1600603908300399,3.2889561653137207,5.007865618925885,0.0275083333333333,-2.725023756429902,0.0265127830207347,0.502010553915561,0.5043993614682548,0.3461975624317234,0.2710302640238687,0.3428674056821941,0.5394484986107048,0.6907837052344878,0.4445406418867202,0.3514167007452781,0.3594757948024066,0.7972737045110444,0.6603150233107865,0.5443179447495932,0.4544628099613824,0.5023912474506073,0.9110806694458764,0.4910285977748553,0.5257529652671571,0.3729950955093815,0.4037041975609935,0.8475684052173009,0.5560232911574874,face_person
img_0070,-1.3222120758010403,-0.5328289122876118,2,0.107204854,0.9006843,0.8799101,0.8457562,0.28075072,0.86877966,0.80522656,0.35892686,0.047801938,0.06517111,0.3397909700870514,0.2502551674842834,0.832682338412898,41.343475341796875,0.4109231233596802,2.630432605743408,4.91288389546836,0.024925,-3.3024131208930685,0.0411541350185871,0.5873188914573165,0.5296119621279561,0.3084350751653617,0.1955040629398863,0.2369215171958981,0.5126784689612586,0.715360076759118,0.4079166614826448,0.2686244979689243,0.3510022745841943,0.7837136744828768,0.676766361888091,0.5578371783571257,0.4587526361610808,0.5000797557259006,0.9138057428474624,0.4805192229746319,0.4507352965227866,0.3746979507557307,0.4141946152807662,0.8229924876185257,0.6445549281412106,face_person
img_0072,-0.45703209516629056,0.20487339222587367,2,0.47309804,0.7940193,0.9405038,0.15656602,0.06319584,0.99285406,0.77904356,0.3096015,0.04054311,0.52822685,0.5678859353065491,0.2822901904582977,0.9360191832731266,51.143062591552734,0.1996077597141266,3.111090660095215,5.71654097222889,0.0859916666666666,-2.2622451283150236,0.0551762655377388,0.536132972894645,0.4802361086268251,0.3535443255079444,0.2990497758064299,0.3359827994206991,0.5446566583378605,0.7064752924808064,0.7683234512109278,0.7554331894245723,0.7639928310058148,0.9171543010109348,0.3158412274779661,0.9323468719054224,0.556342782937034,0.728529428897209,0.989295702866795,0.1787285070244328,0.8425091842310006,0.5879877796968594,0.6598575687226707,0.951338288585467,0.3700285520736772,vehicle
img_0073,0.8313987457612773,0.9982927884819308,2,0.07717764,0.2169591,0.41949743,0.35172498,0.91061735,0.6026692,0.9994429,0.12580293,0.10543483,0.37115797,0.4266557097434997,0.29091876745224,0.9895683099012484,110.4123992919922,0.7056736946105957,4.105702877044678,5.906401550469214,0.1074083333333333,-2.836360294577704,0.0620704479515552,0.4896432862253926,0.4748133196191006,0.2485706355222738,0.0779363347183874,0.1961813278797553,0.4702402467941374,0.7587882701481048,0.7491548065053738,0.3204755827209072,0.5841300162730889,0.9100571096369008,0.2496213211032381,0.9076844973211472,0.453900673740667,0.7234256801153667,0.9843245053159136,0.1445494638849729,0.8273473751745906,0.5562181697525965,0.658595677385956,0.9463712538021228,0.1368334085007777,landscape_nature
img_0075,0.47997359218840485,0.7529653895637517,2,0.6016279,0.6944897,0.8529154,0.15856484,0.8794373,0.20597354,0.64609486,0.46415055,0.031253766,0.19703372,0.2959380447864532,0.1872982382774353,0.9946083623189256,81.10502624511719,0.7174924612045288,2.6533894538879395,5.18357482314452,0.0220083333333333,-2.3689560058779966,0.0779953524470329,0.4657304550540121,0.4775121939489418,0.2825534499967045,0.2888439641945118,0.3263508106482658,0.4943308461403969,0.7146450868089923,0.4998062985336653,0.46239440773709,0.5394195482122797,0.8177358158214693,0.4411385240332047,0.8541398199236744,0.6825821780546399,0.6905937606966388,0.9735314988180404,0.3440320339548477,0.6013526161937386,0.5691920448633176,0.640514159709657,0.8723349811822102,0.2683286347003529,cartoon_art
img_0077,-0.5553119865805659,-0.5812788155512787,2,0.12330827,0.9261008,0.9985886,0.6947571,0.43494266,0.64949745,0.9461745,0.51050794,0.116900004,0.3003951,0.3820529282093048,0.1266854107379913,0.8624425562834966,11.961326599121094,0.0651284679770469,3.839317321777344,4.2392247865722945,0.0212,-2.4167051951955867,0.0616917610168457,0.4489002608504405,0.5519577397660015,0.3172782326411374,0.2437839460564566,0.3238335492936799,0.518947430699701,0.7365063991119467,0.6726535046147564,0.6414118722206044,0.6907205560719313,0.881732499930762,0.4029832444371011,0.914596568513016,0.5464158768361582,0.7047576791002947,0.9857177722644432,0.2119490069975572,0.782832116609545,0.7632025716676196,0.7776043148227735,0.931787978359231,0.3229415259565414,object
img_0081,0.036284049071260316,-0.3155101293263029,2,0.66240543,0.94505876,0.9249171,0.31406245,0.8733769,0.17188251,0.79733497,0.4739587,0.10658846,0.53613406,0.5594121813774109,0.2202394157648086,0.8419734675393364,60.66243743896485,0.4884219765663147,2.506521463394165,5.779262641812908,0.0330333333333333,-2.964205439929821,0.0438518933951854,0.4926999209607005,0.4723583913499821,0.186886519599907,0.0490631550096523,0.1488867587112449,0.4265120463582361,0.8846070276619178,0.7357151980453396,0.324181292326566,0.6149339818422485,0.905081094133556,0.447418464654822,0.8217249422728677,0.2469274185757605,0.5960839785374598,0.9669976283734416,0.2810258299569719,0.7398453416687214,0.6144389307102617,0.6859197252375469,0.9177054367864892,0.3492568433822305,animal
img_0083,-0.617456915644291,-0.4226674564453454,2,0.8458641,0.93261075,0.96304786,0.16028167,0.8507849,0.6195985,0.72631305,0.46283576,0.03751534,0.66701347,0.162031278014183,0.1946208924055099,0.9999999879462922,34.225555419921875,0.3793287873268127,1.887482762336731,4.684633568054689,0.0261083333333333,-2.6075582603585397,0.0312796011567115,0.5220999956650693,0.4777900138174012,0.3340894385414291,0.2183345927496945,0.2409376033345073,0.5308649846791139,0.7225372195184872,0.4473011325195077,0.3860220789154478,0.4297862274968888,0.798295776264581,0.6109598952869246,0.5895725928635032,0.5363278208919703,0.5858447320651073,0.9202026538314888,0.3918105946998308,0.5013140543530104,0.3551393414563848,0.4527724473735317,0.8395621758731647,0.5326482841643022,face_person
img_0092,-0.24101249156656548,-0.17769747328344002,4,0.29692176,0.99552613,0.91537535,0.7729946,0.8198055,0.33344382,0.5251201,0.22147167,0.10344538,0.026681058,0.5915713906288147,0.1711584627628326,0.6505030310882686,43.57976531982422,0.4407610297203064,1.266709327697754,5.385185411904195,0.0036333333333333,-2.958635833882135,0.0172223690897226,0.4663727988636457,0.4940870666974288,0.2299372045534032,0.2515529143456337,0.2625378413927108,0.4570309076955468,0.7253089869811983,0.8132108038676191,0.793101571424752,0.8238896716663717,0.9337738449052402,0.1545649458160289,0.8765133668310781,0.8031082502986278,0.81473440840966,0.9780413371229674,0.143207407282394,0.6247530352841871,0.355208366554291,0.4695237777060105,0.8800009988147139,0.4295430480863361,face_person
img_0097,-0.06503447714456767,-0.3970936824362991,4,0.64745826,0.8866129,0.7335234,0.10561649,0.78428453,0.733838,0.26272175,0.779783,0.05459233,0.8653801,0.4167241752147674,0.1988749951124191,0.8077466883724077,31.030029296875,0.3920138478279114,1.4635010957717896,5.374872213405578,0.015875,-2.5099156186743,0.0346477925777435,0.5238327443659947,0.4945102491138086,0.2405101401512085,0.1713500184312192,0.1785315259164722,0.464526118417195,0.8426302107262726,0.8171787621009374,0.7136356877247905,0.8036903301661222,0.935242981580191,0.2470767508717684,1.01408877572966,0.745167249745556,0.8429206170419906,1.0057724273892807,0.0497686196635792,0.8045304944981195,0.3913663236621788,0.6962006759370916,0.938896404359962,0.2506501236853124,animal
img_0098,1.2368286525278982,0.7405766572164878,4,0.38325214,0.38497448,0.86015266,0.20976862,0.9008325,0.16551721,0.17490351,0.8300624,0.7228516,0.6069668,0.473290354013443,0.1962831616401672,0.9641632600762658,17.08116340637207,0.150677353143692,2.9731531143188477,5.43676932164039,0.0349166666666666,-2.5053086427660003,0.0442232675850391,0.5071554821099494,0.5449269112970755,0.2673765549382569,0.2543047066652887,0.2663981005731755,0.4835718638775128,0.7933475114814207,0.8232086041420408,0.7697617408646945,0.8241982119231139,0.9374755308072372,0.2583175603762781,0.971218091983034,0.6908139081578374,0.8010691345771568,0.9971309789627478,0.1171166505731235,0.7722832921251706,0.688619337554144,0.7235624757325935,0.928332165273712,0.3226321496157037,animal
