subject,unit,area,t,pref_minus_nonpref,rho_alexnet conv1,rho_resnet50 avgpool,rho_clip ln_post
13,84,amygdala,0.575,3.1989247311827955,0.15688719248081756,0.09691883121514627,0.07649674352264074
13,84,amygdala,0.6,0.026881720430107503,0.266361074733278,0.17307431445389518,0.16432532600421773
13,84,amygdala,0.625,1.8010752688172043,0.2816390627134819,0.09319391431027652,0.16557416484540816
13,84,amygdala,0.65,5.21505376344086,0.32243915990130456,0.12468042728257868,0.17835741261797886
13,84,amygdala,0.675,5.295698924731183,0.19912897162603532,0.18513686070111637,0.21369274467045488
13,84,amygdala,0.7,8.494623655913978,0.0015723197747796061,0.14272868300370042,0.16796712628507654
13,84,amygdala,0.725,8.333333333333334,-0.03077919143609542,0.07496265412098391,0.11349660287993975
13,84,amygdala,0.75,3.440860215053763,-0.041515861540795576,-0.011873213320032975,0.044100506617265334
13,84,amygdala,0.775,3.709677419354839,-0.05794718869663236,0.033657295690337215,0.08087554061513069
13,84,amygdala,0.8,0.4838709677419357,0.08996045145061324,0.051212091974194546,0.14754289559033765
13,84,amygdala,0.825,-1.021505376344086,0.03695042388079008,0.18009119967430665,0.212942260419386
13,84,amygdala,0.85,0.6451612903225807,-0.051381279216116627,0.1947276016668768,0.2403807561097363
13,84,amygdala,0.875,0.6989247311827956,-0.13403725374924202,0.1359773417132583,0.1087590488063241
13,84,amygdala,0.9,2.338709677419355,-0.23205922264589848,0.06684763277788856,0.0667337526539058
13,84,amygdala,0.925,3.8978494623655915,-0.10312190706456695,0.11572815846552825,0.09464385667183253
13,84,amygdala,0.95,2.338709677419355,-0.054474265663727914,0.051841576217768824,0.019549119502972792
13,84,amygdala,0.975,2.231182795698925,0.007967925616234005,0.16010810811436066,0.1695474625029306
13,84,amygdala,1.0,0.4569892473118278,0.16650860735144327,0.0491381977411893,0.08911457025963726
13,84,amygdala,1.025,-1.1290322580645162,0.10987256111658389,-0.042942855280830285,-0.04877974823162275
13,84,amygdala,1.05,-1.2634408602150542,0.033500678769730466,-0.06907441934451851,-0.02230614502241954
13,84,amygdala,1.075,-1.3172043010752692,-0.05734848456429698,-0.07226289386121741,-0.14066814451630968
13,84,amygdala,1.1,-1.3709677419354842,-0.14377896085998634,0.09768375778495762,-0.08898141856135337
13,84,amygdala,1.125,-1.3709677419354838,-0.05948781609590847,0.1060316502195052,-0.014660762739165714
13,84,amygdala,1.15,-1.1827956989247312,-0.030025223497481303,0.13699353814918955,0.041498950708765595
13,85,amygdala,-0.15,0.3763440860215055,0.06490461968724524,-0.1991971475990842,-0.10461006587146318
13,85,amygdala,-0.125,2.096774193548387,0.055089518311646574,-0.07790567434784917,0.07844830093534663
13,85,amygdala,-0.1,3.9247311827956994,0.0841602424509753,0.02422324321467186,0.2022226735891516
13,85,amygdala,-0.075,4.032258064516129,0.13017071948091571,0.10766662899438452,0.31523896073693347
13,85,amygdala,-0.05,3.9516129032258065,0.05605152195040303,-0.00492589693366169,0.16574346893104835
13,85,amygdala,-0.025,0.7526881720430105,0.13845259938501867,-0.05231239222966672,0.038786458556388126
13,85,amygdala,-0.0,-2.849462365591398,0.11069049354363662,-0.12250504633855286,-0.02605392646913842
13,85,amygdala,0.025,-2.956989247311828,0.07351394996627267,-0.20293263430717826,-0.1461228741679236
13,85,amygdala,0.05,-1.4516129032258067,0.13092568725746562,-0.0935956359319899,-0.07136248597071622
13,85,amygdala,0.075,-1.5322580645161288,0.12407709883892282,-0.05424177791522615,-0.09918939112341688
13,85,amygdala,0.1,0.2956989247311834,0.08383159904285581,-0.0908132718580414,-0.17894723016339165
13,85,amygdala,0.125,0.7258064516129035,0.11476716400724546,-0.01910194215748417,-0.19552924238271452
13,85,amygdala,0.15,0.5913978494623664,0.17803207741859908,0.0535029423110059,-0.19018948049217554
13,85,amygdala,0.175,3.7903225806451615,0.08586342953914759,0.043537839910508004,-0.13592678692439408
13,85,amygdala,0.2,2.0430107526881724,0.2194828226357134,0.25116881483861353,0.09346846548667982
13,85,amygdala,0.225,4.650537634408603,0.29745882523317396,0.3905528966393384,0.3698824648772406
13,85,amygdala,0.25,6.129032258064516,0.28578378510479074,0.48862457510732904,0.4507202422589296
13,85,amygdala,0.275,10.403225806451614,0.4558981125565171,0.6092745672308635,0.5953499033137643
13,85,amygdala,0.3,20.913978494623656,0.4810326430640537,0.6917208511818537,0.6614071043872751
13,85,amygdala,0.325,23.548387096774192,0.5386194651682696,0.7393521266426755,0.6670771472730317
13,85,amygdala,0.35,24.35483870967742,0.5257953788933553,0.7087219024269584,0.6371074610044004
13,85,amygdala,0.375,17.956989247311828,0.5049201140383337,0.6913380282240535,0.6033838727625919
13,85,amygdala,0.4,11.424731182795698,0.46321144048417146,0.6952750303544128,0.5656216139816604
13,85,amygdala,0.425,8.279569892473118,0.3789469617060304,0.681424350334553,0.5673925574911269
13,85,amygdala,0.45,10.053763440860216,0.3584736234275606,0.699071809052812,0.5940028294704882
13,85,amygdala,0.475,13.118279569892472,0.3319566629433599,0.6171184559307298,0.5393470578432653
13,85,amygdala,0.5,13.387096774193548,0.34585122623038483,0.5695955362104527,0.5080601438499895
13,85,amygdala,0.525,15.161290322580646,0.3425999587376442,0.5148397511605362,0.3806242868982502
13,85,amygdala,0.55,11.801075268817202,0.30500180909525104,0.44026215717667383,0.3343830664725325
13,85,amygdala,0.575,8.548387096774194,0.357937553191525,0.5070908985791952,0.37954993135003123
13,85,amygdala,0.6,8.279569892473118,0.31088153506530564,0.5635631253573934,0.4017444553800939
13,85,amygdala,0.625,4.892473118279568,0.3618476513080659,0.5355649739486703,0.43637405747158553
13,85,amygdala,0.65,6.935483870967744,0.4208906700146825,0.5828205062743264,0.45056088609423167
13,85,amygdala,0.675,8.763440860215052,0.37859023226395805,0.5458163762017463,0.4166042592098525
13,85,amygdala,0.7,5.86021505376344,0.397678041120924,0.47611131639597126,0.3167048281750528
13,85,amygdala,0.725,8.010752688172042,0.48012327633664603,0.525112377438749,0.33668683249200665
13,85,amygdala,0.75,8.064516129032258,0.4144974187371754,0.5578081022536909,0.30813322619821426
13,85,amygdala,0.775,9.381720430107528,0.46002209346862977,0.5366924423800681,0.335915779348722
13,85,amygdala,0.8,7.903225806451613,0.4579550602749173,0.5121461125314597,0.3659929462673328
13,85,amygdala,0.825,4.543010752688171,0.44925796068000645,0.48357362734425696,0.3632780101053832
13,85,amygdala,0.85,1.5053763440860202,0.49953655096245464,0.4404194975530009,0.4007870985028322
13,85,amygdala,0.875,-1.0483870967741935,0.42249001178962137,0.36120737449091517,0.3663930249167748
13,85,amygdala,0.9,0.860215053763441,0.40477757668487324,0.4245621525165146,0.4190337328792124
13,85,amygdala,0.925,1.0215053763440856,0.37439419590662587,0.3927423303535214,0.32749882434542626
13,85,amygdala,0.95,1.1559139784946226,0.27704236039637675,0.36877365070276674,0.32774745369475916
13,85,amygdala,0.975,1.075268817204301,0.25885418940468213,0.3808935402367821,0.3177759514917264
13,85,amygdala,1.0,2.311827956989247,0.15556204610316285,0.34124197063295547,0.25242626957059605
13,85,amygdala,1.025,5.779569892473119,0.10798259362683353,0.2612531794452349,0.25388489500136874
13,85,amygdala,1.05,7.526881720430105,0.0711729603366885,0.1647013654816192,0.14252558555702532
13,85,amygdala,1.075,7.580645161290322,0.0166774511479672,0.1748954823151645,0.11999567001087308
13,85,amygdala,1.1,4.596774193548388,0.03469639430100851,0.04990647416432884,0.0699817310883072
13,85,amygdala,1.125,3.037634408602151,0.08542703715923856,0.1199783275420302,0.13607141368758643
13,85,amygdala,1.15,1.4247311827956985,0.22609678768953614,0.3104888176641606,0.29664144720342006
13,86,amygdala,-0.15,-1.4516129032258065,0.4194018058642934,0.23999879853320374,0.2898786447511358
13,86,amygdala,-0.125,-1.424731182795699,0.35908803417831126,0.1532357188231612,0.17568546667680976
13,86,amygdala,-0.1,-1.317204301075269,0.40111153946797484,0.1727958908882147,0.16448040047011006
13,86,amygdala,-0.075,-1.4516129032258067,0.17464735067989698,0.010689389624302811,-0.022782436471998922
13,86,amygdala,-0.05,-1.3709677419354838,0.08431498413464025,-0.11000383799647895,-0.10111688314697799
13,86,amygdala,-0.025,0.29569892473118253,0.1620965992042552,-0.017240236878504657,-0.042648344329019476
13,86,amygdala,-0.0,0.26881720430107525,0.15532484858678194,0.06144213414285359,0.01389150057967558
13,86,amygdala,0.025,0.32258064516129026,0.034804498282827015,0.06982772082823266,0.01052610513659733
13,86,amygdala,0.05,0.29569892473118253,0.07819079112478107,0.05740973490057067,-0.008461252335321745
13,86,amygdala,0.075,-1.4784946236559138,-0.03868286595990211,-0.006090724171433154,-0.09182105062000559
13,86,amygdala,0.1,-1.424731182795699,0.007289651949780869,-0.07850602861901552,-0.2159525516275232
13,86,amygdala,0.125,-1.263440860215054,0.09544699928391358,-0.06353096797762071,-0.17318415958397512
13,86,amygdala,0.15,0.37634408602150526,-0.05275305342524121,-0.05018639347598,-0.21805687611489458
13,86,amygdala,0.175,0.34946236559139754,-0.01172147951790261,0.0641553832545992,-0.07805254342547677
13,86,amygdala,0.2,0.510752688172043,-0.11434242871584017,0.03088845155854824,0.013265486785412235
13,86,amygdala,0.225,0.24193548387096775,-0.050743733134655473,0.16206042839429724,0.06536572667399057
13,86,amygdala,0.25,1.8010752688172045,0.03372895368991571,0.13532349751981493,0.10906872776602072
13,86,amygdala,0.275,3.225806451612903,0.03735992413546639,0.2283253886261991,0.22426568096091046
13,86,amygdala,0.3,6.236559139784947,0.18207069085483935,0.31566597638144944,0.30121758343264676
13,86,amygdala,0.325,6.182795698924732,0.34812154193377953,0.5064157489340627,0.4790730698956286
13,86,amygdala,0.35,4.193548387096774,0.46217390337942355,0.5833938622442394,0.597549225182647
13,86,amygdala,0.375,2.580645161290322,0.5050832527124749,0.5075500177020823,0.4599991862002896
13,86,amygdala,0.4,10.564516129032258,0.3821314927420795,0.4994356402479895,0.5116119098379561
13,86,amygdala,0.425,10.295698924731184,0.3158317588287614,0.4905637770344935,0.45908708172157026
13,86,amygdala,0.45,12.231182795698924,0.2427072615287551,0.483768430100646,0.4453857229001141
13,86,amygdala,0.475,14.059139784946238,0.24891061993026067,0.5143038299723898,0.5115872065625097
13,86,amygdala,0.5,2.39247311827957,0.18640086864825697,0.5004280325866736,0.4716211052495809
13,86,amygdala,0.525,2.688172043010753,0.06649124256070371,0.35039326234611595,0.3758855345237398
13,86,amygdala,0.55,2.6075268817204296,0.05343701486456607,0.3395224717848144,0.39195918784895994
13,86,amygdala,0.575,8.978494623655912,0.05456117148443026,0.3786206735277552,0.40213797083106806
13,86,amygdala,0.6,9.193548387096774,0.24338097549406876,0.449260344764159,0.40526857919367193
13,86,amygdala,0.625,14.03225806451613,0.30494066793548974,0.4928964248982853,0.38014896736749076
13,86,amygdala,0.65,10.67204301075269,0.20488293668696664,0.40857852860240546,0.28773321630024096
13,86,amygdala,0.675,7.204301075268817,0.23974148899480807,0.3817727722612983,0.2614055062584548
13,86,amygdala,0.7,8.844086021505376,0.18881310473684473,0.2907830788492262,0.18580330397424008
13,86,amygdala,0.725,3.9784946236559144,0.1723529164205225,0.42188849364558345,0.35392089588482467
13,86,amygdala,0.75,5.77956989247312,0.2808157796282319,0.42634500887826365,0.3624452508402897
13,86,amygdala,0.775,1.0483870967741944,0.28632551002438816,0.37839604414413247,0.3158309409131737
13,86,amygdala,0.8,0.8870967741935485,0.3464145666003517,0.5717655395287691,0.5205553023254985
13,86,amygdala,0.825,0.9946236559139785,0.42272718135989684,0.49506900271583953,0.43959565931551065
13,86,amygdala,0.85,5.99462365591398,0.4490342079454962,0.49179811899251813,0.4426997871942163
13,86,amygdala,0.875,7.82258064516129,0.4518882649580883,0.39029330400201767,0.3812398390526547
13,86,amygdala,0.9,8.306451612903226,0.3657580834345511,0.15887881945014468,0.18616746996161168
13,86,amygdala,0.925,8.279569892473118,0.29402415448645464,0.06673303442996666,0.16055808562652135
13,86,amygdala,0.95,1.586021505376344,0.19196208590975722,0.026932154450620572,0.1606262691162635
13,86,amygdala,0.975,-0.16129032258064502,0.06993897785923543,0.012805728340423391,0.13508579126675319
13,86,amygdala,1.0,-1.774193548387097,0.00553904538750321,0.0985789526935354,0.15463837340280703
13,86,amygdala,1.025,0.13440860215053774,-0.11792540207537315,0.021453404549053978,0.07635772268797048
13,86,amygdala,1.05,1.8548387096774193,-0.05163764270901501,0.10408507594666068,0.0752295401097882
13,86,amygdala,1.075,2.1236559139784945,-0.06858401988218295,0.05028759995379024,0.017855542339756753
13,86,amygdala,1.1,2.0698924731182795,0.0512930019208724,0.12504387231406675,0.0402977174790991
13,86,amygdala,1.125,2.0161290322580645,0.2099810798722321,0.35077131382201854,0.2289757187449288
13,86,amygdala,1.15,0.3763440860215055,0.11372291761703428,0.361468514896556,0.22929881078862627
13,88,amygdala,-0.15,0.34946236559139776,0.15304767935197328,0.12589449986358497,0.02362572716814453
13,88,amygdala,-0.125,0.2688172043010755,0.003160699014062755,-0.05972910700933975,-0.1489040424402898
13,88,amygdala,-0.1,0.13440860215053774,0.015024897998638098,-0.12046893081134245,-0.10652302010165501
13,88,amygdala,-0.075,-1.3978494623655913,-0.01648078094628534,-0.23859057960686678,-0.19689909909423406
13,88,amygdala,-0.05,-1.2634408602150538,0.019023706481881255,-0.14567505884398854,-0.0987316680289866
13,88,amygdala,-0.025,-1.2903225806451613,0.13681603717525362,0.07249559514896971,0.17145651650866803
13,88,amygdala,-0.0,-1.182795698924731,0.11145925900878319,0.044981172583403964,0.13110878181746372
13,88,amygdala,0.025,-1.2365591397849462,0.07734526225564772,0.0580851557462693,0.0839962342876633
13,88,amygdala,0.05,-1.3440860215053767,-0.06918383717252417,-0.002883793448795739,0.02260785241461565
13,88,amygdala,0.075,0.40322580645161277,-0.08812111240450662,-0.060135214691560995,-0.08972030655953207
13,88,amygdala,0.1,0.4569892473118278,0.019543248528388648,0.010697648062922784,-0.06988024367718035
13,88,amygdala,0.125,0.5376344086021503,-0.04001995805206023,0.0415871731925605,-0.0165677029138599
13,88,amygdala,0.15,0.6720430107526884,0.04211369644963079,0.09399498801524615,0.035273481472264744
13,88,amygdala,0.175,-0.9408602150537634,-0.001214366195867895,0.11219558902311186,0.000918179318826945
13,88,amygdala,0.2,0.7526881720430109,0.043846200350462106,0.09351085382799974,0.0602031782740265
13,88,amygdala,0.225,0.7258064516129031,0.0,0.0673430888684046,0.04821152953078966
13,88,amygdala,0.25,0.6182795698924732,0.1460047144225748,0.21743471317084984,0.23795960667910024
13,88,amygdala,0.275,3.8709677419354835,0.25571233548710587,0.24508510613057888,0.4051810222320054
13,88,amygdala,0.3,6.801075268817205,0.1612458905213576,0.3420686681808199,0.4377347597197165
13,88,amygdala,0.325,14.78494623655914,0.3074099081083662,0.4666914591350366,0.5335033805554142
13,88,amygdala,0.35,19.758064516129032,0.33430319313863754,0.49366876568753026,0.5317010138286132
13,88,amygdala,0.375,19.865591397849464,0.27599685595142825,0.3840248423235348,0.4044531253896709
13,88,amygdala,0.4,21.854838709677416,0.23567032876724137,0.38539285978390236,0.3586819254845597
13,88,amygdala,0.425,20.483870967741936,0.09560492877691718,0.27001334111720526,0.21177571223861996
13,88,amygdala,0.45,18.844086021505376,0.03695854046806279,0.14386829109143165,0.13171753806083566
13,88,amygdala,0.475,17.043010752688172,0.09973873804074182,0.12299243258394849,0.19261343371632023
13,88,amygdala,0.5,15.376344086021506,0.15023421017407235,0.11370231510327002,0.2211876488439835
13,88,amygdala,0.525,10.295698924731182,0.17861285446631853,0.041617980948996755,0.16373315571454017
13,88,amygdala,0.55,13.575268817204302,0.2792465584550107,0.1345283632463945,0.20331678566172467
13,88,amygdala,0.575,16.801075268817204,0.25918702568033225,0.0780291684207364,0.11013448904347842
13,88,amygdala,0.6,11.827956989247312,0.22570941166414724,0.039031623874854975,0.026573547181606854
13,88,amygdala,0.625,10.026881720430108,0.2328483377641801,0.1815754872068837,0.13361933217874436
13,88,amygdala,0.65,3.3602150537634405,0.23543157929194916,0.19431974938683255,0.17964082197670525
13,88,amygdala,0.675,-1.5322580645161292,0.09763503418758633,0.1549863109766797,0.13623685510332223
13,88,amygdala,0.7,0.02688172043010728,0.12444872280023311,0.2164762065016481,0.2054068629432232
13,88,amygdala,0.725,5.241935483870968,0.10279207500802477,0.2267943509622232,0.25813439179690234
13,88,amygdala,0.75,8.440860215053764,0.06048980334045843,0.08630167818587142,0.16213761720122874
13,88,amygdala,0.775,8.413978494623656,0.07390935862755714,0.13817719845159213,0.20926661425360657
13,88,amygdala,0.8,11.63978494623656,-0.02696669335573915,-0.017415422550628713,0.04876318314176039
13,88,amygdala,0.825,6.612903225806452,0.02917480644614033,-0.03526861999219182,0.02437525418420597
13,88,amygdala,0.85,5.295698924731184,0.06277977699701924,0.014752284292153578,0.042357771503030515
13,88,amygdala,0.875,8.763440860215054,0.11418989569503313,-0.13200675885312335,-0.020553622702749907
13,88,amygdala,0.9,7.204301075268818,0.2487487072073697,0.0448238587667911,0.09243700557134146
13,88,amygdala,0.925,8.763440860215054,0.2690782027395432,0.04221321123006872,0.0526631178637696
13,88,amygdala,0.95,6.908602150537635,0.1974079774826178,0.03450660150338501,0.011951856501954308
13,88,amygdala,0.975,3.602150537634408,0.035083463926415766,0.008866349748122181,-0.01074874400233889
13,88,amygdala,1.0,1.935483870967742,-0.00317864654836116,-0.017883341885127572,-0.01882311564725174
13,88,amygdala,1.025,2.1774193548387095,-0.004664706396932634,-0.034767997989560005,-0.06466847626058161
13,88,amygdala,1.05,2.204301075268817,0.02495806537298928,0.019904688807029697,0.04910197563257396
13,88,amygdala,1.075,5.591397849462366,0.12999254098162005,0.09348739564233229,0.09177621695455317
13,88,amygdala,1.1,9.13978494623656,0.2766272545575583,0.040680478611405634,0.08005443090244498
13,88,amygdala,1.125,9.059139784946236,0.26268916226254163,0.020365274774709237,0.026028651748575007
13,88,amygdala,1.15,14.193548387096774,0.18634197026550242,-0.128117489702201,-0.1261087303524778
13,89,amygdala,-0.15,1.2365591397849462,-0.006840373089398824,0.10826075627132692,-0.03582730063655423
13,89,amygdala,-0.125,4.56989247311828,0.06538498903764292,0.1869157838793488,0.10227065133170453
13,89,amygdala,-0.1,4.596774193548387,0.035688486430867784,0.07180395375622253,0.07845773936197753
13,89,amygdala,-0.075,2.903225806451613,0.1865525512351392,0.1500818491693841,0.1753776843069134
13,89,amygdala,-0.05,2.9838709677419355,0.06732578446674448,0.0235805529883524,0.07779378696157381
13,89,amygdala,-0.025,1.1827956989247312,0.15674083426008145,-0.07324243460581938,-0.004149617437363327
13,89,amygdala,-0.0,1.2096774193548387,0.23469970373489574,0.013179680987272761,0.029400826817762314
13,89,amygdala,0.025,1.424731182795699,0.24690140119686935,-0.037099174273104725,-0.037099174273104725
13,89,amygdala,0.05,1.370967741935484,0.18284189034282217,-0.015335126286817345,-0.06487938044422722
13,89,amygdala,0.075,-0.24193548387096775,0.07524335444978253,-0.0230018544691045,-0.1369714949742155
13,89,amygdala,0.1,-0.2150537634408602,0.00431399352206934,-0.04616890939576336,-0.14727239587575014
13,89,amygdala,0.125,-0.3494623655913979,0.17523803474677463,0.08165041945966883,-0.14732336142722974
13,89,amygdala,0.15,-0.34946236559139787,0.28278298669365287,0.0794098996274422,-0.06218360780261778
13,89,amygdala,0.175,1.424731182795699,0.34668538717280617,0.18037874387957814,-0.052450556730941164
13,89,amygdala,0.2,3.064516129032258,0.41168310147533754,0.23524748655733574,0.07351483954916742
13,89,amygdala,0.225,4.704301075268817,0.05861154740999114,0.1826627888305986,0.16782242396449987
13,89,amygdala,0.25,6.236559139784946,0.13242762961170126,0.20778133199379517,0.22565814617097646
13,89,amygdala,0.275,4.489247311827957,0.21326913050104643,0.2672779691489704,0.28654033446312693
13,89,amygdala,0.3,2.7150537634408605,0.23733652556798746,0.3002376294401925,0.2871292068718426
13,89,amygdala,0.325,1.129032258064516,0.2240317175705199,0.1949734859679907,0.15504312689512745
13,89,amygdala,0.35,2.849462365591398,0.05694168949564695,0.10756403422234079,0.10864541942344506
13,89,amygdala,0.375,4.543010752688172,-0.023824807938531527,0.11861712888545486,0.12520696937909123
13,89,amygdala,0.4,4.543010752688172,0.09394586426305346,0.13435268760200117,0.26567486345358127
13,89,amygdala,0.425,4.435483870967742,0.2676071843367297,0.3058458789694974,0.42014805526561394
13,89,amygdala,0.45,1.129032258064516,0.28604689291289953,0.16980395610501164,0.22401184761586868
13,89,amygdala,0.475,-0.5376344086021506,0.3345077537039003,0.19791549562378108,0.25942977129063194
13,89,amygdala,0.5,-0.37634408602150543,0.30789416903519223,0.18429456512107642,0.11294323667930597
13,89,amygdala,0.525,-0.32258064516129037,0.27137966640139566,0.11694058703394873,0.1386342436929431
13,89,amygdala,0.55,-0.2956989247311828,0.16157069790797524,0.22014007589961626,0.24853859907782927
13,89,amygdala,0.575,1.3440860215053765,0.16477301038539172,0.16097377104055907,0.115458883689464
13,89,amygdala,0.6,2.903225806451613,0.2477877872605892,0.2468638689372312,0.18343332250669175
13,89,amygdala,0.625,3.010752688172043,0.1675084627136712,0.2309557597723763,0.11234350742670123
13,89,amygdala,0.65,3.010752688172043,0.12347527870706089,0.2355908317730722,0.08453307542252629
13,89,amygdala,0.675,3.010752688172043,0.1802216231850108,0.23953506879020423,0.207597059618177
13,89,amygdala,0.7,1.2903225806451613,0.015089291007086421,0.015089291007086421,0.112091876052642
13,89,amygdala,0.725,1.1559139784946235,0.07560209966566468,0.15222584932681135,0.2957676736920261
13,89,amygdala,0.75,2.795698924731183,0.08499900888456581,0.11352607351020777,0.2892812539815664
13,89,amygdala,0.775,1.1021505376344085,0.0688384305714228,0.1964574236153031,0.22628636576550543
13,89,amygdala,0.8,1.1827956989247312,0.004363925040223778,0.2285109839244451,0.19545094574093164
13,89,amygdala,0.825,1.1827956989247312,0.08140980166960043,0.13104992463886897,0.09530903610099561
13,89,amygdala,0.85,-0.48387096774193555,0.11382336727045367,0.2272568172108344,0.09552974586786576
13,89,amygdala,0.875,-0.5107526881720431,0.12805180438567226,0.08895201678699372,0.18474649640375615
13,89,amygdala,0.9,-0.48387096774193555,0.2248082596478916,0.07669928858575124,0.14586088846566142
13,89,amygdala,0.925,-0.43010752688172044,0.20102330597062285,0.08564012151126056,0.1662342275641813
13,89,amygdala,0.95,1.1827956989247312,0.12232872703863344,0.06161333964904631,0.13289693439996086
13,89,amygdala,0.975,1.1827956989247312,0.1120368126802165,0.10692539212637185,0.12301945954590973
13,89,amygdala,1.0,1.1559139784946235,0.1589904163320835,0.13517390160039433,0.2213991305723454
13,89,amygdala,1.025,2.795698924731183,0.13476908831883586,0.008298672271948344,0.08787821653831475
13,89,amygdala,1.05,1.129032258064516,0.1839533435142966,-0.023114917508360606,0.053336809653620136
13,89,amygdala,1.075,1.1559139784946237,0.12697277529577056,0.011779958622814474,0.012670879863195398
13,89,amygdala,1.1,1.021505376344086,0.21485280885274355,-0.039273847240092974,-0.10002698393186149
13,89,amygdala,1.125,-0.6182795698924731,0.1110135970899246,-0.13900021820503164,-0.11474514657193886
13,89,amygdala,1.15,-0.6451612903225806,0.0011683295517647793,0.05437225990905319,0.09005124698986992
13,90,amygdala,-0.15,1.263440860215054,0.04881090406441807,-0.052047422231492696,0.006867733671597368
13,90,amygdala,-0.125,1.344086021505376,-0.005358609647833449,-0.065695503574664,0.04384078187369621
13,90,amygdala,-0.1,1.102150537634408,-0.21426814254762894,-0.16278728495591444,-0.04125269940149077
13,90,amygdala,-0.075,-0.8333333333333333,-0.06814193377088719,0.03379777471110441,0.14968329323555324
13,90,amygdala,-0.05,0.8064516129032255,0.002690174034266099,-0.041945820378945196,0.015357498370373458
13,90,amygdala,-0.025,0.8064516129032255,0.02649768014674563,-0.017560901100203103,-0.07157239662056071
13,90,amygdala,-0.0,2.6344086021505375,0.08342692611324652,0.10681887438121507,0.003397713156241243
13,90,amygdala,0.025,2.8225806451612905,0.01755788840355767,0.026257979813104963,-0.009593756388171483
13,90,amygdala,0.05,-0.4569892473118278,-0.1875545714759619,-0.033073062695283435,-0.14502076813716713
13,90,amygdala,0.075,-0.4569892473118278,-0.18294686879735483,-0.012819442461052056,-0.07736415070437781
13,90,amygdala,0.1,-2.1505376344086025,-0.08333652743913016,0.17131458298879412,0.12107531565602737
13,90,amygdala,0.125,-1.8010752688172045,-0.06952500875147194,0.1762273218009638,0.09696350457170934
13,90,amygdala,0.15,-1.7473118279569892,0.020876451165555573,0.3255877529936837,0.24184320873744616
13,90,amygdala,0.175,-1.7741935483870965,0.0908798553933386,0.22929235442596224,0.15435446251904678
13,90,amygdala,0.2,1.3978494623655915,0.06876118167658288,0.12211901463850353,0.18209712247607523
13,90,amygdala,0.225,0.8602150537634414,0.2422372912225641,0.3321419390346587,0.3124264644130609
13,90,amygdala,0.25,0.40322580645161255,0.2816295954834116,0.2613338327424432,0.24300551638962994
13,90,amygdala,0.275,5.026881720430108,0.32508922672847873,0.35215202040640753,0.29348153640234814
13,90,amygdala,0.3,2.983870967741935,0.35708070642825257,0.5260674043783318,0.4198985579762608
13,90,amygdala,0.325,5.537634408602149,0.4011035862314349,0.5629295459038424,0.5200143742780104
13,90,amygdala,0.35,8.682795698924732,0.4383395946679728,0.61169654181748,0.598206423394107
13,90,amygdala,0.375,3.844086021505375,0.5005900462391143,0.6397878612439477,0.6586239693232928
13,90,amygdala,0.4,3.978494623655914,0.4925223338685039,0.6255750843715101,0.6641662523670109
13,90,amygdala,0.425,4.784946236559141,0.4029315721644722,0.5816816323186735,0.6921434232233796
13,90,amygdala,0.45,6.209677419354838,0.3256084088302485,0.5928588338828665,0.6736091057854222
13,90,amygdala,0.475,9.596774193548388,0.26054976641928457,0.5301362377138857,0.5624065162032976
13,90,amygdala,0.5,11.451612903225806,0.21012636362133827,0.4062460163603833,0.4107435840748811
13,90,amygdala,0.525,11.4247311827957,0.19704940531949497,0.41790948339150896,0.3166433357067417
13,90,amygdala,0.55,10.134408602150538,0.1804858526029136,0.27371712587866925,0.18453042566295605
13,90,amygdala,0.575,11.774193548387096,0.2807613384341099,0.20582147496582473,0.18176575311937618
13,90,amygdala,0.6,10.026881720430108,0.19703820573802183,0.22226713634455117,0.29073829939005524
13,90,amygdala,0.625,9.489247311827958,0.3381678966841733,0.2674708654265669,0.40116755296378664
13,90,amygdala,0.65,9.623655913978496,0.2830770057628534,0.16574408911204166,0.3231387419452852
13,90,amygdala,0.675,6.155913978494624,0.2237611792814608,0.22648491262536913,0.3043058653084647
13,90,amygdala,0.7,6.129032258064516,0.2506535200877633,0.24845098583543393,0.27201298016267844
13,90,amygdala,0.725,3.360215053763441,0.18642850372584083,0.22465379180733036,0.15595609475825983
13,90,amygdala,0.75,0.08064516129032295,0.17550295835219099,0.28356014009100333,0.1573563431505731
13,90,amygdala,0.775,0.349462365591398,0.08586314025105762,0.2936364688225358,0.15506934698794608
13,90,amygdala,0.8,-1.5322580645161292,0.08415111105017588,0.2634374868353944,0.13024811620633472
13,90,amygdala,0.825,3.360215053763441,-0.0013878755007713012,0.23886879452163837,0.1885454569195975
13,90,amygdala,0.85,4.838709677419355,0.08494542889850325,0.20866358986229427,0.15229024715106737
13,90,amygdala,0.875,4.89247311827957,0.2976493096902229,0.178022389208401,0.16185728594501686
13,90,amygdala,0.9,5.188172043010754,0.22508675485343593,0.10463380611468864,0.09755137951502839
13,90,amygdala,0.925,0.349462365591398,0.09308658458108034,0.07158912626102006,-0.009091093819688147
13,90,amygdala,0.95,0.6182795698924735,0.08947061532939007,0.09345345040224334,0.041572468048017445
13,90,amygdala,0.975,-0.9677419354838717,-0.043363805148685444,-0.038715828429155684,-0.03225020718243552
13,90,amygdala,1.0,0.752688172043011,-0.04591708587143464,0.025187907411587652,-0.01671371495944895
