subject,unit,area,hemisphere,pref_image,pref_category,pref_is_face,n_same,n_diff,space,scope,rho,rho_null,n_null
13,80,amygdala,R,img_0007,face_person,True,30,32,clip ln_post,all,0.18342099653895902,-0.023158183714762134,20
13,80,amygdala,R,img_0007,face_person,True,30,32,clip ln_post,same,0.3151861541990249,-0.020926096923483146,20
13,80,amygdala,R,img_0007,face_person,True,30,32,clip ln_post,diff,-0.15683658972415795,-0.1897127905208118,20
13,80,amygdala,R,img_0007,face_person,True,30,32,clip ln_post,partial,0.02891563665294135,-0.15904959826551518,20
13,80,amygdala,R,img_0007,face_person,True,30,32,clip ln_post,category,0.22145268210241484,0.13207382358264758,20
13,80,amygdala,R,img_0007,face_person,True,30,32,resnet50 avgpool,all,0.2140376282674463,-0.018214659508312893,20
13,80,amygdala,R,img_0007,face_person,True,30,32,resnet50 avgpool,same,0.026809973087694037,0.023027846378742316,20
13,80,amygdala,R,img_0007,face_person,True,30,32,resnet50 avgpool,diff,0.05635735611837355,-0.10626337575528513,20
13,80,amygdala,R,img_0007,face_person,True,30,32,resnet50 avgpool,partial,0.05660857968276197,-0.11120830416130989,20
13,80,amygdala,R,img_0007,face_person,True,30,32,resnet50 avgpool,category,0.22145268210241484,0.13207382358264758,20
13,80,amygdala,R,img_0007,face_person,True,30,32,alexnet conv1,all,0.1892503221164028,0.01907216239328151,20
13,80,amygdala,R,img_0007,face_person,True,30,32,alexnet conv1,same,0.46545717982500745,-0.03873011865347629,20
13,80,amygdala,R,img_0007,face_person,True,30,32,alexnet conv1,diff,-0.12346710254880519,-0.02217306469043489,20
13,80,amygdala,R,img_0007,face_person,True,30,32,alexnet conv1,partial,0.14237312939938612,-0.02008812748550078,20
13,80,amygdala,R,img_0007,face_person,True,30,32,alexnet conv1,category,0.22145268210241484,0.13207382358264758,20
13,82,amygdala,R,img_0003,face_person,True,30,32,clip ln_post,all,0.2999158665335915,-0.049321921374127706,20
13,82,amygdala,R,img_0003,face_person,True,30,32,clip ln_post,same,0.1940282525347765,-0.06511594220407264,20
13,82,amygdala,R,img_0003,face_person,True,30,32,clip ln_post,diff,0.1275291222401284,-0.07959042518171511,20
13,82,amygdala,R,img_0003,face_person,True,30,32,clip ln_post,partial,0.20334313925284248,-0.08310539437818196,20
13,82,amygdala,R,img_0003,face_person,True,30,32,clip ln_post,category,0.22758243540322348,0.03460860773008906,20
13,82,amygdala,R,img_0003,face_person,True,30,32,resnet50 avgpool,all,0.3402253692369665,-0.03770811688381155,20
13,82,amygdala,R,img_0003,face_person,True,30,32,resnet50 avgpool,same,0.19067136235251395,-0.1130357374856977,20
13,82,amygdala,R,img_0003,face_person,True,30,32,resnet50 avgpool,diff,0.2879094510775692,-0.016064689112510442,20
13,82,amygdala,R,img_0003,face_person,True,30,32,resnet50 avgpool,partial,0.27165818512763823,-0.05415713815283274,20
13,82,amygdala,R,img_0003,face_person,True,30,32,resnet50 avgpool,category,0.22758243540322348,0.03460860773008906,20
13,82,amygdala,R,img_0003,face_person,True,30,32,alexnet conv1,all,0.3953217749420822,0.09059784546038611,20
13,82,amygdala,R,img_0003,face_person,True,30,32,alexnet conv1,same,0.18283861859390127,0.00990400747757294,20
13,82,amygdala,R,img_0003,face_person,True,30,32,alexnet conv1,diff,0.5136230784287661,0.12539197174481082,20
13,82,amygdala,R,img_0003,face_person,True,30,32,alexnet conv1,partial,0.3322198457840365,0.07014141479041151,20
13,82,amygdala,R,img_0003,face_person,True,30,32,alexnet conv1,category,0.22758243540322348,0.03460860773008906,20
13,83,amygdala,R,img_0054,face_person,True,30,32,clip ln_post,all,0.5321860488854487,0.09023746287805767,20
13,83,amygdala,R,img_0054,face_person,True,30,32,clip ln_post,same,0.28081519500524255,0.1461109973037035,20
13,83,amygdala,R,img_0054,face_person,True,30,32,clip ln_post,diff,0.10889745705151994,-0.09420195967640037,20
13,83,amygdala,R,img_0054,face_person,True,30,32,clip ln_post,partial,0.25865759554378115,-0.06667990620787621,20
13,83,amygdala,R,img_0054,face_person,True,30,32,clip ln_post,category,0.5026271833340623,0.1768179980480107,20
13,83,amygdala,R,img_0054,face_person,True,30,32,resnet50 avgpool,all,0.5830384304684231,0.03676311573194906,20
13,83,amygdala,R,img_0054,face_person,True,30,32,resnet50 avgpool,same,0.3498498583292911,0.0290999885543759,20
13,83,amygdala,R,img_0054,face_person,True,30,32,resnet50 avgpool,diff,0.3937203168945342,-0.055580394624616315,20
13,83,amygdala,R,img_0054,face_person,True,30,32,resnet50 avgpool,partial,0.35533968494426915,-0.07294315115163734,20
13,83,amygdala,R,img_0054,face_person,True,30,32,resnet50 avgpool,category,0.5026271833340623,0.1768179980480107,20
13,83,amygdala,R,img_0054,face_person,True,30,32,alexnet conv1,all,0.2840727936495887,0.09045078931186848,20
13,83,amygdala,R,img_0054,face_person,True,30,32,alexnet conv1,same,0.040752720607422195,0.12704642874657893,20
13,83,amygdala,R,img_0054,face_person,True,30,32,alexnet conv1,diff,0.03103485706864565,-0.014185249195146587,20
13,83,amygdala,R,img_0054,face_person,True,30,32,alexnet conv1,partial,0.03820944648414943,0.014459872584895284,20
13,83,amygdala,R,img_0054,face_person,True,30,32,alexnet conv1,category,0.5026271833340623,0.1768179980480107,20
13,84,amygdala,R,img_0011,face_person,True,30,32,clip ln_post,all,0.4322438946289934,-0.0025006895557188823,20
13,84,amygdala,R,img_0011,face_person,True,30,32,clip ln_post,same,-0.04141096922634726,0.017089195585659793,20
13,84,amygdala,R,img_0011,face_person,True,30,32,clip ln_post,diff,0.26660278063192516,-0.03016938848871114,20
13,84,amygdala,R,img_0011,face_person,True,30,32,clip ln_post,partial,0.13566612649429993,-0.07261769489932254,20
13,84,amygdala,R,img_0011,face_person,True,30,32,clip ln_post,category,0.45698409385865807,0.08990308082056865,20
13,84,amygdala,R,img_0011,face_person,True,30,32,resnet50 avgpool,all,0.4611850680553269,-0.0698778795917179,20
13,84,amygdala,R,img_0011,face_person,True,30,32,resnet50 avgpool,same,0.12512827998663847,0.04453862833370842,20
13,84,amygdala,R,img_0011,face_person,True,30,32,resnet50 avgpool,diff,0.16010957560835448,-0.16130267383207317,20
13,84,amygdala,R,img_0011,face_person,True,30,32,resnet50 avgpool,partial,0.181251416609784,-0.15154539927324095,20
13,84,amygdala,R,img_0011,face_person,True,30,32,resnet50 avgpool,category,0.45698409385865807,0.08990308082056865,20
13,84,amygdala,R,img_0011,face_person,True,30,32,alexnet conv1,all,0.23076977655958325,0.016823597506838102,20
13,84,amygdala,R,img_0011,face_person,True,30,32,alexnet conv1,same,0.07453974460742507,0.10150199054361748,20
13,84,amygdala,R,img_0011,face_person,True,30,32,alexnet conv1,diff,0.06082684800825477,-0.0332137973062773,20
13,84,amygdala,R,img_0011,face_person,True,30,32,alexnet conv1,partial,0.019954112402309196,-0.013996625913672603,20
13,84,amygdala,R,img_0011,face_person,True,30,32,alexnet conv1,category,0.45698409385865807,0.08990308082056865,20
13,85,amygdala,R,img_0023,face_person,True,30,32,clip ln_post,all,0.5936643479013946,-0.032608808476870074,20
13,85,amygdala,R,img_0023,face_person,True,30,32,clip ln_post,same,-0.10563867915877623,-0.2342144929960968,20
13,85,amygdala,R,img_0023,face_person,True,30,32,clip ln_post,diff,-0.0452374673858617,-0.2176686941287443,20
13,85,amygdala,R,img_0023,face_person,True,30,32,clip ln_post,partial,0.033614067059261836,-0.21343020602555024,20
13,85,amygdala,R,img_0023,face_person,True,30,32,clip ln_post,category,0.7490626753382544,0.1288730005062562,20
13,85,amygdala,R,img_0023,face_person,True,30,32,resnet50 avgpool,all,0.7419040190830893,-0.08012751540356636,20
13,85,amygdala,R,img_0023,face_person,True,30,32,resnet50 avgpool,same,0.08959229751440516,-0.05579826247971594,20
13,85,amygdala,R,img_0023,face_person,True,30,32,resnet50 avgpool,diff,0.4286525873026163,-0.21703624702851304,20
13,85,amygdala,R,img_0023,face_person,True,30,32,resnet50 avgpool,partial,0.4089351145444971,-0.21000147232491212,20
13,85,amygdala,R,img_0023,face_person,True,30,32,resnet50 avgpool,category,0.7490626753382544,0.1288730005062562,20
13,85,amygdala,R,img_0023,face_person,True,30,32,alexnet conv1,all,0.5307343140794476,0.08653712000292185,20
13,85,amygdala,R,img_0023,face_person,True,30,32,alexnet conv1,same,0.22063774761010227,0.037804419510399465,20
13,85,amygdala,R,img_0023,face_person,True,30,32,alexnet conv1,diff,0.20908536755172666,0.03625987657804945,20
13,85,amygdala,R,img_0023,face_person,True,30,32,alexnet conv1,partial,0.1841427078681968,0.007060109089652459,20
13,85,amygdala,R,img_0023,face_person,True,30,32,alexnet conv1,category,0.7490626753382544,0.1288730005062562,20
13,86,amygdala,R,img_0002,face_person,True,30,32,clip ln_post,all,0.6348337690919956,0.026315301095250248,20
13,86,amygdala,R,img_0002,face_person,True,30,32,clip ln_post,same,0.16981504055317026,-0.0225390818811811,20
13,86,amygdala,R,img_0002,face_person,True,30,32,clip ln_post,diff,0.3176754403183621,-0.07291050191542077,20
13,86,amygdala,R,img_0002,face_person,True,30,32,clip ln_post,partial,0.30772352024699445,-0.07785196176585225,20
13,86,amygdala,R,img_0002,face_person,True,30,32,clip ln_post,category,0.6162180288792335,0.12335075555504427,20
13,86,amygdala,R,img_0002,face_person,True,30,32,resnet50 avgpool,all,0.6671305586165486,-0.1314452935577582,20
13,86,amygdala,R,img_0002,face_person,True,30,32,resnet50 avgpool,same,0.3168391151373624,-0.10800428409481044,20
13,86,amygdala,R,img_0002,face_person,True,30,32,resnet50 avgpool,diff,0.36411059748786745,-0.26263486528856983,20
13,86,amygdala,R,img_0002,face_person,True,30,32,resnet50 avgpool,partial,0.40811287297172144,-0.23338050150412554,20
13,86,amygdala,R,img_0002,face_person,True,30,32,resnet50 avgpool,category,0.6162180288792335,0.12335075555504427,20
13,86,amygdala,R,img_0002,face_person,True,30,32,alexnet conv1,all,0.4525335313459834,0.03375881860597153,20
13,86,amygdala,R,img_0002,face_person,True,30,32,alexnet conv1,same,0.21807826260512392,0.08374867219906239,20
13,86,amygdala,R,img_0002,face_person,True,30,32,alexnet conv1,diff,0.08144579154333878,-0.033813439540744464,20
13,86,amygdala,R,img_0002,face_person,True,30,32,alexnet conv1,partial,0.17842468607093623,-0.0054089628407104125,20
13,86,amygdala,R,img_0002,face_person,True,30,32,alexnet conv1,category,0.6162180288792335,0.12335075555504427,20
13,88,amygdala,R,img_0004,face_person,True,30,32,clip ln_post,all,0.3832944469992958,-0.022870690992994384,20
13,88,amygdala,R,img_0004,face_person,True,30,32,clip ln_post,same,0.30019464345895086,-0.10532347147485181,20
13,88,amygdala,R,img_0004,face_person,True,30,32,clip ln_post,diff,0.3641820651853687,-0.008989330811510609,20
13,88,amygdala,R,img_0004,face_person,True,30,32,clip ln_post,partial,0.33287811448394056,-0.04967356456476375,20
13,88,amygdala,R,img_0004,face_person,True,30,32,clip ln_post,category,0.245894974895732,0.026151779266149932,20
13,88,amygdala,R,img_0004,face_person,True,30,32,resnet50 avgpool,all,0.33140134014039735,-0.02395970751144815,20
13,88,amygdala,R,img_0004,face_person,True,30,32,resnet50 avgpool,same,0.05994945189791269,-0.04961079703432168,20
13,88,amygdala,R,img_0004,face_person,True,30,32,resnet50 avgpool,diff,0.3578419780290438,0.01134174391955225,20
13,88,amygdala,R,img_0004,face_person,True,30,32,resnet50 avgpool,partial,0.23118238255725967,-0.03674695474255161,20
13,88,amygdala,R,img_0004,face_person,True,30,32,resnet50 avgpool,category,0.245894974895732,0.026151779266149932,20
13,88,amygdala,R,img_0004,face_person,True,30,32,alexnet conv1,all,0.286273594380779,0.04596978096192327,20
13,88,amygdala,R,img_0004,face_person,True,30,32,alexnet conv1,same,0.09104263777033754,0.10452860405517117,20
13,88,amygdala,R,img_0004,face_person,True,30,32,alexnet conv1,diff,0.2670295531722724,0.06586277062901741,20
13,88,amygdala,R,img_0004,face_person,True,30,32,alexnet conv1,partial,0.1851504025418915,0.049155017574665755,20
13,88,amygdala,R,img_0004,face_person,True,30,32,alexnet conv1,category,0.245894974895732,0.026151779266149932,20
13,89,amygdala,R,img_0009,face_person,True,30,32,clip ln_post,all,0.39676632493063796,0.04136143893259375,20
13,89,amygdala,R,img_0009,face_person,True,30,32,clip ln_post,same,-0.04274175274591969,0.046868399913713006,20
13,89,amygdala,R,img_0009,face_person,True,30,32,clip ln_post,diff,0.08659289458647088,-0.11698396355723854,20
13,89,amygdala,R,img_0009,face_person,True,30,32,clip ln_post,partial,0.031780398772122666,-0.13004437179640704,20
13,89,amygdala,R,img_0009,face_person,True,30,32,clip ln_post,category,0.5396868258333588,0.19981725829037722,20
13,89,amygdala,R,img_0009,face_person,True,30,32,resnet50 avgpool,all,0.3833357335699368,-0.019446615875225476,20
13,89,amygdala,R,img_0009,face_person,True,30,32,resnet50 avgpool,same,-0.0678440519776503,0.11141454817943783,20
13,89,amygdala,R,img_0009,face_person,True,30,32,resnet50 avgpool,diff,0.013571954780660998,-0.15526543031632792,20
13,89,amygdala,R,img_0009,face_person,True,30,32,resnet50 avgpool,partial,-0.020646014556808243,-0.13051275269592938,20
13,89,amygdala,R,img_0009,face_person,True,30,32,resnet50 avgpool,category,0.5396868258333588,0.19981725829037722,20
13,89,amygdala,R,img_0009,face_person,True,30,32,alexnet conv1,all,0.32792172875727277,0.13674710382678287,20
13,89,amygdala,R,img_0009,face_person,True,30,32,alexnet conv1,same,0.23654959456207406,0.16283647711443777,20
13,89,amygdala,R,img_0009,face_person,True,30,32,alexnet conv1,diff,-0.18809582400240032,0.016876132271000065,20
13,89,amygdala,R,img_0009,face_person,True,30,32,alexnet conv1,partial,0.02393408706297584,0.04714959237524105,20
13,89,amygdala,R,img_0009,face_person,True,30,32,alexnet conv1,category,0.5396868258333588,0.19981725829037722,20
13,90,amygdala,R,img_0008,face_person,True,30,32,clip ln_post,all,0.6120033487411459,0.11412593267238817,20
13,90,amygdala,R,img_0008,face_person,True,30,32,clip ln_post,same,-0.1438636210336378,0.08722476695356185,20
13,90,amygdala,R,img_0008,face_person,True,30,32,clip ln_post,diff,0.2668028890415764,-0.06866542538751726,20
13,90,amygdala,R,img_0008,face_person,True,30,32,clip ln_post,partial,0.18552144795322598,-0.06468873180233917,20
13,90,amygdala,R,img_0008,face_person,True,30,32,clip ln_post,category,0.6440732656363788,0.2402571988692927,20
13,90,amygdala,R,img_0008,face_person,True,30,32,resnet50 avgpool,all,0.6205548979445279,0.021951122410808842,20
13,90,amygdala,R,img_0008,face_person,True,30,32,resnet50 avgpool,same,-0.08555864418615415,0.07886170360601977,20
13,90,amygdala,R,img_0008,face_person,True,30,32,resnet50 avgpool,diff,0.25411550148549866,-0.16530872901128257,20
13,90,amygdala,R,img_0008,face_person,True,30,32,resnet50 avgpool,partial,0.2138940997906451,-0.14181778633738817,20
13,90,amygdala,R,img_0008,face_person,True,30,32,resnet50 avgpool,category,0.6440732656363788,0.2402571988692927,20
13,90,amygdala,R,img_0008,face_person,True,30,32,alexnet conv1,all,0.4817120459816547,0.03407836708618421,20
13,90,amygdala,R,img_0008,face_person,True,30,32,alexnet conv1,same,0.0895796770721875,0.048444155208141444,20
13,90,amygdala,R,img_0008,face_person,True,30,32,alexnet conv1,diff,0.42842917399508823,0.003059604350960361,20
13,90,amygdala,R,img_0008,face_person,True,30,32,alexnet conv1,partial,0.3207060295891076,-0.026753528033962432,20
13,90,amygdala,R,img_0008,face_person,True,30,32,alexnet conv1,category,0.6440732656363788,0.2402571988692927,20
13,92,amygdala,R,img_0058,face_person,True,30,32,clip ln_post,all,0.7811946273374154,0.08619638941318619,20
13,92,amygdala,R,img_0058,face_person,True,30,32,clip ln_post,same,0.41571091217582185,-0.06069276219404387,20
13,92,amygdala,R,img_0058,face_person,True,30,32,clip ln_post,diff,0.31142808040804687,-0.06615854498156526,20
13,92,amygdala,R,img_0058,face_person,True,30,32,clip ln_post,partial,0.5121770839898858,-0.08347343205369888,20
13,92,amygdala,R,img_0058,face_person,True,30,32,clip ln_post,category,0.7091959459569109,0.23021870243819037,20
13,92,amygdala,R,img_0058,face_person,True,30,32,resnet50 avgpool,all,0.7255447723972593,-0.012487116215259313,20
13,92,amygdala,R,img_0058,face_person,True,30,32,resnet50 avgpool,same,0.32511583416004963,0.017047641982512917,20
13,92,amygdala,R,img_0058,face_person,True,30,32,resnet50 avgpool,diff,0.10783778306666698,-0.22512232253493653,20
13,92,amygdala,R,img_0058,face_person,True,30,32,resnet50 avgpool,partial,0.4237756723488497,-0.17761437203642452,20
13,92,amygdala,R,img_0058,face_person,True,30,32,resnet50 avgpool,category,0.7091959459569109,0.23021870243819037,20
13,92,amygdala,R,img_0058,face_person,True,30,32,alexnet conv1,all,0.2568279959948101,0.04942398707617119,20
13,92,amygdala,R,img_0058,face_person,True,30,32,alexnet conv1,same,-0.010487607553549988,0.059512592420179436,20
13,92,amygdala,R,img_0058,face_person,True,30,32,alexnet conv1,diff,0.0048341075167816225,-0.00814239391872535,20
13,92,amygdala,R,img_0058,face_person,True,30,32,alexnet conv1,partial,0.05869873567386233,-0.011809169799758216,20
13,92,amygdala,R,img_0058,face_person,True,30,32,alexnet conv1,category,0.7091959459569109,0.23021870243819037,20
13,93,amygdala,R,img_0023,face_person,True,30,32,clip ln_post,all,0.34336534278446335,0.11271077542689652,20
13,93,amygdala,R,img_0023,face_person,True,30,32,clip ln_post,same,0.14185557486511594,0.008387226100846962,20
13,93,amygdala,R,img_0023,face_person,True,30,32,clip ln_post,diff,0.0031560042113426795,-0.08087898869467051,20
13,93,amygdala,R,img_0023,face_person,True,30,32,clip ln_post,partial,0.11435999450040263,-0.025375769203122713,20
13,93,amygdala,R,img_0023,face_person,True,30,32,clip ln_post,category,0.35629487267455,0.16681022885646918,20
13,93,amygdala,R,img_0023,face_person,True,30,32,resnet50 avgpool,all,0.4706044367657255,0.10228636555353858,20
13,93,amygdala,R,img_0023,face_person,True,30,32,resnet50 avgpool,same,0.1698207438369353,-0.1032996386932354,20
13,93,amygdala,R,img_0023,face_person,True,30,32,resnet50 avgpool,diff,0.42401844815921647,0.08542544803326096,20
13,93,amygdala,R,img_0023,face_person,True,30,32,resnet50 avgpool,partial,0.3290612486064634,0.01528301488842523,20
13,93,amygdala,R,img_0023,face_person,True,30,32,resnet50 avgpool,category,0.35629487267455,0.16681022885646918,20
13,93,amygdala,R,img_0023,face_person,True,30,32,alexnet conv1,all,0.40692143520997315,0.05419370552537635,20
13,93,amygdala,R,img_0023,face_person,True,30,32,alexnet conv1,same,0.2796516897181936,-0.019208740579895738,20
13,93,amygdala,R,img_0023,face_person,True,30,32,alexnet conv1,diff,0.4451822411058675,0.10024218397487036,20
13,93,amygdala,R,img_0023,face_person,True,30,32,alexnet conv1,partial,0.26422955510868995,0.02685645098652605,20
13,93,amygdala,R,img_0023,face_person,True,30,32,alexnet conv1,category,0.35629487267455,0.16681022885646918,20
13,94,amygdala,R,img_0054,face_person,True,30,32,clip ln_post,all,0.7280103026351731,0.04090242856075521,20
13,94,amygdala,R,img_0054,face_person,True,30,32,clip ln_post,same,0.5137644348157396,0.050999106695835274,20
13,94,amygdala,R,img_0054,face_person,True,30,32,clip ln_post,diff,0.2991218951335781,-0.0693395582253396,20
13,94,amygdala,R,img_0054,face_person,True,30,32,clip ln_post,partial,0.5154277270240861,-0.06115211730193506,20
13,94,amygdala,R,img_0054,face_person,True,30,32,clip ln_post,category,0.6035226190755074,0.15973252780531846,20
13,94,amygdala,R,img_0054,face_person,True,30,32,resnet50 avgpool,all,0.7229895419273443,-0.1117770943503611,20
13,94,amygdala,R,img_0054,face_person,True,30,32,resnet50 avgpool,same,0.49905360935029985,0.14416134373545325,20
13,94,amygdala,R,img_0054,face_person,True,30,32,resnet50 avgpool,diff,0.3229408608571778,-0.26815850642143235,20
13,94,amygdala,R,img_0054,face_person,True,30,32,resnet50 avgpool,partial,0.5076555232458198,-0.20175705903585314,20
13,94,amygdala,R,img_0054,face_person,True,30,32,resnet50 avgpool,category,0.6035226190755074,0.15973252780531846,20
13,94,amygdala,R,img_0054,face_person,True,30,32,alexnet conv1,all,0.4133423250068287,0.09357019257002723,20
13,94,amygdala,R,img_0054,face_person,True,30,32,alexnet conv1,same,0.20082505673274684,0.08769138904033466,20
13,94,amygdala,R,img_0054,face_person,True,30,32,alexnet conv1,diff,0.18002706651557943,0.06375686273446432,20
13,94,amygdala,R,img_0054,face_person,True,30,32,alexnet conv1,partial,0.1549784177066017,0.05297562572940947,20
13,94,amygdala,R,img_0054,face_person,True,30,32,alexnet conv1,category,0.6035226190755074,0.15973252780531846,20
13,95,amygdala,R,img_0051,animal,False,7,55,clip ln_post,all,0.17519771865394285,-0.03678655966855465,20
13,95,amygdala,R,img_0051,animal,False,7,55,clip ln_post,same,0.2672612419124244,0.06354183537039976,20
13,95,amygdala,R,img_0051,animal,False,7,55,clip ln_post,diff,0.13513249419654724,-0.07857718928195423,20
13,95,amygdala,R,img_0051,animal,False,7,55,clip ln_post,partial,0.13473673882873993,-0.018351404619692625,20
13,95,amygdala,R,img_0051,animal,False,7,55,clip ln_post,category,0.1167470554234115,-0.03230549390249762,20
13,95,amygdala,R,img_0051,animal,False,7,55,resnet50 avgpool,all,0.06783750048890043,-0.0004082945189155217,20
13,95,amygdala,R,img_0051,animal,False,7,55,resnet50 avgpool,same,0.5345224838248488,0.030067406492742872,20
13,95,amygdala,R,img_0051,animal,False,7,55,resnet50 avgpool,diff,-0.011005915787731406,-0.008696494378011739,20
13,95,amygdala,R,img_0051,animal,False,7,55,resnet50 avgpool,partial,0.02017599235308365,0.04381226778583762,20
13,95,amygdala,R,img_0051,animal,False,7,55,resnet50 avgpool,category,0.1167470554234115,-0.03230549390249762,20
13,95,amygdala,R,img_0051,animal,False,7,55,alexnet conv1,all,-0.07051882461889648,0.0009759210587732874,20
13,95,amygdala,R,img_0051,animal,False,7,55,alexnet conv1,same,0.2672612419124244,-0.08884336724033418,20
13,95,amygdala,R,img_0051,animal,False,7,55,alexnet conv1,diff,-0.06537668990810874,-0.002550251179782513,20
13,95,amygdala,R,img_0051,animal,False,7,55,alexnet conv1,partial,-0.061345435160109076,0.027772208106728542,20
13,95,amygdala,R,img_0051,animal,False,7,55,alexnet conv1,category,0.1167470554234115,-0.03230549390249762,20
13,97,amygdala,R,img_0008,face_person,True,30,32,clip ln_post,all,0.4056560633048857,-0.05398677318136723,20
13,97,amygdala,R,img_0008,face_person,True,30,32,clip ln_post,same,-0.010704760132317144,0.024195843117654096,20
13,97,amygdala,R,img_0008,face_person,True,30,32,clip ln_post,diff,0.005355647516048119,-0.08011010940960396,20
13,97,amygdala,R,img_0008,face_person,True,30,32,clip ln_post,partial,0.09249824174753561,-0.0763935139297796,20
13,97,amygdala,R,img_0008,face_person,True,30,32,clip ln_post,category,0.434245617265806,-0.023603752780939787,20
13,97,amygdala,R,img_0008,face_person,True,30,32,resnet50 avgpool,all,0.49716047018601506,-0.12277310440934648,20
13,97,amygdala,R,img_0008,face_person,True,30,32,resnet50 avgpool,same,0.10816268050362116,0.0611265518664635,20
13,97,amygdala,R,img_0008,face_person,True,30,32,resnet50 avgpool,diff,0.3444235385320601,-0.17413114917464428,20
13,97,amygdala,R,img_0008,face_person,True,30,32,resnet50 avgpool,partial,0.27411178062166264,-0.160322317428339,20
13,97,amygdala,R,img_0008,face_person,True,30,32,resnet50 avgpool,category,0.434245617265806,-0.023603752780939787,20
13,97,amygdala,R,img_0008,face_person,True,30,32,alexnet conv1,all,0.12012795547205152,0.007260334283860123,20
13,97,amygdala,R,img_0008,face_person,True,30,32,alexnet conv1,same,-0.10392537961791229,0.1685824876864536,20
13,97,amygdala,R,img_0008,face_person,True,30,32,alexnet conv1,diff,-0.07516374272522706,-0.04741853365990889,20
13,97,amygdala,R,img_0008,face_person,True,30,32,alexnet conv1,partial,-0.06409525483855698,-0.021826543923151982,20
13,97,amygdala,R,img_0008,face_person,True,30,32,alexnet conv1,category,0.434245617265806,-0.023603752780939787,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,clip ln_post,all,-0.0672074991742289,-0.06626788838648776,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,clip ln_post,same,,-0.0004100771500876975,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,clip ln_post,diff,-0.12371788583719354,-0.06550699178758636,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,clip ln_post,partial,-0.11757354163790622,-0.05208140717659937,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,clip ln_post,category,0.16097917598824743,-0.06792350167271784,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,resnet50 avgpool,all,0.284748890082403,-0.03143756498748329,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,resnet50 avgpool,same,,0.04853457703471702,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,resnet50 avgpool,diff,0.27967369062116254,0.013173138991885668,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,resnet50 avgpool,partial,0.2692577754664317,0.0021158748552651922,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,resnet50 avgpool,category,0.16097917598824743,-0.06792350167271784,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,alexnet conv1,all,0.09066957658865564,-0.05507216592113383,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,alexnet conv1,same,,0.040700498389149596,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,alexnet conv1,diff,0.051196487861070866,-0.12603833585870428,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,alexnet conv1,partial,0.0820372881723817,-0.05558877134154063,20
13,98,amygdala,R,img_0266,scene_with_people,False,2,60,alexnet conv1,category,0.16097917598824743,-0.06792350167271784,20
14,14,hippocampus,L,img_0261,animal,False,7,55,clip ln_post,all,0.2593550805292604,-0.02491585079449732,20
14,14,hippocampus,L,img_0261,animal,False,7,55,clip ln_post,same,0.21428571428571433,-0.011785834710324586,20
14,14,hippocampus,L,img_0261,animal,False,7,55,clip ln_post,diff,0.1596865645633054,-0.04278975310581219,20
14,14,hippocampus,L,img_0261,animal,False,7,55,clip ln_post,partial,0.15993515771114367,-0.028478992421962373,20
14,14,hippocampus,L,img_0261,animal,False,7,55,clip ln_post,category,0.2382682959760782,-0.0016344597130857994,20
14,14,hippocampus,L,img_0261,animal,False,7,55,resnet50 avgpool,all,0.18996832389384197,0.03796412166088954,20
14,14,hippocampus,L,img_0261,animal,False,7,55,resnet50 avgpool,same,-0.39285714285714296,-0.07829860963775181,20
14,14,hippocampus,L,img_0261,animal,False,7,55,resnet50 avgpool,diff,0.11127807238529637,0.1503486300481443,20
14,14,hippocampus,L,img_0261,animal,False,7,55,resnet50 avgpool,partial,0.0900358908222342,0.0700974025326371,20
14,14,hippocampus,L,img_0261,animal,False,7,55,resnet50 avgpool,category,0.2382682959760782,-0.0016344597130857994,20
14,14,hippocampus,L,img_0261,animal,False,7,55,alexnet conv1,all,0.27159238124496143,0.01608739057864025,20
14,14,hippocampus,L,img_0261,animal,False,7,55,alexnet conv1,same,0.07142857142857144,-0.014643060496495547,20
14,14,hippocampus,L,img_0261,animal,False,7,55,alexnet conv1,diff,0.2609141807682534,0.04092537698098721,20
14,14,hippocampus,L,img_0261,animal,False,7,55,alexnet conv1,partial,0.23403443314034447,0.03836385144903372,20
14,14,hippocampus,L,img_0261,animal,False,7,55,alexnet conv1,category,0.2382682959760782,-0.0016344597130857994,20
14,15,hippocampus,L,img_0017,scene_with_people,False,1,61,clip ln_post,all,0.1481003082791634,0.054360336992762506,20
14,15,hippocampus,L,img_0017,scene_with_people,False,1,61,clip ln_post,same,,0.0446217207240483,20
14,15,hippocampus,L,img_0017,scene_with_people,False,1,61,clip ln_post,diff,0.147900349163459,0.03161395876158717,20
