subject,session,unit,n_events,n_images,mean_rate,F,p_anova,pref_image,t_post,p_post,concept_cell,dos,sparseness,pref_rate,nonpref_rate,baseline_rate,area,region
13,2,43,135,5,0.25,1.028920002718684,0.4205794205794206,img_0056,1.0660128996194758,0.0919080919080919,False,0.578434065934066,0.7564426595397066,0.46296296296296297,0.19516941391941392,0.3333333333333333,preSMA,MFC
13,2,44,135,5,0.3148148148148148,0.4809716330992016,0.7872127872127872,img_0020,0.6733074204023832,0.25074925074925075,False,0.27651155428933205,0.9172088046821995,0.4017857142857143,0.29068732193732194,0.4074074074074074,preSMA,MFC
13,2,45,135,5,0.4351851851851852,1.8489039004155203,0.13086913086913088,img_0260,1.569995978675655,0.04195804195804196,False,0.5198746565934066,0.8316475366121683,0.7407407407407407,0.3556484025234026,0.3333333333333333,preSMA,MFC
13,2,46,135,5,0.4444444444444444,0.8616898585148548,0.5134865134865135,img_0020,1.0774745936039154,0.1028971028971029,False,0.5248868778280543,0.8266072451099474,0.7589285714285714,0.36057692307692313,0.5555555555555556,preSMA,MFC
13,2,47,135,5,1.8703703703703705,1.7708278044885584,0.13686313686313686,img_0004,1.5151040291304871,0.03396603396603397,False,0.37987764550264547,0.8988562580145537,2.6923076923076925,1.6695601851851851,1.5555555555555556,preSMA,MFC
13,2,48,135,5,4.777777777777778,1.2018385476304798,0.34065934065934067,img_0269,1.288984401718723,0.09090909090909091,False,0.2266483516483515,0.977378580231058,5.833333333333333,4.511217948717949,3.5925925925925926,preSMA,MFC
13,2,49,135,5,4.805555555555555,0.2778626975136399,0.9020979020979021,img_0004,0.7230446982622395,0.2097902097902098,False,0.10266491917868037,0.9961564966504916,5.240384615384615,4.7023809523809526,6.185185185185185,preSMA,MFC
13,2,50,135,5,0.21296296296296297,0.682728384569143,0.6713286713286714,img_0020,0.7207274668257757,0.24075924075924077,False,0.4059829059829061,0.8400358932176772,0.3125,0.1856303418803419,0.2222222222222222,preSMA,MFC
13,2,51,135,5,0.18518518518518517,1.3428489913738066,0.25274725274725274,img_0056,0.8530542799605882,0.1878121878121878,False,0.5369897959183673,0.6432231039202975,0.32407407407407407,0.15004960317460317,0.037037037037037035,preSMA,MFC
13,2,52,135,5,0.6759259259259259,0.34258506026770846,0.8411588411588412,img_0020,0.9053890841789766,0.16883116883116883,False,0.25528565002249204,0.979285887428056,0.8482142857142857,0.6316773504273504,0.7777777777777778,preSMA,MFC
13,2,53,135,5,0.49074074074074076,1.8938260762441488,0.12487512487512488,img_0004,1.523489204107234,0.052947052947052944,False,0.39356261022927685,0.8760206943213209,0.7211538461538461,0.43733465608465605,0.4444444444444444,preSMA,MFC
13,2,54,135,5,1.8333333333333333,0.5974913610857974,0.6703296703296703,img_0056,1.0242467561140027,0.14285714285714285,False,0.17479395604395598,0.9874345878078389,2.1296296296296298,1.7573832417582418,1.7407407407407407,preSMA,MFC
13,2,55,135,5,0.9074074074074074,0.20292877116232216,0.9470529470529471,img_0260,0.4849402477917045,0.27672327672327673,False,0.13751873126873138,0.9848442712795032,1.0185185185185186,0.8784531440781441,0.7037037037037037,preSMA,MFC
