subject,region,n_units,n_images,text_variant,text_centering,image_space,rho_text,rho_img,rho_text_given_img,rho_img_given_text,rho_text_img
13,MTL,59,63,identity+fine,raw,clip_ln_post,0.25514917463372405,0.36902858760996515,0.1361417787085928,0.30521478496135973,0.3733161399621002
13,MTL,59,63,identity+fine,raw,resnet50_avgpool,0.25514917463372405,0.3354581045855694,0.20438319248091438,0.3006444390573213,0.19800048395657174
13,MTL,59,63,identity+fine,centred,clip_embed,0.4106866104644401,0.3176507343989186,0.2988391704346122,0.12277986051326256,0.5448977929361333
13,MTL,59,63,identity+fine,centred,clip_ln_post,0.4106866104644401,0.36902858760996515,0.2391831017412676,0.1427321757476193,0.660694785249176
13,MTL,59,63,identity+fine,centred,resnet50_avgpool,0.4106866104644401,0.3354581045855694,0.2649703166660909,0.08619945114924335,0.6757561762799105
13,MTL,59,63,fine-only,raw,clip_embed,0.1632618713246534,0.3176507343989186,0.11082019673795382,0.2960153282866766,0.1891316891488978
13,MTL,59,63,fine-only,raw,clip_ln_post,0.1632618713246534,0.36902858760996515,0.054380635155805136,0.3393397804150265,0.3122995725631172
13,MTL,59,63,fine-only,raw,resnet50_avgpool,0.1632618713246534,0.3354581045855694,-0.01615573781529978,0.2974346750174198,0.5252893959175253
13,MTL,59,63,fine-only,centred,clip_embed,0.3908243025183386,0.3176507343989186,0.2917262418621702,0.17065712434919142,0.45481890348310816
13,MTL,59,63,fine-only,centred,clip_ln_post,0.3908243025183386,0.36902858760996515,0.24043580003820098,0.19847451391017878,0.5555626715466223
13,MTL,59,63,fine-only,centred,resnet50_avgpool,0.3908243025183386,0.3354581045855694,0.2552516257011154,0.14416931276444642,0.5822903579898435
13,MTL_concept,32,63,identity+fine,raw,clip_embed,0.2633408334865144,0.3278892515698182,0.17250743321763312,0.2637142770544138,0.33479300027899805
13,MTL_concept,32,63,identity+fine,raw,clip_ln_post,0.2633408334865144,0.3797669176303399,0.14165385717987383,0.31449214029087924,0.3733161399621002
13,MTL_concept,32,63,identity+fine,raw,resnet50_avgpool,0.2633408334865144,0.35183288145025915,0.21108588159275024,0.31693118566341727,0.19800048395657174
13,MTL_concept,32,63,identity+fine,centred,clip_embed,0.39388568499443466,0.3278892515698182,0.2716914894936006,0.1469563325981514,0.5448977929361333
13,MTL_concept,32,63,identity+fine,centred,clip_ln_post,0.39388568499443466,0.3797669176303399,0.20589301498431076,0.1732372044553573,0.660694785249176
13,MTL_concept,32,63,identity+fine,centred,resnet50_avgpool,0.39388568499443466,0.35183288145025915,0.22628037099439036,0.12643202356095948,0.6757561762799105
13,MTL_concept,32,63,fine-only,raw,clip_embed,0.17488524408032133,0.3278892515698182,0.12167206222550611,0.3049309138825501,0.1891316891488978
13,MTL_concept,32,63,fine-only,raw,clip_ln_post,0.17488524408032133,0.3797669176303399,0.06404570551300212,0.34762672549661827,0.3122995725631172
13,MTL_concept,32,63,fine-only,raw,resnet50_avgpool,0.17488524408032133,0.35183288145025915,-0.012465302382587402,0.31029415360015195,0.5252893959175253
13,MTL_concept,32,63,fine-only,centred,clip_embed,0.3953368695245078,0.3278892515698182,0.29263316901165665,0.18102260156667413,0.45481890348310816
13,MTL_concept,32,63,fine-only,centred,clip_ln_post,0.3953368695245078,0.3797669176303399,0.2396733753604518,0.2096689942770448,0.5555626715466223
13,MTL_concept,32,63,fine-only,centred,resnet50_avgpool,0.3953368695245078,0.35183288145025915,0.2502860376879397,0.16288134615487815,0.5822903579898435
13,MFC,44,63,identity+fine,raw,clip_embed,-0.008643121176804349,-0.00905359834064164,-0.0059559792842504445,-0.006537436306535701,0.33479300027899805
13,MFC,44,63,identity+fine,raw,clip_ln_post,-0.008643121176804349,-0.01951850810694783,-0.0014625411503603524,-0.017562171493156996,0.3733161399621002
13,MFC,44,63,identity+fine,raw,resnet50_avgpool,-0.008643121176804349,-0.01191448382166063,-0.006411427630073747,-0.010409613102233404,0.19800048395657174
13,MFC,44,63,identity+fine,centred,clip_embed,-0.003277358336460068,-0.00905359834064164,0.0019749438356352735,-0.008667609569252726,0.5448977929361333
13,MFC,44,63,identity+fine,centred,clip_ln_post,-0.003277358336460068,-0.01951850810694783,0.012815814713432268,-0.023117511874147845,0.660694785249176
13,MFC,44,63,identity+fine,centred,resnet50_avgpool,-0.003277358336460068,-0.01191448382166063,0.006476873182315855,-0.013159013573176089,0.6757561762799105
13,MFC,44,63,fine-only,raw,clip_embed,0.001677606411915316,-0.00905359834064164,0.003452377127039222,-0.009543137157721452,0.1891316891488978
13,MFC,44,63,fine-only,raw,clip_ln_post,0.001677606411915316,-0.01951850810694783,0.008184045152869543,-0.021097680589087675,0.3122995725631172
13,MFC,44,63,fine-only,raw,resnet50_avgpool,0.001677606411915316,-0.01191448382166063,0.009327184420413465,-0.01503746047413527,0.5252893959175253
13,MFC,44,63,fine-only,centred,clip_embed,-0.018693443877829348,-0.00905359834064164,-0.016367119210270835,-0.0006193274368821685,0.45481890348310816
13,MFC,44,63,fine-only,centred,clip_ln_post,-0.018693443877829348,-0.01951850810694783,-0.0094424825997489,-0.010986173186769593,0.5555626715466223
13,MFC,44,63,fine-only,centred,resnet50_avgpool,-0.018693443877829348,-0.01191448382166063,-0.01446108924943961,-0.0012665139078137228,0.5822903579898435
14,MTL,41,63,identity+fine,raw,clip_embed,0.15377653223686677,0.20270352993314264,0.08600620050030873,0.15852084206026015,0.37315095688469657
14,MTL,41,63,identity+fine,raw,clip_ln_post,0.15377653223686677,0.23922974471879702,0.06488463618973182,0.1961179423672769,0.40162353007491985
14,MTL,41,63,identity+fine,raw,resnet50_avgpool,0.15377653223686677,0.20724191566308137,0.11599758950481526,0.18154590812217686,0.20621463672167023
14,MTL,41,63,identity+fine,centred,clip_embed,0.21754559944568666,0.20270352993314264,0.12815942158906163,0.09992573857757775,0.5604816728301287
14,MTL,41,63,identity+fine,centred,clip_ln_post,0.21754559944568666,0.23922974471879702,0.0785975218456301,0.12849189566022573,0.6735770994330466
14,MTL,41,63,identity+fine,centred,resnet50_avgpool,0.21754559944568666,0.20724191566308137,0.10813295515827463,0.08457038021773775,0.6714570871768688
14,MTL,41,63,fine-only,raw,clip_embed,0.08659114336105476,0.20270352993314264,0.044672273806920855,0.1891362821545584,0.2164920156094606
14,MTL,41,63,fine-only,raw,clip_ln_post,0.08659114336105476,0.23922974471879702,0.007173465521092247,0.22395856766643618,0.33452047489410897
14,MTL,41,63,fine-only,raw,resnet50_avgpool,0.08659114336105476,0.20724191566308137,-0.02994679318352116,0.19126888088253258,0.5370724236861513
14,MTL,41,63,fine-only,centred,clip_embed,0.1830021181346397,0.20270352993314264,0.1043348750097847,0.1366105059573844,0.45361542016293277
14,MTL,41,63,fine-only,centred,clip_ln_post,0.1830021181346397,0.23922974471879702,0.06200536952098445,0.1682675126331867,0.5557442714809904
14,MTL,41,63,fine-only,centred,resnet50_avgpool,0.1830021181346397,0.20724191566308137,0.07741736246076437,0.12538738630102364,0.5872346747981768
14,MTL_concept,24,63,identity+fine,raw,clip_embed,0.1485562323511024,0.199536944534291,0.08150669212716957,0.15706463641381835,0.37315095688469657
14,MTL_concept,24,63,identity+fine,raw,clip_ln_post,0.1485562323511024,0.22872600366718115,0.06359251771921377,0.1866765549105811,0.40162353007491985
14,MTL_concept,24,63,identity+fine,raw,resnet50_avgpool,0.1485562323511024,0.18066089001479912,0.11564903519574171,0.15504215293003318,0.20621463672167023
14,MTL_concept,24,63,identity+fine,centred,clip_embed,0.19966601039174317,0.199536944534291,0.10822900977190154,0.1079837224551638,0.5604816728301287
14,MTL_concept,24,63,identity+fine,centred,clip_ln_post,0.19966601039174317,0.22872600366718115,0.0633772296858794,0.13011752586503095,0.6735770994330466
14,MTL_concept,24,63,identity+fine,centred,resnet50_avgpool,0.19966601039174317,0.18066089001479912,0.10751181470175145,0.06416792929955903,0.6714570871768688
14,MTL_concept,24,63,fine-only,raw,clip_embed,0.06713647875393197,0.199536944534291,0.025023031675321813,0.18992496573766035,0.2164920156094606
14,MTL_concept,24,63,fine-only,raw,clip_ln_post,0.06713647875393197,0.22872600366718115,-0.01022126183843025,0.21937227960429206,0.33452047489410897
14,MTL_concept,24,63,fine-only,raw,resnet50_avgpool,0.06713647875393197,0.18066089001479912,-0.03602878644825878,0.17181330483077498,0.5370724236861513
14,MTL_concept,24,63,fine-only,centred,clip_embed,0.15515581127006686,0.199536944534291,0.07402332050264385,0.14670050115474334,0.45361542016293277
14,MTL_concept,24,63,fine-only,centred,clip_ln_post,0.15515581127006686,0.22872600366718115,0.03464985975652448,0.17350730030397948,0.5557442714809904
14,MTL_concept,24,63,fine-only,centred,resnet50_avgpool,0.15515581127006686,0.18066089001479912,0.061632442226151316,0.1119889589081189,0.5872346747981768
14,MFC,32,63,identity+fine,raw,clip_embed,0.01504483345886244,0.015672463010450093,0.009913838779688142,0.01084277417690051,0.37315095688469657
14,MFC,32,63,identity+fine,raw,clip_ln_post,0.01504483345886244,0.027132262363745926,0.0045308845238278125,0.02303142449272677,0.40162353007491985
14,MFC,32,63,identity+fine,raw,resnet50_avgpool,0.01504483345886244,0.018335190533590864,0.01151319829096382,0.015569079511630177,0.20621463672167023
14,MFC,32,63,identity+fine,centred,clip_embed,-0.000806961468413392,0.015672463010450093,-0.011582530912394667,0.01947041928741162,0.5604816728301287
14,MFC,32,63,identity+fine,centred,clip_ln_post,-0.000806961468413392,0.027132262363745926,-0.025827657479738905,0.03744444163827249,0.6735770994330466
14,MFC,32,63,identity+fine,centred,resnet50_avgpool,-0.000806961468413392,0.018335190533590864,-0.01770538673688965,0.025473589881498036,0.6714570871768688
14,MFC,32,63,fine-only,raw,clip_embed,0.01159505609107202,0.015672463010450093,0.008402367784298497,0.013482865229335735,0.2164920156094606
14,MFC,32,63,fine-only,raw,clip_ln_post,0.01159505609107202,0.027132262363745926,0.00267372369632223,0.02467670440048715,0.33452047489410897
14,MFC,32,63,fine-only,raw,resnet50_avgpool,0.01159505609107202,0.018335190533590864,0.002072258257338673,0.014354595077708431,0.5370724236861513
14,MFC,32,63,fine-only,centred,clip_embed,-0.010868143154126186,0.015672463010450093,-0.02017467683849993,0.023119046363020673,0.45361542016293277
14,MFC,32,63,fine-only,centred,clip_ln_post,-0.010868143154126186,0.027132262363745926,-0.03122174215496385,0.03990376900014241,0.5557442714809904
14,MFC,32,63,fine-only,centred,resnet50_avgpool,-0.010868143154126186,0.018335190533590864,-0.026733868565994825,0.030539029075804386,0.5872346747981768
15,MTL,15,63,identity+fine,raw,clip_embed,-0.010514939592588918,-0.017873347125922357,-0.0064268427211530196,-0.015818070667333713,0.23922199239885128
15,MTL,15,63,identity+fine,raw,clip_ln_post,-0.010514939592588918,-0.011520883921130579,-0.008532137134253466,-0.00974499938550791,0.1849266500904878
15,MTL,15,63,identity+fine,raw,resnet50_avgpool,-0.010514939592588918,-0.005488108273679588,-0.01094271509154874,-0.006268901805757029,-0.0726474415566786
15,MTL,15,63,identity+fine,centred,clip_embed,-0.03147835842295784,-0.017873347125922357,-0.026099569517122934,-0.003090124512116719,0.4818200769050216
15,MTL,15,63,identity+fine,centred,clip_ln_post,-0.03147835842295784,-0.011520883921130579,-0.030506638932051886,0.008511580140447615,0.5851541398778879
15,MTL,15,63,identity+fine,centred,resnet50_avgpool,-0.03147835842295784,-0.005488108273679588,-0.03525046298155517,0.016794924730659782,0.6006890851109672
15,MTL,15,63,fine-only,raw,clip_embed,-0.0005424121623455338,-0.017873347125922357,0.0034838040459990124,-0.0182015229423932,0.22043855526242315
15,MTL,15,63,fine-only,raw,clip_ln_post,-0.0005424121623455338,-0.011520883921130579,0.004031822147314872,-0.012193852193922347,0.3719135408350752
15,MTL,15,63,fine-only,raw,resnet50_avgpool,-0.0005424121623455338,-0.005488108273679588,0.0031876653399838667,-0.006323451391839995,0.5743153188587434
15,MTL,15,63,fine-only,centred,clip_embed,-0.016296247350907123,-0.017873347125922357,-0.009845993555561974,-0.012281756317060095,0.40919881216070036
15,MTL,15,63,fine-only,centred,clip_ln_post,-0.016296247350907123,-0.011520883921130579,-0.012163142433555593,-0.003884519697895963,0.5006486131997854
15,MTL,15,63,fine-only,centred,resnet50_avgpool,-0.016296247350907123,-0.005488108273679588,-0.015675262013452672,0.003203251176056193,0.5062614240692627
15,MTL_concept,2,63,identity+fine,raw,clip_embed,-0.009760255614785284,-0.019186489271811515,-0.005326018845064978,-0.017356368069968188,0.23922199239885128
15,MTL_concept,2,63,identity+fine,raw,clip_ln_post,-0.009760255614785284,-0.008071265279771549,-0.008413038218856505,-0.006376614162687052,0.1849266500904878
15,MTL_concept,2,63,identity+fine,raw,resnet50_avgpool,-0.009760255614785284,0.007702704971475089,-0.009225322984626682,0.007012509781303322,-0.0726474415566786
15,MTL_concept,2,63,identity+fine,centred,clip_embed,-0.010285752689942411,-0.019186489271811515,-0.0011885702672072272,-0.0162408357807098,0.4818200769050216
15,MTL_concept,2,63,identity+fine,centred,clip_ln_post,-0.010285752689942411,-0.008071265279771549,-0.006860091351991127,-0.002531221094441838,0.5851541398778879
15,MTL_concept,2,63,identity+fine,centred,resnet50_avgpool,-0.010285752689942411,0.007702704971475089,-0.01865346866876598,0.0173637006941936,0.6006890851109672
15,MTL_concept,2,63,fine-only,raw,clip_embed,-0.004860681779852623,-0.019186489271811515,-0.0006472785156819015,-0.01857207871148869,0.22043855526242315
15,MTL_concept,2,63,fine-only,raw,clip_ln_post,-0.004860681779852623,-0.008071265279771549,-0.0020025797883422083,-0.006747609659269761,0.3719135408350752
15,MTL_concept,2,63,fine-only,raw,resnet50_avgpool,-0.004860681779852623,0.007702704971475089,-0.011341743301919257,0.01281939265962067,0.5743153188587434
15,MTL_concept,2,63,fine-only,centred,clip_embed,-0.0051182101529736405,-0.019186489271811515,0.002995666451737154,-0.01873246384512253,0.40919881216070036
15,MTL_concept,2,63,fine-only,centred,clip_ln_post,-0.0051182101529736405,-0.008071265279771549,-0.001244586989307771,-0.006363898555973058,0.5006486131997854
15,MTL_concept,2,63,fine-only,centred,resnet50_avgpool,-0.0051182101529736405,0.007702704971475089,-0.01045717598966024,0.01193672328891194,0.5062614240692627
15,MFC,17,63,identity+fine,raw,clip_embed,0.002625016478669149,0.0013243183922983784,0.002377235692835894,0.0007171825870457317,0.23922199239885128
15,MFC,17,63,identity+fine,raw,clip_ln_post,0.002625016478669149,0.0006831986486190774,0.002542528120760437,0.00020123465591471494,0.1849266500904878
15,MFC,17,63,identity+fine,raw,resnet50_avgpool,0.002625016478669149,-0.006020832268513605,0.0021934538693548235,-0.005845597541944031,-0.0726474415566786
15,MFC,17,63,identity+fine,centred,clip_embed,0.004029457031563824,0.0013243183922983784,0.003870241081011745,-0.0007043032330458531,0.4818200769050216
15,MFC,17,63,identity+fine,centred,clip_ln_post,0.004029457031563824,0.0006831986486190774,0.004475992719136948,-0.0020651409492695475,0.5851541398778879
15,MFC,17,63,identity+fine,centred,resnet50_avgpool,0.004029457031563824,-0.006020832268513605,0.009563988861378447,-0.010558516678007538,0.6006890851109672
15,MFC,17,63,fine-only,raw,clip_embed,-0.020013018432053737,0.0013243183922983784,-0.02081704850079352,0.0058817953838917495,0.22043855526242315
15,MFC,17,63,fine-only,raw,clip_ln_post,-0.020013018432053737,0.0006831986486190774,-0.021833271912983895,0.008756032248366514,0.3719135408350752
15,MFC,17,63,fine-only,raw,resnet50_avgpool,-0.020013018432053737,-0.006020832268513605,-0.020223272839364075,0.006686805043547289,0.5743153188587434
15,MFC,17,63,fine-only,centred,clip_embed,-0.0027432366678373597,0.0013243183922983784,-0.0036003793826025142,0.002681647789948302,0.40919881216070036
15,MFC,17,63,fine-only,centred,clip_ln_post,-0.0027432366678373597,0.0006831986486190774,-0.0035641167856032873,0.002375789970895587,0.5006486131997854
15,MFC,17,63,fine-only,centred,resnet50_avgpool,-0.0027432366678373597,-0.006020832268513605,0.00035353783122386964,-0.005371245234147762,0.5062614240692627
16,MTL,34,54,identity+fine,raw,clip_embed,0.05356726852475743,0.08498150947818914,0.01620480419607075,0.06801749128423412,0.46181827578372026
16,MTL,34,54,identity+fine,raw,clip_ln_post,0.05356726852475743,0.0897957242270513,0.009489350999012427,0.07278973061189277,0.5057485484771067
16,MTL,34,54,identity+fine,raw,resnet50_avgpool,0.05356726852475743,0.08792446851369587,0.03190987087363989,0.07673672450104486,0.2601737921914855
16,MTL,34,54,identity+fine,centred,clip_embed,0.08302906698513732,0.08498150947818914,0.04254411831822395,0.04625702347050804,0.5656925431692957
16,MTL,34,54,identity+fine,centred,clip_ln_post,0.08302906698513732,0.0897957242270513,0.030476581104840562,0.04588346428823359,0.6753488087619347
16,MTL,34,54,identity+fine,centred,resnet50_avgpool,0.08302906698513732,0.08792446851369587,0.03520818937716657,0.045620911603578576,0.6367552927982802
16,MTL,34,54,fine-only,raw,clip_embed,0.031134970717442808,0.08498150947818914,0.01858144129814253,0.08125051734282565,0.1510100763106239
16,MTL,34,54,fine-only,raw,clip_ln_post,0.031134970717442808,0.0897957242270513,0.011976337837286095,0.0851068931556533,0.2170638799988582
16,MTL,34,54,fine-only,raw,resnet50_avgpool,0.031134970717442808,0.08792446851369587,-0.008277571378006537,0.08267974917440409,0.4383976742752803
16,MTL,34,54,fine-only,centred,clip_embed,0.07265655105775817,0.08498150947818914,0.028479027320072556,0.05256105259020751,0.5838919539243598
16,MTL,34,54,fine-only,centred,clip_ln_post,0.07265655105775817,0.0897957242270513,0.018407369718415202,0.056008541881097704,0.6548295398309792
16,MTL,34,54,fine-only,centred,resnet50_avgpool,0.07265655105775817,0.08792446851369587,0.027300206219340102,0.05664109266463136,0.5728324241347983
16,MTL_concept,7,54,identity+fine,raw,clip_embed,0.05777801119649379,0.10297460582587598,0.011586678853099669,0.08615729150621884,0.46181827578372026
16,MTL_concept,7,54,identity+fine,raw,clip_ln_post,0.05777801119649379,0.1137408537376915,0.00029605027146765116,0.0981372540460363,0.5057485484771067
16,MTL_concept,7,54,identity+fine,raw,resnet50_avgpool,0.05777801119649379,0.13347559646705845,0.024088857608024795,0.1228729922147119,0.2601737921914855
16,MTL_concept,7,54,identity+fine,centred,clip_embed,0.12985536745357784,0.10297460582587598,0.08729646130494724,0.0360997543619083,0.5656925431692957
16,MTL_concept,7,54,identity+fine,centred,clip_ln_post,0.12985536745357784,0.1137408537376915,0.0723894053566635,0.03561441726148792,0.6753488087619347
16,MTL_concept,7,54,identity+fine,centred,resnet50_avgpool,0.12985536745357784,0.13347559646705845,0.05870981431144346,0.06643168945229394,0.6367552927982802
16,MTL_concept,7,54,fine-only,raw,clip_embed,0.07479527534999668,0.10297460582587598,0.06025266728071319,0.09300383740350958,0.1510100763106239
16,MTL_concept,7,54,fine-only,raw,clip_ln_post,0.07479527534999668,0.1137408537376915,0.05166537190366254,0.10016764691650315,0.2170638799988582
16,MTL_concept,7,54,fine-only,raw,resnet50_avgpool,0.07479527534999668,0.13347559646705845,0.018276830854547232,0.11233919165252004,0.4383976742752803
16,MTL_concept,7,54,fine-only,centred,clip_embed,0.12304875878101475,0.10297460582587598,0.0779213547081534,0.038635838448637945,0.5838919539243598
16,MTL_concept,7,54,fine-only,centred,clip_ln_post,0.12304875878101475,0.1137408537376915,0.06468198415919739,0.04421789967346231,0.6548295398309792
16,MTL_concept,7,54,fine-only,centred,resnet50_avgpool,0.12304875878101475,0.13347559646705845,0.05735248174627146,0.07743534394111048,0.5728324241347983
17,MTL,2,63,identity+fine,raw,clip_embed,0.00582399881956835,-0.010425319476539864,0.010326445989401975,-0.013468421348938513,0.3639103143178873
17,MTL,2,63,identity+fine,raw,clip_ln_post,0.00582399881956835,-0.00117224247584337,0.006939987999197878,-0.00395209908784924,0.4158443454410606
17,MTL,2,63,identity+fine,raw,resnet50_avgpool,0.00582399881956835,-0.01461183331383003,0.008676936387454951,-0.01596460164900251,0.1849422154150565
17,MTL,2,63,identity+fine,centred,clip_embed,0.007681747656958231,-0.010425319476539864,0.0162504925376151,-0.017712886800233335,0.5573213145876574
17,MTL,2,63,identity+fine,centred,clip_ln_post,0.007681747656958231,-0.00117224247584337,0.011527619183016303,-0.008674973632858083,0.6777440788823793
17,MTL,2,63,identity+fine,centred,resnet50_avgpool,0.007681747656958231,-0.01461183331383003,0.02221273739393897,-0.02545260323813351,0.6409828412175048
17,MTL,2,63,fine-only,raw,clip_embed,-0.009401416650346823,-0.010425319476539864,-0.00716438533568335,-0.008463440244079789,0.23363146450001823
17,MTL,2,63,fine-only,raw,clip_ln_post,-0.009401416650346823,-0.00117224247584337,-0.009540563553722499,0.0020025233262063436,0.3260418150397234
17,MTL,2,63,fine-only,raw,resnet50_avgpool,-0.009401416650346823,-0.01461183331383003,-0.0016100309338214851,-0.011301414638516446,0.5515063908223391
17,MTL,2,63,fine-only,centred,clip_embed,-0.006889254893067388,-0.010425319476539864,-0.0016089207353673538,-0.007988543462471987,0.5299520935402295
17,MTL,2,63,fine-only,centred,clip_ln_post,-0.006889254893067388,-0.00117224247584337,-0.007920816766190138,0.004080730550070547,0.6300992320165436
17,MTL,2,63,fine-only,centred,resnet50_avgpool,-0.006889254893067388,-0.01461183331383003,0.0022210013172849832,-0.01307607543080943,0.5937755890088714
17,MFC,6,63,identity+fine,raw,clip_embed,-0.025730454928176508,-0.021877826443959348,-0.019081483322466626,-0.013439914396078834,0.3639103143178873
17,MFC,6,63,identity+fine,raw,clip_ln_post,-0.025730454928176508,-0.01526452428932095,-0.021315465358466314,-0.00502088423047525,0.4158443454410606
17,MFC,6,63,identity+fine,raw,resnet50_avgpool,-0.025730454928176508,-0.017243049559165276,-0.022940577741452278,-0.012707753373647828,0.1849422154150565
17,MFC,6,63,identity+fine,centred,clip_embed,-0.020510065530335592,-0.021877826443959348,-0.010019401050390425,-0.012585049680673956,0.5573213145876574
17,MFC,6,63,identity+fine,centred,clip_ln_post,-0.020510065530335592,-0.01526452428932095,-0.013825429598247375,-0.0018553511966304345,0.6777440788823793
17,MFC,6,63,identity+fine,centred,resnet50_avgpool,-0.020510065530335592,-0.017243049559165276,-0.012323508228546687,-0.005338132453991226,0.6409828412175048
17,MFC,6,63,fine-only,raw,clip_embed,-0.008941869811577262,-0.021877826443959348,-0.0039404904222737815,-0.020352773961635845,0.23363146450001823
17,MFC,6,63,fine-only,raw,clip_ln_post,-0.008941869811577262,-0.01526452428932095,-0.004194675184536782,-0.013063441778471817,0.3260418150397234
17,MFC,6,63,fine-only,raw,resnet50_avgpool,-0.008941869811577262,-0.017243049559165276,0.0006807559489620251,-0.014759621661875583,0.5515063908223391
17,MFC,6,63,fine-only,centred,clip_embed,-0.011470487713576531,-0.021877826443959348,0.00014591722326186553,-0.01863153660693427,0.5299520935402295
17,MFC,6,63,fine-only,centred,clip_ln_post,-0.011470487713576531,-0.01526452428932095,-0.002385709770877864,-0.01035074850890927,0.6300992320165436
17,MFC,6,63,fine-only,centred,resnet50_avgpool,-0.011470487713576531,-0.017243049559165276,-0.0015313472474590324,-0.012965998472767061,0.5937755890088714
18,MTL,27,63,identity+fine,raw,clip_embed,-0.013618468878474769,0.05420888346656693,-0.027931655407567393,0.05942794030759518,0.24729916632812823
18,MTL,27,63,identity+fine,raw,clip_ln_post,-0.013618468878474769,0.06791571503034707,-0.028339930986446323,0.07230144033794438,0.20679802481298495
18,MTL,27,63,identity+fine,raw,resnet50_avgpool,-0.013618468878474769,0.040677916305079026,-0.015416330779091736,0.04131363850055381,0.04352495864727504
18,MTL,27,63,identity+fine,centred,clip_embed,0.016898213780821427,0.05420888346656693,-0.016565564213470437,0.05410638480697348,0.56375138142788
18,MTL,27,63,identity+fine,centred,clip_ln_post,0.016898213780821427,0.06791571503034707,-0.03402451532577217,0.07403301719058036,0.6349519586823208
18,MTL,27,63,identity+fine,centred,resnet50_avgpool,0.016898213780821427,0.040677916305079026,-0.011536023136074072,0.0387612162910149,0.6344431953138234
18,MTL,27,63,fine-only,raw,clip_embed,0.009482995994105209,0.05420888346656693,-0.009099937855645071,0.05414337431600081,0.3329894909632628
18,MTL,27,63,fine-only,raw,clip_ln_post,0.009482995994105209,0.06791571503034707,-0.02183449166326085,0.07069379445925011,0.42931698188359646
18,MTL,27,63,fine-only,raw,resnet50_avgpool,0.009482995994105209,0.040677916305079026,-0.013944433875634507,0.04194102209005847,0.524703779982947
18,MTL,27,63,fine-only,centred,clip_embed,0.03393143156982177,0.05420888346656693,0.012850800547378789,0.044205980360963903,0.4100411767437983
18,MTL,27,63,fine-only,centred,clip_ln_post,0.03393143156982177,0.06791571503034707,0.0025041354386023365,0.058918934868220973,0.46708416783979345
18,MTL,27,63,fine-only,centred,resnet50_avgpool,0.03393143156982177,0.040677916305079026,0.01571215123181457,0.027398509330749738,0.4998928926118678
18,MTL_concept,15,63,identity+fine,raw,clip_embed,-0.005535673208198551,0.0676025291559563,-0.023019760958308676,0.07118357394548226,0.24729916632812823
18,MTL_concept,15,63,identity+fine,raw,clip_ln_post,-0.005535673208198551,0.0797276829700523,-0.022581664356635795,0.08266050639908293,0.20679802481298495
18,MTL_concept,15,63,identity+fine,raw,resnet50_avgpool,-0.005535673208198551,0.055727690135435284,-0.007981173006391982,0.05602257800359796,0.04352495864727504
18,MTL_concept,15,63,identity+fine,centred,clip_embed,0.026347444980331588,0.0676025291559563,-0.01427522857733376,0.0638873879026239,0.56375138142788
18,MTL_concept,15,63,identity+fine,centred,clip_ln_post,0.026347444980331588,0.0797276829700523,-0.03152323696815308,0.08157409424174814,0.6349519586823208
18,MTL_concept,15,63,identity+fine,centred,resnet50_avgpool,0.026347444980331588,0.055727690135435284,-0.011672685741062536,0.050487478828354346,0.6344431953138234
18,MTL_concept,15,63,fine-only,raw,clip_embed,-0.007684315669108636,0.0676025291559563,-0.032096195116785645,0.07440993188156092,0.3329894909632628
18,MTL_concept,15,63,fine-only,raw,clip_ln_post,-0.007684315669108636,0.0797276829700523,-0.046555313141993106,0.09193244200557789,0.42931698188359646
18,MTL_concept,15,63,fine-only,raw,resnet50_avgpool,-0.007684315669108636,0.055727690135435284,-0.04344293741713215,0.07020146323748702,0.524703779982947
18,MTL_concept,15,63,fine-only,centred,clip_embed,0.0007689674146356363,0.0676025291559563,-0.029616956667450414,0.07377444847970287,0.4100411767437983
18,MTL_concept,15,63,fine-only,centred,clip_ln_post,0.0007689674146356363,0.0797276829700523,-0.041378089971935844,0.08976179560866424,0.46708416783979345
18,MTL_concept,15,63,fine-only,centred,resnet50_avgpool,0.0007689674146356363,0.055727690135435284,-0.031326025036308144,0.0639003821051278,0.4998928926118678
18,MFC,26,63,identity+fine,raw,clip_embed,0.04879302567920232,0.10973673867386856,0.022485208121960316,0.10092144013139356,0.24729916632812823
18,MFC,26,63,identity+fine,raw,clip_ln_post,0.04879302567920232,0.10628913752166468,0.027561165443240436,0.09844149959306402,0.20679802481298495
18,MFC,26,63,identity+fine,raw,resnet50_avgpool,0.04879302567920232,0.0748478058476072,0.04570667957913751,0.07287988093697614,0.04352495864727504
18,MFC,26,63,identity+fine,centred,clip_embed,0.07458724251912584,0.10973673867386856,0.015497783421174218,0.08218124447494893,0.56375138142788
18,MFC,26,63,identity+fine,centred,clip_ln_post,0.07458724251912584,0.10628913752166468,0.009241049865423515,0.07649253206500174,0.6349519586823208
18,MFC,26,63,identity+fine,centred,resnet50_avgpool,0.07458724251912584,0.0748478058476072,0.0351589468014291,0.03571075835261861,0.6344431953138234
18,MFC,26,63,fine-only,raw,clip_embed,0.03453834700107535,0.10973673867386856,-0.0021369580283763976,0.10424360360256686,0.3329894909632628
18,MFC,26,63,fine-only,raw,clip_ln_post,0.03453834700107535,0.10628913752166468,-0.01235291579590627,0.10132917717887352,0.42931698188359646
18,MFC,26,63,fine-only,raw,resnet50_avgpool,0.03453834700107535,0.0748478058476072,-0.005577331131736005,0.06667482319086716,0.524703779982947
