subject,unit,area,region,model,layer,r_obs,null_mean,null_sd,r_debiased,p_cell
4,46,amygdala,MTL,alexnet,logits,-0.24280217856728292,-0.18204807700675016,0.15385530518694565,-0.060754101560532764,0.7096774193548387
4,46,amygdala,MTL,vgg16,conv3_3,-0.20345882978912497,-0.2073085473803216,0.1619926652390465,0.003849717591196622,0.45161290322580644
4,46,amygdala,MTL,vgg16,conv5_3,-0.18638460616617822,-0.17040159028995017,0.15094043962454828,-0.01598301587622805,0.6129032258064516
4,46,amygdala,MTL,vgg16,fc6,-0.1379728418048051,-0.13558274065325468,0.14959474901911973,-0.0023901011515504167,0.5483870967741935
4,46,amygdala,MTL,resnet18,layer2,-0.21971792291004566,-0.18435461378512946,0.1958736019796067,-0.0353633091249162,0.41935483870967744
4,46,amygdala,MTL,resnet18,layer4,-0.3417759425847504,-0.17550505312547082,0.16295757617480094,-0.1662708894592796,0.8387096774193549
4,46,amygdala,MTL,resnet18,logits,-0.16917861908645515,-0.13558705546006944,0.1760465673729949,-0.03359156362638571,0.5161290322580645
4,46,amygdala,MTL,convnext_tiny,stage2,-0.052956761772481487,-0.24509274108680829,0.11533690063432354,0.1921359793143268,0.0967741935483871
4,46,amygdala,MTL,convnext_tiny,stage4,-0.3286340065775841,-0.179798219848871,0.11593278256808606,-0.14883578672871312,0.9354838709677419
4,46,amygdala,MTL,convnext_tiny,logits,-0.12153899971460165,-0.18032366662667307,0.19561832349967123,0.05878466691207142,0.3225806451612903
4,46,amygdala,MTL,vit_b_16,block2,-0.05939801455990436,-0.13091035140850987,0.16396060245658328,0.07151233684860551,0.2903225806451613
4,46,amygdala,MTL,vit_b_16,block8,-0.03329370279273157,-0.18210549008866783,0.14385141697457396,0.14881178729593625,0.1935483870967742
4,46,amygdala,MTL,vit_b_16,ln,-0.09103084492491571,-0.17842181567012114,0.1719570430333635,0.08739097074520542,0.3548387096774194
4,46,amygdala,MTL,dinov2_small,block2,-0.1584067552978374,-0.18273691816447268,0.1539619975621563,0.02433016286663528,0.5483870967741935
4,46,amygdala,MTL,dinov2_small,block5,-0.009624448890593915,-0.12373350349004308,0.18231023757858839,0.11410905459944917,0.3225806451612903
4,46,amygdala,MTL,dinov2_small,norm,-0.37193450781122855,-0.22571562550672056,0.16296584976516906,-0.146218882304508,0.8064516129032258
4,46,amygdala,MTL,clip_vitb32,embed,-0.4054077889495319,-0.21943197445863177,0.15109964351737415,-0.18597581449090012,0.9354838709677419
4,46,amygdala,MTL,clip_rn50,layer2,0.02471196190907178,-0.2057738042226154,0.15072623668250493,0.2304857661316872,0.0967741935483871
4,46,amygdala,MTL,clip_rn50,layer4,-0.20831886797889226,-0.10851720487281212,0.148255426663128,-0.09980166310608014,0.8709677419354839
