subject,session,task,unit,n_events,n_images,mean_rate,F,p_anova,pref_image,t_post,p_post,concept_cell,dos,sparseness,pref_rate,nonpref_rate,baseline_rate,area,region,hemisphere,category,attr_famous,attr_face_visible,attr_child,attr_smiling,attr_emotional,attr_single_object,attr_natural,attr_indoor,attr_text_present,attr_colorful
11,1,screening,68,378,63,1.5542328042328042,1.970384679196992,0.0009990009990009,img_0051,3.9840231949075378,0.0019980019980019,True,0.6715542521994136,0.7685991245833418,4.583333333333333,1.5053763440860215,1.402116402116402,hippocampus,MTL,R,animal,0.42991734,0.781108,0.03282938,0.28957608,0.40887544,0.92408365,0.77923816,0.36512235,0.45261154,0.36689228
11,1,screening,74,378,63,0.1884920634920635,1.3113083103489536,0.0479520479520479,img_0011,2.475705389368596,0.0009990009990009,True,0.7862903225806451,0.4262101534828809,0.8333333333333334,0.1780913978494624,0.3042328042328042,preSMA,MFC,R,face_person,0.46993405,0.9458858,0.12526588,0.08784036,0.5643048,0.847136,0.19293316,0.57829237,0.752062,0.20106398
11,2,sternberg,34,270,5,0.5601851851851852,6.329765777032368,0.0009990009990009,img_0022,3.4253280603325447,0.0009990009990009,True,0.6803272199498615,0.7196200007683963,1.226851851851852,0.3921911421911421,0.4074074074074074,hippocampus,MTL,L,face_person,0.7209362,0.9504919,0.053367082,0.4754407,0.38946304,0.8365762,0.18912295,0.43184063,0.7717195,0.7204697
11,2,sternberg,35,270,5,0.2638888888888889,2.509042288239002,0.0419580419580419,img_0048,1.9264974637740897,0.0089910089910089,True,0.5937095312095313,0.7613597709310306,0.5,0.2031452343952344,0.2777777777777778,hippocampus,MTL,L,face_person,0.44807673,0.6308106,0.21812758,0.39591807,0.47499454,0.964328,0.040359285,0.15256438,0.62689674,0.17412728
11,2,sternberg,36,270,5,0.9675925925925926,66.2454135727105,0.0009990009990009,img_0056,10.167229812308252,0.0009990009990009,True,0.9000739193692214,0.3744705905544213,3.449074074074074,0.344652454027454,0.6666666666666666,hippocampus,MTL,L,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
11,2,sternberg,39,270,5,1.7314814814814814,2.5848338478394917,0.0449550449550449,img_0022,2.1446938625617755,0.0119880119880119,True,0.348920790747714,0.9453837198229662,2.407407407407407,1.5674129111629111,1.5,hippocampus,MTL,L,face_person,0.7209362,0.9504919,0.053367082,0.4754407,0.38946304,0.8365762,0.18912295,0.43184063,0.7717195,0.7204697
11,2,sternberg,40,270,5,1.4398148148148149,2.7331638149110837,0.0289710289710289,img_0022,2.356214495736705,0.0049950049950049,True,0.4150161666290698,0.92511219253591,2.1527777777777777,1.2593401968401967,1.148148148148148,hippocampus,MTL,L,face_person,0.7209362,0.9504919,0.053367082,0.4754407,0.38946304,0.8365762,0.18912295,0.43184063,0.7717195,0.7204697
11,2,sternberg,43,270,5,3.1481481481481484,3.122104289473282,0.0159840159840159,img_0056,2.934898080875948,0.0009990009990009,True,0.3512478262478263,0.9598785219223857,4.375,2.83829076016576,2.907407407407407,hippocampus,MTL,L,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
11,2,sternberg,44,270,5,1.3472222222222223,14.280912077635849,0.0009990009990009,img_0056,5.416660636257963,0.0009990009990009,True,0.6552375902785739,0.7389883413393036,2.824074074074074,0.9736345830095828,1.148148148148148,hippocampus,MTL,L,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
11,2,sternberg,45,270,5,0.7916666666666666,13.093441232106535,0.0009990009990009,img_0236,5.451541058369258,0.0009990009990009,True,0.6291220664354993,0.7763978519658897,1.6105769230769231,0.5973274410774411,0.7037037037037037,hippocampus,MTL,R,landmark_place,0.31047872,0.3860245,0.010880408,0.33948323,0.33898684,0.44060555,0.10364739,0.0942193,0.6321587,0.9378063
11,2,sternberg,54,270,5,2.425925925925926,2.9874318453624378,0.0209790209790209,img_0056,2.572397137916846,0.0049950049950049,True,0.3385938714063714,0.9583816601550372,3.3333333333333335,2.2046870953120954,2.425925925925926,preSMA,MFC,L,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
11,2,sternberg,55,270,5,0.6342592592592593,2.37556567608148,0.0359640359640359,img_0236,1.5322031090407946,0.0359640359640359,True,0.4963345576981941,0.8305870735258185,1.0576923076923077,0.532723063973064,0.4629629629629629,preSMA,MFC,L,landmark_place,0.31047872,0.3860245,0.010880408,0.33948323,0.33898684,0.44060555,0.10364739,0.0942193,0.6321587,0.9378063
11,2,sternberg,61,270,5,1.3657407407407407,6.51416361542632,0.0009990009990009,img_0056,4.178730963355549,0.0009990009990009,True,0.503932683478138,0.892451764188822,2.2916666666666665,1.1368209336959336,1.5925925925925926,preSMA,MFC,L,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
11,2,sternberg,63,270,5,10.86574074074074,8.712623516427213,0.0009990009990009,img_0236,4.128994114557107,0.0009990009990009,True,0.2225674775584032,0.9829279236779932,13.245192307692308,10.297243265993266,10.185185185185183,preSMA,MFC,L,landmark_place,0.31047872,0.3860245,0.010880408,0.33948323,0.33898684,0.44060555,0.10364739,0.0942193,0.6321587,0.9378063
11,2,sternberg,64,270,5,1.148148148148148,2.4611959726951316,0.0459540459540459,img_0056,2.592567298556811,0.0009990009990009,True,0.4112218862218861,0.9394898124313742,1.712962962962963,1.0085551023051025,1.0185185185185186,preSMA,MFC,L,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
11,2,sternberg,73,270,5,0.8842592592592593,3.57564147122012,0.0059940059940059,img_0236,2.5238401672440385,0.0059940059940059,True,0.3782860047010988,0.9222083744328244,1.2740384615384617,0.7920875420875422,0.7962962962962963,preSMA,MFC,R,landmark_place,0.31047872,0.3860245,0.010880408,0.33948323,0.33898684,0.44060555,0.10364739,0.0942193,0.6321587,0.9378063
12,1,screening,5,378,63,6.220238095238095,1.4852660122909065,0.0179820179820179,img_0017,1.8883265021860325,0.0309690309690309,True,0.5493796526054591,0.8745275652732942,13.541666666666666,6.102150537634408,6.560846560846561,preSMA,MFC,R,scene_with_people,0.85887843,0.3867702,0.064352624,0.14005458,0.19866012,0.63866276,0.6244873,0.5662945,0.6195486,0.11556827
12,1,screening,14,378,63,0.9292328042328042,3.510678588483281,0.0009990009990009,img_0003,4.662778848440729,0.0009990009990009,True,0.8866359447004609,0.4807630250668223,7.291666666666667,0.8266129032258063,0.8597883597883598,amygdala,MTL,R,face_person,0.93661076,0.994638,0.24107665,0.25726655,0.4269034,0.96039385,0.52751714,0.36721754,0.19185054,0.51430833
12,1,screening,15,378,63,0.5621693121693122,1.7148249828414488,0.0029970029970029,img_0018,1.690916761509316,0.0249750249750249,True,0.7876344086021506,0.5911471117656681,2.5,0.5309139784946236,0.1851851851851851,amygdala,MTL,R,object,0.21913639,0.9922691,0.05865764,0.10910919,0.3847067,0.9801471,0.07313807,0.12750676,0.9527001,0.21397805
12,2,sternberg,1,270,5,3.796296296296296,2.571197094835747,0.0359640359640359,img_0059,2.3188980114226845,0.0099900099900099,True,0.1838068181818182,0.9862179628704226,4.444444444444445,3.6275252525252526,3.962962962962963,dACC,MFC,L,face_person,0.2827985,0.93953395,0.11928524,0.40688634,0.6001019,0.9725848,0.10338667,0.48648685,0.88020927,0.62989336
12,2,sternberg,12,270,5,1.9444444444444444,79.5408555055807,0.0009990009990009,img_0003,11.02872580232775,0.0009990009990009,True,0.8149747555349215,0.523694909208303,5.578703703703703,1.0322010165760167,1.4074074074074074,amygdala,MTL,R,face_person,0.93661076,0.994638,0.24107665,0.25726655,0.4269034,0.96039385,0.52751714,0.36721754,0.19185054,0.51430833
12,2,sternberg,13,270,5,1.4027777777777777,17.531348531275718,0.0009990009990009,img_0018,4.704357073040457,0.0009990009990009,True,0.5593839031339032,0.7629518843847279,2.5454545454545454,1.1215682465682466,0.5555555555555556,amygdala,MTL,R,object,0.21913639,0.9922691,0.05865764,0.10910919,0.3847067,0.9801471,0.07313807,0.12750676,0.9527001,0.21397805
12,2,sternberg,14,270,5,1.4212962962962965,2.3492814329914777,0.0489510489510489,img_0017,1.9005960153960055,0.0289710289710289,True,0.2498812915479582,0.9716207917079231,1.7727272727272727,1.3297558922558923,1.0925925925925926,amygdala,MTL,R,scene_with_people,0.85887843,0.3867702,0.064352624,0.14005458,0.19866012,0.63866276,0.6244873,0.5662945,0.6195486,0.11556827
12,2,sternberg,21,270,5,1.6203703703703705,3.1299710385847983,0.0089910089910089,img_0234,2.6779904275033193,0.0029970029970029,True,0.4036632996632995,0.9423749916939436,2.4038461538461537,1.4335016835016836,1.7222222222222223,preSMA,MFC,R,face_person,0.37799078,0.99484575,0.06975902,0.027137537,0.32354912,0.88361865,0.2294782,0.633958,0.8927077,0.2630311
13,1,screening,17,378,63,3.6805555555555554,3.222165586543373,0.0009990009990009,img_0020,4.3471959162899765,0.0009990009990009,True,0.6172043010752688,0.7691976685052615,9.375,3.588709677419355,2.037037037037037,amygdala,MTL,L,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
13,1,screening,18,378,63,5.181878306878307,4.003793866582355,0.0009990009990009,img_0056,7.590767566923254,0.0009990009990009,True,0.660154475238528,0.7577133278838211,14.791666666666666,5.026881720430108,3.134920634920635,amygdala,MTL,L,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
13,1,screening,19,378,63,1.0251322751322751,2.3743386243386295,0.0009990009990009,img_0255,5.058031748184676,0.0009990009990009,True,0.722011385199241,0.6834215167548504,3.5416666666666665,0.9845430107526882,0.6878306878306878,amygdala,MTL,L,face_person,0.9072776,0.684121,0.023487216,0.3896431,0.21842894,0.7754617,0.32658175,0.6508076,0.5356911,0.64789003
13,1,screening,20,378,63,0.7572751322751323,1.5082964031742652,0.0089910089910089,img_0269,2.7498698222858513,0.0009990009990009,True,0.7852822580645161,0.6417862956027951,3.3333333333333335,0.7157258064516129,0.8201058201058201,amygdala,MTL,L,vehicle,0.77805537,0.54191834,0.11086855,0.45350528,0.28099114,0.8236794,0.14368498,0.13250577,0.112140074,0.16650696
13,1,screening,25,378,63,1.130952380952381,1.9785682722050444,0.0009990009990009,img_0269,3.299676792162468,0.0019980019980019,True,0.8039702233250621,0.6446428571428573,5.416666666666667,1.0618279569892473,1.216931216931217,amygdala,MTL,L,vehicle,0.77805537,0.54191834,0.11086855,0.45350528,0.28099114,0.8236794,0.14368498,0.13250577,0.112140074,0.16650696
13,1,screening,26,378,63,1.187169312169312,1.471737840698895,0.0229770229770229,img_0269,2.750004291668804,0.0059940059940059,True,0.7748655913978495,0.7180520037662892,5.0,1.1256720430107523,1.1111111111111112,amygdala,MTL,L,vehicle,0.77805537,0.54191834,0.11086855,0.45350528,0.28099114,0.8236794,0.14368498,0.13250577,0.112140074,0.16650696
13,1,screening,28,378,63,0.830026455026455,1.551893753074283,0.0139860139860139,img_0269,3.250401741152165,0.0019980019980019,True,0.8233486943164363,0.6169129383194775,4.375,0.7728494623655915,0.873015873015873,amygdala,MTL,L,vehicle,0.77805537,0.54191834,0.11086855,0.45350528,0.28099114,0.8236794,0.14368498,0.13250577,0.112140074,0.16650696
13,1,screening,30,378,63,1.1937830687830688,1.4415202810603496,0.0249750249750249,img_0258,2.4019455829823313,0.0069930069930069,True,0.6736242884250473,0.7427602519164462,3.5416666666666665,1.1559139784946235,0.9788359788359788,amygdala,MTL,L,animal,0.551845,0.04227043,0.047470786,0.13210003,0.7272133,0.42675126,0.8689053,0.29976216,0.12524225,0.02623658
13,1,screening,31,378,63,0.9126984126984128,1.602223418211188,0.0029970029970029,img_0269,2.2273299124697483,0.0109890109890109,True,0.7379032258064516,0.6665616632540557,3.3333333333333335,0.8736559139784946,0.9391534391534392,amygdala,MTL,L,vehicle,0.77805537,0.54191834,0.11086855,0.45350528,0.28099114,0.8236794,0.14368498,0.13250577,0.112140074,0.16650696
13,1,screening,32,378,63,1.130952380952381,1.4799963957469768,0.0179820179820179,img_0010,2.237211576633777,0.0019980019980019,True,0.7534562211981566,0.5973524544953117,4.375,1.0786290322580645,1.3227513227513228,hippocampus,MTL,L,face_person,0.19344419,0.93269473,0.060434867,0.027268974,0.46466953,0.6737713,0.117085606,0.54524744,0.7569529,0.5042209
13,1,screening,33,378,63,2.7546296296296298,1.3846119714247689,0.0409590409590409,img_0008,2.3370530599159394,0.0139860139860139,True,0.4319775596072932,0.8881631409653342,4.791666666666667,2.721774193548387,2.552910052910053,hippocampus,MTL,L,face_person,0.50162935,0.9861829,0.041978206,0.04547727,0.6581288,0.9482176,0.27971548,0.76703167,0.27818477,0.6296879
13,1,screening,35,378,63,4.705687830687831,1.9363035676799605,0.0009990009990009,img_0010,1.603859961832076,0.0349650349650349,True,0.6271186440677966,0.8394069143853684,12.291666666666666,4.583333333333333,3.7830687830687832,hippocampus,MTL,L,face_person,0.19344419,0.93269473,0.060434867,0.027268974,0.46466953,0.6737713,0.117085606,0.54524744,0.7569529,0.5042209
13,1,screening,37,378,63,0.5092592592592593,2.5155631013016655,0.0009990009990009,img_0056,2.856873094746057,0.0009990009990009,True,0.8608870967741935,0.4546430488459475,3.3333333333333335,0.4637096774193548,0.582010582010582,hippocampus,MTL,L,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
13,1,screening,46,378,63,2.1494708994708995,2.2753895050705246,0.0009990009990009,img_0054,5.778777139699591,0.0009990009990009,True,0.6779396462018731,0.7917767658027401,6.458333333333333,2.0799731182795695,2.261904761904762,hippocampus,MTL,L,face_person,0.45598438,0.9689798,0.05884729,0.94730985,0.3179352,0.95311886,0.7416203,0.4587602,0.19087361,0.44251698
13,1,screening,67,378,63,1.2863756613756614,1.3754886933158776,0.0409590409590409,img_0270,2.8552562642351593,0.0089910089910089,True,0.533498759305211,0.8256860209421225,2.7083333333333335,1.2634408602150538,1.4947089947089949,preSMA,MFC,R,vehicle,0.6929384,0.8031642,0.023950337,0.28146768,0.25022542,0.9503838,0.15657257,0.24835931,0.96970356,0.587694
13,1,screening,75,378,63,6.441798941798941,4.556694357535896,0.0009990009990009,img_0015,3.4446811777641364,0.0029970029970029,True,0.5010576414595452,0.8488359191854118,12.708333333333334,6.340725806451612,5.119047619047619,amygdala,MTL,R,face_person,0.95882034,0.98460126,0.15472765,0.08937477,0.7477498,0.9485796,0.43129504,0.5526161,0.37468162,0.8069885
13,1,screening,77,378,63,9.318783068783068,6.067390952963737,0.0009990009990009,img_0017,3.628883102900637,0.0029970029970029,True,0.5523370638578012,0.7906959608921769,20.416666666666668,9.139784946236558,6.851851851851852,amygdala,MTL,R,scene_with_people,0.85887843,0.3867702,0.064352624,0.14005458,0.19866012,0.63866276,0.6244873,0.5662945,0.6195486,0.11556827
13,1,screening,78,378,63,1.5178571428571428,1.4629409860826397,0.0219780219780219,img_0007,2.674264932944505,0.0059940059940059,True,0.6459677419354838,0.8118822182915412,4.166666666666667,1.475134408602151,1.1507936507936507,amygdala,MTL,R,face_person,0.18674015,0.92465645,0.024490573,0.0429871,0.89371467,0.73814446,0.15959463,0.8652138,0.18438053,0.32697576
13,1,screening,80,378,63,1.0052910052910051,1.8907142216508763,0.0009990009990009,img_0007,1.693247093898108,0.0279720279720279,True,0.7437275985663082,0.6462205440179009,3.75,0.9610215053763442,0.6746031746031746,amygdala,MTL,R,face_person,0.18674015,0.92465645,0.024490573,0.0429871,0.89371467,0.73814446,0.15959463,0.8652138,0.18438053,0.32697576
13,1,screening,82,378,63,1.6964285714285714,1.5210253756271668,0.0139860139860139,img_0003,3.018842600624699,0.0009990009990009,True,0.8039702233250621,0.5924387624855644,8.125,1.592741935483871,1.4550264550264551,amygdala,MTL,R,face_person,0.93661076,0.994638,0.24107665,0.25726655,0.4269034,0.96039385,0.52751714,0.36721754,0.19185054,0.51430833
13,1,screening,83,378,63,8.525132275132275,3.467356824172454,0.0009990009990009,img_0054,2.7038233703685615,0.0099900099900099,True,0.5489307720188473,0.872365348185671,18.541666666666668,8.363575268817206,7.5,amygdala,MTL,R,face_person,0.45598438,0.9689798,0.05884729,0.94730985,0.3179352,0.95311886,0.7416203,0.4587602,0.19087361,0.44251698
13,1,screening,84,378,63,1.4153439153439151,1.8739589442815252,0.0019980019980019,img_0011,2.473000775486865,0.0059940059940059,True,0.7159887798036464,0.7413774960944773,4.791666666666667,1.3608870967741935,0.925925925925926,amygdala,MTL,R,face_person,0.46993405,0.9458858,0.12526588,0.08784036,0.5643048,0.847136,0.19293316,0.57829237,0.752062,0.20106398
13,1,screening,85,378,63,5.763888888888889,7.143158338604302,0.0009990009990009,img_0023,2.4311829388407857,0.0149850149850149,True,0.6086956521739131,0.693666479667429,14.375,5.625,2.8703703703703702,amygdala,MTL,R,face_person,0.8336177,0.99621636,0.06072361,0.9193889,0.0756896,0.9490557,0.82760406,0.37502757,0.7744968,0.22364683
13,1,screening,86,378,63,2.397486772486773,2.8842887045229477,0.0009990009990009,img_0002,2.4368335724689087,0.0039960039960039,True,0.7084040747028862,0.6712731489463324,7.916666666666667,2.308467741935484,1.3888888888888888,amygdala,MTL,R,face_person,0.70883256,0.9989157,0.035740476,0.2578012,0.5246392,0.9907273,0.85838926,0.34441328,0.31500086,0.6871993
13,1,screening,88,378,63,1.593915343915344,2.415546871884864,0.0009990009990009,img_0004,5.292373350199574,0.0009990009990009,True,0.8694461351186853,0.4894720652618185,11.041666666666666,1.4415322580645165,1.283068783068783,amygdala,MTL,R,face_person,0.83276165,0.9158148,0.05149042,0.12266642,0.70831114,0.97049487,0.4215695,0.4815443,0.08902286,0.6009671
13,1,screening,89,378,63,0.4794973544973545,1.9169110459433163,0.0009990009990009,img_0009,2.009935163360039,0.0099900099900099,True,0.8212365591397849,0.5174110988064478,2.5,0.4469086021505377,0.4232804232804232,amygdala,MTL,R,face_person,0.25387508,0.9719425,0.24441828,0.088976465,0.35700864,0.98035,0.09667996,0.5863702,0.78772616,0.66142845
13,1,screening,90,378,63,3.5482804232804233,2.539999781769786,0.0009990009990009,img_0008,2.8400895341253083,0.0039960039960039,True,0.5940204563335956,0.8047498125000434,8.541666666666666,3.4677419354838706,2.314814814814815,amygdala,MTL,R,face_person,0.50162935,0.9861829,0.041978206,0.04547727,0.6581288,0.9482176,0.27971548,0.76703167,0.27818477,0.6296879
13,1,screening,92,378,63,2.0105820105820107,3.9523416245627927,0.0009990009990009,img_0058,2.8697274298382123,0.0039960039960039,True,0.7359447004608295,0.5867682539682542,7.291666666666667,1.9254032258064515,0.992063492063492,amygdala,MTL,R,face_person,0.91412383,0.99380624,0.046200708,0.16305774,0.40037104,0.9633097,0.67411673,0.27816448,0.15831943,0.725436
13,1,screening,93,378,63,0.8465608465608465,2.146377784303045,0.0009990009990009,img_0023,2.209289533604469,0.0049950049950049,True,0.7211981566820276,0.6155348924579696,2.9166666666666665,0.8131720430107527,0.6481481481481481,amygdala,MTL,R,face_person,0.8336177,0.99621636,0.06072361,0.9193889,0.0756896,0.9490557,0.82760406,0.37502757,0.7744968,0.22364683
13,1,screening,94,378,63,2.982804232804233,2.882597819593789,0.0009990009990009,img_0054,2.3760287228849992,0.0099900099900099,True,0.6004608294930875,0.76706754611245,7.291666666666667,2.9133064516129035,2.367724867724868,amygdala,MTL,R,face_person,0.45598438,0.9689798,0.05884729,0.94730985,0.3179352,0.95311886,0.7416203,0.4587602,0.19087361,0.44251698
13,1,screening,95,378,63,0.2810846560846561,2.1604212463575347,0.0009990009990009,img_0051,1.7955443823018906,0.0039960039960039,True,0.8914956011730205,0.2994322184922706,2.2916666666666665,0.2486559139784946,0.1587301587301587,amygdala,MTL,R,animal,0.42991734,0.781108,0.03282938,0.28957608,0.40887544,0.92408365,0.77923816,0.36512235,0.45261154,0.36689228
13,1,screening,97,378,63,2.407407407407407,1.663553341635529,0.0069930069930069,img_0008,2.1692379096544734,0.0129870129870129,True,0.5464516129032257,0.8420865309754202,5.208333333333333,2.362231182795699,1.7857142857142858,amygdala,MTL,R,face_person,0.50162935,0.9861829,0.041978206,0.04547727,0.6581288,0.9482176,0.27971548,0.76703167,0.27818477,0.6296879
13,1,screening,98,378,63,3.710317460317461,2.6920489544496555,0.0009990009990009,img_0266,4.50195224120144,0.0009990009990009,True,0.6227208976157083,0.825714285714286,9.583333333333334,3.615591397849462,1.7063492063492065,amygdala,MTL,R,scene_with_people,0.609949,0.15009668,0.18881603,0.18329133,0.43617257,0.6162062,0.7517208,0.107700765,0.041809548,0.5693313
13,2,sternberg,2,270,5,0.8703703703703703,3.051536973432051,0.0189810189810189,img_0056,2.594598412466799,0.0029970029970029,True,0.5155211975524475,0.8901580695815035,1.4814814814814814,0.717746373996374,0.7962962962962963,dACC,MFC,R,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
13,2,sternberg,6,270,5,8.226851851851851,22.725058404291236,0.0009990009990009,img_0020,5.486031862582065,0.0009990009990009,True,0.3506798756798758,0.9195598010783214,11.458333333333334,7.440126424501424,7.666666666666667,amygdala,MTL,L,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
13,2,sternberg,7,270,5,3.611111111111111,25.130840445228383,0.0009990009990009,img_0269,7.748926534648445,0.0009990009990009,True,0.5703157889584005,0.8460984749053877,6.613636363636363,2.841775123025123,3.8333333333333335,amygdala,MTL,L,vehicle,0.77805537,0.54191834,0.11086855,0.45350528,0.28099114,0.8236794,0.14368498,0.13250577,0.112140074,0.16650696
13,2,sternberg,12,270,5,0.1851851851851851,11.85350598718676,0.0009990009990009,img_0056,3.617199527190718,0.0009990009990009,True,0.9379097465034965,0.306411610584705,0.7407407407407407,0.0459927803677803,0.1111111111111111,amygdala,MTL,R,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
13,2,sternberg,13,270,5,2.2222222222222223,4.476954841535776,0.0009990009990009,img_0004,2.0005768750861477,0.0169830169830169,True,0.2995915438538388,0.9168251788853587,2.9326923076923075,2.054082491582492,1.7592592592592593,amygdala,MTL,R,face_person,0.83276165,0.9158148,0.05149042,0.12266642,0.70831114,0.97049487,0.4215695,0.4815443,0.08902286,0.6009671
13,2,sternberg,14,270,5,0.5046296296296297,12.854825857920645,0.0009990009990009,img_0056,2.9099188003973215,0.0019980019980019,True,0.6485508935508936,0.5709444866685881,1.0416666666666667,0.3660928192178192,0.3333333333333333,amygdala,MTL,R,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
13,2,sternberg,16,270,5,9.0,3.346272555525129,0.0089910089910089,img_0020,2.075891705091534,0.0199800199800199,True,0.164823848026973,0.9874323080295658,10.37037037037037,8.66108602046102,8.296296296296296,amygdala,MTL,R,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
13,2,sternberg,17,270,5,2.1064814814814814,7.5804638657287695,0.0009990009990009,img_0056,3.1213026834427775,0.0009990009990009,True,0.379861741312123,0.9193892695663382,3.032407407407407,1.8805118492618491,1.5740740740740742,amygdala,MTL,R,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
13,2,sternberg,18,270,5,0.2129629629629629,3.680995841279008,0.0059940059940059,img_0260,2.457841619162592,0.0019980019980019,True,0.6960554877221543,0.7051018036846504,0.4772727272727273,0.1450644263144263,0.1296296296296296,amygdala,MTL,R,vehicle,0.4262222,0.37314248,0.12865144,0.3811062,0.7494008,0.44183713,0.5554287,0.19909073,0.48109287,0.22685887
13,2,sternberg,19,270,5,0.3194444444444444,3.6329543487679623,0.0099900099900099,img_0056,2.0531906711580445,0.0059940059940059,True,0.4993995135299484,0.7960383214079654,0.5324074074074074,0.2665234071484071,0.2407407407407407,amygdala,MTL,R,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
13,2,sternberg,20,270,5,0.1898148148148148,11.538367955477012,0.0009990009990009,img_0056,3.953579116600273,0.0009990009990009,True,0.8701631701631702,0.4089568215198745,0.625,0.0811480186480186,0.1851851851851851,amygdala,MTL,R,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
13,2,sternberg,21,270,5,12.48148148148148,12.374697845607594,0.0009990009990009,img_0004,3.372205893570771,0.0009990009990009,True,0.2291493830678783,0.958591415168952,15.336538461538462,11.822180134680137,9.796296296296296,amygdala,MTL,R,face_person,0.83276165,0.9158148,0.05149042,0.12266642,0.70831114,0.97049487,0.4215695,0.4815443,0.08902286,0.6009671
13,2,sternberg,22,270,5,1.8240740740740744,54.89551965959434,0.0009990009990009,img_0004,9.437942941858967,0.0009990009990009,True,0.7931766320391913,0.5674321358759675,5.072115384615385,1.0490319865319866,1.3888888888888888,amygdala,MTL,R,face_person,0.83276165,0.9158148,0.05149042,0.12266642,0.70831114,0.97049487,0.4215695,0.4815443,0.08902286,0.6009671
13,2,sternberg,24,270,5,0.8194444444444444,58.2943450700595,0.0009990009990009,img_0056,9.483937298965191,0.0009990009990009,True,0.9144032104259376,0.3494066044132963,3.0555555555555554,0.2615457459207459,0.3333333333333333,amygdala,MTL,R,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
13,2,sternberg,25,270,5,1.7453703703703705,4.970646429775194,0.0019980019980019,img_0056,2.69853915916763,0.0009990009990009,True,0.3418790344271114,0.9341291550335584,2.407407407407407,1.5843652874902874,1.8148148148148149,amygdala,MTL,R,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
13,2,sternberg,26,270,5,0.199074074074074,14.97136656907196,0.0009990009990009,img_0020,4.411576311289255,0.0009990009990009,True,0.8920862470862471,0.3890611513142138,0.6944444444444444,0.0749401061901061,0.0555555555555555,amygdala,MTL,R,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
13,2,sternberg,28,270,5,0.3148148148148148,25.179848061175587,0.0009990009990009,img_0056,5.53880845190366,0.0009990009990009,True,0.9161696146990264,0.3443893145098038,1.1805555555555556,0.098966427091427,0.1111111111111111,amygdala,MTL,R,face_person,0.70835644,0.7585662,0.08045605,0.046596162,0.8931859,0.93397325,0.3896268,0.89712405,0.08865556,0.11361492
13,2,sternberg,29,270,5,2.8981481481481484,5.6930100507440535,0.0009990009990009,img_0020,3.5354479931305423,0.0009990009990009,True,0.3331206804891016,0.9604769142943836,3.9583333333333335,2.6397306397306397,2.7777777777777777,amygdala,MTL,R,face_person,0.18954101,0.98812675,0.2466765,0.44278896,0.508372,0.99150014,0.12856358,0.15984525,0.8818047,0.35226226
