subject,unit,area,region,model,layer,r_obs,null_mean,null_sd,r_debiased,p_cell
8,45,hippocampus,MTL,dinov2_small,block8,0.37078668163650974,-0.2009871879268335,0.16685863114764488,0.5717738695633432,0.009900990099009901
8,45,hippocampus,MTL,baseline,category,0.29700326631743046,-0.2391574861822373,0.15483486988215164,0.5361607524996678,0.009900990099009901
8,59,dACC,MFC,alexnet,fc6,-0.18680548691370283,-0.11978361443402678,0.19399229268955134,-0.06702187247967605,0.6435643564356436
8,59,dACC,MFC,vgg16,fc7,0.2393482925936518,-0.12535093004567716,0.13385658271255638,0.36469922263932897,0.009900990099009901
8,59,dACC,MFC,resnet50,avgpool,0.24827057120919277,-0.14358956275536422,0.18598661902951225,0.391860133964557,0.0297029702970297
8,59,dACC,MFC,clip_vitb32,ln_post,0.17440176234482166,-0.2191998199933517,0.17769719652696972,0.39360158233817333,0.019801980198019802
8,59,dACC,MFC,dinov2_small,block8,0.1193551235805737,-0.19426312546274432,0.18705377576055046,0.31361824904331803,0.0891089108910891
8,59,dACC,MFC,baseline,category,-0.23059184402062716,-0.23346894177751154,0.15822990212550103,0.0028770977568843836,0.44554455445544555
8,61,dACC,MFC,alexnet,fc6,-0.35057717469885535,-0.1363788015489336,0.17417383840814424,-0.21419837314992177,0.900990099009901
8,61,dACC,MFC,vgg16,fc7,0.055865010092983336,-0.09546505047837145,0.15125045745747215,0.15133006057135479,0.16831683168316833
8,61,dACC,MFC,resnet50,avgpool,0.06180852499790258,-0.15642913734628952,0.1743434121475667,0.2182376623441921,0.13861386138613863
8,61,dACC,MFC,clip_vitb32,ln_post,-0.18093698065974614,-0.21629702793071165,0.1633685305802178,0.035360047270965506,0.37623762376237624
8,61,dACC,MFC,dinov2_small,block8,-0.2356105253864428,-0.1632289843967561,0.18624583237409686,-0.07238154098968672,0.6633663366336634
8,61,dACC,MFC,baseline,category,-0.2940185732787217,-0.25228063577786736,0.16841134156821597,-0.04173793750085436,0.5247524752475248
8,62,dACC,MFC,alexnet,fc6,-0.15725426707494192,-0.1358939687902126,0.14601942347833885,-0.021360298284729323,0.5643564356435643
8,62,dACC,MFC,vgg16,fc7,0.2988680829300863,-0.12057980681282184,0.1542060910182523,0.41944788974290814,0.019801980198019802
8,62,dACC,MFC,resnet50,avgpool,0.23756807102013405,-0.16014922616131483,0.1420767505936347,0.3977172971814489,0.009900990099009901
8,62,dACC,MFC,clip_vitb32,ln_post,0.23961047857893553,-0.2370058345343259,0.14138715906806534,0.4766163131132614,0.009900990099009901
8,62,dACC,MFC,dinov2_small,block8,0.22204657979599485,-0.2004063939800556,0.15299416557442774,0.42245297377605046,0.0297029702970297
8,62,dACC,MFC,baseline,category,-0.15181302554925105,-0.2501077914868146,0.1257861367876063,0.09829476593756356,0.15841584158415842
8,63,dACC,MFC,alexnet,fc6,-0.19614472248567577,-0.16020741881472628,0.16256920120587023,-0.035937303670949494,0.5346534653465347
8,63,dACC,MFC,vgg16,fc7,0.05666965223790192,-0.12288449599095702,0.16592147788240375,0.17955414822885896,0.18811881188118812
8,63,dACC,MFC,resnet50,avgpool,-0.12536443346662124,-0.1412040907744722,0.1693955546651778,0.015839657307850974,0.40594059405940597
