subject,model,layer,view,metric,rho
14,resnet50,layer2,gap,correlation,0.1134475661629686
14,resnet50,layer2,gap,euclidean,0.10605425536502254
14,resnet50,layer2,rp,correlation,0.12099119857706835
14,resnet50,layer2,rp,euclidean,0.10430578753912577
14,resnet50,layer3,gap,correlation,0.17596952303576557
14,resnet50,layer3,gap,euclidean,0.1707351769296731
14,resnet50,layer3,rp,correlation,0.1834454161614492
14,resnet50,layer3,rp,euclidean,0.17752870908640417
14,resnet50,layer4,gap,correlation,0.20724191566308137
14,resnet50,layer4,gap,euclidean,0.12507031998615795
14,resnet50,layer4,rp,correlation,0.16803364228505924
14,resnet50,layer4,rp,euclidean,0.08954906627456043
14,resnet50,avgpool,gap,correlation,0.20724191566308137
14,resnet50,avgpool,gap,euclidean,0.12507031998615795
14,resnet50,avgpool,rp,correlation,0.20724191566308137
14,resnet50,avgpool,rp,euclidean,0.12507031998615795
14,resnet50,logits,gap,correlation,0.19038070788158884
14,resnet50,logits,gap,euclidean,0.15485836035365755
14,resnet50,logits,rp,correlation,0.19038070788158884
14,resnet50,logits,rp,euclidean,0.15485836035365755
14,convnext_tiny,stage1,gap,correlation,0.06093835729264717
14,convnext_tiny,stage1,gap,euclidean,0.052546031335353925
14,convnext_tiny,stage1,rp,correlation,0.04759234013598815
14,convnext_tiny,stage1,rp,euclidean,0.05968235650991928
14,convnext_tiny,stage2,gap,correlation,0.0746466918470597
14,convnext_tiny,stage2,gap,euclidean,0.06580137933364878
14,convnext_tiny,stage2,rp,correlation,0.043461538724242736
14,convnext_tiny,stage2,rp,euclidean,0.0297286053842389
14,convnext_tiny,stage3,gap,correlation,0.135745287594374
14,convnext_tiny,stage3,gap,euclidean,0.058140431493177935
14,convnext_tiny,stage3,rp,correlation,0.09480956892823938
14,convnext_tiny,stage3,rp,euclidean,0.07439339201421159
14,convnext_tiny,stage4,gap,correlation,0.1096001098984173
14,convnext_tiny,stage4,gap,euclidean,0.06599704841636402
14,convnext_tiny,stage4,rp,correlation,0.10929538297773575
14,convnext_tiny,stage4,rp,euclidean,0.058034495622891764
14,convnext_tiny,avgpool,gap,correlation,0.1096001098984173
14,convnext_tiny,avgpool,gap,euclidean,0.06599704841636402
14,convnext_tiny,avgpool,rp,correlation,0.1096001098984173
14,convnext_tiny,avgpool,rp,euclidean,0.06599704841636402
14,convnext_tiny,logits,gap,correlation,0.17575533317780845
14,convnext_tiny,logits,gap,euclidean,0.12692685654364555
14,convnext_tiny,logits,rp,correlation,0.17575533317780845
14,convnext_tiny,logits,rp,euclidean,0.12692685654364555
15,alexnet,conv1,gap,correlation,-0.007176582126230491
15,alexnet,conv1,gap,euclidean,0.001631050911412231
15,alexnet,conv1,rp,correlation,-0.009523939364157833
15,alexnet,conv1,rp,euclidean,0.011015888734180196
15,alexnet,conv2,gap,correlation,-0.007709895718675931
15,alexnet,conv2,gap,euclidean,0.01761215055129503
15,alexnet,conv2,rp,correlation,-0.006370233290178655
15,alexnet,conv2,rp,euclidean,0.017206985838599958
15,alexnet,conv3,gap,correlation,0.004719443746163267
15,alexnet,conv3,gap,euclidean,0.00653856018639481
15,alexnet,conv3,rp,correlation,-0.007251076012419001
15,alexnet,conv3,rp,euclidean,0.003488112629613853
15,alexnet,conv4,gap,correlation,0.011654915889615678
15,alexnet,conv4,gap,euclidean,0.0009818813883223382
15,alexnet,conv4,rp,correlation,0.011743307203655934
15,alexnet,conv4,rp,euclidean,0.001595359313929528
15,alexnet,conv5,gap,correlation,0.015521060465342141
15,alexnet,conv5,gap,euclidean,-0.0018025239391450726
15,alexnet,conv5,rp,correlation,0.00882934988299677
15,alexnet,conv5,rp,euclidean,0.0010645861461649983
15,alexnet,fc6,gap,correlation,0.0186642117755234
15,alexnet,fc6,gap,euclidean,0.002966388013169974
15,alexnet,fc6,rp,correlation,0.020883205881016446
15,alexnet,fc6,rp,euclidean,0.0032014634805043723
15,alexnet,fc7,gap,correlation,0.02130148350233714
15,alexnet,fc7,gap,euclidean,-0.0018245984092798203
15,alexnet,fc7,rp,correlation,0.0242692923490953
15,alexnet,fc7,rp,euclidean,-5.151246672253089e-05
15,alexnet,logits,gap,correlation,-0.0035886003602228762
15,alexnet,logits,gap,euclidean,0.00011673710521671589
15,alexnet,logits,rp,correlation,-0.0035886003602228762
15,alexnet,logits,rp,euclidean,0.00011673710521671589
15,vgg16,conv1_2,gap,correlation,0.001843555744501722
15,vgg16,conv1_2,gap,euclidean,0.0014623744450275556
15,vgg16,conv1_2,rp,correlation,0.009773010525612547
15,vgg16,conv1_2,rp,euclidean,0.015212207972303065
15,vgg16,conv2_2,gap,correlation,-0.018520775241859386
15,vgg16,conv2_2,gap,euclidean,0.0015847997173643032
15,vgg16,conv2_2,rp,correlation,-0.01229076952785307
15,vgg16,conv2_2,rp,euclidean,0.010217737882403025
15,vgg16,conv3_3,gap,correlation,-0.004764533465135142
15,vgg16,conv3_3,gap,euclidean,0.014119583721146802
15,vgg16,conv3_3,rp,correlation,0.013837079475464068
15,vgg16,conv3_3,rp,euclidean,0.014096479871575718
15,vgg16,conv4_3,gap,correlation,0.005637466558216792
15,vgg16,conv4_3,gap,euclidean,0.003932065132712817
15,vgg16,conv4_3,rp,correlation,0.015628798957833707
15,vgg16,conv4_3,rp,euclidean,0.0008017818709469675
15,vgg16,conv5_3,gap,correlation,0.006470278017117894
15,vgg16,conv5_3,gap,euclidean,-0.0054676479478252904
15,vgg16,conv5_3,rp,correlation,-0.007363731040183959
15,vgg16,conv5_3,rp,euclidean,-0.010323211417950166
15,vgg16,fc6,gap,correlation,-0.0020435372665770168
15,vgg16,fc6,gap,euclidean,-0.007541422228518137
15,vgg16,fc6,rp,correlation,0.0073368834068725875
15,vgg16,fc6,rp,euclidean,-0.006946531125972666
15,vgg16,fc7,gap,correlation,0.002449033829293823
15,vgg16,fc7,gap,euclidean,-0.0029476304323300846
15,vgg16,fc7,rp,correlation,0.0014546420173367732
15,vgg16,fc7,rp,euclidean,-0.003026953863980463
15,vgg16,logits,gap,correlation,0.0010909360044437748
15,vgg16,logits,gap,euclidean,6.872195110182843e-06
15,vgg16,logits,rp,correlation,0.0010909360044437748
15,vgg16,logits,rp,euclidean,6.872195110182843e-06
15,resnet50,stem,gap,correlation,-0.006497156257955542
15,resnet50,stem,gap,euclidean,-0.003642901333681396
15,resnet50,stem,rp,correlation,-0.008050562318895269
15,resnet50,stem,rp,euclidean,-0.010451674427575467
15,resnet50,layer1,gap,correlation,-0.0005233886993198326
15,resnet50,layer1,gap,euclidean,0.0013494520041382923
15,resnet50,layer1,rp,correlation,0.0026612744711038794
15,resnet50,layer1,rp,euclidean,0.008126191905400862
15,resnet50,layer2,gap,correlation,0.0028634017418633665
15,resnet50,layer2,gap,euclidean,0.004270859841062012
15,resnet50,layer2,rp,correlation,-0.00507019955359664
15,resnet50,layer2,rp,euclidean,0.006935066190998647
15,resnet50,layer3,gap,correlation,-0.0037500566722512836
15,resnet50,layer3,gap,euclidean,-0.004266592507530161
15,resnet50,layer3,rp,correlation,-0.01009777409954784
15,resnet50,layer3,rp,euclidean,-0.005347073625367024
15,resnet50,layer4,gap,correlation,-0.005488108273679588
15,resnet50,layer4,gap,euclidean,0.0010373728334607509
15,resnet50,layer4,rp,correlation,-0.008804058400758171
15,resnet50,layer4,rp,euclidean,0.009739860963733188
15,resnet50,avgpool,gap,correlation,-0.005488108273679588
15,resnet50,avgpool,gap,euclidean,0.0010373728334607509
15,resnet50,avgpool,rp,correlation,-0.005488108273679588
15,resnet50,avgpool,rp,euclidean,0.0010373728334607509
15,resnet50,logits,gap,correlation,0.002166183235287439
15,resnet50,logits,gap,euclidean,-0.004600507731821984
15,resnet50,logits,rp,correlation,0.002166183235287439
15,resnet50,logits,rp,euclidean,-0.004600507731821984
15,convnext_tiny,stage1,gap,correlation,0.002137821334886624
15,convnext_tiny,stage1,gap,euclidean,-0.004472571493833118
15,convnext_tiny,stage1,rp,correlation,0.0052850692208215614
15,convnext_tiny,stage1,rp,euclidean,-0.003789870620246635
15,convnext_tiny,stage2,gap,correlation,0.0030878837832613924
15,convnext_tiny,stage2,gap,euclidean,-0.002432438106362481
15,convnext_tiny,stage2,rp,correlation,-0.008596607031349093
15,convnext_tiny,stage2,rp,euclidean,-0.002908604225405732
15,convnext_tiny,stage3,gap,correlation,-0.008957242626079878
15,convnext_tiny,stage3,gap,euclidean,0.004260118210261565
15,convnext_tiny,stage3,rp,correlation,-0.014884881420772761
15,convnext_tiny,stage3,rp,euclidean,-0.008135378996050973
15,convnext_tiny,stage4,gap,correlation,-0.008449586195265915
15,convnext_tiny,stage4,gap,euclidean,-0.002249827160910042
15,convnext_tiny,stage4,rp,correlation,-0.002039453578202823
15,convnext_tiny,stage4,rp,euclidean,-0.0067362670859910665
15,convnext_tiny,avgpool,gap,correlation,-0.008449586195265915
15,convnext_tiny,avgpool,gap,euclidean,-0.002249827160910042
15,convnext_tiny,avgpool,rp,correlation,-0.008449586195265915
15,convnext_tiny,avgpool,rp,euclidean,-0.002249827160910042
15,convnext_tiny,logits,gap,correlation,-0.0032533529030768287
15,convnext_tiny,logits,gap,euclidean,-0.009913001296186856
15,convnext_tiny,logits,rp,correlation,-0.0032533529030768287
15,convnext_tiny,logits,rp,euclidean,-0.009913001296186856
16,alexnet,conv1,gap,correlation,0.03452651725024446
16,alexnet,conv1,gap,euclidean,0.021973175741490276
16,alexnet,conv1,rp,correlation,0.053999653883705735
16,alexnet,conv1,rp,euclidean,0.02723869714488456
16,alexnet,conv2,gap,correlation,0.06622857893544094
16,alexnet,conv2,gap,euclidean,0.05312117698541226
16,alexnet,conv2,rp,correlation,0.07145255983139402
16,alexnet,conv2,rp,euclidean,0.02478338861283944
16,alexnet,conv3,gap,correlation,0.08954860243465704
16,alexnet,conv3,gap,euclidean,0.06597889362198416
16,alexnet,conv3,rp,correlation,0.07058339514858962
16,alexnet,conv3,rp,euclidean,0.037862321555796837
16,alexnet,conv4,gap,correlation,0.08585335643942157
16,alexnet,conv4,gap,euclidean,0.08437269779633014
16,alexnet,conv4,rp,correlation,0.08030434072913255
16,alexnet,conv4,rp,euclidean,0.0561048288464753
16,alexnet,conv5,gap,correlation,0.09037096033512182
16,alexnet,conv5,gap,euclidean,0.05921068613173599
16,alexnet,conv5,rp,correlation,0.08727135214433622
16,alexnet,conv5,rp,euclidean,0.036206303329735394
16,alexnet,fc6,gap,correlation,0.0949811130742932
16,alexnet,fc6,gap,euclidean,0.0453456449503672
16,alexnet,fc6,rp,correlation,0.10039726386305915
16,alexnet,fc6,rp,euclidean,0.047187661781316254
16,alexnet,fc7,gap,correlation,0.09358555432129796
16,alexnet,fc7,gap,euclidean,0.03962920183010833
16,alexnet,fc7,rp,correlation,0.08065171830851181
16,alexnet,fc7,rp,euclidean,0.03878932517068914
16,alexnet,logits,gap,correlation,0.07896303771185187
16,alexnet,logits,gap,euclidean,0.06270404051051252
16,alexnet,logits,rp,correlation,0.07896303771185187
16,alexnet,logits,rp,euclidean,0.06270404051051252
16,vgg16,conv1_2,gap,correlation,0.015406982720148104
16,vgg16,conv1_2,gap,euclidean,0.024853099186397384
16,vgg16,conv1_2,rp,correlation,0.038201443450731946
16,vgg16,conv1_2,rp,euclidean,0.03964841595283252
16,vgg16,conv2_2,gap,correlation,0.08054122891268457
16,vgg16,conv2_2,gap,euclidean,0.06147920161306901
16,vgg16,conv2_2,rp,correlation,0.06264220477881277
16,vgg16,conv2_2,rp,euclidean,0.03627254536920395
16,vgg16,conv3_3,gap,correlation,0.08261621083904207
16,vgg16,conv3_3,gap,euclidean,0.06456406341512276
16,vgg16,conv3_3,rp,correlation,0.061260450545788374
16,vgg16,conv3_3,rp,euclidean,0.03560412977510057
16,vgg16,conv4_3,gap,correlation,0.08355615900677564
16,vgg16,conv4_3,gap,euclidean,0.0782078964802692
16,vgg16,conv4_3,rp,correlation,0.08095432845617308
16,vgg16,conv4_3,rp,euclidean,0.02829460573742222
16,vgg16,conv5_3,gap,correlation,0.10553861829818402
16,vgg16,conv5_3,gap,euclidean,0.05647173586985961
16,vgg16,conv5_3,rp,correlation,0.10941297087602557
16,vgg16,conv5_3,rp,euclidean,0.038178105580867254
16,vgg16,fc6,gap,correlation,0.10280057304933451
16,vgg16,fc6,gap,euclidean,0.05113183959499971
16,vgg16,fc6,rp,correlation,0.10247865459207295
16,vgg16,fc6,rp,euclidean,0.05264762175271292
16,vgg16,fc7,gap,correlation,0.09337212686005772
16,vgg16,fc7,gap,euclidean,0.046394481337034305
16,vgg16,fc7,rp,correlation,0.10012660763688486
16,vgg16,fc7,rp,euclidean,0.04871228931521964
16,vgg16,logits,gap,correlation,0.09500952065514098
16,vgg16,logits,gap,euclidean,0.07484846355406068
16,vgg16,logits,rp,correlation,0.09500952065514098
16,vgg16,logits,rp,euclidean,0.07484846355406068
16,resnet50,stem,gap,correlation,0.0007104516064145029
16,resnet50,stem,gap,euclidean,0.013217645640961758
16,resnet50,stem,rp,correlation,0.014962404284634707
16,resnet50,stem,rp,euclidean,0.013349671070763092
16,resnet50,layer1,gap,correlation,0.04898113551534021
16,resnet50,layer1,gap,euclidean,0.05181802784311481
16,resnet50,layer1,rp,correlation,0.056021031192318216
16,resnet50,layer1,rp,euclidean,0.05499598313448845
16,resnet50,layer2,gap,correlation,0.06046784341292616
16,resnet50,layer2,gap,euclidean,0.055039456520430484
16,resnet50,layer2,rp,correlation,0.038248336229784526
16,resnet50,layer2,rp,euclidean,0.027914131708798095
16,resnet50,layer3,gap,correlation,0.07714886334049399
16,resnet50,layer3,gap,euclidean,0.07214367036755569
16,resnet50,layer3,rp,correlation,0.09404670555192322
16,resnet50,layer3,rp,euclidean,0.09176618738650992
16,resnet50,layer4,gap,correlation,0.08792446851369587
16,resnet50,layer4,gap,euclidean,0.05015524863738208
16,resnet50,layer4,rp,correlation,0.09023652290227603
16,resnet50,layer4,rp,euclidean,0.03827608040741803
16,resnet50,avgpool,gap,correlation,0.08792446851369587
16,resnet50,avgpool,gap,euclidean,0.05015524863738208
16,resnet50,avgpool,rp,correlation,0.08792446851369587
16,resnet50,avgpool,rp,euclidean,0.05015524863738208
16,resnet50,logits,gap,correlation,0.0866723236123468
16,resnet50,logits,gap,euclidean,0.07320152002875731
16,resnet50,logits,rp,correlation,0.0866723236123468
16,resnet50,logits,rp,euclidean,0.07320152002875731
16,convnext_tiny,stage1,gap,correlation,0.03416741545233165
16,convnext_tiny,stage1,gap,euclidean,0.03378256787659127
16,convnext_tiny,stage1,rp,correlation,0.023621622161729677
16,convnext_tiny,stage1,rp,euclidean,0.030782490643352874
16,convnext_tiny,stage2,gap,correlation,0.028355503695442555
16,convnext_tiny,stage2,gap,euclidean,0.03230318689894952
16,convnext_tiny,stage2,rp,correlation,0.013486536886979596
16,convnext_tiny,stage2,rp,euclidean,0.01697769630203487
16,convnext_tiny,stage3,gap,correlation,0.06778874358720464
16,convnext_tiny,stage3,gap,euclidean,0.011798474647636658
16,convnext_tiny,stage3,rp,correlation,0.03817822843331434
16,convnext_tiny,stage3,rp,euclidean,0.02750812075150644
16,convnext_tiny,stage4,gap,correlation,0.057677995382222215
16,convnext_tiny,stage4,gap,euclidean,0.053469025499172006
16,convnext_tiny,stage4,rp,correlation,0.054758431547722156
16,convnext_tiny,stage4,rp,euclidean,0.03342577979976525
16,convnext_tiny,avgpool,gap,correlation,0.057677995382222215
16,convnext_tiny,avgpool,gap,euclidean,0.053469025499172006
16,convnext_tiny,avgpool,rp,correlation,0.057677995382222215
16,convnext_tiny,avgpool,rp,euclidean,0.053469025499172006
16,convnext_tiny,logits,gap,correlation,0.06555610511550218
16,convnext_tiny,logits,gap,euclidean,0.0468290636784365
16,convnext_tiny,logits,rp,correlation,0.06555610511550218
16,convnext_tiny,logits,rp,euclidean,0.0468290636784365
17,alexnet,conv1,gap,correlation,-0.004272788571214867
17,alexnet,conv1,gap,euclidean,-0.0028080775018051543
17,alexnet,conv1,rp,correlation,-0.011138262927822207
17,alexnet,conv1,rp,euclidean,-0.0044259854264706595
17,alexnet,conv2,gap,correlation,-0.01722529632881526
17,alexnet,conv2,gap,euclidean,-0.006289439013548443
17,alexnet,conv2,rp,correlation,-0.023818868267078776
17,alexnet,conv2,rp,euclidean,-0.012353471065377559
17,alexnet,conv3,gap,correlation,-0.01362953619401401
17,alexnet,conv3,gap,euclidean,-0.00425267401657275
17,alexnet,conv3,rp,correlation,-0.01971028267880868
17,alexnet,conv3,rp,euclidean,-0.019072075726345547
17,alexnet,conv4,gap,correlation,-0.0023122633882972908
17,alexnet,conv4,gap,euclidean,0.0006828977153624081
17,alexnet,conv4,rp,correlation,-0.007957369506856438
17,alexnet,conv4,rp,euclidean,-0.007425487453491236
17,alexnet,conv5,gap,correlation,-0.003105695464286192
17,alexnet,conv5,gap,euclidean,0.005276441531545458
17,alexnet,conv5,rp,correlation,0.006541181268043026
17,alexnet,conv5,rp,euclidean,0.0019532348641623505
17,alexnet,fc6,gap,correlation,-0.0009460530032174171
17,alexnet,fc6,gap,euclidean,-4.433214932949714e-05
17,alexnet,fc6,rp,correlation,-0.0031530476585661794
17,alexnet,fc6,rp,euclidean,-0.0006088462489483099
17,alexnet,fc7,gap,correlation,-0.00939025339837364
17,alexnet,fc7,gap,euclidean,-0.00034914921215150257
17,alexnet,fc7,rp,correlation,0.010524841449390124
17,alexnet,fc7,rp,euclidean,0.0018412410089077259
17,alexnet,logits,gap,correlation,-0.010434427009194822
17,alexnet,logits,gap,euclidean,-0.008537123341743625
17,alexnet,logits,rp,correlation,-0.010434427009194822
17,alexnet,logits,rp,euclidean,-0.008537123341743625
17,vgg16,conv1_2,gap,correlation,-0.007443729347746522
17,vgg16,conv1_2,gap,euclidean,-0.0019076828921166945
17,vgg16,conv1_2,rp,correlation,-0.018185371927479432
17,vgg16,conv1_2,rp,euclidean,-0.009214237630782428
17,vgg16,conv2_2,gap,correlation,-0.009769840943345662
17,vgg16,conv2_2,gap,euclidean,0.0017057476804034602
17,vgg16,conv2_2,rp,correlation,-0.014275431427922024
17,vgg16,conv2_2,rp,euclidean,-0.008100832820731969
17,vgg16,conv3_3,gap,correlation,-0.011147742488519631
17,vgg16,conv3_3,gap,euclidean,-0.0005106317400357511
17,vgg16,conv3_3,rp,correlation,-0.021952310571021674
17,vgg16,conv3_3,rp,euclidean,-0.017340497137339785
17,vgg16,conv4_3,gap,correlation,-0.002857964137124434
17,vgg16,conv4_3,gap,euclidean,0.0022156228441797756
17,vgg16,conv4_3,rp,correlation,-0.020675474557354922
17,vgg16,conv4_3,rp,euclidean,-0.007168315914751929
17,vgg16,conv5_3,gap,correlation,-0.006370953398266314
17,vgg16,conv5_3,gap,euclidean,-0.008936693979525453
17,vgg16,conv5_3,rp,correlation,-0.01721915071172916
17,vgg16,conv5_3,rp,euclidean,-0.009823446070493232
17,vgg16,fc6,gap,correlation,-0.006148412662210691
17,vgg16,fc6,gap,euclidean,-0.01102911383507499
17,vgg16,fc6,rp,correlation,-0.007724012234325781
17,vgg16,fc6,rp,euclidean,-0.01103502782893273
17,vgg16,fc7,gap,correlation,-0.005902376030098142
17,vgg16,fc7,gap,euclidean,-0.010538155760679107
17,vgg16,fc7,rp,correlation,-0.0062282556036320075
17,vgg16,fc7,rp,euclidean,-0.009033024202174854
17,vgg16,logits,gap,correlation,-0.004022716865718661
17,vgg16,logits,gap,euclidean,-0.005808879838377998
17,vgg16,logits,rp,correlation,-0.004022716865718661
17,vgg16,logits,rp,euclidean,-0.005808879838377998
17,resnet50,stem,gap,correlation,0.0014259012113355543
17,resnet50,stem,gap,euclidean,0.003444910812265338
17,resnet50,stem,rp,correlation,-0.003461107446585247
17,resnet50,stem,rp,euclidean,0.004161035282170394
17,resnet50,layer1,gap,correlation,-0.008733008626275912
17,resnet50,layer1,gap,euclidean,-0.008068040695104318
17,resnet50,layer1,rp,correlation,-0.009124907079980076
17,resnet50,layer1,rp,euclidean,-0.007551289272629653
17,resnet50,layer2,gap,correlation,-0.005703904435232184
17,resnet50,layer2,gap,euclidean,-0.004765291992864065
17,resnet50,layer2,rp,correlation,-0.01271552142305935
17,resnet50,layer2,rp,euclidean,-0.015576521702501494
17,resnet50,layer3,gap,correlation,-0.004218526134905729
17,resnet50,layer3,gap,euclidean,-0.0013227609080530515
17,resnet50,layer3,rp,correlation,-0.008779700828499793
17,resnet50,layer3,rp,euclidean,-0.004327349703115792
17,resnet50,layer4,gap,correlation,-0.01461183331383003
17,resnet50,layer4,gap,euclidean,-0.010102967015023983
17,resnet50,layer4,rp,correlation,-0.01341816971370502
17,resnet50,layer4,rp,euclidean,-0.017139799634306292
17,resnet50,avgpool,gap,correlation,-0.01461183331383003
17,resnet50,avgpool,gap,euclidean,-0.010102967015023983
17,resnet50,avgpool,rp,correlation,-0.01461183331383003
17,resnet50,avgpool,rp,euclidean,-0.010102967015023983
17,resnet50,logits,gap,correlation,-0.016882519885487328
17,resnet50,logits,gap,euclidean,-0.009866245392743922
17,resnet50,logits,rp,correlation,-0.016882519885487328
17,resnet50,logits,rp,euclidean,-0.009866245392743922
17,convnext_tiny,stage1,gap,correlation,-0.0017202800258122463
17,convnext_tiny,stage1,gap,euclidean,-0.0012894921214959907
17,convnext_tiny,stage1,rp,correlation,-0.006597313681844457
17,convnext_tiny,stage1,rp,euclidean,-0.010169103048255732
17,convnext_tiny,stage2,gap,correlation,0.0019994092677405925
17,convnext_tiny,stage2,gap,euclidean,0.0036185745756457752
17,convnext_tiny,stage2,rp,correlation,-0.012506734992996779
17,convnext_tiny,stage2,rp,euclidean,-0.013022320250646022
17,convnext_tiny,stage3,gap,correlation,-0.010768782740869268
17,convnext_tiny,stage3,gap,euclidean,0.04508300118628921
17,convnext_tiny,stage3,rp,correlation,-0.008328826987083149
17,convnext_tiny,stage3,rp,euclidean,0.00038612933615142264
17,convnext_tiny,stage4,gap,correlation,-0.024048202092102098
17,convnext_tiny,stage4,gap,euclidean,-0.024092993910695602
17,convnext_tiny,stage4,rp,correlation,-0.028159113749935776
17,convnext_tiny,stage4,rp,euclidean,-0.02787118193103151
17,convnext_tiny,avgpool,gap,correlation,-0.024048202092102098
17,convnext_tiny,avgpool,gap,euclidean,-0.024092993910695602
17,convnext_tiny,avgpool,rp,correlation,-0.024048202092102098
17,convnext_tiny,avgpool,rp,euclidean,-0.024092993910695602
17,convnext_tiny,logits,gap,correlation,-0.016060607095391744
17,convnext_tiny,logits,gap,euclidean,-0.007567123716187067
17,convnext_tiny,logits,rp,correlation,-0.016060607095391744
17,convnext_tiny,logits,rp,euclidean,-0.007567123716187067
18,alexnet,conv1,gap,correlation,0.0027194158836488205
18,alexnet,conv1,gap,euclidean,-0.007617095309929493
18,alexnet,conv1,rp,correlation,-0.004329180065997302
18,alexnet,conv1,rp,euclidean,-0.003939879717447814
18,alexnet,conv2,gap,correlation,-0.00557405904022994
18,alexnet,conv2,gap,euclidean,-0.0038759115984533816
18,alexnet,conv2,rp,correlation,-0.005624458359549486
18,alexnet,conv2,rp,euclidean,0.010626485286594831
18,alexnet,conv3,gap,correlation,0.012860899141641246
18,alexnet,conv3,gap,euclidean,0.002554592743730052
18,alexnet,conv3,rp,correlation,0.028116618128929318
18,alexnet,conv3,rp,euclidean,0.006343685288440303
18,alexnet,conv4,gap,correlation,0.05207550988852495
18,alexnet,conv4,gap,euclidean,0.03128434244994291
18,alexnet,conv4,rp,correlation,0.0487220590980685
18,alexnet,conv4,rp,euclidean,0.029785342072420014
18,alexnet,conv5,gap,correlation,0.042804163162266005
18,alexnet,conv5,gap,euclidean,0.029272401816017354
18,alexnet,conv5,rp,correlation,0.03577125437529756
18,alexnet,conv5,rp,euclidean,0.019092175873449236
18,alexnet,fc6,gap,correlation,0.048913499509390355
18,alexnet,fc6,gap,euclidean,0.01532362420071506
18,alexnet,fc6,rp,correlation,0.038823652759148
18,alexnet,fc6,rp,euclidean,0.014968837865347868
18,alexnet,fc7,gap,correlation,0.044431322085073874
18,alexnet,fc7,gap,euclidean,0.00563475215391284
18,alexnet,fc7,rp,correlation,0.03531988679622762
18,alexnet,fc7,rp,euclidean,0.005521368989207001
18,alexnet,logits,gap,correlation,0.041008240783261936
18,alexnet,logits,gap,euclidean,0.02489855248180386
18,alexnet,logits,rp,correlation,0.041008240783261936
18,alexnet,logits,rp,euclidean,0.02489855248180386
18,vgg16,conv1_2,gap,correlation,0.009998122437682886
18,vgg16,conv1_2,gap,euclidean,0.00221367967237807
18,vgg16,conv1_2,rp,correlation,-0.00268096477603397
18,vgg16,conv1_2,rp,euclidean,-0.005383440199350234
18,vgg16,conv2_2,gap,correlation,-0.006413354461934252
18,vgg16,conv2_2,gap,euclidean,-0.005060173172357592
18,vgg16,conv2_2,rp,correlation,0.00784339930460216
18,vgg16,conv2_2,rp,euclidean,0.010587837646442838
18,vgg16,conv3_3,gap,correlation,0.01595753184465027
18,vgg16,conv3_3,gap,euclidean,0.005048817780109191
18,vgg16,conv3_3,rp,correlation,0.017944780259483265
18,vgg16,conv3_3,rp,euclidean,0.015794448500961927
18,vgg16,conv4_3,gap,correlation,0.049075471316598146
18,vgg16,conv4_3,gap,euclidean,0.026447207932481065
18,vgg16,conv4_3,rp,correlation,0.04222435029371756
18,vgg16,conv4_3,rp,euclidean,0.016182506828313587
18,vgg16,conv5_3,gap,correlation,0.05017429923005383
18,vgg16,conv5_3,gap,euclidean,0.014420874544273266
18,vgg16,conv5_3,rp,correlation,0.06958946505183679
18,vgg16,conv5_3,rp,euclidean,0.006389238953073625
18,vgg16,fc6,gap,correlation,0.05670626913276468
18,vgg16,fc6,gap,euclidean,0.009279578539904753
18,vgg16,fc6,rp,correlation,0.03729619704772303
18,vgg16,fc6,rp,euclidean,0.007664797945091876
18,vgg16,fc7,gap,correlation,0.04288295337859021
18,vgg16,fc7,gap,euclidean,0.013107959871896358
18,vgg16,fc7,rp,correlation,0.0478630234328386
18,vgg16,fc7,rp,euclidean,0.013221175500668897
18,vgg16,logits,gap,correlation,0.044143943188101074
18,vgg16,logits,gap,euclidean,0.02243111064183867
18,vgg16,logits,rp,correlation,0.044143943188101074
18,vgg16,logits,rp,euclidean,0.02243111064183867
18,resnet50,stem,gap,correlation,-0.0016432133758008574
18,resnet50,stem,gap,euclidean,-0.0025509262842666725
18,resnet50,stem,rp,correlation,-0.013422196067715138
18,resnet50,stem,rp,euclidean,-0.0123143373230856
18,resnet50,layer1,gap,correlation,-0.0031372601668343447
18,resnet50,layer1,gap,euclidean,-0.002775774005057575
18,resnet50,layer1,rp,correlation,-0.010190614781355169
18,resnet50,layer1,rp,euclidean,-0.006435565860476024
18,resnet50,layer2,gap,correlation,0.00637393035716831
18,resnet50,layer2,gap,euclidean,0.006382342594126908
18,resnet50,layer2,rp,correlation,0.0060721546463887366
18,resnet50,layer2,rp,euclidean,0.006593473310378849
18,resnet50,layer3,gap,correlation,0.03245185687420683
18,resnet50,layer3,gap,euclidean,0.029035402907294866
18,resnet50,layer3,rp,correlation,0.032057079389376374
18,resnet50,layer3,rp,euclidean,0.03337923592376621
18,resnet50,layer4,gap,correlation,0.040677916305079026
18,resnet50,layer4,gap,euclidean,0.02884453759528252
18,resnet50,layer4,rp,correlation,0.040532477394827585
18,resnet50,layer4,rp,euclidean,0.028688131525089654
18,resnet50,avgpool,gap,correlation,0.040677916305079026
18,resnet50,avgpool,gap,euclidean,0.02884453759528252
18,resnet50,avgpool,rp,correlation,0.040677916305079026
18,resnet50,avgpool,rp,euclidean,0.02884453759528252
18,resnet50,logits,gap,correlation,0.05085317416285581
18,resnet50,logits,gap,euclidean,0.03574089493107663
18,resnet50,logits,rp,correlation,0.05085317416285581
18,resnet50,logits,rp,euclidean,0.03574089493107663
18,convnext_tiny,stage1,gap,correlation,0.010883517626726178
