analysis,window,subject,unit,reference,value
RSA MTL,300-800,17,,clip ln_post,-0.007879570709198624
RSA MTL,300-800,17,,resnet50 avgpool,-0.005660356211017147
RSA MTL,300-800,17,,alexnet conv1,-0.014221972765235564
RSA MTL,300-800,17,,category,-0.015288525674683685
RSA MTL,200-500,17,,clip ln_post,-0.0029874478535539387
RSA MTL,200-500,17,,resnet50 avgpool,-0.0012882904171743303
RSA MTL,200-500,17,,alexnet conv1,0.006334093225296259
RSA MTL,200-500,17,,category,0.0003989814576076221
RSA MTL,500-1000,17,,clip ln_post,0.0005162668955399906
RSA MTL,500-1000,17,,resnet50 avgpool,0.00029330493496676507
RSA MTL,500-1000,17,,alexnet conv1,-0.01901062100225792
RSA MTL,500-1000,17,,category,-0.00118261410474763
RSA MTL,100-600,18,,clip ln_post,0.06989049329460624
RSA MTL,100-600,18,,resnet50 avgpool,0.04119786085223159
RSA MTL,100-600,18,,alexnet conv1,0.026559716366304383
RSA MTL,100-600,18,,category,0.03659608460399154
similarity tuning,100-600,18,5.0,clip ln_post,0.11998119654880285
similarity tuning,100-600,18,5.0,resnet50 avgpool,0.20603597805999646
similarity tuning,100-600,18,5.0,alexnet conv1,-0.13095292838659897
similarity tuning,100-600,18,13.0,clip ln_post,0.007427199608761029
similarity tuning,100-600,18,13.0,resnet50 avgpool,-0.013037674133364685
similarity tuning,100-600,18,13.0,alexnet conv1,0.17739786115889655
similarity tuning,100-600,18,14.0,clip ln_post,0.2696625031067701
similarity tuning,100-600,18,14.0,resnet50 avgpool,0.17492539551588912
similarity tuning,100-600,18,14.0,alexnet conv1,0.16032433592302933
similarity tuning,100-600,18,16.0,clip ln_post,0.07234608077861614
similarity tuning,100-600,18,16.0,resnet50 avgpool,-0.04553378012088797
similarity tuning,100-600,18,16.0,alexnet conv1,0.014191666949695961
similarity tuning,100-600,18,17.0,clip ln_post,0.053575377092643234
similarity tuning,100-600,18,17.0,resnet50 avgpool,0.035519729123831154
similarity tuning,100-600,18,17.0,alexnet conv1,0.21430150837057294
similarity tuning,100-600,18,18.0,clip ln_post,-0.16874993123757398
similarity tuning,100-600,18,18.0,resnet50 avgpool,-0.06999844195721944
similarity tuning,100-600,18,18.0,alexnet conv1,0.06215200893546622
similarity tuning,100-600,18,19.0,clip ln_post,0.00010083955078034824
similarity tuning,100-600,18,19.0,resnet50 avgpool,-0.09516732604895366
similarity tuning,100-600,18,19.0,alexnet conv1,-0.2564853974098158
similarity tuning,100-600,18,20.0,clip ln_post,0.07373502140584966
similarity tuning,100-600,18,20.0,resnet50 avgpool,-0.03529756702501461
similarity tuning,100-600,18,20.0,alexnet conv1,0.03603020740803938
similarity tuning,100-600,18,22.0,clip ln_post,0.03323158054628971
similarity tuning,100-600,18,22.0,resnet50 avgpool,0.012038907238158624
similarity tuning,100-600,18,22.0,alexnet conv1,-0.15000111218960605
similarity tuning,100-600,18,23.0,clip ln_post,0.10335385362797077
similarity tuning,100-600,18,23.0,resnet50 avgpool,0.3375620695991822
similarity tuning,100-600,18,23.0,alexnet conv1,0.0003203942762944069
similarity tuning,100-600,18,24.0,clip ln_post,0.007208021244906756
similarity tuning,100-600,18,24.0,resnet50 avgpool,-0.09612448769667623
similarity tuning,100-600,18,24.0,alexnet conv1,-0.0018151586346662996
similarity tuning,100-600,18,28.0,clip ln_post,0.05830337251690838
similarity tuning,100-600,18,28.0,resnet50 avgpool,-0.02830823783144647
similarity tuning,100-600,18,28.0,alexnet conv1,0.036110135781267844
similarity tuning,100-600,18,29.0,clip ln_post,0.2991405396788337
similarity tuning,100-600,18,29.0,resnet50 avgpool,0.3665888379521567
similarity tuning,100-600,18,29.0,alexnet conv1,0.27313271873923284
similarity tuning,100-600,18,30.0,clip ln_post,0.1413429067819535
similarity tuning,100-600,18,30.0,resnet50 avgpool,-0.0025150915757307752
similarity tuning,100-600,18,30.0,alexnet conv1,0.0740380082605747
similarity tuning,100-600,18,37.0,clip ln_post,0.1094961717576103
similarity tuning,100-600,18,37.0,resnet50 avgpool,0.07998403033727981
similarity tuning,100-600,18,37.0,alexnet conv1,0.04830187851839559
RSA MTL,200-1000,18,,clip ln_post,0.06791571503034707
RSA MTL,200-1000,18,,resnet50 avgpool,0.040677916305079026
RSA MTL,200-1000,18,,alexnet conv1,0.0027194158836488205
RSA MTL,200-1000,18,,category,0.054438657189447515
similarity tuning,200-1000,18,5.0,clip ln_post,0.0508333980418803
similarity tuning,200-1000,18,5.0,resnet50 avgpool,0.20714105402482474
similarity tuning,200-1000,18,5.0,alexnet conv1,0.001739833563933403
similarity tuning,200-1000,18,13.0,clip ln_post,-0.10519696243175954
similarity tuning,200-1000,18,13.0,resnet50 avgpool,-0.07228416033498604
similarity tuning,200-1000,18,13.0,alexnet conv1,0.07814852931141271
similarity tuning,200-1000,18,14.0,clip ln_post,0.2282434043468707
similarity tuning,200-1000,18,14.0,resnet50 avgpool,0.12074205701502981
similarity tuning,200-1000,18,14.0,alexnet conv1,0.1701469315334929
similarity tuning,200-1000,18,16.0,clip ln_post,-0.04822603124222628
similarity tuning,200-1000,18,16.0,resnet50 avgpool,-0.08230712664720025
similarity tuning,200-1000,18,16.0,alexnet conv1,0.08430586758072502
similarity tuning,200-1000,18,17.0,clip ln_post,0.06697592478983319
similarity tuning,200-1000,18,17.0,resnet50 avgpool,0.08435511012983543
similarity tuning,200-1000,18,17.0,alexnet conv1,0.21629971461906294
similarity tuning,200-1000,18,18.0,clip ln_post,-0.13708435432962487
similarity tuning,200-1000,18,18.0,resnet50 avgpool,-0.15142564381831605
similarity tuning,200-1000,18,18.0,alexnet conv1,0.13412423052057115
similarity tuning,200-1000,18,19.0,clip ln_post,-0.014665493887037416
similarity tuning,200-1000,18,19.0,resnet50 avgpool,-0.12332118055525963
similarity tuning,200-1000,18,19.0,alexnet conv1,-0.3443871219143305
similarity tuning,200-1000,18,20.0,clip ln_post,-0.09255601916078927
similarity tuning,200-1000,18,20.0,resnet50 avgpool,-0.1070443885215123
similarity tuning,200-1000,18,20.0,alexnet conv1,0.03005565984405313
similarity tuning,200-1000,18,22.0,clip ln_post,-0.06825536879424704
similarity tuning,200-1000,18,22.0,resnet50 avgpool,-0.11578438078752505
similarity tuning,200-1000,18,22.0,alexnet conv1,-0.1419948543569492
similarity tuning,200-1000,18,23.0,clip ln_post,0.24475475119469828
similarity tuning,200-1000,18,23.0,resnet50 avgpool,0.2836515778033176
similarity tuning,200-1000,18,23.0,alexnet conv1,-0.006444292725256402
similarity tuning,200-1000,18,24.0,clip ln_post,-0.11280330988704783
similarity tuning,200-1000,18,24.0,resnet50 avgpool,-0.16560213122313133
similarity tuning,200-1000,18,24.0,alexnet conv1,0.0003590012135527778
similarity tuning,200-1000,18,28.0,clip ln_post,-0.05478787516946754
similarity tuning,200-1000,18,28.0,resnet50 avgpool,-0.10402534468451188
similarity tuning,200-1000,18,28.0,alexnet conv1,0.06432843419757743
similarity tuning,200-1000,18,29.0,clip ln_post,0.10058375037941941
similarity tuning,200-1000,18,29.0,resnet50 avgpool,0.13568578729315103
similarity tuning,200-1000,18,29.0,alexnet conv1,0.21538508837209847
similarity tuning,200-1000,18,30.0,clip ln_post,-0.02393612883477279
similarity tuning,200-1000,18,30.0,resnet50 avgpool,-0.0605851157953101
similarity tuning,200-1000,18,30.0,alexnet conv1,0.10326950004787702
similarity tuning,200-1000,18,37.0,clip ln_post,0.12007301511227221
similarity tuning,200-1000,18,37.0,resnet50 avgpool,0.07526131927789503
similarity tuning,200-1000,18,37.0,alexnet conv1,0.0657458119517957
RSA MTL,300-800,18,,clip ln_post,0.03408081358645281
RSA MTL,300-800,18,,resnet50 avgpool,0.010889835664518522
RSA MTL,300-800,18,,alexnet conv1,-0.004251470778627374
RSA MTL,300-800,18,,category,0.008414253966768603
similarity tuning,300-800,18,5.0,clip ln_post,0.10523175078103461
similarity tuning,300-800,18,5.0,resnet50 avgpool,0.2861667077768461
similarity tuning,300-800,18,5.0,alexnet conv1,0.02399667864665935
similarity tuning,300-800,18,13.0,clip ln_post,-0.0885012498428315
similarity tuning,300-800,18,13.0,resnet50 avgpool,-0.059859896696457325
similarity tuning,300-800,18,13.0,alexnet conv1,0.031749923014765424
similarity tuning,300-800,18,14.0,clip ln_post,0.18557823875049104
similarity tuning,300-800,18,14.0,resnet50 avgpool,0.0943687818919452
similarity tuning,300-800,18,14.0,alexnet conv1,0.09005360623657048
similarity tuning,300-800,18,16.0,clip ln_post,0.01681076099723862
similarity tuning,300-800,18,16.0,resnet50 avgpool,-0.02506000439681237
similarity tuning,300-800,18,16.0,alexnet conv1,0.08558915312680777
similarity tuning,300-800,18,17.0,clip ln_post,0.07363617464442558
similarity tuning,300-800,18,17.0,resnet50 avgpool,0.060638545485506824
similarity tuning,300-800,18,17.0,alexnet conv1,0.1791779468502128
similarity tuning,300-800,18,18.0,clip ln_post,-0.1558951164385408
similarity tuning,300-800,18,18.0,resnet50 avgpool,-0.020796361973882
similarity tuning,300-800,18,18.0,alexnet conv1,0.11419892800334455
similarity tuning,300-800,18,19.0,clip ln_post,0.010714607898862027
similarity tuning,300-800,18,19.0,resnet50 avgpool,-0.08420421266399804
similarity tuning,300-800,18,19.0,alexnet conv1,-0.19112339407358356
similarity tuning,300-800,18,20.0,clip ln_post,-0.02674804110832474
similarity tuning,300-800,18,20.0,resnet50 avgpool,-0.05636380592222037
similarity tuning,300-800,18,20.0,alexnet conv1,0.06739150708091567
similarity tuning,300-800,18,22.0,clip ln_post,0.0420024100835553
similarity tuning,300-800,18,22.0,resnet50 avgpool,-0.05308893964165987
similarity tuning,300-800,18,22.0,alexnet conv1,-0.08645386351367527
similarity tuning,300-800,18,23.0,clip ln_post,0.31796034383573873
similarity tuning,300-800,18,23.0,resnet50 avgpool,0.38539603493353947
similarity tuning,300-800,18,23.0,alexnet conv1,0.014950365479229398
similarity tuning,300-800,18,24.0,clip ln_post,-0.12572622514016568
similarity tuning,300-800,18,24.0,resnet50 avgpool,-0.13362333828332915
similarity tuning,300-800,18,24.0,alexnet conv1,0.017755429881483462
similarity tuning,300-800,18,28.0,clip ln_post,-0.05336074543315459
similarity tuning,300-800,18,28.0,resnet50 avgpool,-0.07547891820946462
similarity tuning,300-800,18,28.0,alexnet conv1,0.08282549805596949
similarity tuning,300-800,18,29.0,clip ln_post,0.05276305693601123
similarity tuning,300-800,18,29.0,resnet50 avgpool,0.10504576021520205
similarity tuning,300-800,18,29.0,alexnet conv1,0.15712620932310006
similarity tuning,300-800,18,30.0,clip ln_post,0.005738491213698799
similarity tuning,300-800,18,30.0,resnet50 avgpool,-0.03995981324607611
similarity tuning,300-800,18,30.0,alexnet conv1,0.1324307515709303
similarity tuning,300-800,18,37.0,clip ln_post,0.11466858914659225
similarity tuning,300-800,18,37.0,resnet50 avgpool,0.08758554447293185
similarity tuning,300-800,18,37.0,alexnet conv1,0.07585807512839401
RSA MTL,200-500,18,,clip ln_post,0.10476271924428819
RSA MTL,200-500,18,,resnet50 avgpool,0.07867678644274485
RSA MTL,200-500,18,,alexnet conv1,0.05203197954247071
RSA MTL,200-500,18,,category,0.04914680568197684
similarity tuning,200-500,18,5.0,clip ln_post,0.11825833572222232
similarity tuning,200-500,18,5.0,resnet50 avgpool,0.2171653074171719
similarity tuning,200-500,18,5.0,alexnet conv1,-0.00933418735433156
similarity tuning,200-500,18,13.0,clip ln_post,-0.08923455070291295
similarity tuning,200-500,18,13.0,resnet50 avgpool,-0.08779386108695159
similarity tuning,200-500,18,13.0,alexnet conv1,0.2622937155916595
similarity tuning,200-500,18,14.0,clip ln_post,0.3125526808811734
similarity tuning,200-500,18,14.0,resnet50 avgpool,0.013620101978840757
similarity tuning,200-500,18,14.0,alexnet conv1,0.14761024349012186
similarity tuning,200-500,18,16.0,clip ln_post,-0.04035412325267235
similarity tuning,200-500,18,16.0,resnet50 avgpool,-0.08682857419922979
similarity tuning,200-500,18,16.0,alexnet conv1,0.048076032025331124
similarity tuning,200-500,18,17.0,clip ln_post,0.12810827487898296
similarity tuning,200-500,18,17.0,resnet50 avgpool,-0.034742131616837285
similarity tuning,200-500,18,17.0,alexnet conv1,0.04909794329875622
similarity tuning,200-500,18,18.0,clip ln_post,-0.1540290163559149
similarity tuning,200-500,18,18.0,resnet50 avgpool,-0.14546441423012987
similarity tuning,200-500,18,18.0,alexnet conv1,0.03950422730518339
similarity tuning,200-500,18,19.0,clip ln_post,-0.014012454467361832
similarity tuning,200-500,18,19.0,resnet50 avgpool,-0.031906056395108066
similarity tuning,200-500,18,19.0,alexnet conv1,-0.2775020434174841
similarity tuning,200-500,18,20.0,clip ln_post,-0.02198158069559993
similarity tuning,200-500,18,20.0,resnet50 avgpool,-0.10405933380706238
similarity tuning,200-500,18,20.0,alexnet conv1,0.1375967840457219
similarity tuning,200-500,18,22.0,clip ln_post,-0.1064099144694275
similarity tuning,200-500,18,22.0,resnet50 avgpool,-0.16217416948667696
similarity tuning,200-500,18,22.0,alexnet conv1,-0.16302726874752216
similarity tuning,200-500,18,23.0,clip ln_post,0.1355893648416715
similarity tuning,200-500,18,23.0,resnet50 avgpool,0.3856745048984091
similarity tuning,200-500,18,23.0,alexnet conv1,-0.020147817265629902
similarity tuning,200-500,18,24.0,clip ln_post,-0.009285101827513744
similarity tuning,200-500,18,24.0,resnet50 avgpool,-0.11736138024217682
similarity tuning,200-500,18,24.0,alexnet conv1,0.026874891003859657
similarity tuning,200-500,18,28.0,clip ln_post,-0.036206252413104545
similarity tuning,200-500,18,28.0,resnet50 avgpool,-0.12437046016708055
similarity tuning,200-500,18,28.0,alexnet conv1,0.10711724598900489
similarity tuning,200-500,18,29.0,clip ln_post,0.26154478238597867
similarity tuning,200-500,18,29.0,resnet50 avgpool,0.3562853276494478
similarity tuning,200-500,18,29.0,alexnet conv1,0.37490368380028755
similarity tuning,200-500,18,30.0,clip ln_post,0.02677493573433428
similarity tuning,200-500,18,30.0,resnet50 avgpool,-0.1021881981223387
similarity tuning,200-500,18,30.0,alexnet conv1,0.09820283032959712
similarity tuning,200-500,18,37.0,clip ln_post,0.05475307364795747
similarity tuning,200-500,18,37.0,resnet50 avgpool,0.0743913494694339
similarity tuning,200-500,18,37.0,alexnet conv1,0.04260595469613033
RSA MTL,500-1000,18,,clip ln_post,0.046067136494128115
RSA MTL,500-1000,18,,resnet50 avgpool,0.02329153653313048
RSA MTL,500-1000,18,,alexnet conv1,0.011188225216338507
RSA MTL,500-1000,18,,category,0.04200633914049982
similarity tuning,500-1000,18,5.0,clip ln_post,0.005102580959046677
similarity tuning,500-1000,18,5.0,resnet50 avgpool,0.11513645550165721
similarity tuning,500-1000,18,5.0,alexnet conv1,0.008260118681229027
similarity tuning,500-1000,18,13.0,clip ln_post,-0.09198630711142623
similarity tuning,500-1000,18,13.0,resnet50 avgpool,-0.06401447779832034
similarity tuning,500-1000,18,13.0,alexnet conv1,-0.036778749256611974
similarity tuning,500-1000,18,14.0,clip ln_post,0.08119270655866585
similarity tuning,500-1000,18,14.0,resnet50 avgpool,0.09417837631987695
similarity tuning,500-1000,18,14.0,alexnet conv1,0.08911835390795374
similarity tuning,500-1000,18,16.0,clip ln_post,-0.08347090953419667
similarity tuning,500-1000,18,16.0,resnet50 avgpool,-0.0810196772603949
similarity tuning,500-1000,18,16.0,alexnet conv1,0.04198057799447851
similarity tuning,500-1000,18,17.0,clip ln_post,0.04041116069804421
similarity tuning,500-1000,18,17.0,resnet50 avgpool,0.14517894560314426
similarity tuning,500-1000,18,17.0,alexnet conv1,0.3090190146871921
similarity tuning,500-1000,18,18.0,clip ln_post,-0.09388223711029672
similarity tuning,500-1000,18,18.0,resnet50 avgpool,-0.12673194559379464
similarity tuning,500-1000,18,18.0,alexnet conv1,0.13518419892104036
similarity tuning,500-1000,18,19.0,clip ln_post,-0.009728193593086926
similarity tuning,500-1000,18,19.0,resnet50 avgpool,-0.17878706049056647
similarity tuning,500-1000,18,19.0,alexnet conv1,-0.17740091891642196
similarity tuning,500-1000,18,20.0,clip ln_post,-0.12487797333228573
similarity tuning,500-1000,18,20.0,resnet50 avgpool,-0.12679082160936894
similarity tuning,500-1000,18,20.0,alexnet conv1,-0.038282814842706514
similarity tuning,500-1000,18,22.0,clip ln_post,-0.07464329001235746
similarity tuning,500-1000,18,22.0,resnet50 avgpool,-0.10028490648412595
similarity tuning,500-1000,18,22.0,alexnet conv1,-0.09463286159955009
similarity tuning,500-1000,18,23.0,clip ln_post,0.259446677318671
similarity tuning,500-1000,18,23.0,resnet50 avgpool,0.16614194550775027
similarity tuning,500-1000,18,23.0,alexnet conv1,-0.012531133539239493
similarity tuning,500-1000,18,24.0,clip ln_post,-0.14313444053249672
similarity tuning,500-1000,18,24.0,resnet50 avgpool,-0.1586936556283008
similarity tuning,500-1000,18,24.0,alexnet conv1,0.006280546957276399
similarity tuning,500-1000,18,28.0,clip ln_post,-0.04531117114929489
similarity tuning,500-1000,18,28.0,resnet50 avgpool,-0.06275052224455616
similarity tuning,500-1000,18,28.0,alexnet conv1,0.04113299328272188
similarity tuning,500-1000,18,29.0,clip ln_post,-0.03806002794490832
similarity tuning,500-1000,18,29.0,resnet50 avgpool,-0.0364657581573224
similarity tuning,500-1000,18,29.0,alexnet conv1,0.016322285920522518
similarity tuning,500-1000,18,30.0,clip ln_post,-0.06297850467264926
similarity tuning,500-1000,18,30.0,resnet50 avgpool,-0.052900907668264
similarity tuning,500-1000,18,30.0,alexnet conv1,0.09323720210483945
similarity tuning,500-1000,18,37.0,clip ln_post,0.14266592194899141
similarity tuning,500-1000,18,37.0,resnet50 avgpool,0.04764923950891076
similarity tuning,500-1000,18,37.0,alexnet conv1,0.033098288949200375
RSA MTL,100-600,21,,clip ln_post,-0.01963734907686541
RSA MTL,100-600,21,,resnet50 avgpool,-0.017110857264101612
RSA MTL,100-600,21,,alexnet conv1,0.0030610812557782183
RSA MTL,100-600,21,,category,-0.010871371808151916
similarity tuning,100-600,21,0.0,clip ln_post,0.01031111132095327
similarity tuning,100-600,21,0.0,resnet50 avgpool,0.07299652754014808
similarity tuning,100-600,21,0.0,alexnet conv1,0.041270031167984174
similarity tuning,100-600,21,2.0,clip ln_post,-0.022475943068980587
similarity tuning,100-600,21,2.0,resnet50 avgpool,-0.03918349381274304
similarity tuning,100-600,21,2.0,alexnet conv1,0.11001519416654774
similarity tuning,100-600,21,4.0,clip ln_post,0.05097247671174291
similarity tuning,100-600,21,4.0,resnet50 avgpool,0.015909898297701067
similarity tuning,100-600,21,4.0,alexnet conv1,-0.08000550768175155
similarity tuning,100-600,21,14.0,clip ln_post,-0.1306640690851852
similarity tuning,100-600,21,14.0,resnet50 avgpool,-0.08096068020671696
similarity tuning,100-600,21,14.0,alexnet conv1,0.02812398160738951
RSA MTL,200-1000,21,,clip ln_post,0.006672160427667173
RSA MTL,200-1000,21,,resnet50 avgpool,-0.00849319547651949
RSA MTL,200-1000,21,,alexnet conv1,-0.008888907296362587
RSA MTL,200-1000,21,,category,-0.0024814856892557044
similarity tuning,200-1000,21,0.0,clip ln_post,-0.011815771870600403
similarity tuning,200-1000,21,0.0,resnet50 avgpool,0.010491590540274496
similarity tuning,200-1000,21,0.0,alexnet conv1,0.04033660052377379
similarity tuning,200-1000,21,2.0,clip ln_post,0.031008809484527392
similarity tuning,200-1000,21,2.0,resnet50 avgpool,0.011924484045960285
similarity tuning,200-1000,21,2.0,alexnet conv1,0.24093638930876557
similarity tuning,200-1000,21,4.0,clip ln_post,-0.09484402219351112
similarity tuning,200-1000,21,4.0,resnet50 avgpool,-0.1220722128525271
similarity tuning,200-1000,21,4.0,alexnet conv1,-0.10727098861673551
similarity tuning,200-1000,21,14.0,clip ln_post,-0.10915029635501981
similarity tuning,200-1000,21,14.0,resnet50 avgpool,-0.009587866993737293
similarity tuning,200-1000,21,14.0,alexnet conv1,0.060983880325955364
RSA MTL,300-800,21,,clip ln_post,0.024437301893591643
RSA MTL,300-800,21,,resnet50 avgpool,0.010027813349093053
RSA MTL,300-800,21,,alexnet conv1,-0.00193288300447705
RSA MTL,300-800,21,,category,-0.008404758036554424
similarity tuning,300-800,21,0.0,clip ln_post,-0.034596572231145394
similarity tuning,300-800,21,0.0,resnet50 avgpool,-0.009742272003005467
similarity tuning,300-800,21,0.0,alexnet conv1,-0.14007392659439355
similarity tuning,300-800,21,2.0,clip ln_post,0.06152827729114281
similarity tuning,300-800,21,2.0,resnet50 avgpool,0.04432405408876383
similarity tuning,300-800,21,2.0,alexnet conv1,0.1823184072599414
similarity tuning,300-800,21,4.0,clip ln_post,-0.04939373837190352
similarity tuning,300-800,21,4.0,resnet50 avgpool,-0.18046056746024006
similarity tuning,300-800,21,4.0,alexnet conv1,-0.15666245671211637
similarity tuning,300-800,21,14.0,clip ln_post,-0.07190448501576362
similarity tuning,300-800,21,14.0,resnet50 avgpool,0.06427442371050689
similarity tuning,300-800,21,14.0,alexnet conv1,0.030292859288088753
RSA MTL,200-500,21,,clip ln_post,0.0007882291804964359
RSA MTL,200-500,21,,resnet50 avgpool,-0.011607767411771133
RSA MTL,200-500,21,,alexnet conv1,-0.007328680589830617
RSA MTL,200-500,21,,category,-0.01921239305474258
similarity tuning,200-500,21,0.0,clip ln_post,0.09805698261273327
similarity tuning,200-500,21,0.0,resnet50 avgpool,0.11036582325715866
similarity tuning,200-500,21,0.0,alexnet conv1,0.07204292024237208
similarity tuning,200-500,21,2.0,clip ln_post,-0.019243310681450288
similarity tuning,200-500,21,2.0,resnet50 avgpool,0.037953565665353475
similarity tuning,200-500,21,2.0,alexnet conv1,0.2476843298652597
similarity tuning,200-500,21,4.0,clip ln_post,0.06035845122402795
similarity tuning,200-500,21,4.0,resnet50 avgpool,-0.039934894680549136
similarity tuning,200-500,21,4.0,alexnet conv1,-0.09053767683604193
similarity tuning,200-500,21,14.0,clip ln_post,-0.10299269795401153
similarity tuning,200-500,21,14.0,resnet50 avgpool,-0.1676066381590092
similarity tuning,200-500,21,14.0,alexnet conv1,-0.022288520485748996
RSA MTL,500-1000,21,,clip ln_post,-0.0034434433613976644
RSA MTL,500-1000,21,,resnet50 avgpool,-0.01649498872960002
RSA MTL,500-1000,21,,alexnet conv1,-0.02076884649731465
RSA MTL,500-1000,21,,category,-0.015458296125877142
similarity tuning,500-1000,21,0.0,clip ln_post,-0.13048348099979462
similarity tuning,500-1000,21,0.0,resnet50 avgpool,-0.14288341584040073
similarity tuning,500-1000,21,0.0,alexnet conv1,0.0019891562140138953
similarity tuning,500-1000,21,2.0,clip ln_post,0.10073322588387773
similarity tuning,500-1000,21,2.0,resnet50 avgpool,0.03371714099382519
similarity tuning,500-1000,21,2.0,alexnet conv1,0.16649471948113678
similarity tuning,500-1000,21,4.0,clip ln_post,-0.2509894830792065
similarity tuning,500-1000,21,4.0,resnet50 avgpool,-0.23069725604905336
similarity tuning,500-1000,21,4.0,alexnet conv1,-0.11701005411262048
similarity tuning,500-1000,21,14.0,clip ln_post,-0.12040127667391244
similarity tuning,500-1000,21,14.0,resnet50 avgpool,0.04923669497218955
similarity tuning,500-1000,21,14.0,alexnet conv1,0.005153558632286643
