subject,region,n_units,model,layer,view,rho,rho_partial_cat_low,rho_partial_cat,rho_cat,rho_cat_partial_model,beta_category,beta_lowlevel,beta_model,r2
11,MFC,47,vgg16,fc7,gap,0.06917888602883572,0.03867824160673574,0.03854800710740519,0.05908480405107295,0.01367303478367464,0.02025250432514397,-0.0037718719521366976,0.05541454880407121,0.004985206808763132
11,MFC,47,resnet50,layer2,gap,0.01945098468213807,-0.01661890413977962,-0.01500029022087332,0.05908480405107295,0.057776806979295076,0.06969992598898214,0.008999772148798924,-0.02343058922454821,0.0037696509774981513
11,MFC,47,resnet50,avgpool,gap,0.07955707017490005,0.05440581062418788,0.053397563983337774,0.05908480405107295,0.001746963881592881,0.003263561586614732,-0.011009799011535691,0.08022395864918766,0.006444076871304549
11,MFC,47,convnext_tiny,logits,gap,0.05522035105634113,0.02130773150832005,0.021112681223477484,0.05908480405107295,0.029809826894128953,0.040667646396869275,-0.0035197371844286397,0.028720266735165076,0.00394686100551167
11,MFC,47,vit_b_16,ln,gap,0.06582034150163797,0.03924470798025063,0.03877261000217365,0.05908480405107295,0.025683099423832595,0.03247683554995428,-0.00655440387912423,0.04844053573607914,0.005029193292818701
11,MFC,47,dinov2_small,norm,gap,0.06362063497046613,0.030030127974991185,0.02992105025836367,0.05908480405107295,0.018355830298347833,0.0275248142277651,-0.003242244455658129,0.04409582163019057,0.004393085402627395
11,MFC,47,clip_vitb32,block5,cls,0.047175958570374134,0.030393716118258304,0.02706675089903529,0.05908480405107295,0.044720749987043694,0.0493268527338179,-0.01564410280248046,0.035756369248166726,0.00441497802544466
11,MFC,47,clip_vitb32,ln_post,cls,0.07665501112735007,0.0528866302356786,0.05282274934048724,0.05908480405107295,0.01994650973075794,0.02461294078344316,-0.0032736964773886416,0.06348431316361074,0.006281649879119833
11,MFC,47,clip_vitb32,embed,gap,0.06082045065774222,0.04199200763738397,0.0420128254106713,0.05908480405107295,0.03945326798787257,0.04270140545653287,-0.001326797552807828,0.045122877771294215,0.005251595001719012
11,amygdala,18,alexnet,conv1,gap,-0.008075194933857718,-0.007301337145317579,-0.004955768221313369,-0.008754088318025302,-0.0059987825582999916,-0.006793109378871314,0.00727929058965107,-0.00901585273348996,0.00014051364792333487
11,amygdala,18,alexnet,conv4,gap,-0.0045912642588866286,0.0020247364136820687,0.0024686262047878666,-0.008754088318025302,-0.007851706989965655,-0.011583104401736407,0.003042595121130469,0.0029482692733553925,9.130797289924608e-05
11,amygdala,18,alexnet,fc7,gap,0.004903602788076298,0.016170221059557854,0.01643400161581806,-0.008754088318025302,-0.017962522437249818,-0.02635218563560282,0.001453061501294429,0.023722872712089765,0.00034866201898153815
11,amygdala,18,vgg16,conv3_3,gap,0.009545279253661956,0.021390479377306402,0.02131362319717661,-0.008754088318025302,-0.020971349466128844,-0.029001581844896037,-0.004035862774594194,0.030948110317992963,0.0005447214782613452
11,amygdala,18,vgg16,fc7,gap,0.0028927318066479654,0.013001631622965564,0.013140347811994184,-0.008754088318025302,-0.015521716699915727,-0.022753807031569234,0.002712639490690339,0.018659333753130752,0.0002562364557486818
11,amygdala,18,resnet50,layer2,gap,0.011492795877543812,0.020857700750479977,0.019326416583713493,-0.008754088318025302,-0.017834614435883717,-0.022321005756387634,-0.01035955393392959,0.029456996020085936,0.0005222145138428225
11,amygdala,18,resnet50,avgpool,gap,0.008171379890641308,0.020949801198988725,0.0211999555722253,-0.008754088318025302,-0.021431214498522658,-0.03123123780068038,-0.00017094242131570307,0.030944246031635494,0.0005260646677268666
11,amygdala,18,convnext_tiny,logits,gap,0.006563395777584141,0.016537803171980694,0.016732798893883648,-0.008754088318025302,-0.017706905628971342,-0.02419105538988229,0.002083448695389943,0.022329051142192413,0.00036068385512066925
11,amygdala,18,vit_b_16,ln,gap,-0.026272416404530926,-0.026576906238705754,-0.026027646870127718,-0.008754088318025302,0.007989038719754853,0.008819218513246248,0.006500796110468898,-0.032860446210053906,0.0007934791197505842
11,amygdala,18,dinov2_small,norm,gap,-0.0009592414844127017,0.007883498678386749,0.008017534490960326,-0.008754088318025302,-0.011831736139540246,-0.01794485790634976,0.002990007340740399,0.011595792937237122,0.0001493529042978503
11,amygdala,18,clip_vitb32,block5,cls,-0.004303819314093971,-0.002642460066259352,-0.0011067671242679824,-0.008754088318025302,-0.007703060448986152,-0.008641502512737148,0.004540101334347942,-0.0031140045291307905,9.41907591299751e-05
11,amygdala,18,clip_vitb32,ln_post,cls,0.009685806461407313,0.017407398857934762,0.017484039117067602,-0.008754088318025302,-0.016985713993526674,-0.021040641808119247,0.0028900259701170315,0.020931271263876956,0.00039019988208355283
11,amygdala,18,clip_vitb32,embed,gap,0.004407501503892749,0.0082737159259104,0.008229724571281316,-0.008754088318025302,-0.011177369814092328,-0.012850224952421736,0.003456136058911779,0.008905779798198734,0.0001556571782724836
11,hippocampus,29,alexnet,conv1,gap,0.03405856674761745,0.006612055632200721,0.008662912416655812,0.06460590305841843,0.05560806173927654,0.06069407118028824,0.002643976967001244,0.008147861845782757,0.004253843178280259
11,hippocampus,29,alexnet,conv4,gap,0.08050180369185791,0.04870938647667984,0.04907239828574443,0.06460590305841843,0.00959310955866704,0.013870048720707306,-0.0010130193422189931,0.07078057124832347,0.006572922906238454
11,hippocampus,29,alexnet,fc7,gap,0.08024168160249513,0.04817421735789666,0.04854781547749701,0.06460590305841843,0.009098415149792642,0.013153187944550048,0.0005820672270636297,0.07052916471083269,0.006521292094083031
11,hippocampus,29,vgg16,conv3_3,gap,0.09204918245428646,0.06731730985998184,0.06574175144827342,0.06460590305841843,0.002202293453940345,0.002014312517614646,-0.016972938854703416,0.0971948205348679,0.008722848660338789
11,hippocampus,29,vgg16,fc7,gap,0.08592264789923988,0.05671141174853389,0.05693219773260251,0.06460590305841843,0.004371346282709297,0.005604416590828334,0.003456933529648039,0.0812215897322111,0.007412951066674722
11,hippocampus,29,resnet50,layer2,gap,0.056634046647210334,0.026718569292369446,0.025768462067846495,0.06460590305841843,0.040410236750580794,0.046815439542131174,-0.01131555003794446,0.037656328511613206,0.0049211842524168325
11,hippocampus,29,resnet50,avgpool,gap,0.08685211953704307,0.057988579499780216,0.05820410073114936,0.06460590305841843,0.0020594433473647413,0.003221797922466066,-0.003505480508110816,0.08547620278695192,0.0075588254237934915
11,hippocampus,29,convnext_tiny,logits,gap,0.10089215590832094,0.07752553695498493,0.0777588395742436,0.06460590305841843,-0.004007346160169368,-0.005420131345713104,0.00030846809181499577,0.10445758565343685,0.010195212020036482
11,hippocampus,29,vit_b_16,ln,gap,0.08269700769482234,0.055285397008722335,0.05561280237555613,0.06460590305841843,0.020441625058720138,0.0250764775381833,-0.0003538876077131637,0.06821536636295966,0.007253914391072036
11,hippocampus,29,dinov2_small,norm,gap,0.0748597540593119,0.04030044377834011,0.04052461760308067,0.06460590305841843,0.01436965942897521,0.020237686351665223,0.004399963751737996,0.05915535053338422,0.005827595669291141
11,hippocampus,29,clip_vitb32,block5,cls,0.0667875119462786,0.047644874508450674,0.04603625728362272,0.06460590305841843,0.042802030594834416,0.04718563974131846,-0.015336866371270456,0.056031177023014474,0.006470784494630122
11,hippocampus,29,clip_vitb32,ln_post,cls,0.06356079242382921,0.03323462196966957,0.033376359340380926,0.06460590305841843,0.03533161843296871,0.041235586492317275,0.005337996152919669,0.03988000645709449,0.005310197613719758
11,hippocampus,29,clip_vitb32,embed,gap,0.043898026212775235,0.021654538563962246,0.021571901338630482,0.06460590305841843,0.052110685309018696,0.05449442306085684,0.006496469661653673,0.02326071349654779,0.004677252717073532
12,MTL,4,alexnet,conv1,gap,0.00634441503630362,-0.0005019846236494306,-0.005389984473161199,0.02784219603983075,0.027640485563086247,0.030569048360585438,-0.010672338040606744,-0.0006196133127407634,0.0008887402611106321
12,MTL,4,alexnet,conv4,gap,0.018534514799312445,-0.0006702155214736626,-0.0021848453756755687,0.02784219603983075,0.020894484146974028,0.03106040990317112,-0.010843423036692851,-0.000975526460005215,0.0008889372861832223
12,MTL,4,alexnet,fc7,gap,0.011232230784511237,-0.012037480664031139,-0.01316270727188106,0.02784219603983075,0.028674922244177597,0.04289900065127592,-0.009536432836593051,-0.017652769212995016,0.0010332606943552758
12,MTL,4,vgg16,conv3_3,gap,0.022280805134909345,0.00823876359540876,0.004422678328528777,0.02784219603983075,0.017275609479316105,0.022884185526129284,-0.013783795089700264,0.011915206664628657,0.0009563054138841398
12,MTL,4,vgg16,fc7,gap,0.006526273680978644,-0.018772735249234153,-0.019252544129634237,0.02784219603983075,0.03321168071706113,0.049467289385219534,-0.010032918906175255,-0.026930954777965692,0.001240590967978461
12,MTL,4,resnet50,layer2,gap,0.016136173477221443,0.008276672467927015,0.0012396934616687293,0.02784219603983075,0.02272623844625978,0.025307213377442565,-0.016378105712801544,0.01168432726119528,0.0009569309391781466
12,MTL,4,resnet50,avgpool,gap,0.02024509534044681,0.0017161571062767839,-2.1123491266965687e-05,0.02784219603983075,0.019117380456609188,0.028603951383962312,-0.011230598662131693,0.0025338620183648023,0.0008914310748786569
12,MTL,4,convnext_tiny,logits,gap,0.019948432697477765,0.0025487828650211414,0.001754859547918921,0.02784219603983075,0.019505805926530614,0.028122294520668056,-0.011136909643146911,0.0034399426946901614,0.000894979018647768
12,MTL,4,vit_b_16,ln,gap,0.021168095902826273,0.007416677445951703,0.006144642984918813,0.02784219603983075,0.019104724888525264,0.02526249307704514,-0.011823702626030204,0.009166516896992705,0.0009434467275950542
12,MTL,4,dinov2_small,norm,gap,0.018887976956437593,-0.0017640894230019116,-0.0022258074779451928,0.02784219603983075,0.02057993399737492,0.03226328116750233,-0.010863873992686538,-0.002593749127556757,0.0008915977429432287
12,MTL,4,clip_vitb32,block5,cls,0.027687793798422882,0.02504653403096495,0.018624862979013113,0.02784219603983075,0.018853728474144286,0.021965596519876673,-0.022284123819004277,0.02950423527841956,0.0015152599889197704
12,MTL,4,clip_vitb32,ln_post,cls,0.02274070738104298,0.00903886610337514,0.008765945009199614,0.02784219603983075,0.018303102930435074,0.024406265397760144,-0.01117801611396546,0.010864296212511712,0.0009701170063840525
12,MTL,4,clip_vitb32,embed,gap,0.007215874135356716,-0.0034618027593341545,-0.0033197905018982252,0.02784219603983075,0.02709556668115697,0.031769760413137206,-0.010990131312187769,-0.0037247710767675645,0.0009004619270660541
12,MTL_concept,2,alexnet,conv1,gap,0.004353585597419947,0.011919449081773927,-0.0065345457539222685,0.025509603812239618,0.025970588446695777,0.02981681804936041,-0.044222646340043394,0.014704293762660732,0.00214467181276079
12,MTL_concept,2,alexnet,conv4,gap,0.0330011476807861,0.026640975243812044,0.021093788578545186,0.025509603812239618,0.0025158304487915345,0.007287711040146704,-0.0417530628944628,0.038755411549760234,0.0027112031350522425
12,MTL_concept,2,alexnet,fc7,gap,0.03795041698913211,0.032660488446386866,0.028273959745065247,0.025509603812239618,-0.003068531465705493,0.00033465618629850463,-0.04161677162590451,0.047869355273953924,0.0030674541176107795
12,MTL_concept,2,vgg16,conv3_3,gap,0.05053763472637671,0.06025731012775678,0.045386021597354116,0.025509603812239618,-0.012475390456844529,-0.020520003331943332,-0.05856967099077417,0.08709775099944517,0.005626554171095366
12,MTL_concept,2,vgg16,fc7,gap,0.040167033363963225,0.03318186250667368,0.03138945029713681,0.025509603812239618,-0.004694815878116524,0.0005627150214826325,-0.039410417602511766,0.047575418429565884,0.0031017138555058388
12,MTL_concept,2,resnet50,layer2,gap,0.020106956858115744,0.03239657589257844,0.007472238648955807,0.025509603812239618,0.01738880198886459,0.01443136314631365,-0.05906577174264438,0.045709315278121714,0.00305031912987086
12,MTL_concept,2,resnet50,avgpool,gap,0.03601203086163943,0.03180735130990982,0.02544747388176134,0.025509603812239618,-0.001013596086991241,0.0013629114318022284,-0.043133082355731954,0.0469365415655189,0.00301256436779318
12,MTL_concept,2,convnext_tiny,logits,gap,0.05831728226327864,0.05845850167809729,0.055541310889579046,0.025509603812239618,-0.018270180219993232,-0.017495871898244076,-0.04225133621132069,0.07885399679960267,0.005413434875399581
12,MTL_concept,2,vit_b_16,ln,gap,0.039609886110761376,0.034945863295138144,0.030468071558528112,0.025509603812239618,0.0030839960560332925,0.010176232394908015,-0.04195102536614146,0.043166654084484925,0.0032216505163287223
12,MTL_concept,2,dinov2_small,norm,gap,0.04094750740038285,0.03437234501593537,0.032715467023377756,0.025509603812239618,-0.006612119502164266,-0.0023752200826270696,-0.039340953809247556,0.050509631055406665,0.0031819748819182925
12,MTL_concept,2,clip_vitb32,block5,cls,0.021270234527084327,0.030044574724516895,0.012642642421826795,0.025509603812239618,0.018926475328592724,0.02419098410438428,-0.051399790838447874,0.03537206784976611,0.0029037516174200695
12,MTL_concept,2,clip_vitb32,ln_post,cls,0.05345901244712855,0.04823968598481813,0.04726060020897851,0.025509603812239618,-0.005005631351304634,0.0024112682864874412,-0.0390573041813608,0.05794951145910871,0.004325289562624901
12,MTL_concept,2,clip_vitb32,embed,gap,0.03364302144089529,0.025594199666603062,0.026063448576530722,0.025509603812239618,0.014070265544848373,0.024018035141085525,-0.03745360456958055,0.027523045122071176,0.002656634144339254
12,MFC,14,alexnet,conv1,gap,-0.009143120522231672,-0.01548233515004948,-0.012469977810717143,0.005580755357721121,0.010151467670910854,0.010746323040976375,0.011094432938895294,-0.01911839783757822,0.0002779813453749336
12,MFC,14,alexnet,conv4,gap,0.030126268031151482,0.03763220091301989,0.03762780849164542,0.005580755357721121,-0.023234686234857,-0.033222698249996144,-0.0028376796434495515,0.05479852833224957,0.0014544161443843517
12,MFC,14,alexnet,fc7,gap,0.021524354621299587,0.025318290301055212,0.025458055121546606,0.005580755357721121,-0.014698280999235728,-0.021396910429162103,-0.00021175829921015382,0.03714465426929284,0.0006792791020399092
12,MFC,14,vgg16,conv3_3,gap,0.026760340646431475,0.03229569413303084,0.031467966115173135,0.005580755357721121,-0.017477121818771965,-0.024456385346041786,-0.008393536409055498,0.046727104009504986,0.0010812597462531714
12,MFC,14,vgg16,fc7,gap,0.026667926859069577,0.03240950029268831,0.03249931863405758,0.005580755357721121,-0.019401211720995546,-0.02802158052758436,0.0011760161459428552,0.046513737167785826,0.001088623313995063
12,MFC,14,resnet50,layer2,gap,0.010973044641083517,0.009516661773662487,0.009458216524545324,0.005580755357721121,-0.0004384272886379754,-0.0008930818130224263,-0.00350460086001555,0.013440557466989604,0.00012885120507766246
12,MFC,14,resnet50,avgpool,gap,0.033804849685858535,0.04350048327970507,0.04336297840933221,0.005580755357721121,-0.02774068697060794,-0.040119205725689194,-0.004549171806672499,0.06425467109585631,0.0019305074151989565
12,MFC,14,convnext_tiny,logits,gap,0.01412481760814,0.013827775148641405,0.013987410706189632,0.005580755357721121,-0.005223156676586099,-0.00731581884576317,0.0016943509510616874,0.018670475653596152,0.0002294878660187294
12,MFC,14,vit_b_16,ln,gap,0.02846624790158022,0.030882703788497726,0.030985229298954118,0.005580755357721121,-0.013454321917612935,-0.016378895553763265,-0.0009217731653933974,0.038185191397947016,0.000991992697978783
12,MFC,14,dinov2_small,norm,gap,0.04104737653291191,0.05424820835435475,0.05431293470912046,0.005580755357721121,-0.036031210282150734,-0.052964809066307565,0.0003178705329178983,0.07979533009349389,0.0029810432550197996
12,MFC,14,clip_vitb32,block5,cls,0.013857330381401738,0.012690971425244522,0.01269113623433191,0.005580755357721121,0.00042329900676365444,0.0006774500981685473,-0.0030014119707157164,0.014956028946698261,0.0001993424104218544
12,MFC,14,clip_vitb32,ln_post,cls,0.014704780292474955,0.013890685068511656,0.013953831552636676,0.005580755357721121,-0.003101563765764931,-0.004242379545333173,0.0023860594032413624,0.0167030589689032,0.00023123156536497547
12,MFC,14,clip_vitb32,embed,gap,0.001269413322926517,-0.0008202023862460762,-0.0008556451778132909,0.005580755357721121,0.005501415710238329,0.0052724844948444476,0.0027363995846874057,-0.0008828826845449767,3.896052756779955e-05
12,amygdala,4,alexnet,conv1,gap,0.00634441503630362,-0.0005019846236494306,-0.005389984473161199,0.02784219603983075,0.027640485563086247,0.030569048360585438,-0.010672338040606744,-0.0006196133127407634,0.0008887402611106321
12,amygdala,4,alexnet,conv4,gap,0.018534514799312445,-0.0006702155214736626,-0.0021848453756755687,0.02784219603983075,0.020894484146974028,0.03106040990317112,-0.010843423036692851,-0.000975526460005215,0.0008889372861832223
12,amygdala,4,alexnet,fc7,gap,0.011232230784511237,-0.012037480664031139,-0.01316270727188106,0.02784219603983075,0.028674922244177597,0.04289900065127592,-0.009536432836593051,-0.017652769212995016,0.0010332606943552758
12,amygdala,4,vgg16,conv3_3,gap,0.022280805134909345,0.00823876359540876,0.004422678328528777,0.02784219603983075,0.017275609479316105,0.022884185526129284,-0.013783795089700264,0.011915206664628657,0.0009563054138841398
12,amygdala,4,vgg16,fc7,gap,0.006526273680978644,-0.018772735249234153,-0.019252544129634237,0.02784219603983075,0.03321168071706113,0.049467289385219534,-0.010032918906175255,-0.026930954777965692,0.001240590967978461
12,amygdala,4,resnet50,layer2,gap,0.016136173477221443,0.008276672467927015,0.0012396934616687293,0.02784219603983075,0.02272623844625978,0.025307213377442565,-0.016378105712801544,0.01168432726119528,0.0009569309391781466
12,amygdala,4,resnet50,avgpool,gap,0.02024509534044681,0.0017161571062767839,-2.1123491266965687e-05,0.02784219603983075,0.019117380456609188,0.028603951383962312,-0.011230598662131693,0.0025338620183648023,0.0008914310748786569
12,amygdala,4,convnext_tiny,logits,gap,0.019948432697477765,0.0025487828650211414,0.001754859547918921,0.02784219603983075,0.019505805926530614,0.028122294520668056,-0.011136909643146911,0.0034399426946901614,0.000894979018647768
12,amygdala,4,vit_b_16,ln,gap,0.021168095902826273,0.007416677445951703,0.006144642984918813,0.02784219603983075,0.019104724888525264,0.02526249307704514,-0.011823702626030204,0.009166516896992705,0.0009434467275950542
12,amygdala,4,dinov2_small,norm,gap,0.018887976956437593,-0.0017640894230019116,-0.0022258074779451928,0.02784219603983075,0.02057993399737492,0.03226328116750233,-0.010863873992686538,-0.002593749127556757,0.0008915977429432287
12,amygdala,4,clip_vitb32,block5,cls,0.027687793798422882,0.02504653403096495,0.018624862979013113,0.02784219603983075,0.018853728474144286,0.021965596519876673,-0.022284123819004277,0.02950423527841956,0.0015152599889197704
12,amygdala,4,clip_vitb32,ln_post,cls,0.02274070738104298,0.00903886610337514,0.008765945009199614,0.02784219603983075,0.018303102930435074,0.024406265397760144,-0.01117801611396546,0.010864296212511712,0.0009701170063840525
12,amygdala,4,clip_vitb32,embed,gap,0.007215874135356716,-0.0034618027593341545,-0.0033197905018982252,0.02784219603983075,0.02709556668115697,0.031769760413137206,-0.010990131312187769,-0.0037247710767675645,0.0009004619270660541
13,MTL,59,alexnet,conv1,gap,0.1368106034884023,0.037100733110406396,0.0527168469080808,0.27694277678674906,0.2483967487173767,0.25878565221643646,0.023749477822674194,0.04225764665389338,0.07969307524160463
13,MTL,59,alexnet,conv4,gap,0.33300595845413,0.20725933384319004,0.21153233039334504,0.27694277678674906,0.08947736823228268,0.1093213435796397,0.0009392971312965654,0.26320155332704365,0.11801215170981794
13,MTL,59,alexnet,fc7,gap,0.2885690206934457,0.13746499095446543,0.1428712509177891,0.27694277678674906,0.11570040958430289,0.15000586716103112,0.01780553423457077,0.18232927492735818,0.09583922380444732
13,MTL,59,vgg16,conv3_3,gap,0.28037787800636466,0.13771675378905393,0.14421798382198245,0.27694277678674906,0.13698266596461445,0.16745818815296976,-0.0015744224665365431,0.1771731365877065,0.0959030710450095
13,MTL,59,vgg16,fc7,gap,0.290098093770996,0.14120351510564833,0.14396377393006984,0.27694277678674906,0.11291285753639572,0.14388312455163216,0.03177494001119277,0.18597511816658432,0.09679932933736168
13,MTL,59,resnet50,layer2,gap,0.2090492691476883,0.08645427170838468,0.09572739366090754,0.27694277678674906,0.208209312959705,0.22788069775448946,-0.015337798923851904,0.11313772174628728,0.08531272864712913
13,MTL,59,resnet50,avgpool,gap,0.3354581045855694,0.2019944094470404,0.20620162217508953,0.27694277678674906,0.062106620858988125,0.08178691978097656,0.008720637521439445,0.2758989695694553,0.11602644230792669
13,MTL,59,convnext_tiny,logits,gap,0.26245339053680244,0.11414212151869274,0.1173287960143341,0.27694277678674906,0.14847286044168848,0.18083579471730865,0.03273465641844491,0.14196242446143517,0.09043123495786531
13,MTL,59,vit_b_16,ln,gap,0.3554262533627362,0.2562736690572498,0.25779421291578486,0.27694277678674906,0.1158719774141845,0.12162776715101666,0.03047950801424361,0.28806996630711496,0.1389501263719377
13,MTL,59,dinov2_small,norm,gap,0.29474828073980885,0.1367378631794501,0.14172972661544003,0.27694277678674906,0.09572627716488766,0.13243898705722393,0.020940946932688408,0.19338446964848516,0.09565547962197574
13,MTL,59,clip_vitb32,block5,cls,0.20976796447217533,0.13236898842194297,0.13899899869011562,0.27694277678674906,0.22991201358531804,0.23470365629126336,0.006331640206426801,0.1381265704056781,0.09457198878522621
13,MTL,59,clip_vitb32,ln_post,cls,0.36902858760996515,0.26480771809312426,0.26735939231964656,0.27694277678674906,0.08683755668897165,0.09574634296523912,0.019210459299920473,0.3108641726415306,0.14304831163307363
13,MTL,59,clip_vitb32,embed,gap,0.3176507343989186,0.23732745371378636,0.23793434118538354,0.27694277678674906,0.1766797929498305,0.1745485782887378,0.037649165746625524,0.24692533570016725,0.13033166973927912
13,MTL_concept,32,alexnet,conv1,gap,0.15450291998378152,0.056426272077026045,0.06927813815693298,0.28563078009779663,0.2522714169827376,0.2626114340556871,0.012681966347066717,0.06410278361521277,0.08611540993793221
13,MTL_concept,32,alexnet,conv4,gap,0.33650133795485077,0.20529360315790712,0.20934683521360187,0.28563078009779663,0.09849259360342782,0.12021063176970982,-6.467955325107974e-06,0.260029416529968,0.12183549035263996
13,MTL_concept,32,alexnet,fc7,gap,0.29321435234203763,0.13630500310467958,0.1414939601193473,0.28563078009779663,0.1237500484714621,0.16028095666720024,0.016630874822073757,0.18032203849034317,0.10022972061948299
13,MTL_concept,32,vgg16,conv3_3,gap,0.3075866591858007,0.16910398966443727,0.1736176666484265,0.28563078009779663,0.1272442269586597,0.15366691620897488,-0.012893517388942843,0.21698897329212588,0.10941343919003266
13,MTL_concept,32,vgg16,fc7,gap,0.2844182325670421,0.12505096654417092,0.1277765207221463,0.28563078009779663,0.13063922893472912,0.16741960709450088,0.031565472191492985,0.1642741021682804,0.09753311728639813
13,MTL_concept,32,resnet50,layer2,gap,0.21678566937319682,0.0930142644363392,0.10037748354759568,0.28563078009779663,0.21448675176823934,0.23386288199095168,-0.021000146966795304,0.12140686440928906,0.0911282438870914
13,MTL_concept,32,resnet50,avgpool,gap,0.35183288145025915,0.21805089635815175,0.22179922688930884,0.28563078009779663,0.05831709259314144,0.07641781024214055,0.004695512119003517,0.29705804549101683,0.12678689909797258
13,MTL_concept,32,convnext_tiny,logits,gap,0.26504075749748435,0.11063425876772079,0.11372639461134532,0.28563078009779663,0.15802203319565603,0.19272598005543873,0.03160975154481083,0.137242876538894,0.09441799733233647
13,MTL_concept,32,vit_b_16,ln,gap,0.3387592471136201,0.23111739358311414,0.23263849128252714,0.28563078009779663,0.13665837816927412,0.1453798188221262,0.030228822863197315,0.25911904862980323,0.13216767110029692
13,MTL_concept,32,dinov2_small,norm,gap,0.29953566513969265,0.13498809267017842,0.1397956408086992,0.28563078009779663,0.10382121372718664,0.1434999118407144,0.019824889663058304,0.19041492241269248,0.09990217537292012
13,MTL_concept,32,clip_vitb32,block5,cls,0.2039167671688956,0.12355388891119086,0.13015559895429424,0.28563078009779663,0.24077349476396456,0.2460202128535293,0.007373344426129855,0.12859382441074882,0.09719190060927141
13,MTL_concept,32,clip_vitb32,ln_post,cls,0.3797669176303399,0.27300793564214165,0.27541381691465167,0.28563078009779663,0.09061180713124095,0.09981988256481394,0.017110353384486632,0.3196597963915279,0.15152880639296917
13,MTL_concept,32,clip_vitb32,embed,gap,0.3278892515698182,0.2457760841722748,0.24635992191905462,0.28563078009779663,0.18277512096696985,0.18041659205231575,0.03604898503953457,0.25505274850073206,0.13857670962043256
13,MFC,44,alexnet,conv1,gap,0.00475607934419322,0.0052546701879350515,0.008633894881195397,-0.010665711683157462,-0.012871539282563307,-0.013846833443378134,0.006096756395845479,0.006233928034318798,0.00021662075070350006
13,MFC,44,alexnet,conv4,gap,-0.017511471120916177,-0.015962657391778306,-0.013903034010728989,-0.010665711683157462,0.0006150340843270239,0.0004086635613297035,0.012165778374834207,-0.02111412305802656,0.0004437726798217634
13,MFC,44,alexnet,fc7,gap,-0.011857542546330195,-0.007987067920050878,-0.006298788172958252,-0.010665711683157462,-0.003581635558368884,-0.005194197182003215,0.01032892890734772,-0.01103430999005329,0.0002527956070170756
13,MFC,44,vgg16,conv3_3,gap,-0.003676139496294711,0.0011024268793610014,0.0037373585875119697,-0.010665711683157462,-0.01068696438788061,-0.013223809888430806,0.00847637117573129,0.0014772513523140564,0.00019022952620850742
13,MFC,44,vgg16,fc7,gap,-0.020348092888210465,-0.018598504320831235,-0.017880553151115534,-0.010665711683157462,0.004404357438790805,0.004748894442211344,0.01029536585298219,-0.02551413569992036,0.0005348533929644406
13,MFC,44,resnet50,layer2,gap,-0.0167195094331365,-0.022023836598891143,-0.013305550664123637,-0.010665711683157462,-0.003352027761087248,-0.0015397262918357922,0.02415306663305508,-0.030019776503038224,0.0006739721081140404
13,MFC,44,resnet50,avgpool,gap,-0.01191448382166063,-0.007788100575251659,-0.006221695493443555,-0.010665711683157462,-0.003241768669486246,-0.0048717777655881795,0.010193789642206765,-0.011079898602535684,0.00024965745689564667
13,MFC,44,convnext_tiny,logits,gap,-0.008512837453776515,-0.0030398669377737757,-0.0022833811231730383,-0.010665711683157462,-0.00681950222692584,-0.009941149062493026,0.009109819622410073,-0.003937998507045955,0.00019825345525859017
13,MFC,44,vit_b_16,ln,gap,-0.026796370537625645,-0.025312684531055073,-0.024872692317896346,-0.010665711683157462,0.0037818842788660445,0.0027546756051752513,0.010065328144753652,-0.029636417730596647,0.000829625301489445
13,MFC,44,dinov2_small,norm,gap,-0.028767203652840082,-0.032360850878134576,-0.03058116735977432,-0.010665711683157462,0.01488254361855981,0.021217664272540095,0.014123453913582263,-0.047670119760698064,0.00123604113990472
13,MFC,44,clip_vitb32,block5,cls,-0.014906243863190982,-0.015175271901783945,-0.012294525653538182,-0.010665711683157462,-0.006535208900002983,-0.008315926912811118,0.013145305302489845,-0.016493809182852218,0.0004192597602785675
13,MFC,44,clip_vitb32,ln_post,cls,-0.01951850810694783,-0.01719896057450404,-0.016357977127938784,-0.010665711683157462,0.0005816803356964454,-0.0006769221967197228,0.010409008308610797,-0.021029828939054127,0.00048476274448017165
13,MFC,44,clip_vitb32,embed,gap,-0.00905359834064164,-0.00553706070316868,-0.00535963763066493,-0.010665711683157462,-0.007779278309303502,-0.010090613935024558,0.008957281644215716,-0.006000541777751759,0.0002196676571318834
13,amygdala,39,alexnet,conv1,gap,0.14281229477653634,0.033930655752512986,0.051826626934722175,0.29920441876426745,0.2703028503175784,0.28122066438149923,0.029289223063455213,0.03837017192036262,0.09262260016621127
13,amygdala,39,alexnet,conv4,gap,0.3710310334670554,0.24106963398838613,0.24543047034622784,0.29920441876426745,0.0881639595347758,0.10616421326944192,-0.0016458280548834734,0.3039453717454168,0.14436936768473707
13,amygdala,39,alexnet,fc7,gap,0.31463003896860037,0.15365974644342337,0.15951992602590878,0.29920441876426745,0.12330828635003302,0.15848895649931055,0.018936318712696017,0.20234994252952637,0.11302581222639296
13,amygdala,39,vgg16,conv3_3,gap,0.31725742124258205,0.1698837684756152,0.17605472143561687,0.29920441876426745,0.13785610801923498,0.16621765100908847,-0.007621635353498779,0.21699096888667507,0.11779428680197379
